score,quantile,trade_date,score_val,macro_tier,fwd_60d,fwd_120d,fwd_250d
comp_z,top 9%,2022-09-01,3.550368128426997,A,-0.006947662208620642,0.07712144416623445,0.14375547812913436
comp_z,top 9%,2022-09-02,3.5636954759994195,A,0.013169471442834091,0.07996525971625656,0.15995124046064912
comp_z,top 9%,2022-09-05,3.6440687550735826,A,0.019272729716212744,0.07670421044027087,0.1451414114510441
comp_z,top 9%,2022-09-06,3.5897883966051256,A,0.030026160035447447,0.0527679312884588,0.13270077790526047
comp_z,top 9%,2022-09-07,3.697523415579689,A,0.0454547264373788,0.08265855477476536,0.1534858314720502
comp_z,top 9%,2022-10-11,3.5260438214180345,A,0.09731892738345582,0.22203752411833677,0.279548211269222
comp_z,top 9%,2022-10-12,3.5190505383356925,A,0.11077841817942446,0.22405340733820922,0.2605664519173705
comp_z,top 9%,2022-10-13,3.9846343460106937,A,0.1292929781418508,0.22959515421656573,0.2816098643021594
comp_z,top 9%,2022-10-14,3.738139178143161,A,0.1369661228784489,0.193682117852652,0.24269141650372772
comp_z,top 9%,2022-10-17,3.8512138954014166,A,0.16308166982125916,0.21330454338916915,0.2574919184296909
comp_z,top 9%,2022-10-18,3.6742489476436893,A,0.1508406632862218,0.1949519433389868,0.24934479179615554
comp_z,top 9%,2022-10-19,3.709568682992858,A,0.16140341003866965,0.19523575816972594,0.29485442007591955
comp_z,top 9%,2022-10-20,3.689984251684825,A,0.18145153649879808,0.19670874010216965,0.3119689431446544
comp_z,top 9%,2022-10-21,3.7891568203420958,A,0.19413544911621883,0.19930476370753025,0.32748728253837345
comp_z,top 9%,2022-10-24,3.826671012989495,A,0.19776889168830336,0.21747236461508113,0.33100030741127906
comp_z,top 9%,2022-10-25,4.40588000198405,A,0.27628810372418844,0.2445659625718395,0.3646624107816141
comp_z,top 9%,2022-10-26,4.311504995446602,A,0.2393754200475584,0.22785106821408263,0.35260987822312817
comp_z,top 9%,2022-10-27,4.126134645119942,A,0.2290786852330995,0.21358597799481127,0.3282423477491412
comp_z,top 9%,2022-10-28,4.228020872796255,A,0.26571684478557556,0.23224333247304152,0.3659234441517307
comp_z,top 9%,2022-10-31,4.12458359804425,A,0.24910450723134026,0.2238126870467647,0.3511380919119549
comp_z,top 9%,2022-11-01,3.968833533887272,A,0.2242409927352189,0.2206478275856203,0.359822002157524
comp_z,top 9%,2022-11-02,3.8940665766421163,A,0.21678787455293547,0.20451775180872,0.35490156296767883
comp_z,top 9%,2022-11-03,3.7763032974274404,A,0.25198009351001427,0.21779277902101768,0.37695169787937166
comp_z,top 9%,2022-11-04,3.6147823253999047,A,0.25059751386140916,0.21232439436622608,0.37433739253639975
comp_z,top 9%,2025-04-08,4.620855660870423,B,0.2873083254519151,0.5297905405288605,1.2431071697636633
comp_z,top 9%,2025-04-09,6.062598819763987,B,0.33679897743549225,0.5773846284047734,1.362450172683535
comp_z,top 9%,2025-04-10,5.339264783692823,B,0.20820891248205098,0.447942393351791,1.184785472819586
comp_z,top 9%,2025-04-11,5.3691125247316185,B,0.17532648941886575,0.42228840619979024,1.143684133668275
comp_z,top 9%,2025-04-14,5.3914667405448045,B,0.19364693090571872,0.456741597046028,1.1548152687120408
comp_z,top 9%,2025-04-15,5.148513124823155,B,0.1952827079526871,0.462912237174401,1.2222520451114343
comp_z,top 9%,2025-04-16,5.2280226777066,B,0.22254394321516768,0.5308843354586052,1.3400603266855597
comp_z,top 9%,2025-04-17,5.174741280875424,B,0.22902517352862595,0.5342481296529369,1.3408515401736252
comp_z,top 9%,2025-04-18,5.099828237786797,B,0.24300814335686205,0.542176703928805,1.3040239506621938
comp_z,top 9%,2025-04-21,5.317859158392033,B,0.2711223003543457,0.5493020380379248,1.3309972300039932
comp_z,top 9%,2025-04-22,5.455388870308625,B,0.30041690415341327,0.5678799741315979,1.4780048635154008
comp_z,top 9%,2025-04-23,5.100981345427166,B,0.26373969282018095,0.5286575267591234,1.3730110376091313
comp_z,top 9%,2025-04-24,5.156629237620205,B,0.2664277564494113,0.5674841795453403,1.4159521081009698
comp_z,top 9%,2025-04-25,5.1631039888852595,B,0.2285054640834887,0.5079874796678105,1.4078942061451092
comp_z,top 9%,2025-04-28,5.112333713796234,B,0.2218308477136428,0.5206612271390161,1.3706189805076288
comp_z,top 9%,2025-04-29,4.955464634675326,B,0.22429954798523144,0.5171712770352854,
comp_z,top 9%,2025-04-30,4.905341187582039,B,0.21610119204965028,0.4980264060274242,
comp_z,top 9%,2025-05-02,4.720708274464869,B,0.1852385562542993,0.44759299821471377,
comp_z,top 9%,2025-05-05,4.873830457364828,B,0.18186670808893313,0.49461040790631206,
comp_z,top 9%,2025-05-06,4.846840091520327,B,0.20138861739807878,0.4923131572906423,
comp_z,top 9%,2025-05-07,4.843279678608071,B,0.2189783993247496,0.5228363076787408,
comp_z,top 9%,2025-05-08,4.795485097643889,B,0.1925856138952251,0.5029847774948346,
comp_z,top 9%,2025-05-09,4.535855052797849,B,0.17099762047525568,0.4925609978380603,
comp_z,top 9%,2025-05-12,4.388599975576375,B,0.17289275667226578,0.4624115640526145,
comp_z,top 9%,2025-05-13,4.265299978817113,B,0.14865781966521352,0.4403268279494428,
comp_z,top 9%,2025-05-14,4.031406720754859,B,0.15515775194059334,0.3908143330967879,
comp_z,top 9%,2025-05-15,3.8203543380373772,B,0.15768953752923975,0.39717342215895957,
comp_z,top 9%,2025-05-16,3.5760344544760563,B,0.16333119625022374,0.37684700224917433,
comp_z,top 9%,2025-05-19,4.003917251720786,B,0.1808869113425451,0.4141622873383972,
comp_z,top 9%,2025-05-20,3.960964051531,B,0.1886266302127959,0.40139867782462413,
comp_z,top 9%,2025-05-21,3.7382172129565396,B,0.16611149418380222,0.38660858786731267,
comp_z,top 9%,2025-05-22,3.709939579491991,B,0.17895409145051633,0.39522503855252733,
comp_z,top 9%,2025-05-23,3.617024335788798,B,0.1871843509412645,0.37428288014977795,
comp_z,top 9%,2025-05-26,3.9244098277796695,B,0.18626898482025234,0.3802640939487607,
comp_z,top 9%,2025-05-27,4.032560245484358,B,0.16312319070017933,0.35997675184087097,
comp_z,top 9%,2025-05-28,4.047709958187617,B,0.1679154797533624,0.34871778608321424,
comp_z,top 9%,2025-05-29,4.023991046816699,B,0.15971417776822983,0.387175069801442,
comp_z,top 9%,2025-06-02,4.138470912018645,B,0.20685267158300613,0.37059066060868173,
comp_z,top 9%,2025-06-03,4.005619511936645,B,0.19947385717965216,0.3540980237888476,
comp_z,top 9%,2025-06-04,3.484580789413897,B,0.17757206474287734,0.3408768704343095,
comp_z,top 9%,2025-06-23,3.536562551463854,B,0.20914665642933694,0.37000637828403105,
comp_z,top 5%,2018-10-11,6.58480405669703,C,-0.04457386263999186,0.09360265836626769,0.19294694466754136
comp_z,top 5%,2018-10-12,5.925118715348578,C,-0.07994985746053784,0.06577174140072373,0.1586510652286761
comp_z,top 5%,2018-10-15,6.213926561128731,C,-0.053030401970719176,0.07655869491359257,0.174368436707367
comp_z,top 5%,2018-10-16,5.924617661884292,C,-0.056746329600292356,0.07650173202167498,0.17813249073271797
comp_z,top 5%,2018-10-17,5.8536195732700955,C,-0.049118383056514725,0.07384714276845972,0.17992251544385418
comp_z,top 5%,2018-10-18,6.104301216200013,C,-0.05243225944755214,0.08179802315226858,0.18364908308412398
comp_z,top 5%,2018-10-19,6.15427901993012,C,-0.046027617917984265,0.08170217555541681,0.20894592394830513
comp_z,top 5%,2018-10-22,6.022847711432427,C,-0.04608596646807295,0.0856712354452307,0.21966270147480804
comp_z,top 5%,2018-10-23,6.422918025761349,C,-0.028295909024674493,0.09332108643389181,0.2484267437356904
comp_z,top 5%,2018-10-24,6.343389224172451,C,-0.018733807693830373,0.10292711784683028,0.2473550383721541
comp_z,top 5%,2018-10-25,7.150463419305364,C,0.013245105951842806,0.13068315867009805,0.27461406041402037
comp_z,top 5%,2018-10-26,7.0040778612525285,C,0.012537983056239987,0.1349174903037742,0.2569978346920716
comp_z,top 5%,2018-10-29,6.855383636648471,C,0.0030958930630891057,0.1398819006419112,0.2628575531469548
comp_z,top 5%,2018-10-30,6.7988695109737725,C,0.005205332865470869,0.11719649241217445,0.252002024051015
