strategy,entry_date,entry_time,direction,entry_price,exit_price,pnl,pnl_pct,max_excursion,fraction,touched,has_valid_target,touch_bar_offset,target_at_touch,remaining_after_touch,trade_bars,year
S002,2023-11-16,2023-11-16 09:46:00,long,17174.0,17148.0,-26.0,-0.15139163852334925,9.0,1.0,False,True,,,,11,2023
S002,2023-11-22,2023-11-22 09:34:00,long,17316.0,17318.0,2.0,0.011550011550011549,18.0,0.8,False,True,,,,27,2023
S002,2023-11-22,2023-11-22 09:34:00,long,17316.0,17318.0,2.0,0.011550011550011549,18.0,0.85,False,True,,,,27,2023
S002,2023-11-22,2023-11-22 09:34:00,long,17316.0,17318.0,2.0,0.011550011550011549,18.0,0.9,False,True,,,,27,2023
S002,2023-11-22,2023-11-22 09:34:00,long,17316.0,17318.0,2.0,0.011550011550011549,18.0,0.95,False,True,,,,27,2023
S002,2023-11-22,2023-11-22 09:34:00,long,17316.0,17318.0,2.0,0.011550011550011549,18.0,1.0,False,True,,,,27,2023
S002,2023-11-23,2023-11-23 09:35:00,short,17313.0,17227.0,86.0,0.49673655634494307,99.0,0.8,True,True,38.0,17262.225719006277,48.22571900627736,50,2023
S002,2023-11-23,2023-11-23 09:35:00,short,17313.0,17227.0,86.0,0.49673655634494307,99.0,0.85,True,True,38.0,17258.42732644417,44.42732644416901,50,2023
S002,2023-11-23,2023-11-23 09:35:00,short,17313.0,17227.0,86.0,0.49673655634494307,99.0,0.9,True,True,38.0,17254.62893388206,40.628933882060664,50,2023
S002,2023-11-23,2023-11-23 09:35:00,short,17313.0,17227.0,86.0,0.49673655634494307,99.0,0.95,True,True,42.0,17249.51561984315,35.51561984315049,50,2023
S002,2023-11-23,2023-11-23 09:35:00,short,17313.0,17227.0,86.0,0.49673655634494307,99.0,1.0,True,True,42.0,17245.64802088753,31.64802088752913,50,2023
S002,2023-11-28,2023-11-28 09:34:00,short,17249.0,17277.0,-28.0,-0.1623282509130964,8.0,0.8,False,True,,,,24,2023
S002,2023-11-28,2023-11-28 09:34:00,short,17249.0,17277.0,-28.0,-0.1623282509130964,8.0,0.85,False,True,,,,24,2023
S002,2023-11-28,2023-11-28 09:34:00,short,17249.0,17277.0,-28.0,-0.1623282509130964,8.0,0.9,False,True,,,,24,2023
S002,2023-11-28,2023-11-28 09:34:00,short,17249.0,17277.0,-28.0,-0.1623282509130964,8.0,0.95,False,True,,,,24,2023
S002,2023-11-28,2023-11-28 09:34:00,short,17249.0,17277.0,-28.0,-0.1623282509130964,8.0,1.0,False,True,,,,24,2023
S002,2023-12-01,2023-12-01 09:21:00,short,17337.0,17377.0,-40.0,-0.2307204245255811,25.0,0.8,False,True,,,,20,2023
S002,2023-12-01,2023-12-01 09:21:00,short,17337.0,17377.0,-40.0,-0.2307204245255811,25.0,0.85,False,True,,,,20,2023
S002,2023-12-01,2023-12-01 09:21:00,short,17337.0,17377.0,-40.0,-0.2307204245255811,25.0,0.9,False,True,,,,20,2023
S002,2023-12-01,2023-12-01 09:21:00,short,17337.0,17377.0,-40.0,-0.2307204245255811,25.0,0.95,False,True,,,,20,2023
S002,2023-12-01,2023-12-01 09:21:00,short,17337.0,17377.0,-40.0,-0.2307204245255811,25.0,1.0,False,True,,,,20,2023
S002,2023-12-04,2023-12-04 09:39:00,long,17423.0,17408.0,-15.0,-0.08609309533375424,14.0,0.8,False,True,,,,28,2023
S002,2023-12-04,2023-12-04 09:39:00,long,17423.0,17408.0,-15.0,-0.08609309533375424,14.0,0.85,False,True,,,,28,2023
S002,2023-12-04,2023-12-04 09:39:00,long,17423.0,17408.0,-15.0,-0.08609309533375424,14.0,0.9,False,True,,,,28,2023
S002,2023-12-04,2023-12-04 09:39:00,long,17423.0,17408.0,-15.0,-0.08609309533375424,14.0,0.95,False,True,,,,28,2023
S002,2023-12-04,2023-12-04 09:39:00,long,17423.0,17408.0,-15.0,-0.08609309533375424,14.0,1.0,False,True,,,,28,2023
S002,2023-12-06,2023-12-06 09:42:00,short,17410.0,17436.0,-26.0,-0.14933946008041354,5.0,0.8,False,True,,,,19,2023
S002,2023-12-06,2023-12-06 09:42:00,short,17410.0,17436.0,-26.0,-0.14933946008041354,5.0,0.85,False,True,,,,19,2023
S002,2023-12-06,2023-12-06 09:42:00,short,17410.0,17436.0,-26.0,-0.14933946008041354,5.0,0.9,False,True,,,,19,2023
S002,2023-12-06,2023-12-06 09:42:00,short,17410.0,17436.0,-26.0,-0.14933946008041354,5.0,0.95,False,True,,,,19,2023
S002,2023-12-06,2023-12-06 09:42:00,short,17410.0,17436.0,-26.0,-0.14933946008041354,5.0,1.0,False,True,,,,19,2023
S002,2023-12-08,2023-12-08 09:27:00,long,17432.0,17392.0,-40.0,-0.2294630564479119,17.0,0.8,False,True,,,,31,2023
S002,2023-12-08,2023-12-08 09:27:00,long,17432.0,17392.0,-40.0,-0.2294630564479119,17.0,0.85,False,True,,,,31,2023
S002,2023-12-08,2023-12-08 09:27:00,long,17432.0,17392.0,-40.0,-0.2294630564479119,17.0,0.9,False,True,,,,31,2023
S002,2023-12-08,2023-12-08 09:27:00,long,17432.0,17392.0,-40.0,-0.2294630564479119,17.0,0.95,False,True,,,,31,2023
S002,2023-12-08,2023-12-08 09:27:00,long,17432.0,17392.0,-40.0,-0.2294630564479119,17.0,1.0,False,True,,,,31,2023
S002,2023-12-11,2023-12-11 09:21:00,long,17368.0,17371.0,3.0,0.017273146015660986,32.0,0.8,False,True,,,,44,2023
S002,2023-12-11,2023-12-11 09:21:00,long,17368.0,17371.0,3.0,0.017273146015660986,32.0,0.85,False,True,,,,44,2023
S002,2023-12-11,2023-12-11 09:21:00,long,17368.0,17371.0,3.0,0.017273146015660986,32.0,0.9,False,True,,,,44,2023
S002,2023-12-11,2023-12-11 09:21:00,long,17368.0,17371.0,3.0,0.017273146015660986,32.0,0.95,False,True,,,,44,2023
S002,2023-12-11,2023-12-11 09:21:00,long,17368.0,17371.0,3.0,0.017273146015660986,32.0,1.0,False,True,,,,44,2023
S002,2023-12-12,2023-12-12 09:46:00,long,17497.0,17484.0,-13.0,-0.07429845116305651,10.0,0.8,False,True,,,,18,2023
S002,2023-12-12,2023-12-12 09:46:00,long,17497.0,17484.0,-13.0,-0.07429845116305651,10.0,0.85,False,True,,,,18,2023
S002,2023-12-12,2023-12-12 09:46:00,long,17497.0,17484.0,-13.0,-0.07429845116305651,10.0,0.9,False,True,,,,18,2023
S002,2023-12-12,2023-12-12 09:46:00,long,17497.0,17484.0,-13.0,-0.07429845116305651,10.0,0.95,False,True,,,,18,2023
S002,2023-12-12,2023-12-12 09:46:00,long,17497.0,17484.0,-13.0,-0.07429845116305651,10.0,1.0,False,True,,,,18,2023
S002,2023-12-13,2023-12-13 09:38:00,long,17503.0,17487.0,-16.0,-0.0914129006456036,9.0,0.8,False,True,,,,52,2023
S002,2023-12-13,2023-12-13 09:38:00,long,17503.0,17487.0,-16.0,-0.0914129006456036,9.0,0.85,False,True,,,,52,2023
S002,2023-12-13,2023-12-13 09:38:00,long,17503.0,17487.0,-16.0,-0.0914129006456036,9.0,0.9,False,True,,,,52,2023
S002,2023-12-13,2023-12-13 09:38:00,long,17503.0,17487.0,-16.0,-0.0914129006456036,9.0,0.95,False,True,,,,52,2023
S002,2023-12-13,2023-12-13 09:38:00,long,17503.0,17487.0,-16.0,-0.0914129006456036,9.0,1.0,False,True,,,,52,2023
S002,2023-12-21,2023-12-21 09:34:00,short,17471.0,17503.0,-32.0,-0.18316066624692348,16.0,0.8,False,True,,,,34,2023
S002,2023-12-21,2023-12-21 09:34:00,short,17471.0,17503.0,-32.0,-0.18316066624692348,16.0,0.85,False,True,,,,34,2023
S002,2023-12-21,2023-12-21 09:34:00,short,17471.0,17503.0,-32.0,-0.18316066624692348,16.0,0.9,False,True,,,,34,2023
S002,2023-12-21,2023-12-21 09:34:00,short,17471.0,17503.0,-32.0,-0.18316066624692348,16.0,0.95,False,True,,,,34,2023
S002,2023-12-21,2023-12-21 09:34:00,short,17471.0,17503.0,-32.0,-0.18316066624692348,16.0,1.0,False,True,,,,34,2023
S002,2023-12-25,2023-12-25 09:43:00,long,17617.0,17634.0,17.0,0.09649770108418006,28.0,0.8,False,True,,,,61,2023
S002,2023-12-25,2023-12-25 09:43:00,long,17617.0,17634.0,17.0,0.09649770108418006,28.0,0.85,False,True,,,,61,2023
S002,2023-12-25,2023-12-25 09:43:00,long,17617.0,17634.0,17.0,0.09649770108418006,28.0,0.9,False,True,,,,61,2023
S002,2023-12-25,2023-12-25 09:43:00,long,17617.0,17634.0,17.0,0.09649770108418006,28.0,0.95,False,True,,,,61,2023
S002,2023-12-25,2023-12-25 09:43:00,long,17617.0,17634.0,17.0,0.09649770108418006,28.0,1.0,False,True,,,,61,2023
S002,2023-12-29,2023-12-29 09:28:00,long,17835.0,17868.0,33.0,0.18502943650126155,65.0,0.8,True,True,27.0,17867.768934078067,32.231065921932895,43,2023
S002,2023-12-29,2023-12-29 09:28:00,long,17835.0,17868.0,33.0,0.18502943650126155,65.0,0.85,True,True,28.0,17870.254492457945,29.74550754205484,43,2023
S002,2023-12-29,2023-12-29 09:28:00,long,17835.0,17868.0,33.0,0.18502943650126155,65.0,0.9,True,True,28.0,17872.740050837823,27.25994916217678,43,2023
S002,2023-12-29,2023-12-29 09:28:00,long,17835.0,17868.0,33.0,0.18502943650126155,65.0,0.95,True,True,29.0,17875.225609217705,24.774390782295086,43,2023
S002,2023-12-29,2023-12-29 09:28:00,long,17835.0,17868.0,33.0,0.18502943650126155,65.0,1.0,True,True,29.0,17877.711167597583,22.28883240241703,43,2023
S002,2024-01-02,2024-01-02 09:40:00,short,17838.0,17787.0,51.0,0.2859064917591658,66.0,0.8,True,True,4.0,17806.795868513364,34.79586851336353,42,2024
S002,2024-01-02,2024-01-02 09:40:00,short,17838.0,17787.0,51.0,0.2859064917591658,66.0,0.85,True,True,6.0,17799.71171509091,27.71171509091073,42,2024
S002,2024-01-02,2024-01-02 09:40:00,short,17838.0,17787.0,51.0,0.2859064917591658,66.0,0.9,True,True,28.0,17793.42239192327,21.42239192327179,42,2024
S002,2024-01-02,2024-01-02 09:40:00,short,17838.0,17787.0,51.0,0.2859064917591658,66.0,0.95,True,True,33.0,17786.15517804603,14.155178046028595,42,2024
S002,2024-01-02,2024-01-02 09:40:00,short,17838.0,17787.0,51.0,0.2859064917591658,66.0,1.0,True,True,34.0,17779.11071373266,7.110713732661679,42,2024
S002,2024-01-03,2024-01-03 09:53:00,short,17609.0,17540.0,69.0,0.391845079220853,80.0,0.8,True,True,23.0,17564.07532751511,35.075327515110985,44,2024
S002,2024-01-03,2024-01-03 09:53:00,short,17609.0,17540.0,69.0,0.391845079220853,80.0,0.85,True,True,28.0,17557.530245952847,28.5302459528466,44,2024
S002,2024-01-03,2024-01-03 09:53:00,short,17609.0,17540.0,69.0,0.391845079220853,80.0,0.9,True,True,31.0,17551.090848655953,22.09084865595287,44,2024
S002,2024-01-03,2024-01-03 09:53:00,short,17609.0,17540.0,69.0,0.391845079220853,80.0,0.95,True,True,33.0,17545.05601751191,16.056017511909886,44,2024
S002,2024-01-03,2024-01-03 09:53:00,short,17609.0,17540.0,69.0,0.391845079220853,80.0,1.0,True,True,34.0,17538.63791317043,9.637913170430693,44,2024
S002,2024-01-04,2024-01-04 09:48:00,short,17552.0,17550.0,2.0,0.011394712853236098,25.0,0.8,False,True,,,,66,2024
S002,2024-01-04,2024-01-04 09:48:00,short,17552.0,17550.0,2.0,0.011394712853236098,25.0,0.85,False,True,,,,66,2024
S002,2024-01-04,2024-01-04 09:48:00,short,17552.0,17550.0,2.0,0.011394712853236098,25.0,0.9,False,True,,,,66,2024
S002,2024-01-04,2024-01-04 09:48:00,short,17552.0,17550.0,2.0,0.011394712853236098,25.0,0.95,False,True,,,,66,2024
S002,2024-01-04,2024-01-04 09:48:00,short,17552.0,17550.0,2.0,0.011394712853236098,25.0,1.0,False,True,,,,66,2024
S002,2024-01-08,2024-01-08 09:43:00,long,17671.0,17622.0,-49.0,-0.27729047592100053,8.0,0.8,False,True,,,,19,2024
S002,2024-01-08,2024-01-08 09:43:00,long,17671.0,17622.0,-49.0,-0.27729047592100053,8.0,0.85,False,True,,,,19,2024
S002,2024-01-08,2024-01-08 09:43:00,long,17671.0,17622.0,-49.0,-0.27729047592100053,8.0,0.9,False,True,,,,19,2024
S002,2024-01-08,2024-01-08 09:43:00,long,17671.0,17622.0,-49.0,-0.27729047592100053,8.0,0.95,False,True,,,,19,2024
S002,2024-01-08,2024-01-08 09:43:00,long,17671.0,17622.0,-49.0,-0.27729047592100053,8.0,1.0,False,True,,,,19,2024
S002,2024-01-09,2024-01-09 09:19:00,long,17669.0,17621.0,-48.0,-0.2716622332899428,21.0,0.8,False,True,,,,38,2024
S002,2024-01-09,2024-01-09 09:19:00,long,17669.0,17621.0,-48.0,-0.2716622332899428,21.0,0.85,False,True,,,,38,2024
S002,2024-01-09,2024-01-09 09:19:00,long,17669.0,17621.0,-48.0,-0.2716622332899428,21.0,0.9,False,True,,,,38,2024
S002,2024-01-09,2024-01-09 09:19:00,long,17669.0,17621.0,-48.0,-0.2716622332899428,21.0,0.95,False,True,,,,38,2024
S002,2024-01-09,2024-01-09 09:19:00,long,17669.0,17621.0,-48.0,-0.2716622332899428,21.0,1.0,False,True,,,,38,2024
S002,2024-01-10,2024-01-10 09:22:00,short,17484.0,17490.0,-6.0,-0.03431708991077557,20.0,0.8,False,True,,,,40,2024
S002,2024-01-10,2024-01-10 09:22:00,short,17484.0,17490.0,-6.0,-0.03431708991077557,20.0,0.85,False,True,,,,40,2024
S002,2024-01-10,2024-01-10 09:22:00,short,17484.0,17490.0,-6.0,-0.03431708991077557,20.0,0.9,False,True,,,,40,2024
S002,2024-01-10,2024-01-10 09:22:00,short,17484.0,17490.0,-6.0,-0.03431708991077557,20.0,0.95,False,True,,,,40,2024
S002,2024-01-10,2024-01-10 09:22:00,short,17484.0,17490.0,-6.0,-0.03431708991077557,20.0,1.0,False,True,,,,40,2024
S002,2024-01-15,2024-01-15 09:16:00,long,17570.0,17615.0,45.0,0.2561183836084235,76.0,0.8,False,True,,,,166,2024
S002,2024-01-15,2024-01-15 09:16:00,long,17570.0,17615.0,45.0,0.2561183836084235,76.0,0.85,False,True,,,,166,2024
S002,2024-01-15,2024-01-15 09:16:00,long,17570.0,17615.0,45.0,0.2561183836084235,76.0,0.9,False,True,,,,166,2024
S002,2024-01-15,2024-01-15 09:16:00,long,17570.0,17615.0,45.0,0.2561183836084235,76.0,0.95,False,True,,,,166,2024
S002,2024-01-15,2024-01-15 09:16:00,long,17570.0,17615.0,45.0,0.2561183836084235,76.0,1.0,False,True,,,,166,2024
S002,2024-01-17,2024-01-17 09:38:00,short,17323.0,17277.0,46.0,0.26554291981758354,81.0,0.8,False,True,,,,75,2024
S002,2024-01-17,2024-01-17 09:38:00,short,17323.0,17277.0,46.0,0.26554291981758354,81.0,0.85,False,True,,,,75,2024
S002,2024-01-17,2024-01-17 09:38:00,short,17323.0,17277.0,46.0,0.26554291981758354,81.0,0.9,False,True,,,,75,2024
S002,2024-01-17,2024-01-17 09:38:00,short,17323.0,17277.0,46.0,0.26554291981758354,81.0,0.95,False,True,,,,75,2024
S002,2024-01-17,2024-01-17 09:38:00,short,17323.0,17277.0,46.0,0.26554291981758354,81.0,1.0,False,True,,,,75,2024
S002,2024-01-18,2024-01-18 09:11:00,short,17309.0,17252.0,57.0,0.3293084522502744,94.0,0.8,True,True,40.0,17218.012313035626,3.0123130356259935,114,2024
S002,2024-01-18,2024-01-18 09:11:00,short,17309.0,17252.0,57.0,0.3293084522502744,94.0,0.85,False,True,,,,114,2024
S002,2024-01-18,2024-01-18 09:11:00,short,17309.0,17252.0,57.0,0.3293084522502744,94.0,0.9,False,True,,,,114,2024
S002,2024-01-18,2024-01-18 09:11:00,short,17309.0,17252.0,57.0,0.3293084522502744,94.0,0.95,False,True,,,,114,2024
S002,2024-01-18,2024-01-18 09:11:00,short,17309.0,17252.0,57.0,0.3293084522502744,94.0,1.0,False,True,,,,114,2024
S002,2024-01-19,2024-01-19 09:11:00,long,17516.0,17587.0,71.0,0.4053436857730075,98.0,0.8,False,True,,,,115,2024
S002,2024-01-19,2024-01-19 09:11:00,long,17516.0,17587.0,71.0,0.4053436857730075,98.0,0.85,False,True,,,,115,2024
S002,2024-01-19,2024-01-19 09:11:00,long,17516.0,17587.0,71.0,0.4053436857730075,98.0,0.9,False,True,,,,115,2024
S002,2024-01-19,2024-01-19 09:11:00,long,17516.0,17587.0,71.0,0.4053436857730075,98.0,0.95,False,True,,,,115,2024
S002,2024-01-19,2024-01-19 09:11:00,long,17516.0,17587.0,71.0,0.4053436857730075,98.0,1.0,False,True,,,,115,2024
S002,2024-01-22,2024-01-22 09:44:00,long,17810.0,17795.0,-15.0,-0.08422234699606962,20.0,0.8,False,True,,,,40,2024
S002,2024-01-22,2024-01-22 09:44:00,long,17810.0,17795.0,-15.0,-0.08422234699606962,20.0,0.85,False,True,,,,40,2024
S002,2024-01-22,2024-01-22 09:44:00,long,17810.0,17795.0,-15.0,-0.08422234699606962,20.0,0.9,False,True,,,,40,2024
S002,2024-01-22,2024-01-22 09:44:00,long,17810.0,17795.0,-15.0,-0.08422234699606962,20.0,0.95,False,True,,,,40,2024
S002,2024-01-22,2024-01-22 09:44:00,long,17810.0,17795.0,-15.0,-0.08422234699606962,20.0,1.0,False,True,,,,40,2024
S002,2024-01-23,2024-01-23 09:45:00,long,17831.0,17840.0,9.0,0.05047389378049465,44.0,0.8,False,True,,,,79,2024
S002,2024-01-23,2024-01-23 09:45:00,long,17831.0,17840.0,9.0,0.05047389378049465,44.0,0.85,False,True,,,,79,2024
S002,2024-01-23,2024-01-23 09:45:00,long,17831.0,17840.0,9.0,0.05047389378049465,44.0,0.9,False,True,,,,79,2024
S002,2024-01-23,2024-01-23 09:45:00,long,17831.0,17840.0,9.0,0.05047389378049465,44.0,0.95,False,True,,,,79,2024
S002,2024-01-23,2024-01-23 09:45:00,long,17831.0,17840.0,9.0,0.05047389378049465,44.0,1.0,False,True,,,,79,2024
S002,2024-01-25,2024-01-25 09:17:00,long,17969.0,17945.0,-24.0,-0.13356335911848183,11.0,0.8,False,True,,,,25,2024
S002,2024-01-25,2024-01-25 09:17:00,long,17969.0,17945.0,-24.0,-0.13356335911848183,11.0,0.85,False,True,,,,25,2024
S002,2024-01-25,2024-01-25 09:17:00,long,17969.0,17945.0,-24.0,-0.13356335911848183,11.0,0.9,False,True,,,,25,2024
S002,2024-01-25,2024-01-25 09:17:00,long,17969.0,17945.0,-24.0,-0.13356335911848183,11.0,0.95,False,True,,,,25,2024
S002,2024-01-25,2024-01-25 09:17:00,long,17969.0,17945.0,-24.0,-0.13356335911848183,11.0,1.0,False,True,,,,25,2024
S002,2024-01-26,2024-01-26 09:56:00,long,17991.0,17984.0,-7.0,-0.0389083430604191,16.0,0.8,False,True,,,,33,2024
S002,2024-01-26,2024-01-26 09:56:00,long,17991.0,17984.0,-7.0,-0.0389083430604191,16.0,0.85,False,True,,,,33,2024
S002,2024-01-26,2024-01-26 09:56:00,long,17991.0,17984.0,-7.0,-0.0389083430604191,16.0,0.9,False,True,,,,33,2024
S002,2024-01-26,2024-01-26 09:56:00,long,17991.0,17984.0,-7.0,-0.0389083430604191,16.0,0.95,False,True,,,,33,2024
S002,2024-01-26,2024-01-26 09:56:00,long,17991.0,17984.0,-7.0,-0.0389083430604191,16.0,1.0,False,True,,,,33,2024
S002,2024-01-30,2024-01-30 09:49:00,long,18107.0,18095.0,-12.0,-0.06627271221074722,22.0,0.8,False,True,,,,22,2024
S002,2024-01-30,2024-01-30 09:49:00,long,18107.0,18095.0,-12.0,-0.06627271221074722,22.0,0.85,False,True,,,,22,2024
S002,2024-01-30,2024-01-30 09:49:00,long,18107.0,18095.0,-12.0,-0.06627271221074722,22.0,0.9,False,True,,,,22,2024
S002,2024-01-30,2024-01-30 09:49:00,long,18107.0,18095.0,-12.0,-0.06627271221074722,22.0,0.95,False,True,,,,22,2024
S002,2024-01-30,2024-01-30 09:49:00,long,18107.0,18095.0,-12.0,-0.06627271221074722,22.0,1.0,False,True,,,,22,2024
S002,2024-02-02,2024-02-02 09:33:00,long,18043.0,18065.0,22.0,0.12193094274788006,46.0,0.8,False,True,,,,105,2024
S002,2024-02-02,2024-02-02 09:33:00,long,18043.0,18065.0,22.0,0.12193094274788006,46.0,0.85,False,True,,,,105,2024
S002,2024-02-02,2024-02-02 09:33:00,long,18043.0,18065.0,22.0,0.12193094274788006,46.0,0.9,False,True,,,,105,2024
S002,2024-02-02,2024-02-02 09:33:00,long,18043.0,18065.0,22.0,0.12193094274788006,46.0,0.95,False,True,,,,105,2024
S002,2024-02-02,2024-02-02 09:33:00,long,18043.0,18065.0,22.0,0.12193094274788006,46.0,1.0,False,True,,,,105,2024
S002,2024-02-19,2024-02-19 09:39:00,long,18659.0,18650.0,-9.0,-0.048234096146631655,13.0,0.8,False,True,,,,36,2024
S002,2024-02-19,2024-02-19 09:39:00,long,18659.0,18650.0,-9.0,-0.048234096146631655,13.0,0.85,False,True,,,,36,2024
S002,2024-02-19,2024-02-19 09:39:00,long,18659.0,18650.0,-9.0,-0.048234096146631655,13.0,0.9,False,True,,,,36,2024
S002,2024-02-19,2024-02-19 09:39:00,long,18659.0,18650.0,-9.0,-0.048234096146631655,13.0,0.95,False,True,,,,36,2024
S002,2024-02-19,2024-02-19 09:39:00,long,18659.0,18650.0,-9.0,-0.048234096146631655,13.0,1.0,False,True,,,,36,2024
S002,2024-02-21,2024-02-21 09:29:00,long,18695.0,18707.0,12.0,0.06418828563787109,37.0,0.8,False,True,,,,43,2024
S002,2024-02-21,2024-02-21 09:29:00,long,18695.0,18707.0,12.0,0.06418828563787109,37.0,0.85,False,True,,,,43,2024
S002,2024-02-21,2024-02-21 09:29:00,long,18695.0,18707.0,12.0,0.06418828563787109,37.0,0.9,False,True,,,,43,2024
S002,2024-02-21,2024-02-21 09:29:00,long,18695.0,18707.0,12.0,0.06418828563787109,37.0,0.95,False,True,,,,43,2024
S002,2024-02-21,2024-02-21 09:29:00,long,18695.0,18707.0,12.0,0.06418828563787109,37.0,1.0,False,True,,,,43,2024
S002,2024-02-22,2024-02-22 09:45:00,long,18816.0,18794.0,-22.0,-0.116921768707483,5.0,0.8,False,True,,,,22,2024
S002,2024-02-22,2024-02-22 09:45:00,long,18816.0,18794.0,-22.0,-0.116921768707483,5.0,0.85,False,True,,,,22,2024
S002,2024-02-22,2024-02-22 09:45:00,long,18816.0,18794.0,-22.0,-0.116921768707483,5.0,0.9,False,True,,,,22,2024
S002,2024-02-22,2024-02-22 09:45:00,long,18816.0,18794.0,-22.0,-0.116921768707483,5.0,0.95,False,True,,,,22,2024
S002,2024-02-22,2024-02-22 09:45:00,long,18816.0,18794.0,-22.0,-0.116921768707483,5.0,1.0,False,True,,,,22,2024
S002,2024-02-23,2024-02-23 09:40:00,long,18939.0,18936.0,-3.0,-0.015840329478853162,24.0,0.8,False,True,,,,25,2024
S002,2024-02-23,2024-02-23 09:40:00,long,18939.0,18936.0,-3.0,-0.015840329478853162,24.0,0.85,False,True,,,,25,2024
S002,2024-02-23,2024-02-23 09:40:00,long,18939.0,18936.0,-3.0,-0.015840329478853162,24.0,0.9,False,True,,,,25,2024
S002,2024-02-23,2024-02-23 09:40:00,long,18939.0,18936.0,-3.0,-0.015840329478853162,24.0,0.95,False,True,,,,25,2024
S002,2024-02-23,2024-02-23 09:40:00,long,18939.0,18936.0,-3.0,-0.015840329478853162,24.0,1.0,False,True,,,,25,2024
S002,2024-02-27,2024-02-27 09:31:00,long,19006.0,18978.0,-28.0,-0.14732189834789014,4.0,0.8,False,True,,,,16,2024
S002,2024-02-27,2024-02-27 09:31:00,long,19006.0,18978.0,-28.0,-0.14732189834789014,4.0,0.85,False,True,,,,16,2024
S002,2024-02-27,2024-02-27 09:31:00,long,19006.0,18978.0,-28.0,-0.14732189834789014,4.0,0.9,False,True,,,,16,2024
S002,2024-02-27,2024-02-27 09:31:00,long,19006.0,18978.0,-28.0,-0.14732189834789014,4.0,0.95,False,True,,,,16,2024
S002,2024-02-27,2024-02-27 09:31:00,long,19006.0,18978.0,-28.0,-0.14732189834789014,4.0,1.0,False,True,,,,16,2024
S002,2024-02-29,2024-02-29 09:23:00,short,18857.0,18882.0,-25.0,-0.13257676194516627,21.0,0.8,False,True,,,,54,2024
S002,2024-02-29,2024-02-29 09:23:00,short,18857.0,18882.0,-25.0,-0.13257676194516627,21.0,0.85,False,True,,,,54,2024
S002,2024-02-29,2024-02-29 09:23:00,short,18857.0,18882.0,-25.0,-0.13257676194516627,21.0,0.9,False,True,,,,54,2024
S002,2024-02-29,2024-02-29 09:23:00,short,18857.0,18882.0,-25.0,-0.13257676194516627,21.0,0.95,False,True,,,,54,2024
S002,2024-02-29,2024-02-29 09:23:00,short,18857.0,18882.0,-25.0,-0.13257676194516627,21.0,1.0,False,True,,,,54,2024
S002,2024-03-07,2024-03-07 09:40:00,long,19678.0,19644.0,-34.0,-0.17278178676694786,43.0,0.8,False,True,,,,29,2024
S002,2024-03-07,2024-03-07 09:40:00,long,19678.0,19644.0,-34.0,-0.17278178676694786,43.0,0.85,False,True,,,,29,2024
S002,2024-03-07,2024-03-07 09:40:00,long,19678.0,19644.0,-34.0,-0.17278178676694786,43.0,0.9,False,True,,,,29,2024
S002,2024-03-07,2024-03-07 09:40:00,long,19678.0,19644.0,-34.0,-0.17278178676694786,43.0,0.95,False,True,,,,29,2024
S002,2024-03-07,2024-03-07 09:40:00,long,19678.0,19644.0,-34.0,-0.17278178676694786,43.0,1.0,False,True,,,,29,2024
S002,2024-03-08,2024-03-08 09:31:00,long,19980.0,19926.0,-54.0,-0.2702702702702703,29.0,0.8,False,True,,,,26,2024
S002,2024-03-08,2024-03-08 09:31:00,long,19980.0,19926.0,-54.0,-0.2702702702702703,29.0,0.85,False,True,,,,26,2024
S002,2024-03-08,2024-03-08 09:31:00,long,19980.0,19926.0,-54.0,-0.2702702702702703,29.0,0.9,False,True,,,,26,2024
S002,2024-03-08,2024-03-08 09:31:00,long,19980.0,19926.0,-54.0,-0.2702702702702703,29.0,0.95,False,True,,,,26,2024
S002,2024-03-08,2024-03-08 09:31:00,long,19980.0,19926.0,-54.0,-0.2702702702702703,29.0,1.0,False,True,,,,26,2024
S002,2024-03-11,2024-03-11 10:02:00,long,19759.0,19708.0,-51.0,-0.2581102282504176,17.0,0.8,False,True,,,,12,2024
S002,2024-03-11,2024-03-11 10:02:00,long,19759.0,19708.0,-51.0,-0.2581102282504176,17.0,0.85,False,True,,,,12,2024
S002,2024-03-11,2024-03-11 10:02:00,long,19759.0,19708.0,-51.0,-0.2581102282504176,17.0,0.9,False,True,,,,12,2024
S002,2024-03-11,2024-03-11 10:02:00,long,19759.0,19708.0,-51.0,-0.2581102282504176,17.0,0.95,False,True,,,,12,2024
S002,2024-03-11,2024-03-11 10:02:00,long,19759.0,19708.0,-51.0,-0.2581102282504176,17.0,1.0,False,True,,,,12,2024
S002,2024-03-13,2024-03-13 09:15:00,long,20004.0,19944.0,-60.0,-0.2999400119976005,4.0,0.8,False,True,,,,18,2024
S002,2024-03-13,2024-03-13 09:15:00,long,20004.0,19944.0,-60.0,-0.2999400119976005,4.0,0.85,False,True,,,,18,2024
S002,2024-03-13,2024-03-13 09:15:00,long,20004.0,19944.0,-60.0,-0.2999400119976005,4.0,0.9,False,True,,,,18,2024
S002,2024-03-13,2024-03-13 09:15:00,long,20004.0,19944.0,-60.0,-0.2999400119976005,4.0,0.95,False,True,,,,18,2024
