trade_date,list_month,total_value,top1_value,top1_share,top5_value,top5_share,top10_value,top10_share,top20_value,top20_share,top1_ma20,top1_std20,top1_dev_pct,top1_zscore,top5_ma20,top5_std20,top5_dev_pct,top5_zscore,top10_ma20,top10_std20,top10_dev_pct,top10_zscore,top20_ma20,top20_std20,top20_dev_pct,top20_zscore,list_changed,tx_open,tx_close,tx_high,tx_low,tx_dir,tx_range,weekday
2023-06-16,2023-05,435394407565,24417862365,5.6082,55964524881,12.8538,85335128692,19.5995,146155712945,33.5686,7.0026,3.5135,-19.9128,-0.3969,16.1059,3.6798,-20.1918,-0.8838,22.349,2.976,-12.3026,-0.9239,35.4794,3.6798,-5.3857,-0.5193,True,17292.0,17268.0,17322.0,17215.0,-0.0013879250520471894,0.006187832523710387,4
2023-06-19,2023-05,309077624960,8682282040,2.8091,30806657140,9.9673,58650002251,18.9758,104007538699,33.6509,6.9289,3.5882,-59.4583,-1.1481,15.9715,3.8573,-37.5933,-1.5566,22.2982,3.0266,-14.8997,-1.0977,35.5399,3.637,-5.3151,-0.5194,True,17194.0,17255.0,17286.0,17160.0,0.0035477492148423867,0.007328137722461324,0
2023-06-20,2023-05,308334419090,9902274410,3.2115,33977186098,11.0196,69578910300,22.5661,105250246708,34.1351,6.8558,3.6509,-53.1565,-0.9982,15.8347,3.9863,-30.4086,-1.2079,22.4586,2.9465,0.4788,0.0365,35.622,3.5827,-4.174,-0.415,True,17210.0,17189.0,17238.0,17106.0,-0.0012202208018593842,0.0076699593259732714,1
2023-06-21,2023-05,312834316302,13782152333,4.4056,44552370448,14.2415,73454121443,23.4802,103285001928,33.0159,6.8001,3.6808,-35.2131,-0.6506,15.88,3.9615,-10.3181,-0.4136,22.59,2.9296,3.9406,0.3039,35.6626,3.5463,-7.4215,-0.7463,True,16966.0,17001.0,17051.0,16956.0,0.002062949428268301,0.005599434162442532,2
2023-06-26,2023-05,287384076133,17192208130,5.9823,41120390477,14.3085,66762155706,23.231,97860290394,34.0521,6.5204,3.5072,-8.2528,-0.1534,15.5259,3.754,-7.8409,-0.3243,22.4986,2.8766,3.2553,0.2546,35.3563,3.3973,-3.6888,-0.3839,True,16851.0,16880.0,16915.0,16822.0,0.0017209661147706368,0.005518960299092042,0
2023-06-27,2023-05,284346601444,12847067878,4.5181,36347928780,12.783,59871676573,21.0559,99907566362,35.1358,5.9297,2.6603,-23.8059,-0.5306,14.902,3.0153,-14.2197,-0.7028,22.1461,2.5687,-4.9227,-0.4244,34.9139,2.724,0.6354,0.0814,True,16805.0,16743.0,16855.0,16705.0,-0.0036893781612615294,0.008925914906277893,1
2023-06-28,2023-05,250290955286,10734873692,4.289,33999483370,13.584,59050152330,23.5926,88987146367,35.5535,5.6311,2.4774,-23.8335,-0.5417,14.594,2.8017,-6.9207,-0.3605,22.1221,2.552,6.6473,0.5762,34.7085,2.4921,2.4346,0.3391,True,16795.0,16776.0,16810.0,16712.0,-0.0011312890741292051,0.005835069961298006,2
2023-06-29,2023-05,260101460872,10372330946,3.9878,34265437910,13.1739,57208304810,21.9946,92899906513,35.7168,5.3862,2.3788,-25.9622,-0.5879,14.3327,2.6687,-8.0852,-0.4342,22.0924,2.5497,-0.4425,-0.0383,34.7107,2.4931,2.8984,0.4035,True,16851.0,16756.0,16965.0,16733.0,-0.005637647617352086,0.013767728918165094,3
2023-06-30,2023-05,299689115238,19401712736,6.4739,42571440607,14.2052,68551847869,22.8743,121838276868,40.6549,5.088,1.7352,27.2382,0.7987,14.0302,2.2761,1.247,0.0769,22.0245,2.5075,3.8586,0.3389,34.8443,2.7373,16.6757,2.1227,True,16718.0,16788.0,16826.0,16671.0,0.004187103720540735,0.009271443952625913,4
2023-07-03,2023-06,325756826402,8743824984,2.6842,42943214538,13.1826,70975515174,21.7879,118098262160,36.2535,4.9604,1.8157,-45.8878,-1.2537,13.9704,2.2821,-5.6389,-0.3452,22.0454,2.5034,-1.1682,-0.1029,34.895,2.7543,3.8931,0.4932,True,16901.0,17035.0,17038.0,16897.0,0.0079285249393527,0.008342701615289036,0
2023-07-04,2023-06,365064742356,10361905547,2.8384,63412644291,17.3702,94453459854,25.8731,129607681517,35.5027,4.8215,1.8683,-41.1307,-1.0614,14.0216,2.3487,23.8821,1.4257,22.1301,2.6059,16.9137,1.4363,34.7423,2.6221,2.1887,0.29,True,17025.0,17106.0,17116.0,16983.0,0.004757709251101322,0.007812041116005874,1
2023-07-05,2023-06,326544730909,9060750346,2.7747,51152064624,15.6646,85630303141,26.2231,115644305248,35.4145,4.7901,1.8985,-42.0743,-1.0616,14.2692,2.24,9.7793,0.623,22.5937,2.4565,16.0636,1.4775,34.8819,2.5772,1.5269,0.2067,True,17086.0,17005.0,17098.0,16975.0,-0.00474072339927426,0.007198876272972024,2
2023-07-06,2023-06,331489278764,18234491768,5.5008,53338403478,16.0905,81011196639,24.4386,110039390559,33.1955,4.8348,1.9045,13.7755,0.3497,14.412,2.2615,11.6466,0.7422,22.8281,2.3938,7.0549,0.6728,35.0112,2.4111,-5.1861,-0.7531,True,16869.0,16686.0,16898.0,16673.0,-0.010848301618353193,0.013338075760270319,3
2023-07-07,2023-06,291751867402,11244712238,3.8542,44905486588,15.3917,68618999843,23.5196,94985106894,32.5568,4.7337,1.8999,-18.5789,-0.4629,14.4736,2.271,6.3435,0.4043,22.9104,2.3876,2.6592,0.2552,35.0439,2.3707,-7.0972,-1.0491,True,16566.0,16623.0,16708.0,16536.0,0.0034407823252444766,0.010382711577930701,4
2023-07-10,2023-06,256599406023,10794393087,4.2067,33696942984,13.1321,56516272494,22.0251,76585699076,29.8464,4.7011,1.9032,-10.5157,-0.2597,14.3414,2.2682,-8.4319,-0.5331,22.9386,2.3728,-3.9822,-0.385,34.9373,2.5565,-14.5716,-1.9913,True,16675.0,16550.0,16737.0,16545.0,-0.0074962518740629685,0.01151424287856072,0
2023-07-11,2023-06,304709329425,10665245909,3.5001,46478948673,15.2535,70515438973,23.1419,98671689905,32.3822,4.673,1.9173,-25.0994,-0.6118,14.3742,2.2768,6.1174,0.3862,23.0395,2.3342,0.4446,0.0439,34.9778,2.5064,-7.4207,-1.0356,True,16750.0,16870.0,16877.0,16737.0,0.007164179104477612,0.00835820895522388,1
2023-07-12,2023-06,335958382539,9338600582,2.7797,57871639027,17.2258,86830492815,25.8456,127951397031,38.0855,4.5217,1.9424,-38.5257,-0.8968,14.5096,2.3646,18.7201,1.1487,23.1134,2.4009,11.8206,1.1379,35.0381,2.5683,8.6974,1.1866,True,16880.0,16925.0,16929.0,16824.0,0.002665876777251185,0.006220379146919431,2
2023-07-13,2023-06,440308323618,15790086719,3.5861,82399806782,18.7141,129583515334,29.4302,178612354689,40.5653,4.1418,1.1533,-13.4162,-0.4818,14.4076,2.1116,29.8903,2.0394,23.1264,2.4359,27.2579,2.5879,35.0666,2.6287,15.6807,2.0918,True,17137.0,17084.0,17255.0,17056.0,-0.0030927233471436076,0.011612300869463733,3
2023-07-14,2023-06,402651087149,14372679526,3.5695,66118537561,16.4208,103854839338,25.7928,159757543581,39.6764,4.0716,1.1427,-12.3307,-0.4394,14.5145,2.1586,13.1341,0.8832,23.3931,2.4204,10.258,0.9914,35.2978,2.8235,12.4046,1.5508,True,17219.0,17292.0,17305.0,17143.0,0.004239502874731401,0.009408211858992974,4
2023-07-17,2023-06,370082954342,8428551949,2.2775,32021255411,8.6525,58298246403,15.7528,100549882409,27.1696,3.9429,1.194,-42.2375,-1.3947,14.1618,2.5024,-38.9024,-2.2016,23.06,2.9603,-31.6879,-2.4684,34.8066,3.3232,-21.9412,-2.2981,True,17234.0,17291.0,17345.0,17229.0,0.0033074155738656145,0.006730880816989672,0
2023-07-18,2023-06,468543587739,12866196578,2.746,49634794272,10.5934,86257128207,18.4096,148067028375,31.6015,3.7998,1.1548,-27.7323,-0.9125,14.0487,2.6132,-24.5954,-1.3223,23.0005,3.0443,-19.9601,-1.5081,34.7082,3.3902,-8.951,-0.9164,True,17338.0,17225.0,17386.0,17152.0,-0.006517476064136578,0.013496366362902296,1
2023-07-19,2023-06,410500574696,14517904258,3.5366,45449231578,11.0717,87696456744,21.3633,146547288593,35.6997,3.8361,1.1332,-7.8082,-0.2643,14.104,2.5329,-21.4994,-1.1972,23.1199,2.9225,-7.5978,-0.6011,34.8107,3.3875,2.5539,0.2624,True,17213.0,17085.0,17269.0,17047.0,-0.00743624005112415,0.012897228838668449,2
2023-07-20,2023-06,305929631377,9102325307,2.9753,40633892943,13.2821,62127379183,20.3077,96805227954,31.643,3.8243,1.1413,-22.2006,-0.7439,14.2171,2.4365,-6.5765,-0.3837,23.007,2.9879,-11.7325,-0.9034,34.6861,3.4588,-8.7732,-0.8798,True,17020.0,17126.0,17150.0,17018.0,0.006227967097532315,0.007755581668625147,3
2023-07-21,2023-06,418214489484,29291080481,7.0038,73483982740,17.5709,114310497155,27.333,167358698237,40.0174,3.9542,1.3413,77.1215,2.2736,14.3836,2.5494,22.1596,1.2502,23.1996,3.1404,17.8165,1.3162,35.0362,3.6309,14.2174,1.3719,True,16860.0,16944.0,16984.0,16816.0,0.00498220640569395,0.0099644128113879,4
2023-07-24,2023-06,386215141361,15469188055,4.0053,57197815251,14.8098,91859660422,23.7846,132902079182,34.4114,3.8554,1.2539,3.8885,0.1196,14.4086,2.5511,2.7843,0.1573,23.2273,3.1431,2.3993,0.1773,35.0541,3.6266,-1.8335,-0.1772,True,16947.0,16981.0,17024.0,16866.0,0.0020062547943588836,0.009323184044373635,0
2023-07-25,2023-06,404711489653,12899067927,3.1872,65564143370,16.2002,112755262236,27.8607,158287833876,39.1113,3.7888,1.2522,-15.8793,-0.4805,14.5795,2.5509,11.1164,0.6353,23.5676,3.2617,18.2163,1.3162,35.2529,3.7386,10.9449,1.0321,True,17091.0,17180.0,17225.0,17054.0,0.005207419109472822,0.010005265929436546,1
2023-07-26,2023-06,351968429450,8586520667,2.4396,54611740799,15.5161,89055390394,25.3021,121769831808,34.5968,3.6964,1.2813,-34.0001,-0.9809,14.6761,2.5478,5.7237,0.3297,23.653,3.2848,6.9719,0.502,35.2051,3.7406,-1.7278,-0.1626,True,17206.0,17102.0,17208.0,17078.0,-0.006044403115192375,0.007555503893990468,2
2023-07-27,2023-06,338876007199,7396939592,2.1828,45905992115,13.5465,72266732810,21.3254,104818050649,30.9311,3.6061,1.3226,-39.4696,-1.0762,14.6947,2.5376,-7.8138,-0.4525,23.6196,3.3059,-9.713,-0.694,34.9658,3.8574,-11.5389,-1.0459,True,17183.0,17221.0,17263.0,17168.0,0.002211488098702206,0.0055287202467555144,3
2023-07-28,2023-06,362193664913,10814265557,2.9858,74169062607,20.4777,96521890483,26.6492,125888081571,34.7571,3.4317,1.1422,-12.9939,-0.3904,15.0083,2.8431,36.4421,1.9237,23.8083,3.3683,11.9323,0.8434,34.6709,3.6176,0.2487,0.0238,True,17155.0,17262.0,17299.0,17135.0,0.006237248615563976,0.009559895074322354,4
2023-07-31,2023-06,462470665911,16044638425,3.4693,82128009222,17.7585,117823934998,25.4771,159988789370,34.5944,3.471,1.1286,-0.0481,-0.0015,15.2371,2.8725,16.5475,0.8778,23.9928,3.3528,6.1865,0.4427,34.5879,3.5984,0.0187,0.0018,True,17400.0,17100.0,17425.0,17058.0,-0.017241379310344827,0.021091954022988506,0
2023-08-01,2023-07,367780058958,30177083017,8.2052,101812574362,27.683,126913284309,34.5079,160253446739,43.5732,3.7393,1.5351,119.4309,2.9092,15.7528,3.9855,75.7341,2.9934,24.4245,4.0839,41.2839,2.4691,34.9915,4.1209,24.5253,2.0825,True,17160.0,17182.0,17218.0,17090.0,0.001282051282051282,0.007459207459207459,1
2023-08-02,2023-07,426224286986,37297195646,8.7506,103457073826,24.2729,142996254897,33.5495,175755163558,41.2354,4.0381,1.8802,116.7007,2.5063,16.1832,4.417,49.9884,1.8315,24.7908,4.5551,35.3303,1.9228,35.2825,4.3515,16.8721,1.368,True,17093.0,16814.0,17162.0,16806.0,-0.016322471187035628,0.020827239220733634,2
2023-08-04,2023-07,349664948129,30574044876,8.7438,110055695910,31.4746,138230083820,39.5322,172631629008,49.3706,4.2003,2.1355,108.1731,2.1276,16.9524,5.5851,85.6646,2.6002,25.5455,5.6196,54.752,2.4889,36.0913,5.3351,36.7938,2.489,True,16720.0,16824.0,16863.0,16715.0,0.006220095693779904,0.008851674641148326,4
2023-08-07,2023-07,310934230312,30207077855,9.7149,84797946790,27.272,109003808302,35.0569,147171685865,47.3321,4.4933,2.4626,116.2091,2.1204,17.5464,6.0248,55.4278,1.6143,26.1224,5.9812,34.2025,1.4938,36.83,5.8208,28.515,1.8042,True,16859.0,17002.0,17027.0,16836.0,0.008482116377009312,0.011329260335725726,0
2023-08-08,2023-07,359240686991,31280681082,8.7074,111872540746,31.1414,146086716293,40.6654,180312290434,50.1926,4.7183,2.6346,84.5443,1.5141,18.4469,6.6443,68.8167,1.9106,27.0544,6.7163,50.3098,2.0266,37.8473,6.2947,32.6186,1.9612,True,17020.0,16853.0,17026.0,16757.0,-0.009811985898942421,0.01580493537015276,1
2023-08-09,2023-07,318116286126,25600646641,8.0476,81296175381,25.5555,111157809171,34.9425,141414333716,44.4537,4.9457,2.7189,62.7191,1.1409,18.962,6.7816,34.7724,0.9723,27.6444,6.8711,26.3998,1.0621,38.4509,6.3218,15.6116,0.9495,True,16815.0,16852.0,16935.0,16780.0,0.002200416294974725,0.009217960154623847,2
2023-08-10,2023-07,330868752609,24954659777,7.5422,88189413458,26.6539,115802907944,34.9997,145281803844,43.9092,5.1838,2.7277,45.4949,0.8646,19.4334,6.9794,37.1552,1.0346,28.1021,7.0476,24.5447,0.9787,38.7421,6.4372,13.3372,0.8027,True,16788.0,16660.0,16797.0,16584.0,-0.007624493685966166,0.012687634024303073,3
2023-08-11,2023-07,280957818947,24660603322,8.7773,71805274694,25.5573,97929896046,34.8557,125243206458,44.5772,5.4434,2.8133,61.2471,1.185,19.7755,7.1088,29.2369,0.8133,28.3734,7.2041,22.8464,0.8998,38.9427,6.5583,14.4687,0.8591,True,16711.0,16625.0,16754.0,16574.0,-0.00514631081323679,0.010771348213751421,4
2023-08-14,2023-07,301723515209,36650084628,12.1469,88736626172,29.4099,108788263811,36.0556,140092013085,46.4306,5.8723,3.1467,106.8524,1.9941,20.425,7.3746,43.9898,1.2184,28.8865,7.3741,24.818,0.9722,39.2804,6.7686,18.203,1.0564,True,16567.0,16378.0,16570.0,16306.0,-0.011408221162552062,0.015935293052453673,0
2023-08-15,2023-07,280596456986,27038171303,9.636,71353927576,25.4294,100864570277,35.9465,129521889105,46.1595,6.2402,3.1344,54.4186,1.0834,21.2638,6.9041,19.5899,0.6033,29.8962,6.8446,20.2376,0.8839,40.2299,6.2957,14.7393,0.9418,True,16471.0,16422.0,16540.0,16422.0,-0.0029749256268593286,0.0071641066116204235,1
2023-08-16,2023-07,312249495278,34215427122,10.9577,90160539952,28.8745,122697456907,39.2947,155326907892,49.7445,6.6508,3.1899,64.7585,1.3502,22.1779,6.6215,30.195,1.0113,30.9405,6.5883,27.0009,1.268,41.137,6.2942,20.9239,1.3675,True,16300.0,16364.0,16413.0,16290.0,0.00392638036809816,0.00754601226993865,2
2023-08-17,2023-07,368637120326,40175987307,10.8985,108998427820,29.5679,149755203732,40.624,184639516841,50.0871,7.0189,3.2361,55.2745,1.1989,23.1027,6.271,27.9846,1.031,31.9035,6.522,27.3339,1.3371,41.8564,6.46,19.6641,1.2741,True,16261.0,16454.0,16493.0,16205.0,0.01186888875222926,0.017711087878974234,3
2023-08-18,2023-07,367130761402,41123180819,11.2012,100571621764,27.394,136419592096,37.1583,171277196758,46.6529,7.4302,3.2178,50.7532,1.1719,23.8083,5.8902,15.0607,0.6088,32.746,6.0138,13.4741,0.7337,42.6069,6.0712,9.4961,0.6664,True,16422.0,16352.0,16541.0,16320.0,-0.004262574595055414,0.013457556935817806,4
2023-08-21,2023-07,252089151531,22749550072,9.0244,58597025664,23.2446,83266432965,33.0305,115754305188,45.918,7.5312,3.2354,19.8271,0.4615,24.092,5.7078,-3.5173,-0.1485,33.0309,5.8773,-0.0013,-0.0001,42.9019,6.0821,7.0301,0.4959,True,16424.0,16351.0,16474.0,16325.0,-0.004444715051144667,0.009072089624939113,0
2023-08-22,2023-07,297178466556,30014984197,10.1,85227118723,28.6788,118140227822,39.754,145707114625,49.0302,7.8359,3.1722,28.8936,0.7137,24.7854,5.3522,15.7083,0.7274,33.8294,5.6348,17.5132,1.0514,43.6329,5.8832,12.3699,0.9174,True,16495.0,16401.0,16507.0,16380.0,-0.005698696574719612,0.0076993028190360715,1
2023-08-23,2023-07,281899937580,17091386458,6.0629,58091538588,20.6071,97016499722,34.4152,117257415546,41.5954,7.9797,3.0115,-24.021,-0.6365,25.0058,5.063,-17.5907,-0.8688,34.1571,5.4572,0.7556,0.0473,43.7571,5.8085,-4.9402,-0.3722,True,16419.0,16559.0,16561.0,16405.0,0.008526706863999025,0.009501187648456057,2
2023-08-24,2023-07,430161983694,43475430937,10.1068,134342616004,31.2307,184386197179,42.8644,225069385801,52.322,8.3631,2.7454,20.8504,0.6351,25.7915,4.7206,21.0891,1.1522,35.0352,5.3696,22.3465,1.4581,44.6433,5.6882,17.2,1.3499,True,16788.0,16759.0,16798.0,16670.0,-0.0017274243507267096,0.007624493685966166,3
2023-08-25,2023-07,309693687928,30467255387,9.8379,92286986268,29.7994,125556862104,40.5423,150395103457,48.5625,8.7458,2.3425,12.4869,0.4662,26.6042,3.8135,12.0103,0.8379,35.9961,4.4231,12.6298,1.0278,45.5249,4.7382,6.6724,0.6411,True,16549.0,16421.0,16586.0,16415.0,-0.007734606320623603,0.010332950631458095,4
2023-08-28,2023-07,266139892468,22982769691,8.6356,65593406143,24.6462,87848073431,33.0082,107605825129,40.4321,9.0283,1.9125,-4.3498,-0.2053,26.8126,3.567,-8.0797,-0.6073,36.314,3.9153,-9.1035,-0.8443,45.8087,4.1986,-11.737,-1.2806,True,16468.0,16490.0,16548.0,16461.0,0.0013359242166626185,0.005282973038620355,0
2023-08-29,2023-07,241647337465,13295369989,5.502,48762508759,20.1792,73864091020,30.5669,95039426838,39.3298,9.1299,1.6355,-39.7368,-2.2182,26.9336,3.2725,-25.078,-2.064,36.5685,3.2892,-16.412,-1.8247,46.0454,3.6276,-14.5848,-1.8513,True,16578.0,16624.0,16632.0,16453.0,0.0027747617324164553,0.010797442393533599,1
2023-08-30,2023-07,270843460770,13614292310,5.0266,55457976710,20.476,86469280505,31.9259,103391266208,38.1738,8.971,1.868,-43.9684,-2.1116,26.5733,3.569,-22.9451,-1.7084,36.4394,3.4223,-12.3864,-1.3189,45.7755,4.0028,-16.6064,-1.8991,True,16738.0,16724.0,16778.0,16695.0,-0.0008364201218783606,0.004958776436850281,2
2023-08-31,2023-07,349000755843,17878319652,5.1227,99857934805,28.6125,129428513736,37.0855,153841512531,44.0806,8.7896,2.0571,-41.7188,-1.7826,26.7902,3.5537,6.8019,0.5128,36.6162,3.3558,1.2816,0.1398,45.9177,3.8817,-4.0009,-0.4733,True,16730.0,16628.0,16731.0,16602.0,-0.006096832038254632,0.007710699342498506,3
2023-09-01,2023-08,272057116053,14185686807,5.2142,55922688214,20.5555,81988486479,30.1365,120308924141,44.2219,8.6131,2.2072,-39.4623,-1.5399,26.2443,3.634,-21.6763,-1.5654,36.1464,3.5765,-16.6266,-1.6804,45.6603,3.8107,-3.1502,-0.3775,True,16608.0,16651.0,16727.0,16600.0,0.0025891136801541427,0.007646917148362235,4
2023-09-04,2023-08,220830519710,10692711143,4.842,38544602890,17.4544,55166089660,24.9812,81341838842,36.8345,8.3695,2.3439,-42.147,-1.505,25.7534,4.1186,-32.2249,-2.015,35.6427,4.3616,-29.9121,-2.4444,45.1354,4.2643,-18.3911,-1.9466,True,16646.0,16782.0,16782.0,16607.0,0.008170130962393368,0.010513036164844407,0
2023-09-05,2023-08,238317364516,6588572068,2.7646,35979582256,15.0973,52356193321,21.9691,84563097028,35.4834,8.0724,2.6549,-65.7522,-1.9993,24.9512,4.5535,-39.4927,-2.164,34.7078,5.159,-36.7028,-2.4692,44.3999,4.6013,-20.0823,-1.9378,True,16736.0,16754.0,16765.0,16707.0,0.0010755258126195029,0.003465583173996176,1
2023-09-06,2023-08,256765189886,12056783548,4.6956,36692358016,14.2902,59108846152,23.0206,92934583143,36.1944,7.9048,2.7602,-40.5978,-1.1626,24.3879,5.1345,-41.4046,-1.9666,34.1117,5.7817,-32.5141,-1.9183,43.987,4.9534,-17.7157,-1.5732,True,16758.0,16711.0,16801.0,16702.0,-0.0028046306241794965,0.005907626208378088,2
2023-09-07,2023-08,224612253812,8356669809,3.7205,37609347095,16.7441,59754003181,26.6032,81780622779,36.4097,7.7137,2.9146,-51.7674,-1.3701,23.8925,5.3768,-29.9189,-1.3295,33.6919,6.014,-21.0398,-1.1787,43.612,5.2354,-16.5145,-1.3757,True,16604.0,16564.0,16660.0,16560.0,-0.002409058058299205,0.006022645145748013,3
2023-09-08,2023-08,214714667636,11881922048,5.5338,40773397449,18.9896,59436940854,27.6818,80672327962,37.5719,7.5515,2.9424,-26.7191,-0.6857,23.5641,5.4695,-19.4129,-0.8364,33.3332,6.1533,-16.9543,-0.9184,43.2617,5.3992,-13.1521,-1.0538,True,16490.0,16563.0,16579.0,16467.0,0.004426925409338993,0.006791995148574894,4
2023-09-11,2023-08,265471901654,22516015020,8.4815,68316353438,25.7339,91988234622,34.6508,118963513018,44.8121,7.3682,2.7489,15.1091,0.405,23.3803,5.3225,10.0668,0.4422,33.263,6.1285,4.1723,0.2265,43.1808,5.3612,3.7778,0.3043,True,16560.0,16427.0,16577.0,16366.0,-0.008031400966183575,0.012741545893719806,0
2023-09-12,2023-08,236107605793,12709972837,5.3831,44997369894,19.058,67920435109,28.7667,97212239016,41.1729,7.1556,2.7287,-24.7706,-0.6496,23.0617,5.3837,-17.3608,-0.7437,32.904,6.1732,-12.5738,-0.6702,42.9315,5.3312,-4.0963,-0.3299,True,16459.0,16573.0,16591.0,16413.0,0.006926301719424023,0.01081475180752172,1
2023-09-13,2023-08,240984779215,8236781102,3.418,34498292433,14.3155,66538185503,27.6109,95991705631,39.8331,6.7786,2.6964,-49.5766,-1.2463,22.3337,5.5384,-35.9019,-1.4477,32.3198,6.0888,-14.5697,-0.7734,42.4359,5.1211,-6.1335,-0.5083,True,16570.0,16577.0,16645.0,16523.0,0.0004224502112251056,0.00736270368135184,2
2023-09-14,2023-08,268045042734,11286591324,4.2107,43861192887,16.3634,71848478394,26.8046,98548033989,36.7655,6.4442,2.5703,-34.6591,-0.869,21.6735,5.4164,-24.5005,-0.9804,31.6288,5.8773,-15.2526,-0.8208,41.7698,4.9366,-11.9807,-1.0137,True,16676.0,16838.0,16842.0,16675.0,0.009714559846485967,0.010014391940513312,3
2023-09-15,2023-08,380023815035,10019163628,2.6365,58948728066,15.5119,92863356632,24.4362,140445204671,36.9569,6.016,2.4465,-56.175,-1.3813,21.0794,5.4075,-26.4121,-1.0296,30.9927,5.9355,-21.155,-1.1046,41.285,4.9078,-10.4835,-0.8819,True,16848.0,16906.0,16918.0,16808.0,0.003442545109211776,0.0065289648622981955,4
2023-09-18,2023-08,260501525148,10295390935,3.9521,52445948185,20.1327,72212064111,27.7204,108462517065,41.636,5.7624,2.3803,-31.4152,-0.7605,20.9238,5.3867,-3.781,-0.1469,30.7272,5.9583,-9.7855,-0.5046,41.0709,4.787,1.3758,0.118,True,16757.0,16709.0,16796.0,16700.0,-0.0028644745479501103,0.005728949095900221,0
2023-09-19,2023-08,267126771675,8965132793,3.3561,38807193775,14.5276,63931748851,23.9331,93041083246,34.8303,5.4252,2.2046,-38.1382,-0.9385,20.2163,5.2419,-28.139,-1.0852,29.9362,5.7431,-20.0529,-1.0453,40.3609,4.5935,-13.703,-1.204,True,16700.0,16609.0,16741.0,16603.0,-0.0054491017964071855,0.008263473053892216,1
2023-09-20,2023-08,264286024559,12302396841,4.655,50742303615,19.1998,74203913321,28.0771,99163105932,37.5211,5.3548,2.2057,-13.0681,-0.3173,20.1459,5.2458,-4.6962,-0.1804,29.6193,5.6572,-5.2066,-0.2726,40.1572,4.6261,-6.5645,-0.5698,True,16620.0,16564.0,16658.0,16544.0,-0.0033694344163658243,0.0068592057761732855,2
2023-09-21,2023-08,258810580613,11384198894,4.3987,52688163219,20.3578,77028209265,29.7624,102205708087,39.4905,5.0694,1.9076,-13.2297,-0.3516,19.6023,4.5544,3.8544,0.1659,28.9642,4.7244,2.7559,0.169,39.5157,3.6335,-0.0636,-0.0069,True,16479.0,16309.0,16483.0,16280.0,-0.010316159961162691,0.012318708659506038,3
2023-09-22,2023-08,223662931885,11081228278,4.9544,47884037532,21.409,75137104024,33.5939,100851521834,45.0909,4.8252,1.5427,2.6779,0.0838,19.1827,3.906,11.6056,0.57,28.6168,4.033,17.3924,1.2341,39.3421,3.2402,14.6124,1.7742,True,16200.0,16345.0,16355.0,16188.0,0.008950617283950617,0.010308641975308641,4
2023-09-25,2023-08,204406458918,8832349891,4.321,34511141123,16.8836,55110192403,26.9611,80351996046,39.3099,4.6095,1.2571,-6.2579,-0.2295,18.7946,3.7155,-10.1678,-0.5143,28.3144,3.9113,-4.7795,-0.346,39.286,3.2301,0.0609,0.0074,True,16352.0,16464.0,16491.0,16340.0,0.00684931506849315,0.009234344422700587,0
2023-09-26,2023-08,223357843833,10484099720,4.6939,39503974134,17.6864,62382058733,27.9292,85376113851,38.2239,4.5691,1.2397,2.7325,0.1007,18.67,3.7085,-5.2681,-0.2652,28.1825,3.8757,-0.8988,-0.0654,39.2307,3.2387,-2.5663,-0.3109,True,16400.0,16308.0,16408.0,16273.0,-0.005609756097560975,0.008231707317073171,1
2023-09-27,2023-08,205699551720,8510836891,4.1375,33238148926,16.1586,57142907810,27.7798,75096706231,36.508,4.5246,1.2384,-8.5554,-0.3126,18.4541,3.7234,-12.4389,-0.6165,27.9752,3.7745,-0.6985,-0.0518,39.1474,3.2884,-6.7422,-0.8026,True,16246.0,16311.0,16334.0,16230.0,0.004000984857811154,0.006401575772497846,2
2023-09-28,2023-08,253722195101,20947446178,8.2561,61362613756,24.185,88174588384,34.7524,112451383372,44.3207,4.6813,1.4906,76.3647,2.3983,18.2327,3.1796,32.6462,1.872,27.8586,3.5045,24.7459,1.9671,39.1594,3.3077,13.1803,1.5604,True,16342.0,16368.0,16435.0,16295.0,0.0015909925345734916,0.008566882878472647,3
2023-10-02,2023-09,271183731969,14300676237,5.2734,74544691585,27.4886,98547100558,36.3396,134889436414,49.741,4.6842,1.4917,12.5779,0.395,18.5794,3.7694,47.9523,2.3636,28.1687,3.9614,29.007,2.0626,39.4353,3.9249,26.1331,2.6257,True,16531.0,16557.0,16610.0,16504.0,0.0015728026132720344,0.006412195269493678,0
2023-10-03,2023-09,242097705802,9335110434,3.8559,43111952540,17.8077,70990055422,29.3229,101723469591,42.0175,4.6349,1.5025,-16.8076,-0.5185,18.597,3.7647,-4.2444,-0.2097,28.3858,3.896,3.3013,0.2405,39.6945,3.9153,5.8522,0.5933,True,16497.0,16412.0,16553.0,16408.0,-0.005152451960962599,0.008789476874583257,1
2023-10-04,2023-09,223818537572,15519741014,6.9341,43020398368,19.2211,66215497731,29.5845,88317176397,39.4593,4.8434,1.5185,43.1661,1.3768,18.8032,3.6747,2.2224,0.1137,28.7666,3.5965,2.8434,0.2274,39.8933,3.7891,-1.0879,-0.1145,True,16285.0,16245.0,16286.0,16164.0,-0.002456248081056187,0.007491556647221369,2
