d,ema20,dn_full,s_thr_09:01,s_B_09:01,dn_09:01,s_thr_09:05,s_B_09:05,dn_09:05,s_thr_09:10,s_B_09:10,dn_09:10,s_thr_09:15,s_B_09:15,dn_09:15,s_thr_09:20,s_B_09:20,dn_09:20,s_thr_09:25,s_B_09:25,dn_09:25,s_thr_09:30,s_B_09:30,dn_09:30,comp_09:01,comp_09:05,comp_09:10,comp_09:15,comp_09:20,comp_09:25,comp_09:30,dn_exc
2025-09-30,261.5743050355242,171.0,-0.07271071575709008,-0.6402439024390244,67.0,-0.075208207170934,-0.5444319460067492,67.0,-0.07939144797850882,-0.39893048128342246,75.0,-0.09564385398073506,-0.32398753894080995,77.0,-0.12531194270231716,-0.3059548254620123,77.0,-0.23185956529446725,-0.33604060913705586,77.0,-0.21934907245697982,-0.342,77.0,-2.0553348812564347,-1.571920552581223,-1.29983028289156,-1.2511895669561075,-1.4716298493581608,-2.243799692155439,-2.2683193176246608,0.6537339360484073
2025-10-01,260.3767521749981,375.0,-0.06317116561542263,-0.47870967741935483,53.0,-0.06193563884286358,-0.3939393939393939,53.0,-0.08063065318910455,-0.27201783723522854,53.0,-0.11435332215271064,-0.08915145005370569,53.0,-0.19910291243737574,-0.10982048574445617,53.0,-0.2115061852152222,-0.11030176899063475,53.0,-0.26511314546247877,-0.08135942327497425,53.0,-1.5174817026308998,-1.0719377747298084,-1.0004876014117456,-0.8112501565759562,-1.4981140488598805,-1.5469125352996014,-1.9049485126908994,1.4402207450070814
2025-10-02,271.29325196785544,146.0,-0.05222484926219277,-0.5965608465608465,60.0,0.013212530101297715,-0.3902147971360382,120.0,0.055356227398360144,-0.21793416572077184,135.0,0.07191865765346091,-0.3256830601092896,146.0,0.05696457111851692,-0.3003194888178914,146.0,0.09001943182272128,-0.15816857440166493,146.0,0.10505905418115451,-0.03360488798370672,146.0,-1.5941072994515233,-0.2768898851409354,0.3035986190044836,0.008339548203924019,-0.17198967533873372,0.27937146461680645,0.6059782136666734,0.5381630355380126
2025-10-03,259.36056130425015,102.0,-0.06689437274783423,-0.369826435246996,102.0,-0.12013543951766767,-0.22607655502392343,102.0,-0.07563462699645443,-0.07415730337078652,102.0,-0.11534777526513952,-0.019313304721030045,102.0,-0.1700446287982759,-0.121875,102.0,-0.1421813863747219,-0.010214504596527068,102.0,-0.11289199964861024,0.05348133198789102,102.0,-1.3339954614860978,-1.277929111184778,-0.47409640869154657,-0.6459532691873383,-1.323544986853092,-0.8487187186097649,-0.5811914554745952,0.3932749045848418
2025-10-07,270.46907927527394,229.0,-0.07548280997961514,-0.3468414779499404,229.0,-0.12026351896878415,-0.2543859649122807,229.0,-0.16894941940481656,-0.10395010395010396,229.0,-0.030523568876987386,0.03128153380423814,229.0,-0.015071036382045048,0.006903353057199211,229.0,-0.05673334882358465,-0.0798442064264849,229.0,0.0041388139222786335,-0.18611378977820636,229.0,-1.4328602850057088,-1.3472037931823662,-1.3510856185309004,0.11895874713576121,0.09364751340486971,-0.4716286965592871,-0.4311910673959135,0.8466771899161598
2025-10-08,279.09107172524784,165.0,0.04916051379977409,0.16567342073897498,84.0,-0.05356653773617782,0.12171052631578948,106.0,0.08392121910854745,0.24708377518557795,106.0,0.1422296490073556,0.2946058091286307,148.0,0.1733773611005791,0.3186022610483042,163.0,0.06162924386355187,0.2774390243902439,165.0,0.0852776079816659,0.28428428428428426,165.0,1.9379821717736512,0.2530289874683184,1.6857260033140324,2.0733597594315603,2.207539998765317,1.187401721608901,1.2818373628618553,0.5912048672142218
2025-10-09,272.9871601323671,182.0,0.0024665752726680426,-0.5466830466830467,82.0,0.08554630291739522,-0.3038116591928251,95.0,0.1535318378117963,-0.18996798292422626,111.0,0.23068746743316162,-0.12734864300626306,175.0,0.19511897686937107,-0.2540816326530612,175.0,0.2225879493147709,-0.33232931726907633,175.0,0.144415977461056,-0.3727634194831014,175.0,-0.515483069695085,0.6871231394738255,1.2180175642705797,1.6964718436310284,0.9187377993982766,0.6987319653285805,0.002751711083260333,0.6666980231295535
2025-10-13,264.32171631023687,240.0,-0.14547643373692948,0.8111332007952287,240.0,-0.3983251244838157,0.8148505303760849,240.0,-0.43566715449052384,0.8105263157894737,240.0,-0.4935036530273001,0.775023832221163,240.0,-0.5234974793128275,0.7533206831119544,240.0,-0.537308122146312,0.7339622641509433,240.0,-0.5442917410462778,0.7250470809792844,240.0,-0.0175436813998604,-1.6900740984919884,-1.4158438978379007,-1.5325454776490348,-1.6122517997006205,-1.534770784151336,-1.6691042282570272,0.9079844189506917
2025-10-14,292.0053623759286,734.0,-0.0431662428876612,-0.7160220994475138,59.0,-0.04666253957260877,-0.6751054852320675,60.0,-0.043508734665688935,-0.6392276422764228,60.0,0.09773815654182949,-0.56187624750499,115.0,0.1796078704044841,-0.5231071779744346,133.0,0.15788548975779568,-0.5322265625,150.0,0.19143816922306062,-0.5207729468599034,150.0,-1.7077072213329363,-1.5868909504231443,-1.5775820869274342,-0.38133517487716817,0.13189235787224618,-0.21966877675583973,-0.0677766912438933,2.5136524686661272
2025-10-15,334.1000897686973,182.0,0.06968679553262394,-0.4926829268292683,80.0,0.2092307375805805,-0.23059360730593606,140.0,0.2909195174273468,0.027233115468409588,182.0,0.09914786321682517,-0.1109936575052854,182.0,0.10195022241818825,-0.07238883143743537,182.0,0.07891738938874344,-0.1023541453428864,182.0,0.06840390633262755,-0.15166835187057634,182.0,0.7935216476748653,2.1566644904990033,2.9326398336759616,0.7448917160331398,0.7192311314987172,0.347538386211263,0.07084401620950187,0.5447469353450383
2025-10-16,347.90008121929753,282.0,-0.0941922507917846,-0.6757090012330457,87.0,-0.13395652834283592,-0.6820224719101123,87.0,-0.11353388617247158,-0.681283422459893,87.0,-0.14410697285867705,-0.677720207253886,87.0,-0.17502035056909518,-0.6500508646998983,87.0,-0.1763337634130676,-0.6288866599799399,87.0,-0.18755709731625514,-0.6063618290258449,87.0,-2.5153170153429754,-2.5166546826415406,-2.2838111111948707,-2.4919112902345706,-2.6886832449391953,-2.6190397715872358,-2.7313151215156632,0.8105775629935607
2025-10-17,355.4334068174597,224.0,-0.03007035463235832,0.08997429305912596,185.0,-0.08206479104749531,0.16241299303944315,185.0,-0.1784476230774599,0.11875693673695893,185.0,-0.12062109940750616,0.13612004287245444,185.0,-0.07235006010955693,-0.011494252873563218,185.0,-0.0844367492973376,-0.07349896480331262,185.0,-0.047182168253435776,-0.0752797558494405,185.0,0.3675157691679622,0.052589322227772684,-0.8889143910850299,-0.3011430831549673,-0.3566239793681051,-0.6345444966184428,-0.48239552595833,0.6302165066747367
2025-10-20,350.2492728348445,152.0,0.017944420992878463,-0.6285714285714286,100.0,0.0393301374791381,-0.4181184668989547,100.0,0.10538770126971342,-0.2786343612334802,139.0,0.06523129914800357,-0.24367088607594936,152.0,0.007152891819884487,-0.15605749486652978,152.0,-0.10794803806706636,-0.048484848484848485,152.0,-0.14415202882604441,0.03006012024048096,152.0,-0.42990447963872047,-0.07064005324382805,0.5865043833287713,0.16082319836398795,-0.15999182236784593,-0.7236334185638392,-0.8422442361702186,0.43397663261294944
2025-10-21,354.2255325648593,238.0,-0.03341622313008729,-0.6654088050314465,54.0,-0.048756011715631126,-0.6554913294797687,61.0,-0.06438742669531189,-0.579582875960483,61.0,-0.047007022367208016,-0.47876857749469215,61.0,-0.07537388571255751,-0.4463738508682329,61.0,-0.00611651392757346,-0.38323353293413176,114.0,-0.01498042277727307,-0.40594059405940597,114.0,-1.419950737438187,-1.5617217128103338,-1.6118197552653926,-1.2673465408080995,-1.4730591277661267,-0.9049665228770403,-1.1103419221326256,0.6718883257135673
2025-10-22,343.1564342253489,189.0,0.02289831278852021,0.003931847968545216,148.0,-0.06112957625196026,-0.2016509433962264,154.0,-0.1538900421256949,-0.36049107142857145,154.0,-0.14641143842618648,-0.4734561213434453,154.0,-0.14474973798296592,-0.4814027630180659,154.0,-0.134824592611156,-0.4395833333333333,154.0,-0.11270615887159297,-0.3622448979591837,154.0,1.1047472353566543,-0.6020658388005761,-1.8479787851174878,-2.003891207715369,-2.050520631171875,-1.8768799104528,-1.630900932980271,0.5507692152899711
2025-10-23,336.28439287055375,112.0,-0.03191988438334311,0.2833545108005083,112.0,-0.04817506382145366,0.38515901060070673,112.0,-0.05424085625276344,0.36941964285714285,112.0,-0.12173497991145932,0.35861321776814736,112.0,-0.16543775131474933,0.30564430244941426,112.0,-0.19882558009680534,0.26870389884088514,112.0,-0.10903863276356883,0.2588357588357588,112.0,0.7773899775022377,0.9416326763781052,0.793851409945735,0.2409594422470176,-0.21448049077702092,-0.5155885521959678,-0.0371971515773456,0.3330514361489035
2025-10-27,334.35254593050104,212.0,0.05596847271109847,-0.7280187573270809,91.0,0.11700488200369832,-0.45376344086021503,147.0,0.20579336913262716,-0.13786008230452676,212.0,0.17497015279920775,-0.008008008008008008,212.0,0.1528539203180934,0.040473840078973346,212.0,0.1752256246362823,0.007692307692307693,212.0,0.1750646707276116,-0.021863117870722433,212.0,0.013102741962990994,0.656361594499491,1.795710403707302,1.5715408430424427,1.3624238107158606,1.2448465026378783,1.0876876303803675,0.6340612702978089
2025-10-28,322.6999225085486,266.0,-0.009594272436784578,-0.38516746411483255,132.0,0.04328645751352688,-0.04824561403508772,160.0,0.1469760333474897,0.21739130434782608,183.0,0.08201658314011379,0.29417879417879417,200.0,0.07430421937282654,0.3626149131767109,200.0,-0.03251151538535404,0.3752535496957404,208.0,-0.07651504146534541,0.3949748743718593,208.0,-0.3585999025120147,0.8583402607418773,2.156616057636732,1.6181878499629478,1.6196893277135533,0.824812495794109,0.516952737946766,0.8242952087878281
2025-10-29,317.2999298886868,106.0,-0.022857335867788865,-0.6,53.0,-0.0550073517577058,-0.4394829612220917,53.0,-0.03688068862405352,-0.4282560706401766,53.0,0.05456298190265931,-0.3816631130063966,71.0,0.02982660567369337,-0.3410041841004184,71.0,0.13072656838491142,-0.26104830421377184,106.0,0.030160096571398447,-0.24568527918781727,106.0,-1.0840747459496485,-1.1087545073941811,-1.00509804930125,-0.2610621322762266,-0.4658237633215,0.28438380975911637,-0.41376124257715374,0.3340687785124512
2025-10-30,310.22374608976423,371.0,-0.022710440169032026,-0.42085427135678394,63.0,-0.12411320020449347,-0.3414351851851852,63.0,-0.15453711512781335,-0.20195439739413681,63.0,-0.06190553517003395,-0.0712041884816754,83.0,0.056436179340282666,-0.02965235173824131,130.0,0.14346152586983785,0.14285714285714285,182.0,0.29113611370085385,0.25,258.0,-0.6715644157332519,-1.5963689392031373,-1.4662817058018245,-0.3712930601440662,0.5058759592268557,1.3784370081156072,2.52440262300751,1.1959110309133136
2025-10-31,316.0119607478819,210.0,0.042482903280815575,-0.2720763723150358,93.0,0.06297559503939454,-0.20594713656387664,93.0,0.028645410090506626,-0.19382321618743345,93.0,-0.006122751959210525,-0.18885448916408668,93.0,-0.020632484225770645,-0.10355329949238579,101.0,0.013636217291006822,-0.001004016064257028,101.0,0.02001332397895959,0.041584158415841586,101.0,0.8185656633267135,0.6858636900676116,0.1322960862212837,-0.2416860025539408,-0.22372400945634005,0.18008085861726,0.24690590090738176,0.6645318091853507
2025-11-03,305.9155835337979,354.0,-0.06184229880111915,-0.14457831325301204,39.0,0.03312002769812121,0.03888888888888889,45.0,-0.07689491830867877,-0.03590285110876452,45.0,-0.1219824183505829,-0.1591375770020534,45.0,-0.17528543726351437,-0.2215508559919436,45.0,-0.14445821487187854,-0.17012858555885263,49.0,-0.10759172760818468,-0.1424390243902439,85.0,-0.7294902073714192,0.9610903448154072,-0.3915098717713541,-1.0419503384191668,-1.6115071775737466,-1.2640278776252971,-1.042232271091032,1.1571819778213084
2025-11-04,310.49505176867433,481.0,-0.01812956019988326,-0.45024271844660196,39.0,0.07454573526594499,-0.20631341600901917,54.0,0.10296916993307395,-0.15210355987055016,54.0,0.12099973575995192,-0.015723270440251572,83.0,0.07305296851152356,-0.030020703933747412,83.0,0.023426460278460338,-0.002036659877800407,83.0,0.04990755463375929,0.029087261785356068,83.0,-0.6580260824587254,0.8060176277260966,0.8747505576051361,1.1454168624413374,0.6221331960492548,0.24068508335641736,0.4083427314274745,1.549139019317949
2025-11-05,326.7336182668958,413.0,-0.05279242813876299,0.7888631090487239,262.0,-0.15622014380354318,0.7475728155339806,270.0,-0.15528796334887685,0.6814432989690722,274.0,-0.24705011421113096,0.5720081135902637,274.0,-0.1120959477482487,0.6715976331360947,274.0,0.09235402274909116,0.7555988315481986,364.0,-0.02647316777506344,0.7350096711798839,364.0,1.5659991280133962,0.6810892020011399,0.6852130549578079,-0.17615140974148646,1.0832371831431153,2.58359077429673,1.6996439924744358,1.2640266471221722
2025-11-06,337.0447022414771,146.0,0.03477317351819881,-0.7061611374407583,95.0,-0.007967750526384314,-0.6871569703622393,106.0,0.03766184967240019,-0.60828025477707,106.0,-0.04451369742866236,-0.533678756476684,106.0,-0.07193787346569247,-0.48623853211009177,106.0,-0.038029324112353574,-0.388,106.0,0.06921984361068141,-0.32872655478775914,146.0,-0.31066618824277126,-1.2110328291974326,-0.8024344119459499,-1.384403740476473,-1.5492146447963422,-1.1228887995275538,-0.3714708139506931,0.4331769614803133
2025-11-07,327.61187345657453,242.0,-0.07677350526980765,0.49748110831234255,105.0,-0.056064087728688976,0.40369088811995385,105.0,0.02557639216230328,0.41325966850828727,150.0,-0.05382137956808234,0.4093816631130064,150.0,-0.037376298369425534,0.38696109358569925,150.0,-0.013550270078660812,0.4149377593360996,150.0,-0.022839887089369047,0.39570552147239263,150.0,0.4763500994714156,0.9035786404884818,1.5888298457260548,0.878764464547063,0.8934050352717127,1.046614005619889,0.865381176102085,0.7386789662007701
2025-11-10,319.4583616988055,184.0,-0.03981690081800127,-0.08737864077669903,66.0,0.022505119702657693,0.14317673378076062,81.0,0.07235017846833948,0.32771338250790305,141.0,0.018178886476022803,0.30546955624355004,141.0,0.20588151554257855,0.345957011258956,184.0,0.11622789736413047,0.3202416918429003,184.0,0.07002415890278228,0.2884231536926148,184.0,-0.21018406674933326,1.1003123348628394,1.7829659237937219,1.1646723530845096,2.5056501240776305,1.6470373905232516,1.1938081652746022,0.5759749064683443
2025-11-11,319.60518439415733,418.0,-0.07802196956640253,-0.4550970873786408,53.0,-0.14947844807438254,-0.36736958934517205,53.0,-0.009396803940776688,-0.3048523206751055,73.0,-0.09356491098333983,-0.3181818181818182,73.0,-0.12509926401617694,-0.29094608341810785,73.0,-0.11018150114521864,-0.23564954682779457,73.0,-0.029139032026902816,-0.19760479041916168,107.0,-1.7253484767391538,-1.9239451947443356,-0.4667837986852781,-1.2211457879799603,-1.4323350963161405,-1.2069303425319053,-0.675114686973548,1.307863640548759
2025-11-12,328.9761192137614,136.0,-0.043236451987333446,-0.5765171503957783,70.0,0.009089070834241614,-0.5320886814469078,74.0,0.11419184400947581,-0.5226019845644984,120.0,0.054471881020353434,-0.5421052631578948,123.0,0.009071413881711341,-0.5455486542443064,123.0,0.04006277040096531,-0.5239551478083588,123.0,0.07787672163842953,-0.501004016064257,123.0,-1.3897312863651545,-0.6604832205049119,0.06641616079219925,-0.6587227982824329,-1.1272757509939493,-0.959434853097998,-0.751071367028094,0.413403867505745
2025-11-13,318.5974411934032,242.0,-0.09389609405449409,-0.29369797859690844,199.0,-0.12843979530089814,-0.25938189845474613,199.0,-0.04001250349675441,-0.1430084745762712,199.0,-0.05891171053266609,-0.01842374616171955,199.0,-0.12190451907078177,0.021169354838709676,199.0,-0.0884162135580746,0.045862412761714856,199.0,0.061032008442211995,0.17455621301775148,237.0,-1.635979725705012,-1.4447230534497784,-0.33528541626587466,-0.21812232886812682,-0.6238383784593184,-0.3612083871167227,0.8479027847104328,0.7595792329452355
2025-11-14,311.3024467940315,230.0,-0.06834335503564026,0.7094211123723042,108.0,-0.11370714785187988,0.47413793103448276,108.0,-0.14365629142995473,0.23253388946819603,108.0,0.0643179037013118,0.34822335025380713,113.0,0.03929717160313726,0.3482587064676617,130.0,0.06911532903434865,0.39450441609421,153.0,0.03750913888629775,0.38656280428432327,153.0,1.109976880398762,0.46963989300186904,-0.31113901151591183,1.6184274233487868,1.3366611482600876,1.5289904336999585,1.231944162407519,0.7388313274395045
2025-11-17,303.55935662317137,225.0,-0.03861210760721038,-0.3352803738317757,88.0,0.1216867596145318,0.09235668789808917,145.0,0.0353830715688633,0.212461695607763,145.0,0.08325649309078749,0.21342685370741482,145.0,0.023922361654614265,0.1900990099009901,145.0,0.036672617573735806,0.1560353287536801,145.0,-0.024407390946992263,0.10951008645533142,145.0,-0.7561840200800493,2.0158772501662368,1.1828366601343179,1.4277387197301346,0.829958445533508,0.7221810703295273,0.1317896959458233,0.741205945693539
2025-11-18,296.0775131352503,526.0,-0.0381301932500533,0.6243961352657005,58.0,-0.005269212170742895,0.5647321428571429,73.0,-0.026909683928867945,0.5373931623931624,73.0,0.03539106039988938,0.6632548618219037,73.0,-0.020608763656082312,0.6366396761133604,81.0,-0.0012889298766409056,0.5958083832335329,81.0,0.10539019718867437,0.684931506849315,154.0,1.448238596847466,1.8213887347814532,1.4397246731776325,2.1797326844170866,1.64039167568381,1.5788681411251286,2.424496124717589,1.7765618010974022
2025-11-19,317.97489283665504,360.0,-0.04319038873776117,-0.10096153846153846,186.0,-0.2034945996413512,-0.32924107142857145,186.0,-0.11869254377910607,-0.061488673139158574,186.0,-0.1299335504915345,0.016789087093389297,186.0,-0.2457026092315657,-0.06424870466321243,186.0,-0.2182756395598762,0.0020491803278688526,186.0,-0.16951405424796556,0.14777327935222673,186.0,-0.3007564793772619,-2.3974992340152523,-0.8142338432370342,-0.6666301269672568,-1.7119856269150127,-1.3091468093242202,-0.7084415810563742,1.1321648598995941
2025-11-20,321.97728399506883,280.0,-0.0010781264010789327,-0.8591194968553459,88.0,-0.025424675216443215,-0.8640996602491506,88.0,-0.07604205398396248,-0.8268817204301075,88.0,0.05050918705781219,-0.8232217573221757,88.0,0.03243877329240237,-0.8049281314168378,88.0,0.02925013303635253,-0.796576032225579,88.0,-0.030931865090564732,-0.8117529880478087,88.0,-1.2929091324436293,-1.8182604392535653,-2.3163645242592406,-1.384160477941732,-1.6156520576897768,-1.7121891294817155,-2.2391890593180683,0.8696265665881208
2025-11-21,319.0270664717289,373.0,-0.14383666630258937,0.6845102505694761,96.0,-0.03514087027493212,0.7071352502662407,153.0,-0.1372565202578463,0.527027027027027,153.0,-0.08802901119248295,0.38274111675126904,153.0,-0.10497127074837817,0.4682139253279516,153.0,-0.09624175253865498,0.5059880239520959,153.0,-0.1833777601812849,0.48221343873517786,153.0,-0.2783636552932638,1.8506359797963916,0.46340435202533214,0.5548617749553671,0.6213224579852222,0.7409785234210765,0.047467570183167496,1.1691797944456037
2025-11-24,324.16734585537375,194.0,0.06920674872737187,-0.7436823104693141,66.0,0.03552787782369214,-0.7306843267108167,66.0,0.03826034017418654,-0.6311300639658849,66.0,0.05787424587235684,-0.5852390852390852,66.0,0.2220611306286309,-0.510747185261003,137.0,0.1470808447434613,-0.5650406504065041,160.0,0.12812528983817068,-0.5861386138613861,160.0,0.2107211835061238,-0.8604876070254925,-0.8530940266000009,-0.7397865711730915,0.462405819953297,-0.371612578178277,-0.6418262021251703,0.5984563296716273
2025-11-25,311.7704557739096,332.0,-0.04412834940069779,-0.5731070496083551,50.0,0.06051759117815202,-0.5201421800947867,63.0,0.07360165932475433,-0.5111856823266219,89.0,0.17549518265630468,-0.5452562704471101,105.0,0.18223565817617163,-0.5270988310308182,155.0,0.1369699593922914,-0.5036496350364964,155.0,0.19928635689683574,-0.45658835546475995,155.0,-1.3976571115552556,-0.09383147130041003,-0.2555129024222249,0.2462153077196747,0.14037227585283274,-0.28307788178188,0.1451506735679131,1.064886020632951
2025-11-26,313.69707903353725,139.0,-0.028981643958283815,-0.7032679738562092,55.0,-0.05752422401178428,-0.7382629107981221,55.0,0.0008290949026128573,-0.710352422907489,55.0,0.004651327179543715,-0.7089552238805971,55.0,-0.0676669005784627,-0.691908713692946,55.0,-0.06881973747618539,-0.6707441386340469,55.0,-0.08064060154645102,-0.6659979939819458,55.0,-1.4283750844872172,-1.8520734547207889,-1.3692108373870497,-1.4472879493859152,-2.0370120256959026,-2.0299503121307927,-2.191706933017511,0.44310262763122366
2025-11-27,307.7259286493908,188.0,-0.016040802919816275,-0.2896305125148987,59.0,0.01657567930102727,-0.29464285714285715,59.0,0.038621855398529914,-0.1623931623931624,73.0,-0.0334212026010365,-0.036382536382536385,73.0,-0.09044988687840767,-0.06967213114754098,73.0,-0.05683352544071476,0.0060790273556231,73.0,-0.007530398510808568,-0.031936127744510975,73.0,-0.25367888878636,-0.012362048185904362,0.29505310395686724,-0.07031231089247977,-0.6307705635673463,-0.2570222286057409,-0.11679548208907078,0.6109332444787219
2025-11-28,296.3234592542108,129.0,0.09939544987735732,-0.05535499398315283,71.0,0.08342898725982818,0.07270693512304251,71.0,0.04065701909441981,-0.04153354632587859,71.0,0.09483290681066853,-0.1101871101871102,71.0,0.03250222324767727,-0.14636642784032752,71.0,-0.020983291464167577,-0.0935910478128179,71.0,0.020750951657308177,-0.03596403596403597,71.0,2.3181299420401844,1.5685163410962084,0.6078288036955465,0.7143447419728015,0.043180549419289255,-0.27531803174982467,0.055635606269117455,0.435335090662981
2025-12-01,296.2926536109526,273.0,0.13876006151083758,0.03387850467289719,95.0,0.057355600885040166,-0.15916575192096596,95.0,0.24605960693764808,-0.0665258711721225,95.0,0.29055761985149287,0.023883696780893044,117.0,0.2605892816514548,0.010245901639344262,117.0,0.3238614511370425,0.05156723963599596,128.0,0.3106114037798361,0.056112224448897796,147.0,3.2165161372586955,0.7393366361219549,2.3169907376131715,2.5221872747973046,2.046074696369369,2.314131882753086,2.1600282927972185,0.9213863275815909
2025-12-02,294.0743056480047,261.0,-0.08734123576081002,-0.41733333333333333,58.0,-0.0329058139435669,-0.3475609756097561,58.0,-0.027003306623185095,-0.3542141230068337,58.0,-0.12297576732162144,-0.37840785169029445,58.0,-0.06857253148326521,-0.3336886993603412,58.0,-0.02935418068385199,-0.34974358974358977,58.0,-0.07626858386778933,-0.3970149253731343,58.0,-1.8032848936058912,-0.6569670539051847,-0.7391023603745982,-1.5919709304579506,-1.141331755332925,-0.9710558886134137,-1.4835175952424278,0.8875307872439786
2025-12-03,290.9243717767662,198.0,-0.12596485415711503,-0.5955497382198953,44.0,0.0008967044459832739,-0.5950413223140496,44.0,0.0017836469527374335,-0.606942889137738,68.0,-0.04162228130816017,-0.5701943844492441,82.0,-0.04432399361022975,-0.45588235294117646,82.0,-0.05282760588428028,-0.38676318510858326,82.0,-0.06597800634705761,-0.37895812053115424,87.0,-2.892213484521614,-0.8972510983843618,-1.1083752295777656,-1.4529459397740938,-1.2780335079894856,-1.2153059555866668,-1.3714255648986335,0.6805892500196943
2025-12-04,282.07443160755037,210.0,0.037846398115711034,-0.42947903430749684,82.0,0.029615357049021226,-0.47701149425287354,82.0,0.08777891376139134,-0.4568306010928962,82.0,0.035762813329145826,-0.40981856990394877,82.0,-0.01614887283977332,-0.3861490031479538,82.0,0.038278404012178725,-0.33608247422680415,82.0,0.05601682879905845,-0.3072227873855544,82.0,0.3766324763211236,-0.3135916319659756,-0.0005509069548836898,-0.47251296083925953,-0.9037350955319776,-0.5002974289998607,-0.40236379861732396,0.7444843504716252
2025-12-05,275.2102000258789,169.0,0.0012087398056133448,-0.1508452535760728,41.0,-0.10063963059653022,-0.14775413711583923,51.0,-0.0409401703741222,0.08093126385809313,51.0,-0.03249909354431684,0.06344086021505377,51.0,-0.04246975703345551,0.11857292759706191,69.0,-0.07925769152678096,0.20686070686070687,73.0,-0.0858077551585715,0.20756646216768918,77.0,0.3680875587561261,-0.8860349194936503,0.20376017612093272,0.1836298551552459,0.1816319094568955,0.10123485177827451,-0.016798007128348447,0.6140760770643979
2025-12-08,273.3806571662714,61.0,-0.021677878208341023,-0.13219895287958114,47.0,0.048172045669016256,-0.09272300469483569,47.0,-0.03850637453413535,0.02759381898454746,47.0,-0.0389259678169046,0.0202991452991453,47.0,-0.03852720868758842,0.017671517671517672,47.0,0.03135736956975346,0.0736949846468782,47.0,0.011013576609255721,0.02620967741935484,47.0,0.007143767110370153,0.8027137989846101,0.09444244186931477,0.028416321311629855,-0.04465364947921366,0.4815964907288752,0.1499293991775514,0.22313209951390053
2025-12-09,273.91583267424556,156.0,-0.030231590241551223,-0.009009009009009009,59.0,0.007995223757824627,-0.05673758865248227,59.0,0.09327171950619233,0.10508849557522124,100.0,0.06908219860471784,0.1717062634989201,105.0,0.014261495932377032,0.15723270440251572,105.0,0.06960636157385358,0.20229405630865485,105.0,0.133570150555038,0.23029682702149437,115.0,0.1381795623909069,0.46878734173730296,1.4194446916238228,1.2176118461848868,0.6790644634502473,1.0506384992581852,1.457188925662023,0.5695180102477794
2025-12-10,262.68575337193647,114.0,0.004535302994264248,-0.2626903553299492,23.0,0.015599016629699586,-0.31422018348623854,35.0,0.018619493889397102,-0.27331887201735355,48.0,-0.005634225962110289,-0.2180293501048218,48.0,0.012789078579792593,-0.18153526970954356,48.0,0.021024642400689467,-0.1338100102145046,48.0,0.04411807527938758,-0.09081735620585267,66.0,0.17082911907246995,-0.06955896770553538,-0.1483020392564101,-0.3101874622702508,-0.1844022823499659,-0.10493326027879615,0.06785448261347012,0.4339786171752814
2025-12-11,255.0013959079425,543.0,-0.00021268887094862327,-0.4411057692307692,100.0,0.09045959290702235,-0.4124293785310734,131.0,0.12715700711598243,-0.3507057546145494,143.0,0.10807453157945178,-0.3232533889468196,147.0,0.12784237838899618,-0.2602040816326531,154.0,0.09304434433396908,-0.2588116817724068,154.0,0.0794184593345095,-0.2213359920239282,155.0,-0.32115136580348475,0.47786715221472365,0.5980618035722111,0.28703180753933044,0.4288726795684934,0.046766807661694276,-0.03414682499961896,2.1294001080528484
2025-12-12,282.4298343929004,185.0,-0.056185556280208486,-0.6811764705882353,54.0,-0.07345260508324963,-0.6736493936052922,58.0,-0.02589015511763094,-0.5861702127659575,84.0,0.04839901252866139,-0.54630593132154,84.0,-0.054045683138503546,-0.5564598168870803,84.0,-0.03454564626172657,-0.5744466800804829,84.0,-0.050039351158602495,-0.5649157581764123,84.0,-1.8575719438381353,-1.8636422113501419,-1.2961317577364944,-0.7149166981451467,-1.5998661630202973,-1.5674856390038086,-1.7385895081621612,0.6550299489346387
2025-12-15,273.1508025459575,111.0,0.024135310330324924,0.6267772511848341,88.0,0.045169915783004694,0.5420353982300885,88.0,-0.023467384482344186,0.4919093851132686,88.0,-0.08828595909299637,0.39162303664921466,88.0,-0.124344384366207,0.35427394438722964,88.0,-0.08697594499288273,0.3560528992878942,88.0,-0.12775321378462717,0.3159478435305918,88.0,2.5517517067876496,2.2945563001934453,1.358283442707611,0.5748999920330771,0.19777669911523543,0.42517044712035024,-0.013664571947648474,0.406368932345803
2025-12-16,268.9459642082473,272.0,-0.033627717155818124,0.5344036697247706,101.0,-0.07283569473900232,0.3333333333333333,101.0,-0.07907290528587484,0.3964059196617336,101.0,-0.014646501013299637,0.4127144298688194,101.0,0.018813941590951,0.4821073558648111,101.0,0.03133094834666096,0.4386138613861386,101.0,0.05889915420731268,0.49363369245837413,101.0,1.321720641343012,0.5592952776070851,0.6457644492244274,1.1824599585675317,1.5292661049976353,1.3956129665605541,1.6407231196063559,1.011355573974659
