date,session_open,vwap,day_high,day_low,day_range,or_high,or_low,broke_down,brk_time,brk_close,max_decline,fwd_mfe,EmaHL,vwap_t1,vwap_t2,above_cost,weak_strict,L1,L1_f,L2,L2_f,L3,L3_f,L4,L4_f,L5,L5_f,reach_sw,reach_fwd,warm
2023-10-17,16764.0,16706.10100965174,16782.0,16634.0,148.0,16782.0,16751.0,True,09:04:00,16749.0,148.0,115.0,127.64422935813162,16645.39751505353,16769.20217864261,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1594727058499148,0.9009416295455418,True
2023-10-18,16616.0,16520.509987421385,16633.0,16411.0,222.0,16633.0,16596.0,True,09:02:00,16592.0,222.0,181.0,129.58287418116672,16706.10100965174,16645.39751505353,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7131893500805293,1.3967895151557468,True
2023-10-19,16365.0,16446.81961431321,16487.0,16357.0,130.0,16404.0,16357.0,False,,,89.0,,138.3845052115318,16520.509987421385,16706.10100965174,False,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6431355870655922,,True
2023-10-20,16440.0,16358.868859012575,16465.0,16255.0,210.0,16448.0,16344.0,True,09:05:00,16340.0,193.0,85.0,137.58598090567165,16446.81961431321,16520.509987421385,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.402759196318991,0.6177955009695038,True
2023-10-23,16350.0,16302.941077270307,16366.0,16250.0,116.0,16362.0,16334.0,True,09:01:00,16329.0,116.0,79.0,144.48255415275054,16358.868859012575,16446.81961431321,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8028650980059636,0.5467788167454407,True
2023-10-24,16274.0,16258.032157277858,16343.0,16148.0,195.0,16280.0,16235.0,True,09:06:00,16228.0,139.0,80.0,141.76992994772667,16302.941077270307,16358.868859012575,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9804617950453386,0.5642945582994755,True
2023-10-25,16370.0,16415.81201867115,16480.0,16350.0,130.0,16388.0,16360.0,False,,,130.0,,146.83946042889556,16258.032157277858,16302.941077270307,True,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.885320605376034,,True
2023-10-26,16144.0,16099.650566656046,16176.0,16039.0,137.0,16155.0,16082.0,False,,,137.0,,145.23570229281026,16415.81201867115,16258.032157277858,False,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9432942302560962,,True
2023-10-27,16137.0,16167.497198630705,16217.0,16120.0,97.0,16179.0,16131.0,False,,,97.0,,144.451349693495,16099.650566656046,16415.81201867115,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671506359793938,,True
2023-10-30,16118.0,16171.573373522539,16238.0,16111.0,127.0,16192.0,16111.0,False,,,107.0,,139.93217353220976,16167.497198630705,16099.650566656046,False,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7646561709081908,,True
2023-10-31,16180.0,16092.491527445205,16197.0,15973.0,224.0,16187.0,16145.0,False,,,224.0,,138.70053795771358,16171.573373522539,16167.497198630705,True,False,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.6149901312444235,,True
2023-11-01,16099.0,16061.53983839035,16120.0,15978.0,142.0,16120.0,16093.0,True,09:03:00,16091.0,142.0,113.0,146.82429624745515,16092.491527445205,16171.573373522539,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9671423846682407,0.769627390616276,True
2023-11-02,16256.0,16340.987479100873,16399.0,16250.0,149.0,16290.0,16250.0,False,,,30.0,,146.36483946198322,16061.53983839035,16092.491527445205,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2049672592835535,,True
2023-11-03,16488.0,16489.230599450246,16537.0,16441.0,96.0,16494.0,16444.0,False,,,77.0,,146.61580713227056,16340.987479100873,16061.53983839035,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5251821171678567,,True
2023-11-06,16680.0,16686.605236145828,16750.0,16626.0,124.0,16683.0,16644.0,True,09:04:00,16640.0,96.0,14.0,141.79525407205432,16489.230599450246,16340.987479100873,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6770325327758634,0.09873391102981342,True
2023-11-07,16632.0,16666.701155624036,16712.0,16613.0,99.0,16636.0,16613.0,False,,,44.0,,140.10046796995388,16686.605236145828,16489.230599450246,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3140603356830778,,True
2023-11-08,16725.0,16747.66465193283,16797.0,16687.0,110.0,16737.0,16713.0,True,08:59:00,16712.0,71.0,25.0,136.18613768710114,16666.701155624036,16686.605236145828,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5213452793787893,0.18357228147140467,True
2023-11-09,16711.0,16740.45747935368,16788.0,16692.0,96.0,16728.0,16709.0,False,,,96.0,,133.69221981213911,16747.66465193283,16666.701155624036,False,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7180672153914173,,True
2023-11-10,16664.0,16679.0709147639,16738.0,16627.0,111.0,16668.0,16627.0,False,,,56.0,,130.1024845919354,16740.45747935368,16747.66465193283,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43042990436072925,,True
2023-11-13,16969.0,16898.503080208888,16985.0,16836.0,149.0,16985.0,16955.0,True,09:00:00,16954.0,149.0,118.0,128.2832003450844,16679.0709147639,16740.45747935368,True,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1614926942825483,0.9198398518479242,True
2023-11-14,16956.0,16948.18941788154,16976.0,16912.0,64.0,16967.0,16937.0,True,09:13:00,16936.0,55.0,24.0,130.2562288836478,16898.503080208888,16679.0709147639,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42224468243379826,0.18425222506202105,True
2023-11-15,17190.0,17153.906457184243,17214.0,17094.0,120.0,17214.0,17181.0,True,09:00:00,17180.0,120.0,86.0,123.9461118471099,16948.18941788154,16898.503080208888,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9681626814403221,0.6938499216988975,True
2023-11-16,17196.0,17162.15817716503,17218.0,17109.0,109.0,17216.0,17192.0,False,,,109.0,,123.57029167119468,17153.906457184243,16948.18941788154,True,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8820890403822592,,True
2023-11-17,17152.0,17213.626347256122,17252.0,17151.0,101.0,17185.0,17151.0,False,,,63.0,,122.18264484536661,17162.15817716503,17153.906457184243,False,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5156215113834891,,True
2023-11-20,17227.0,17202.799136308273,17288.0,17154.0,134.0,17288.0,17215.0,True,09:00:00,17201.0,134.0,47.0,120.16525009818884,17213.626347256122,17162.15817716503,True,False,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1151310373881516,0.3911280504271875,True
2023-11-21,17281.0,17383.8891740085,17425.0,17280.0,145.0,17327.0,17280.0,False,,,27.0,,121.48284532693275,17202.799136308273,17213.626347256122,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222536023694376,,True
2023-11-22,17298.0,17298.671755608535,17334.0,17256.0,78.0,17302.0,17280.0,False,,,78.0,,123.72257434341535,17383.8891740085,17202.799136308273,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.630442749950355,,True
2023-11-23,17275.0,17273.691174875243,17323.0,17214.0,109.0,17295.0,17259.0,False,,,109.0,,119.36804345356627,17298.671755608535,17383.8891740085,False,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9131422183559589,,True
2023-11-24,17330.0,17300.09355819312,17350.0,17265.0,85.0,17350.0,17326.0,True,09:14:00,17323.0,85.0,58.0,118.38061074370282,17273.691174875243,17298.671755608535,True,False,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7180229892885691,0.4899450985733766,True
2023-11-27,17257.0,17244.474035904255,17361.0,17145.0,216.0,17304.0,17236.0,False,,,216.0,,115.20150495858826,17300.09355819312,17273.691174875243,False,True,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.8749755055513033,,True
2023-11-28,17215.0,17319.98918461609,17402.0,17195.0,207.0,17239.0,17208.0,True,09:00:00,17198.0,68.0,3.0,124.8013616291989,17244.474035904255,17300.09355819312,False,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5448658501181811,0.024038199269919753,True
2023-11-29,17339.0,17381.932324830686,17450.0,17314.0,136.0,17382.0,17335.0,False,,,136.0,,132.629803378799,17319.98918461609,17244.474035904255,True,False,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0254105527969117,,True
2023-11-30,17400.0,17364.785169200353,17416.0,17291.0,125.0,17416.0,17383.0,True,09:00:00,17374.0,125.0,83.0,132.95077448558007,17381.932324830686,17319.98918461609,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9401976068485226,0.624291210947419,True
2023-12-01,17333.0,17372.956138699596,17434.0,17254.0,180.0,17348.0,17254.0,False,,,94.0,,132.19355786790578,17364.785169200353,17381.932324830686,False,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7110785239166447,,True
2023-12-04,17465.0,17431.125610073064,17491.0,17376.0,115.0,17487.0,17462.0,True,09:06:00,17453.0,115.0,77.0,136.74655235667666,17372.956138699596,17364.785169200353,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8409718418351416,0.5630854940983122,True
2023-12-05,17285.0,17281.544421662988,17330.0,17231.0,99.0,17330.0,17280.0,True,09:05:00,17271.0,99.0,40.0,134.67545213223127,17431.125610073064,17372.956138699596,False,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7351005579160538,0.2970103264307288,True
2023-12-06,17367.0,17395.508973583383,17453.0,17346.0,107.0,17396.0,17354.0,True,09:01:00,17350.0,87.0,3.0,131.2777900243997,17281.544421662988,17431.125610073064,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6627168234918481,0.02285230425833959,True
2023-12-07,17321.0,17313.094631671585,17371.0,17261.0,110.0,17335.0,17302.0,False,,,110.0,,128.96561954588543,17395.508973583383,17281.544421662988,False,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8529404998582778,,True
2023-12-08,17409.0,17414.67417782496,17470.0,17363.0,107.0,17438.0,17404.0,False,,,107.0,,127.15937006532492,17313.094631671585,17395.508973583383,True,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8414637469895568,,True
2023-12-11,17436.0,17394.830057109433,17457.0,17350.0,107.0,17457.0,17416.0,True,09:01:00,17408.0,107.0,58.0,125.2394300591035,17414.67417782496,17313.094631671585,True,False,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8543635175399962,0.4631129347413064,True
2023-12-12,17518.0,17481.619978559305,17545.0,17427.0,118.0,17545.0,17513.0,True,09:05:00,17502.0,118.0,75.0,123.50234148204602,17394.830057109433,17414.67417782496,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9554474723635429,0.6072759358242857,True
2023-12-13,17491.0,17473.381372202683,17519.0,17426.0,93.0,17511.0,17474.0,True,08:59:00,17471.0,93.0,45.0,122.9783089599464,17481.619978559305,17394.830057109433,True,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7562309222375937,0.3659181881794808,True
2023-12-14,17608.0,17642.22427715831,17691.0,17595.0,96.0,17655.0,17602.0,False,,,85.0,,120.12323191614199,17473.381372202683,17481.619978559305,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7076066689525844,,True
2023-12-15,17771.0,17725.259448925306,17775.0,17672.0,103.0,17775.0,17745.0,True,09:00:00,17744.0,103.0,72.0,117.8257812574618,17642.22427715831,17473.381372202683,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8741720097313346,0.6110716961228747,True
2023-12-18,17672.0,17632.557514386546,17673.0,17583.0,90.0,17673.0,17614.0,True,09:03:00,17611.0,90.0,28.0,116.41380209008449,17725.259448925306,17642.22427715831,False,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7731042057225767,0.24052130844702385,True
2023-12-19,17596.0,17560.332914624323,17621.0,17505.0,116.0,17621.0,17587.0,True,09:13:00,17586.0,116.0,81.0,113.89820189102882,17632.557514386546,17725.259448925306,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.018453303687639,0.7111613586094722,True
2023-12-20,17592.0,17636.858168976865,17676.0,17591.0,85.0,17623.0,17592.0,False,,,49.0,,114.09837313950227,17560.332914624323,17632.557514386546,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4294539760009566,,True
2023-12-21,17442.0,17493.43514782179,17544.0,17414.0,130.0,17450.0,17414.0,False,,,40.0,,111.32709950716873,17636.858168976865,17560.332914624323,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3593015553003271,,True
2023-12-22,17563.0,17566.739580366466,17597.0,17542.0,55.0,17586.0,17555.0,True,08:58:00,17554.0,49.0,12.0,113.10547098267647,17493.43514782179,17636.858168976865,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43322395967481514,0.10609566359383227,True
2023-12-25,17644.0,17629.106928118737,17666.0,17607.0,59.0,17666.0,17612.0,False,,,59.0,,107.57161660337395,17566.739580366466,17493.43514782179,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5484718168505193,,True
2023-12-26,17651.0,17700.474328000455,17740.0,17634.0,106.0,17655.0,17638.0,True,09:06:00,17636.0,30.0,2.0,102.94574835543358,17629.106928118737,17566.739580366466,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29141562890408157,0.01942770859360544,True
2023-12-27,17755.0,17819.57163874005,17874.0,17737.0,137.0,17758.0,17737.0,False,,,27.0,,103.23662946443991,17700.474328000455,17629.106928118737,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2615350785866194,,True
2023-12-28,17850.0,17859.438417358007,17887.0,17821.0,66.0,17870.0,17844.0,False,,,66.0,,106.4521885630647,17819.57163874005,17700.474328000455,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6199966472356752,,True
2023-12-29,17853.0,17861.34841669028,17900.0,17828.0,72.0,17864.0,17843.0,True,09:04:00,17842.0,62.0,14.0,102.59959917610615,17859.438417358007,17819.57163874005,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6042908597876748,0.13645277479076529,True
2024-01-02,17838.0,17816.585897126297,17920.0,17751.0,169.0,17896.0,17832.0,True,09:12:00,17829.0,169.0,78.0,99.68535163552463,17861.34841669028,17859.438417358007,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.6953343417787963,0.782462003897906,True
2024-01-03,17658.0,17574.561658539576,17667.0,17507.0,160.0,17667.0,17631.0,True,08:58:00,17630.0,160.0,123.0,106.2867467178556,17816.585897126297,17861.34841669028,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5053617213887387,1.157246823317593,True
2024-01-04,17525.0,17550.031089081163,17583.0,17525.0,58.0,17560.0,17525.0,False,,,57.0,,111.40229464948841,17574.561658539576,17816.585897126297,False,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116591195840485,,True
2024-01-05,17577.0,17548.52294199669,17626.0,17491.0,135.0,17582.0,17552.0,False,,,135.0,,106.31636182572761,17550.031089081163,17574.561658539576,True,False,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2697951442440274,,True
2024-01-08,17572.0,17633.139683350357,17706.0,17568.0,138.0,17635.0,17568.0,False,,,129.0,,109.04813688994403,17548.52294199669,17550.031089081163,True,False,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1829638146884822,,True
2024-01-09,17770.0,17623.60863378102,17782.0,17526.0,256.0,17782.0,17721.0,True,09:00:00,17710.0,256.0,184.0,111.80545718613983,17633.139683350357,17548.52294199669,True,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2896914555234744,1.6457157336574972,True
2024-01-10,17509.0,17478.216636744466,17521.0,17439.0,82.0,17521.0,17470.0,True,09:01:00,17463.0,82.0,24.0,125.53827078745985,17623.60863378102,17633.139683350357,False,True,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6531872670034504,0.1911767610741806,True
2024-01-11,17490.0,17541.5043236746,17606.0,17481.0,125.0,17543.0,17486.0,False,,,62.0,,121.39176880770177,17478.216636744466,17623.60863378102,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5107430315000598,,True
2024-01-12,17466.0,17507.023622047243,17570.0,17447.0,123.0,17483.0,17447.0,False,,,87.0,,121.73540987363492,17541.5043236746,17478.216636744466,False,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7146646985483407,,True
2024-01-15,17580.0,17591.874201446542,17655.0,17527.0,128.0,17655.0,17574.0,True,09:10:00,17568.0,128.0,41.0,121.85584702852682,17507.023622047243,17541.5043236746,True,False,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0504214867099058,0.3364631324617667,True
2024-01-16,17480.0,17381.97673639856,17499.0,17321.0,178.0,17499.0,17385.0,True,09:04:00,17377.0,178.0,56.0,122.44100445438141,17591.874201446542,17507.023622047243,False,True,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.4537613505638836,0.4573631215257162,True
2024-01-17,17313.0,17254.108657072793,17344.0,17159.0,185.0,17323.0,17300.0,True,09:05:00,17286.0,185.0,127.0,127.73233736348794,17381.97673639856,17591.874201446542,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.4483411469528304,0.9942666252054565,True
2024-01-18,17240.0,17265.85869013743,17326.0,17215.0,111.0,17283.0,17234.0,False,,,111.0,,133.18640047172718,17254.108657072793,17381.97673639856,False,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8334184241548227,,True
2024-01-19,17541.0,17587.222918771968,17684.0,17504.0,180.0,17573.0,17533.0,True,09:05:00,17508.0,75.0,4.0,131.0734099506103,17265.85869013743,17254.108657072793,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5721984346654344,0.03051724984882317,True
2024-01-22,17816.0,17795.55961844197,17843.0,17747.0,96.0,17820.0,17751.0,False,,,96.0,,135.73308519340932,17587.222918771968,17265.85869013743,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072704481977058,,True
2024-01-23,17799.0,17847.52899817426,17877.0,17790.0,87.0,17826.0,17790.0,False,,,56.0,,131.94898184165606,17795.55961844197,17587.222918771968,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4244064578474898,,True
2024-01-24,17903.0,17909.640007922964,17941.0,17876.0,65.0,17915.0,17881.0,False,,,63.0,,127.66812642816501,17847.52899817426,17795.55961844197,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4934669424748564,,True
2024-01-25,18016.0,17981.842304715647,18030.0,17935.0,95.0,18030.0,18007.0,True,08:59:00,18003.0,95.0,68.0,121.69973343500644,17909.640007922964,17847.52899817426,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7806097623930672,0.5587522509760903,True
2024-01-26,17951.0,17989.726947819872,18023.0,17936.0,87.0,17995.0,17936.0,False,,,66.0,,119.15690167929154,17981.842304715647,17909.640007922964,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5538915419069699,,True
2024-01-29,18011.0,18073.677123130663,18135.0,17970.0,165.0,18024.0,17975.0,False,,,54.0,,116.09433961459712,17989.726947819872,17981.842304715647,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46513895663876376,,True
2024-01-30,18129.0,18097.84003352733,18139.0,18064.0,75.0,18139.0,18097.0,True,08:58:00,18096.0,75.0,32.0,120.75202155606405,18073.677123130663,17989.726947819872,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6211076140466782,0.2650059153265827,True
2024-01-31,17990.0,17941.72636834835,18003.0,17904.0,99.0,17991.0,17950.0,False,,,99.0,,116.39468616977223,18097.84003352733,18073.677123130663,False,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8505542929648825,,True
2024-02-01,17956.0,17933.88287494265,17994.0,17882.0,112.0,17994.0,17952.0,True,09:07:00,17949.0,112.0,67.0,114.73804939169868,17941.72636834835,18097.84003352733,False,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.976136517866437,0.5839388097951006,True
2024-02-02,18100.0,18063.313141090694,18105.0,18023.0,82.0,18105.0,18048.0,True,08:59:00,18046.0,82.0,23.0,114.47728278296547,17933.88287494265,17941.72636834835,True,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7162993216345088,0.2009132243608988,True
2024-02-05,18008.0,18042.43810566885,18102.0,17958.0,144.0,18026.0,17958.0,False,,,68.0,,111.38420823220686,18063.313141090694,17933.88287494265,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6104994691728457,,True
2024-02-15,18590.0,18613.49594169893,18696.0,18531.0,165.0,18608.0,18531.0,False,,,96.0,,114.49047411485382,18042.43810566885,18063.313141090694,True,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8384977068371237,,True
2024-02-16,18683.0,18675.56646301876,18726.0,18633.0,93.0,18708.0,18674.0,False,,,93.0,,119.30090515153441,18613.49594169893,18042.43810566885,True,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7795414450701161,,True
2024-02-19,18680.0,18660.097018448578,18692.0,18619.0,73.0,18692.0,18655.0,True,08:59:00,18643.0,73.0,24.0,116.79605704186447,18675.56646301876,18613.49594169893,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6250210995892936,0.20548638890606916,True
2024-02-20,18634.0,18691.347880337198,18754.0,18596.0,158.0,18649.0,18596.0,False,,,53.0,,112.62500399025834,18660.097018448578,18675.56646301876,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882186213668,,True
2024-02-21,18755.0,18705.772588441836,18755.0,18679.0,76.0,18755.0,18724.0,True,08:58:00,18719.0,76.0,40.0,116.9464321816623,18691.347880337198,18660.097018448578,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6498701891302087,0.3420369416474782,True
2024-02-22,18887.0,18832.711694454298,18890.0,18751.0,139.0,18890.0,18826.0,False,,,139.0,,113.04677197388494,18705.772588441836,18691.347880337198,True,False,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2295795587344196,,True
2024-02-23,18990.0,18948.281719444687,19000.0,18898.0,102.0,18999.0,18961.0,True,09:01:00,18960.0,102.0,62.0,115.51850797637209,18832.711694454298,18705.772588441836,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8829753931799644,0.5367105331093901,True
2024-02-26,18907.0,18927.551667891257,18996.0,18853.0,143.0,18913.0,18862.0,True,09:06:00,18856.0,60.0,3.0,114.23103102624141,18948.281719444687,18832.711694454298,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5252513214751311,0.026262566073756554,True
2024-02-27,18950.0,18876.3056950937,19020.0,18750.0,270.0,18976.0,18941.0,False,,,270.0,,116.97093283326603,18927.551667891257,18948.281719444687,True,False,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.3082657670591233,,True
2024-02-29,18808.0,18898.11297969196,18997.0,18805.0,192.0,18839.0,18805.0,False,,,50.0,,131.54512970628832,18876.3056950937,18927.551667891257,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3800976905160923,,True
2024-03-01,18968.0,18973.54750589081,19017.0,18924.0,93.0,18987.0,18962.0,False,,,93.0,,137.30273640092753,18898.11297969196,18876.3056950937,True,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6773353717324148,,True
2024-03-04,19144.0,19255.248334646516,19340.0,19137.0,203.0,19183.0,19137.0,False,,,59.0,,133.08342817226776,18973.54750589081,18898.11297969196,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44333093015629543,,True
2024-03-05,19362.0,19382.87261710892,19436.0,19305.0,131.0,19385.0,19351.0,False,,,102.0,,139.74214929871846,19255.248334646516,18973.54750589081,True,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7299157806851867,,True
2024-03-06,19282.0,19414.286344804612,19523.0,19271.0,252.0,19302.0,19274.0,True,09:00:00,19272.0,72.0,1.0,138.90956365122148,19382.87261710892,19255.248334646516,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518322843348496,0.007198928379840222,True
2024-03-07,19688.0,19687.91666252382,19770.0,19584.0,186.0,19692.0,19633.0,False,,,167.0,,149.6800813987242,19414.286344804612,19382.87261710892,True,False,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1157129154355432,,True
2024-03-08,19930.0,19852.560775897262,20009.0,19638.0,371.0,19993.0,19929.0,True,09:09:00,19919.0,371.0,281.0,153.1391212655124,19687.91666252382,19414.286344804612,True,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.422633726340644,1.8349328223766062,True
2024-03-11,19691.0,19739.92840874115,19825.0,19679.0,146.0,19759.0,19684.0,False,,,146.0,,173.8877763830826,19852.560775897262,19687.91666252382,False,False,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.839621985149522,,True
2024-03-12,19714.0,19840.287635584325,19956.0,19698.0,258.0,19733.0,19705.0,True,08:59:00,19701.0,39.0,3.0,171.23179767993187,19739.92840874115,19852.560775897262,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2277614352498896,0.017520110403837663,True
