trade_date,up_count,down_count,unchanged_count,up_limit_count,down_limit_count,total_value,lu_value,ld_value,tx_open,tx_close,tx_high,tx_low,up_ratio,lu_value_ratio,ld_value_ratio,tx_ret,daily_close_ret,fwd_ret_1d,fwd_min_1d,fwd_ret_5d,fwd_min_5d,fwd_ret_10d,fwd_min_10d,fwd_ret_20d,fwd_min_20d,fwd_worst_daily_5d,fwd_worst_daily_10d,fwd_worst_daily_20d,lu_cnt_ma7,lu_ratio_ma7
2024-07-19,209.0,1551.0,61.0,26.0,8.0,638715885985.0,14658711026.0,5897920301.0,23148.0,22909.0,23185.0,22853.0,0.11477210323997804,0.022950284074105924,0.009234027883781977,-0.010324866079142906,-0.02027113715092166,-0.023135012440525515,-0.03164695097996417,-0.028940591034091412,-0.048016063555807786,-0.10864725653673224,-0.15430616788161855,-0.02064690732899732,-0.15430616788161855,-0.023135012440525515,-0.023135012440525515,-0.023135012440525515,31.285714285714285,0.03898807502248845
2024-07-22,244.0,1511.0,65.0,23.0,27.0,621464299500.0,9787954336.0,16298538705.0,22859.0,22379.0,22906.0,22184.0,0.13406593406593406,0.015749825603618605,0.02622602572362244,-0.02099829388862155,-0.023135012440525515,0.020152821841905366,0.008579471826265728,-0.00397694266946691,-0.025470306984226254,-0.05576656687072701,-0.13427767103087718,-0.007998570088028956,-0.13427767103087718,-0.023135012440525515,-0.023135012440525515,-0.023135012440525515,28.714285714285715,0.03341632902620235
2024-07-23,1332.0,368.0,116.0,25.0,7.0,469612216151.0,8240086875.0,2620094706.0,22600.0,22830.0,22871.0,22571.0,0.7334801762114538,0.017546576923694136,0.005579272889182103,0.010176991150442478,0.020152821841905366,-0.03219448094612354,-0.03994743758212882,-0.0077529566360052815,-0.044721857205431426,-0.09347349978098995,-0.15137976346911963,-0.03197547087166008,-0.15137976346911963,-0.03219448094612354,-0.03219448094612354,-0.03219448094612354,28.714285714285715,0.03139374385503279
2024-07-26,409.0,1308.0,105.0,11.0,11.0,530811940370.0,6353643126.0,11649273384.0,22028.0,22095.0,22156.0,21918.0,0.22447859495060374,0.011969668808827515,0.02194614042758708,0.0030415834392591248,-0.03219448094612354,0.007513011993663721,0.0023082145281738686,-0.025435618918307257,-0.02656709662819645,-0.027789092554876715,-0.12315003394433133,0.0015388096854491717,-0.12315003394433133,-0.03219448094612354,-0.03219448094612354,-0.03219448094612354,25.571428571428573,0.02718454662525501
2024-07-29,426.0,1290.0,100.0,19.0,23.0,484461176791.0,3220082045.0,30244122158.0,22430.0,22261.0,22519.0,22146.0,0.23458149779735682,0.0066467287767605085,0.062428371161405836,-0.007534551939366919,0.007513011993663721,-0.0006738241768114994,-0.02030456852791873,-0.12968869323031307,-0.12968869323031307,-0.02623422128385966,-0.12968869323031307,-0.002470688648308683,-0.12968869323031307,-0.03219448094612354,-0.03219448094612354,-0.03219448094612354,22.714285714285715,0.021362481292400256
2024-07-30,1245.0,445.0,124.0,27.0,1.0,452257984476.0,22965256209.0,3125640.0,21933.0,22246.0,22299.0,21809.0,0.6863285556780595,0.05077910616792814,6.911188099025963e-06,0.014270733597775042,-0.0006738241768114994,0.001977883664479041,-0.01047379304144569,-0.08208217207587876,-0.12910186100872068,-0.021442056999011028,-0.12910186100872068,-0.004495190146543204,-0.12910186100872068,-0.03219448094612354,-0.03219448094612354,-0.03219448094612354,21.285714285714285,0.019415475442711282
2024-07-31,823.0,833.0,164.0,17.0,1.0,455930658200.0,12143571269.0,1302910311.0,22050.0,22290.0,22348.0,22013.0,0.4521978021978022,0.026634688961129395,0.0028576940101897276,0.010884353741496598,0.001977883664479041,0.016285329744279986,0.007626738447734427,-0.05199641094661278,-0.1308209959623149,-0.013997308209959591,-0.1308209959623149,0.004979811574697068,-0.1308209959623149,-0.03219448094612354,-0.03219448094612354,-0.03219448094612354,21.142857142857142,0.021753839902294892
2024-08-01,1552.0,184.0,79.0,39.0,0.0,508170399852.0,25658078518.0,0.0,22721.0,22653.0,22728.0,22460.0,0.8550964187327824,0.05049109221133832,0.0,-0.002992826019981515,0.016285329744279986,-0.049441575067320054,-0.05054518165364408,-0.08639032357745113,-0.14474903986226995,-0.03588928618725995,-0.14474903986226995,-0.02105681366706391,-0.14474903986226995,-0.049441575067320054,-0.049441575067320054,-0.049441575067320054,23.0,0.025688241064756662
2024-08-02,111.0,1680.0,37.0,10.0,14.0,573090188582.0,6300336678.0,27305571749.0,22000.0,21533.0,22099.0,21508.0,0.06072210065645514,0.010993621603589054,0.0476462034999453,-0.021227272727272727,-0.049441575067320054,-0.10026470998003068,-0.10026470998003068,-0.0024148980634375317,-0.10026470998003068,0.03873124970974784,-0.10026470998003068,0.03668787442530075,-0.10026470998003068,-0.10026470998003068,-0.10026470998003068,-0.10026470998003068,21.142857142857142,0.025008783350466725
2024-08-05,21.0,1803.0,5.0,1.0,799.0,648884757023.0,4862410349.0,242589698726.0,20712.0,19374.0,20742.0,19374.0,0.011481683980317113,0.007493488321883403,0.37385636833105834,-0.06460023174971032,-0.10026470998003068,0.053989883348817935,0.01109734695984299,0.11887065138845876,0.01109734695984299,0.15417569939093623,0.01109734695984299,0.14725921337875514,0.01109734695984299,-0.10026470998003068,-0.10026470998003068,-0.10026470998003068,17.714285714285715,0.023572627835922334
2024-08-06,657.0,1096.0,78.0,11.0,39.0,687723446658.0,10308393920.0,14198254546.0,20395.0,20420.0,20790.0,19589.0,0.3588203167667941,0.014989155844684021,0.020645296615953088,0.001225790634959549,0.053989883348817935,0.034818805093046024,0.0036238981390792624,0.06606268364348677,0.0036238981390792624,0.09872673849167479,0.0036238981390792624,0.08080313418217444,0.0036238981390792624,-0.10026470998003068,-0.10026470998003068,-0.10026470998003068,17.714285714285715,0.024003983126758978
2024-08-07,1751.0,45.0,34.0,212.0,1.0,499066403423.0,78188979425.0,15041816.0,20500.0,21131.0,21335.0,20494.0,0.9568306010928962,0.15667049292181742,3.0139909031806372e-05,0.03078048780487805,0.034818805093046024,-0.020585869102266785,-0.027731768491789266,0.04008328995314936,-0.027731768491789266,0.050589181770857916,-0.027731768491789266,-0.008707586011073798,-0.027731768491789266,-0.10026470998003068,-0.10026470998003068,-0.10026470998003068,45.285714285714285,0.045435949433195684
2024-08-08,491.0,1215.0,110.0,26.0,7.0,462609683413.0,16504798188.0,2054780923.0,20680.0,20696.0,21082.0,20545.0,0.27037444933920707,0.03567758907732408,0.004441716195476978,0.0007736943907156673,-0.020585869102266785,0.03793003478933121,0.016235021260146976,0.055276381909547645,0.016235021260146976,0.0678391959798994,0.016235021260146976,0.023531117124081957,0.0063780440664862326,-0.10026470998003068,-0.10026470998003068,-0.10026470998003068,45.142857142857146,0.04327858984882367
2024-08-09,1440.0,301.0,84.0,52.0,4.0,522843648471.0,30444198997.0,2846121079.0,21305.0,21481.0,21593.0,21032.0,0.7890410958904109,0.05822811290914748,0.0054435414627741485,0.008260971602910115,0.03793003478933121,0.009124342442158095,0.005539779339881701,0.04124575205996006,0.005539779339881701,0.030166193380196438,0.005539779339881701,-0.007541548345049165,-0.03039895721800656,-0.020585869102266785,-0.10026470998003068,-0.10026470998003068,50.142857142857146,0.04779193612711197
2024-08-12,1259.0,449.0,121.0,35.0,7.0,440759310470.0,12519267791.0,5566973968.0,21650.0,21677.0,21895.0,21600.0,0.6883542919628212,0.028403864634533038,0.012630417181803157,0.0012471131639722863,0.009124342442158095,0.004244129722747569,-0.000691977672187094,0.0315541818517322,-0.000691977672187094,0.024403745905798857,-0.000691977672187094,-0.027863634266734327,-0.048945887346035,-0.020585869102266785,-0.10026470998003068,-0.10026470998003068,49.57142857142857,0.044636617901854074
2024-08-13,879.0,775.0,170.0,35.0,2.0,408538685789.0,20753040647.0,1112585.0,21848.0,21769.0,21898.0,21662.0,0.4819078947368421,0.050798226383188656,2.7233283865181433e-06,-0.003615891614793116,0.004244129722747569,0.009600808489135915,0.0063852266985162665,0.030639900776333384,0.0030777711424503362,0.01731820478662316,0.0030777711424503362,-0.035325462814093433,-0.05296522577977858,-0.020585869102266785,-0.10026470998003068,-0.10026470998003068,53.142857142857146,0.05032299001322544
2024-08-14,1033.0,658.0,139.0,25.0,2.0,488964810219.0,4877154339.0,43477984.0,22104.0,21978.0,22158.0,21908.0,0.5644808743169399,0.009974448543271643,8.891843153401339e-05,-0.005700325732899023,0.009600808489135915,-0.006279006279006238,-0.006461006461006447,0.010101010101010166,-0.006461006461006447,0.01924651924651921,-0.006461006461006447,-0.04427154427154423,-0.06197106197106195,-0.006279006279006238,-0.10026470998003068,-0.10026470998003068,56.57142857142857,0.05067741290199519
2024-08-15,865.0,773.0,178.0,32.0,0.0,397630547890.0,15124569806.0,0.0,21993.0,21840.0,22114.0,21836.0,0.4763215859030837,0.03803674010021997,0.0,-0.006956758968762788,-0.006279006279006238,0.024130036630036544,0.020009157509157438,0.011904761904761862,0.008516483516483486,0.01538461538461533,0.0011446886446886406,-0.005906593406593386,-0.05604395604395607,-0.006279006279006238,-0.10026470998003068,-0.10026470998003068,59.57142857142857,0.05396992493850033
2024-08-16,1294.0,376.0,161.0,35.0,1.0,518217233196.0,30689651439.0,2624086.0,22324.0,22367.0,22447.0,22277.0,0.7067176406335336,0.05922159564190442,5.063679538051022e-06,0.0019261781042823867,0.024130036630036544,-0.00026825233603078313,-0.0021013099655743384,-0.010640675995886806,-0.022443778781240264,-0.0019671837975588913,-0.022443778781240264,-0.02445567130147097,-0.07828497339830998,-0.006279006279006238,-0.020585869102266785,-0.10026470998003068,34.285714285714285,0.040048653898512754
2024-08-19,930.0,717.0,177.0,38.0,1.0,396873130941.0,24591399727.0,1581269.0,22400.0,22361.0,22521.0,22320.0,0.5098684210526315,0.06196287379972772,3.984318606429103e-06,-0.0017410714285714286,-0.00026825233603078313,0.0033540539331873287,0.0012521801350566797,-0.006931711461920287,-0.022181476678144962,-0.005992576360627888,-0.022181476678144962,-0.024506954071821463,-0.07803765484548997,-0.006279006279006238,-0.020585869102266785,-0.10026470998003068,36.0,0.04380369457314185
2024-08-20,890.0,752.0,189.0,34.0,1.0,455873430281.0,17792356519.0,1890554.0,22555.0,22436.0,22574.0,22389.0,0.4860731840524304,0.03902915883479501,4.147102845705801e-06,-0.0052759920195078695,0.0033540539331873287,-0.010518809056872858,-0.012702799072918491,-0.012925655197004837,-0.025450169370654252,-0.016313068283116405,-0.025450169370654252,-0.0364146906756998,-0.08111962916740956,-0.010518809056872858,-0.020585869102266785,-0.10026470998003068,33.42857142857143,0.04106098684823435
2024-08-21,751.0,908.0,167.0,17.0,3.0,429016422609.0,2736256153.0,2695620965.0,22311.0,22200.0,22344.0,22151.0,0.4112814895947426,0.0063779753146974245,0.006283258222626955,-0.004975124378109453,-0.010518809056872858,-0.0045045045045044585,-0.007837837837837869,0.009054054054054017,-0.015090090090090102,-0.056441441441441476,-0.06180180180180184,-0.005675675675675729,-0.0713513513513514,-0.010518809056872858,-0.010518809056872858,-0.10026470998003068,30.857142857142858,0.03791443123111498
2024-08-22,758.0,871.0,185.0,36.0,3.0,380109947134.0,10458512361.0,15996239.0,22229.0,22100.0,22277.0,22026.0,0.4178610804851158,0.02751444007150138,4.208318966817475e-05,-0.0058032300148454724,-0.0045045045045044585,0.0013122171945700867,-0.01063348416289589,0.0034389140271493535,-0.01063348416289589,-0.04149321266968331,-0.057556561085972846,0.005429864253393646,-0.06714932126696838,-0.010518809056872858,-0.010518809056872858,-0.10026470998003068,31.0,0.034588176043731086
2024-08-23,832.0,769.0,208.0,25.0,0.0,392260958389.0,19136698771.0,0.0,21942.0,22129.0,22170.0,21865.0,0.45992260917634054,0.0487856320180159,0.0,0.008522468325585635,0.0013122171945700867,0.0034795969090333223,9.03791404944787e-05,0.00876677662795422,-0.010348411586605821,-0.036603551900221465,-0.05879163089159023,0.009444620181662033,-0.06837181978399387,-0.010518809056872858,-0.010518809056872858,-0.10026470998003068,31.0,0.04013263082583741
2024-08-26,926.0,751.0,137.0,28.0,2.0,428539736955.0,3248654734.0,1098944444.0,22230.0,22206.0,22450.0,22131.0,0.5104740904079382,0.007580754954215912,0.002564393332129659,-0.0010796221322537112,0.0034795969090333223,-0.0027019724398811285,-0.009366837791587868,0.0009456903539584172,-0.013780059443393666,-0.05102224623975504,-0.07160226965684946,0.012834369089435249,-0.07160226965684946,-0.010518809056872858,-0.010518809056872858,-0.10026470998003068,30.428571428571427,0.035781775804979675
2024-08-27,922.0,692.0,196.0,36.0,0.0,371828843336.0,42675913350.0,0.0,22112.0,22146.0,22210.0,21998.0,0.5093922651933702,0.11477300407122067,0.0,0.0015376266280752533,-0.0027019724398811285,0.01151449471687882,-0.004425178361780913,-0.003431770974442361,-0.011108100785694908,-0.05174749390409106,-0.06908696830127337,0.0291700532827599,-0.06908696830127337,-0.0045045045045044585,-0.010518809056872858,-0.10026470998003068,30.571428571428573,0.043717691294882004
2024-08-28,775.0,848.0,188.0,31.0,0.0,412625717340.0,21230140221.0,0.0,22181.0,22401.0,22414.0,22048.0,0.42794036443953615,0.0514513258113443,0.0,0.009918398629457644,0.01151449471687882,-0.010044194455604671,-0.022365072987813095,-0.06490781661532963,-0.07022007946073838,-0.06231864648899599,-0.07968394268113033,0.02482032052140526,-0.07968394268113033,-0.010044194455604671,-0.010518809056872858,-0.10026470998003068,29.571428571428573,0.042216041582255795
2024-08-29,775.0,858.0,176.0,27.0,0.0,434903566934.0,19739853276.0,0.0,21938.0,22176.0,22245.0,21900.0,0.42841348811498065,0.04538903512602295,0.0,0.010848755583918315,-0.010044194455604671,0.006628787878787845,0.0016684704184704024,-0.0447781385281385,-0.06078643578643583,-0.020968614718614664,-0.07034632034632038,0.031926406926406914,-0.07034632034632038,-0.010044194455604671,-0.010518809056872858,-0.10026470998003068,28.571428571428573,0.043124595338145506
2024-08-30,1062.0,616.0,149.0,24.0,0.0,519444560559.0,13592471952.0,0.0,22320.0,22323.0,22366.0,22213.0,0.5812807881773399,0.026167319833655528,0.0,0.00013440860215053763,0.006628787878787845,-0.004300497244993928,-0.006764323791605076,-0.04497603368722847,-0.0669712852215204,-0.02253281368991622,-0.07646821663754877,0.00013439053890595964,-0.07646821663754877,-0.010044194455604671,-0.010518809056872858,-0.020585869102266785,29.571428571428573,0.04595164455513952
2024-09-02,548.0,1137.0,132.0,20.0,0.0,376320620023.0,2367698333.0,58550384.0,22318.0,22227.0,22448.0,22172.0,0.30159603742432584,0.006291705017001967,0.0001555864358334165,-0.004077426292678555,-0.004300497244993928,-0.007063481351509471,-0.010212804247086926,-0.051918837449948296,-0.07247941692536108,-0.01862599541098664,-0.07247941692536108,0.007378413641067061,-0.07247941692536108,-0.010044194455604671,-0.010518809056872858,-0.020585869102266785,27.285714285714285,0.04291982526163961
2024-09-03,429.0,1242.0,148.0,25.0,2.0,370558562727.0,8905847894.0,531239346.0,22205.0,22070.0,22314.0,22000.0,0.23584387025838371,0.02403357738776952,0.0014336177852443195,-0.006079711776626886,-0.007063481351509471,-0.050883552333484405,-0.05627548708654284,-0.0484821024014499,-0.06588128681468053,-0.020434979610330806,-0.06588128681468053,0.009696420480290069,-0.06588128681468053,-0.050883552333484405,-0.050883552333484405,-0.050883552333484405,27.285714285714285,0.03938381745731869
2024-09-04,86.0,1712.0,20.0,10.0,8.0,552154019684.0,1810753253.0,7141834000.0,21246.0,20947.0,21347.0,20828.0,0.047304730473047306,0.0032794350642168673,0.012934496074278877,-0.014073237315259344,-0.050883552333484405,0.011266529813338533,0.005203609108702878,0.002768892920227195,-0.015801785458538165,0.05380245381200166,-0.015801785458538165,0.08745882465269483,-0.015801785458538165,-0.050883552333484405,-0.050883552333484405,-0.050883552333484405,24.714285714285715,0.03876934318731883
2024-09-05,832.0,845.0,145.0,26.0,3.0,391079748057.0,7065751265.0,550576620.0,21310.0,21183.0,21454.0,21056.0,0.4566410537870472,0.01806729011181158,0.0014078372064404451,-0.005959643359924918,0.011266529813338533,0.006420242647406038,-0.008025303309257437,0.024925647925223116,-0.026766746919699713,0.04895435018647021,-0.026766746919699713,0.06571307180286068,-0.026766746919699713,-0.050883552333484405,-0.050883552333484405,-0.050883552333484405,23.285714285714285,0.02495424119311753
2024-09-06,962.0,662.0,195.0,21.0,1.0,330695344822.0,3645958393.0,196947869.0,21211.0,21319.0,21435.0,21013.0,0.5288620120945574,0.01102512765930368,0.0005955568231721227,0.005091697704021498,0.006420242647406038,-0.01153900276748443,-0.03297528026642904,0.02350016417280365,-0.03297528026642904,0.047797739105961856,-0.03297528026642904,0.06487171068061359,-0.03297528026642904,-0.050883552333484405,-0.050883552333484405,-0.050883552333484405,21.857142857142858,0.019179070028540298
2024-09-09,616.0,1054.0,146.0,21.0,2.0,346894260734.0,11220418532.0,50822335.0,20734.0,21073.0,21125.0,20616.0,0.3392070484581498,0.03234535650217593,0.00014650670464384183,0.016349956593035595,-0.01153900276748443,-0.0034641484363877595,-0.007972286812508944,0.03511602524557489,-0.007972286812508944,0.06728989702462873,-0.007972286812508944,0.08726806814407051,-0.007972286812508944,-0.050883552333484405,-0.050883552333484405,-0.050883552333484405,21.0,0.017315687367990724
2024-09-10,387.0,1343.0,98.0,16.0,15.0,410897354675.0,918678254.0,5011201234.0,21233.0,21000.0,21281.0,20905.0,0.21170678336980306,0.0022357852722771363,0.012195749563692418,-0.010973484670089012,-0.0034641484363877595,0.00023809523809514843,-0.0023809523809523725,0.029476190476190434,-0.0023809523809523725,0.08533333333333326,-0.0023809523809523725,0.09561904761904771,-0.0023809523809523725,-0.01153900276748443,-0.050883552333484405,-0.050883552333484405,19.857142857142858,0.01389689671636524
2024-09-11,797.0,866.0,159.0,26.0,2.0,292838189187.0,7267527353.0,945429588.0,21100.0,21005.0,21130.0,20950.0,0.43743139407244785,0.024817553247329767,0.0032285051025099376,-0.004502369668246445,0.00023809523809514843,0.03361104498928835,0.02170911687693411,0.050892644608426574,0.02170911687693411,0.0929302547012616,0.02170911687693411,0.10568912163770539,0.02170911687693411,-0.01153900276748443,-0.050883552333484405,-0.050883552333484405,20.714285714285715,0.016543446463554927
2024-09-12,1409.0,292.0,125.0,27.0,0.0,392279228586.0,28198956662.0,0.0,21597.0,21711.0,21780.0,21461.0,0.7716319824753559,0.07188490903187829,0.0,0.005278510904292263,0.03361104498928835,0.005020496522500029,-0.002487218460688112,0.023444336972041846,-0.006954999769702042,0.05402791211828095,-0.006954999769702042,0.062272580719451076,-0.006954999769702042,-0.01153900276748443,-0.050883552333484405,-0.050883552333484405,21.0,0.023379350984141893
2024-09-13,1188.0,468.0,171.0,34.0,0.0,352403243190.0,26567346680.0,0.0,21800.0,21820.0,21833.0,21657.0,0.6502463054187192,0.07538905272127726,0.0,0.0009174311926605505,0.005020496522500029,-0.00032080659944999645,-0.0038955087076076866,0.02373968835930329,-0.01191567369385882,0.023189734188817646,-0.01191567369385882,0.06581118240146644,-0.01191567369385882,-0.0034641484363877595,-0.050883552333484405,-0.050883552333484405,24.428571428571427,0.03368072493515052
2024-09-16,1217.0,474.0,136.0,37.0,2.0,313168099939.0,13165768370.0,3131328949.0,21807.0,21813.0,21871.0,21735.0,0.6661193212917351,0.04204057939670252,0.009998875842111414,0.00027514100976750583,-0.00032080659944999645,-0.008893778939164765,-0.011598587997982857,0.031082382065740655,-0.011598587997982857,0.02649795993215065,-0.011598587997982857,0.08453674414340062,-0.011598587997982857,-0.008893778939164765,-0.050883552333484405,-0.050883552333484405,26.0,0.037105480547277796
2024-09-18,591.0,1094.0,147.0,37.0,0.0,409438363830.0,18553907256.0,0.0,21730.0,21619.0,21872.0,21560.0,0.32259825327510916,0.04531550752216184,0.0,-0.005108145421076852,-0.008893778939164765,0.021046301864100947,0.001942735556686337,0.05425782876173746,0.001942735556686337,0.030759979647532187,0.001942735556686337,0.09010592534344797,0.001942735556686337,-0.008893778939164765,-0.01153900276748443,-0.050883552333484405,28.285714285714285,0.042004106241971824
2024-09-19,1366.0,314.0,144.0,40.0,1.0,416507426327.0,31857879722.0,44288123.0,21763.0,22074.0,22082.0,21661.0,0.7489035087719298,0.07648814332781759,0.00010633213287589594,0.01429030924045398,0.021046301864100947,0.006614116154752159,0.005073842529673023,0.04000181208661768,0.0035335689045936647,0.0319380266376732,0.0035335689045936647,0.07062607592642922,0.0035335689045936647,-0.008893778939164765,-0.01153900276748443,-0.050883552333484405,31.0,0.04831021864563491
2024-09-20,788.0,883.0,164.0,32.0,28.0,576883160521.0,16300106686.0,9179579807.0,22345.0,22220.0,22425.0,22186.0,0.42942779291553135,0.02825547320757101,0.015912372617549894,-0.005594092638174088,0.006614116154752159,0.005310531053105416,0.0017101710171016915,0.02988298829882985,-0.0030603060306030327,0.01597659765976589,-0.0030603060306030327,0.05337533753375334,-0.0030603060306030327,-0.008893778939164765,-0.01153900276748443,-0.050883552333484405,33.285714285714285,0.05202731692210547
2024-09-23,877.0,781.0,174.0,47.0,11.0,382895835860.0,27254735040.0,1070039265.0,22291.0,22338.0,22392.0,22258.0,0.4787117903930131,0.0711805469985975,0.002794596244685313,0.0021084742721277647,0.005310531053105416,0.006849315068493178,-0.008326618318560297,-0.0005372011818426392,-0.008326618318560297,0.016295102515892168,-0.008326618318560297,0.0432446951383294,-0.008326618318560297,-0.008893778939164765,-0.008893778939164765,-0.050883552333484405,36.285714285714285,0.058650601743715135
2024-09-24,657.0,1000.0,161.0,24.0,2.0,430458556883.0,22153695439.0,282021633.0,22298.0,22491.0,22508.0,22152.0,0.3613861386138614,0.051465338729510826,0.0006551655867690286,0.008655484796842767,0.006849315068493178,0.013383131030189954,0.01102663287537231,-0.004446222933617849,-0.011693566315415072,0.018718598550531373,-0.011693566315415072,0.0440176070428171,-0.011693566315415072,0.005310531053105416,-0.008893778939164765,-0.050883552333484405,35.857142857142854,0.05573352027194837
2024-09-25,1241.0,434.0,153.0,35.0,0.0,531818619012.0,40113620028.0,0.0,22835.0,22792.0,22860.0,22739.0,0.6788840262582057,0.07542725770399339,0.0,-0.0018830742281585285,0.013383131030189954,0.007239382239382142,0.0043875043875043485,-0.022288522288522294,-0.024745524745524716,0.00947700947700958,-0.024745524745524716,0.023429273429273367,-0.024745524745524716,0.005310531053105416,-0.008893778939164765,-0.050883552333484405,36.0,0.055738978126622096
2024-09-26,564.0,1082.0,183.0,15.0,3.0,531783920497.0,12810697065.0,677739843.0,23034.0,22957.0,23078.0,22892.0,0.30836522689994533,0.0240900421604084,0.0012744647156059006,-0.0033428844317096467,0.007239382239382142,-0.0031798579953826733,-0.0034412161867839464,-0.0077536263449057286,-0.03175502025525978,0.01167399921592538,-0.03175502025525978,0.000827634272770883,-0.03175502025525978,-0.0031798579953826733,-0.008893778939164765,-0.050883552333484405,32.857142857142854,0.053174615664294364
2024-09-27,1095.0,568.0,171.0,29.0,3.0,517019269404.0,7863953191.0,5435032289.0,23190.0,22884.0,23195.0,22878.0,0.5970556161395856,0.015210174274675031,0.010512243180540054,-0.013195342820181113,-0.0031798579953826733,-0.024383848977451494,-0.024820835518266082,-0.0135028841111694,-0.028666317077434056,0.007822059080580424,-0.028666317077434056,0.0008739730816291758,-0.028666317077434056,-0.024383848977451494,-0.024383848977451494,-0.050883552333484405,31.714285714285715,0.04887385377179625
2024-09-30,523.0,1156.0,159.0,16.0,2.0,435444165350.0,2341377119.0,320971353.0,22699.0,22326.0,22755.0,22316.0,0.28454842219804133,0.005376985857918328,0.0007371125359826802,-0.016432441957795498,-0.024383848977451494,0.0029114037445130414,-0.00438950103018898,0.016841350891337425,-0.00438950103018898,0.04165546895995709,-0.00438950103018898,0.0191256830601092,-0.00438950103018898,-0.024383848977451494,-0.024383848977451494,-0.050883552333484405,28.285714285714285,0.03871511699038207
2024-10-01,745.0,910.0,177.0,25.0,1.0,355642377580.0,20252608559.0,101705770.0,22246.0,22391.0,22463.0,22228.0,0.4066593886462882,0.056946555966728894,0.0002859776461176137,0.0065180257124876385,0.0029114037445130414,-0.004778705729980848,-0.0062971729712830715,0.023268277432897166,-0.0062971729712830715,0.056540574337903715,-0.0062971729712830715,0.02902952078960297,-0.007101067393149085,-0.024383848977451494,-0.024383848977451494,-0.050883552333484405,27.285714285714285,0.042813843098833196
2024-10-04,421.0,1307.0,101.0,23.0,8.0,464303572528.0,14885603444.0,9320576332.0,22331.0,22284.0,22507.0,22250.0,0.23018042646254783,0.032060066570136755,0.02007431534771988,-0.002104697505709552,-0.004778705729980848,0.02221324717285955,0.011443187937533628,0.032489678693232715,0.004846526655896577,0.057574941662179135,0.004846526655896577,0.038188835038592606,-0.0023335128343205946,-0.024383848977451494,-0.024383848977451494,-0.024383848977451494,23.857142857142858,0.03722520303762451
2024-10-07,1222.0,483.0,127.0,41.0,3.0,435638953798.0,37659100031.0,1827536516.0,22570.0,22779.0,22808.0,22539.0,0.6670305676855895,0.08644566722667786,0.004195071400450117,0.00926007975188303,0.02221324717285955,-0.008955617015672379,-0.016989332279731317,0.019579437200930583,-0.016989332279731317,0.03749067123227534,-0.016989332279731317,0.023925545458536313,-0.02401334562535673,-0.024383848977451494,-0.024383848977451494,-0.024383848977451494,26.285714285714285,0.0422223928229341
2024-10-08,412.0,1291.0,133.0,20.0,4.0,420662606606.0,25157005926.0,745973184.0,22606.0,22575.0,22634.0,22392.0,0.22440087145969498,0.059803285414342745,0.0017733289631295696,-0.0013713173493762718,-0.008955617015672379,0.005625692137320115,0.004031007751937876,0.021616832779623563,0.004031007751937876,0.03681063122923578,0.004031007751937876,0.04239202657807306,-0.015193798449612439,-0.008955617015672379,-0.024383848977451494,-0.024383848977451494,24.142857142857142,0.03999039678155543
2024-10-09,398.0,1314.0,118.0,18.0,4.0,486178417639.0,13702210864.0,184712400.0,22770.0,22702.0,22888.0,22666.0,0.2174863387978142,0.028183502942276315,0.0003799271898925668,-0.002986385595081247,0.005625692137320115,0.009250286318386092,0.004052506387102417,0.024403136287551863,0.004052506387102417,0.0265174874460401,0.004052506387102417,0.04752885208351687,-0.020703021760197338,-0.008955617015672379,-0.024383848977451494,-0.024383848977451494,24.571428571428573,0.04057517689325085
2024-10-11,596.0,1072.0,160.0,21.0,10.0,435225066446.0,7133686485.0,4570474913.0,22829.0,22912.0,23047.0,22794.0,0.32603938730853393,0.01639079877281173,0.010501405514902888,0.0036357264882386437,0.009250286318386092,0.0041899441340782495,-0.004102653631284925,0.032515712290502874,-0.004102653631284925,0.02483414804469275,-0.004102653631284925,0.02884951117318435,-0.029678770949720712,-0.008955617015672379,-0.024383848977451494,-0.024383848977451494,23.428571428571427,0.040743837535841806
2024-10-14,955.0,700.0,171.0,30.0,3.0,379310860137.0,29546899654.0,2143995779.0,22987.0,23008.0,23049.0,22818.0,0.523001095290252,0.07789626598966402,0.005652344829319225,0.0009135598381694001,0.0041899441340782495,0.00943150208623078,0.004042072322670398,0.024295897079276818,-0.003781293463143265,0.013821279554937504,-0.003781293463143265,-0.006041376912378271,-0.0337273991655076,-0.008955617015672379,-0.024383848977451494,-0.024383848977451494,25.428571428571427,0.05110373469751976
2024-10-15,763.0,875.0,194.0,20.0,3.0,501525920726.0,9767299126.0,3077615964.0,23168.0,23225.0,23386.0,23101.0,0.4164847161572052,0.019475163141839273,0.006136504289837897,0.0024602900552486186,0.00943150208623078,-0.0069752421959096145,-0.013089343379978469,0.01756727664155,-0.013089343379978469,-0.010721205597416628,-0.022906350914962292,-0.01903121636167926,-0.04275565123789016,-0.0069752421959096145,-0.024383848977451494,-0.024383848977451494,24.714285714285715,0.04575067857967839
