trade_date,limitup_count_ma,limitup_ratio_ma,shrink_flag,shrink_event,tx_fwd_ret_5d,tx_fwd_ret_20d,tx_fwd_min_20d
2025-04-14,214.71428571428572,0.12497341713289578,False,False,-0.02011184649325326,0.09589041095890405,-0.03683751475039765
2025-04-15,230.42857142857142,0.13647451100621907,False,False,-0.050560662693201364,0.09950500050510147,-0.051772906354177195
2025-04-16,234.28571428571428,0.1402086116561056,False,False,0.010385986668733471,0.12096315816669256,-0.029969513770474854
2025-04-17,235.14285714285714,0.14135023733434485,False,False,0.00500800247818689,0.12659404202591773,-0.030770819350508516
2025-04-18,239.14285714285714,0.1483189869205626,False,False,0.028091050181065613,0.11422659079151587,-0.0288153129849974
2025-04-21,42.142857142857146,0.053018591727315205,False,False,0.045342688098853445,0.12775537986282015,-0.017068956489868614
2025-04-22,38.714285714285715,0.03542676823658005,False,False,0.07219237112305166,0.1529499388200244,0.01989679204128314
2025-04-23,41.42857142857143,0.042670922656124675,False,False,0.030428556817019503,0.09967270123759842,-0.007210800859159261
2025-04-24,27.714285714285715,0.03540782204308407,False,False,0.06221103462447353,0.10294873112092873,0.019623959724648143
2025-04-25,30.571428571428573,0.040432420479813824,False,False,0.02671966990388963,0.07608312786192317,0.003019171740552551
2025-04-28,35.42857142857143,0.04629057340451965,False,False,0.01863260706235903,0.06351114450287998,-0.00010017530678685382
2025-04-29,38.57142857142857,0.049168385829661966,False,False,0.011263272799444168,0.05448050014885375,-0.004415996824451707
2025-04-30,40.0,0.04649518361570216,False,False,0.02114248846096589,0.058117028140354465,4.963025460313908e-05
2025-05-02,44.42857142857143,0.05599868270763713,False,False,0.008270058519127543,0.009140590994825226,-0.025487256371814038
2025-05-05,38.57142857142857,0.046118895476171595,False,False,0.032444618702215156,0.027788668888453216,-0.012448539502058376
2025-05-06,40.57142857142857,0.050008886080763856,False,False,0.050302404484437124,0.05630132271229771,-0.0035403451836554245
2025-05-07,35.142857142857146,0.04203836803683895,False,False,0.06805357931406708,0.057504538540797734,0.003483636720474914
2025-05-08,33.42857142857143,0.036476702673203895,False,False,0.054386391251518784,0.04874848116646424,0.0010206561360874833
2025-05-09,29.142857142857142,0.03690712444010181,False,False,0.046671143514965374,0.04216231772831924,-0.0027820414428242346
2025-05-12,32.42857142857143,0.04104425575183883,False,False,0.022405772334567642,0.0497009399031616,-0.013101680432925145
2025-05-13,28.571428571428573,0.03437112318665438,False,False,0.00838014981273405,0.04639513108614235,-0.026685393258427004
2025-05-14,30.428571428571427,0.04146025709799535,False,False,-0.004410143329658167,0.02223447262036027,-0.04492833517089301
2025-05-15,27.0,0.03486283059611507,False,False,-0.008804277680464656,0.011339540886881272,-0.04167050797455518
2025-05-16,28.571428571428573,0.043139228408717485,False,False,-0.016085422299619623,0.009669584345355364,-0.047248063791760275
2025-05-19,25.714285714285715,0.04256759474862042,False,False,-0.007103723651221139,0.028832760702015126,-0.03472931562819204
2025-05-20,24.571428571428573,0.038620194667928,False,False,-0.01420678768745065,0.01815311760063132,-0.03477413064673385
2025-05-21,23.142857142857142,0.03770917778547167,False,False,-0.019379844961240345,0.0014765596160946082,-0.04069767441860461
2025-05-22,23.285714285714285,0.041919110557812014,False,False,-0.008510440403664554,0.006975770822675864,-0.03315816397711946
2025-05-23,22.285714285714285,0.03684597977909252,False,False,-0.028132277596646493,0.00013972985561250262,-0.03167210060549608
2025-05-26,23.857142857142858,0.04061262600668915,False,False,-0.0193593640402151,0.026841243862520514,-0.02782324058919805
2025-05-27,23.285714285714285,0.03305277320167117,False,False,0.011727028681769003,0.04361135967597618,-0.020863749823388122
2025-05-28,23.285714285714285,0.03178928615162876,False,False,0.014163372859025136,0.04070205157161677,-0.021739130434782594
2025-05-29,22.285714285714285,0.026315955157674042,False,False,0.012101313320825424,0.03757035647279561,-0.024859287054408985
2025-06-02,18.428571428571427,0.021422856802936523,True,False,0.04126329914693749,0.06129588804754138,0.004265311990798493
2025-06-03,17.714285714285715,0.015156289461626445,True,False,0.05445615373611168,0.06590052930237,0.011158266177101694
2025-06-04,18.285714285714285,0.018794200581885797,True,False,0.040452471836886605,0.04254724885951022,-0.012894516339260753
2025-06-05,16.857142857142858,0.013884452194858852,True,False,0.032431680044541444,0.05205771818308347,-0.016146244142346777
2025-06-06,17.714285714285715,0.0141187511951053,True,True,0.016776346278617016,0.039716377792195834,-0.017286124756696664
2025-06-09,18.0,0.021124071825936484,True,True,0.014037833110875919,0.02802964053942092,-0.024025406176646613
2025-06-10,20.142857142857142,0.02489366830893414,False,False,0.002080224302446476,0.0062406729073396505,-0.04106181883959659
2025-06-11,22.714285714285715,0.031801593738947295,False,False,-0.018835846270860324,0.0037134803811909034,-0.05127287369692635
2025-06-12,23.285714285714285,0.04317431249531722,False,False,-0.024626999820240858,0.016133381269099356,-0.04705195038648213
2025-06-13,20.142857142857142,0.03715950500090242,False,False,-0.013081130355515058,0.03755697356426624,-0.03350045578851413
2025-06-16,20.285714285714285,0.04287714030210467,False,False,-0.025372185911401557,0.023556644880174282,-0.037536310820624585
2025-06-17,20.428571428571427,0.044826508984364015,False,False,-0.009025678054063846,0.029378582065977765,-0.04305248431788433
2025-06-18,21.0,0.0467667644376285,False,False,0.010442316461468204,0.045143638850889234,-0.03305973552211583
2025-06-19,19.0,0.0461422681871825,False,False,0.01902875046074448,0.06653151492812381,-0.022991153704386313
2025-06-20,17.857142857142858,0.04207844192297901,False,False,0.021613633214796923,0.07430840992010346,-0.020689973675703133
2025-06-23,17.285714285714285,0.03802356485119435,False,False,0.03129511479532443,0.08173054533600332,0.013551902389046688
2025-06-24,20.714285714285715,0.04473577638069718,False,False,0.017942529259073803,0.04695113620838831,0.0013661824308939252
2025-06-25,20.714285714285715,0.04499838157869029,False,False,0.010695428494065684,0.04634685680761774,-0.007671826345954202
2025-06-26,21.0,0.046130593193260114,False,False,0.025229461500203554,0.05394040783108012,-0.005787403354885368
2025-06-27,19.857142857142858,0.04008126504181293,False,False,0.01419465666109132,0.05049500474662083,-0.0017178246914696382
2025-06-30,20.0,0.03754100437574057,False,False,0.008624971776924895,0.056310679611650594,-0.0001806276811920915
2025-07-01,20.285714285714285,0.03721129641612818,False,False,-0.004563145886458231,0.036236746745403225,-0.009484185567932735
2025-07-02,20.142857142857142,0.031215053313627093,False,False,0.0016967315592069099,0.043088051437756736,-0.011385961778889064
2025-07-03,18.285714285714285,0.02574826236959102,True,False,-0.002822491730981258,0.04030871003307612,-0.02355016538037491
2025-07-04,16.857142857142858,0.021347060371768426,True,False,0.014664586583463368,0.04051704925339861,-0.013104524180967192
2025-07-07,16.142857142857142,0.018832210972438722,True,False,0.009625716332378298,0.04136819484240695,-0.008730300859598805
2025-07-08,15.0,0.01646113625371618,True,False,0.02512246640600413,0.05950294368792419,-0.0047188890386948845
2025-07-09,15.857142857142858,0.01946391103699479,True,True,0.021663546402781453,0.04417402157439598,-0.0010698047606312322
2025-07-10,16.714285714285715,0.02357552338632986,True,True,0.023749502454557536,0.06129759851399763,-0.00543983017115568
2025-07-11,18.285714285714285,0.023767192573205847,True,True,0.021876647337901955,0.05205587770163422,-0.011070110701106972
2025-07-14,17.428571428571427,0.025364717417422588,True,True,0.030020841647820484,0.0714380736996143,-0.0017294133297858227
2025-07-15,18.857142857142858,0.03484725124295918,False,False,0.007891275756247262,0.05808855765015353,-0.004778605874616426
2025-07-16,18.428571428571427,0.03786183935881456,False,False,0.011605584642233824,0.06226003490401388,-0.0023560209424083878
2025-07-17,19.714285714285715,0.04212680080443012,False,False,0.006998444790046632,0.04760670468291006,-0.0073872472783825804
2025-07-18,19.571428571428573,0.041235685472618654,False,False,-0.0010317255610007292,0.045137993293783873,-0.0122517410368842
2025-07-21,19.428571428571427,0.03996048427706704,False,False,0.007060444291372425,0.05157568451868433,-0.010805923884966373
2025-07-22,16.0,0.03844842050797463,False,False,0.0075250108742932476,0.05880817746846456,0.00043497172683770735
2025-07-23,16.857142857142858,0.03922852118214524,False,False,0.007547658069524621,0.020745277322522293,-0.006857586474596777
2025-07-24,15.857142857142858,0.030533413037950756,True,False,0.011969111969111879,0.02325182325182329,-0.012140712140712107
2025-07-25,15.285714285714286,0.031200693202402992,True,False,0.004561494104484032,0.022032877183922883,-0.009079955245718252
2025-07-28,15.428571428571429,0.033199280298475325,False,False,-0.0056429548563611265,0.03672195622435015,-0.01560362517099867
2025-07-29,14.285714285714286,0.033803006426102754,False,False,0.01778698786858346,0.047057807710572996,-0.005655571385399183
2025-07-30,15.857142857142858,0.037559110736901526,False,False,0.0027396087496254218,0.04717263815761319,-0.014083301228543288
2025-07-31,18.142857142857142,0.04478477580252794,False,False,0.01729619738013488,0.027088897367417042,-0.023612700835135003
2025-08-01,20.857142857142858,0.04951110773438311,False,False,0.025916723783413254,0.039539067854694965,-0.013365318711446195
2025-08-04,24.714285714285715,0.054342441347603306,False,False,0.03877901977644016,0.032158211521926106,0.005202063628546805
2025-08-05,27.714285714285715,0.05405485479610385,False,False,0.023753976670201515,0.01654294803817602,-0.008229056203605478
2025-08-06,29.142857142857142,0.05606513262392359,False,False,0.03935965848452505,0.024418356456777035,0.008025613660618935
2025-08-07,31.571428571428573,0.06163011008025624,False,False,0.010542984539734235,0.005625703212901678,-0.01600200025003129
2025-08-08,29.857142857142858,0.06322077481089496,False,False,0.015157209069272204,0.01962503653597225,-0.014029813353375942
2025-08-11,32.857142857142854,0.06823977723370671,False,False,0.010926247827166558,0.016099660624120604,-0.022721629004221477
2025-08-12,33.0,0.07141120885204516,False,False,0.008576755748912257,0.027636212968717544,-0.021628340584213812
2025-08-13,33.285714285714285,0.0726416659429483,False,False,-0.027929519037253048,0.03413151517640767,-0.03014745143138786
2025-08-14,34.142857142857146,0.07934179582569294,False,False,-0.01641237113402061,0.040824742268041225,-0.02626804123711335
2025-08-15,37.0,0.08769099308274622,False,False,-0.023116156630470508,0.04717834814083588,-0.028751233958538958
2025-08-18,43.42857142857143,0.09802717301852547,False,False,-0.007164496847621438,0.03795136330140014,-0.03328420535494969
2025-08-19,45.57142857142857,0.09323960425663827,False,False,-0.003656232026949313,0.05287157998521064,-0.02994823761400045
2025-08-20,42.857142857142854,0.0821826408954538,False,False,0.03363332910804062,0.07618202560527321,0.0010140702243630617
2025-08-21,43.142857142857146,0.08361517289720975,False,False,0.015763877242998436,0.0778551064900217,-0.005031024652020766
2025-08-22,40.0,0.07674790683018869,False,False,0.02176842105263166,0.08088421052631589,0.00408421052631569
2025-08-25,41.285714285714285,0.08441230247009315,False,False,-0.010020205352356593,0.06762607727516401,-0.016659106840955062
2025-08-26,39.857142857142854,0.07458525614636931,False,False,-0.011874819609945186,0.08328866531975421,-0.01674019708901997
2025-08-27,36.42857142857143,0.0723155134316374,False,False,-0.019049176307076032,0.0725176797612721,-0.025180885418795707
2025-08-28,37.714285714285715,0.0768609445129724,False,False,-0.003962357602773636,0.07714214957899945,-0.01572560673600798
2025-08-29,41.42857142857143,0.08671048109556881,False,False,0.006263650224584749,0.0577739316767627,-0.017307454567931813
2025-09-01,38.857142857142854,0.07802607261409303,False,False,0.022617460846384496,0.08105631456181284,-0.005373208930356532
2025-09-02,39.142857142857146,0.08341714933631283,False,False,0.03492593365324437,0.08679324014187362,-0.003213018986021332
2025-09-03,39.285714285714285,0.08024181106203712,False,False,0.049214485143976416,0.10142934533483361,0.0048339375755301894
2025-09-04,41.714285714285715,0.08132185892888744,False,False,0.045914138902701795,0.10827946295375446,0.006381568042433283
2025-09-05,40.285714285714285,0.08132403270830586,False,False,0.042589786641549665,0.1188828371350179,0.0040542200745321555
2025-09-08,38.857142857142854,0.07812695343169343,False,False,0.032666693821025605,0.10353957068958497,0.004439737688892498
2025-09-09,34.57142857142857,0.07641879149695807,False,False,0.03334408515442311,0.10212886057575998,0.006410773324731833
2025-09-10,34.714285714285715,0.08662130422834673,False,False,0.01159742632456906,0.06855191039796638,-7.943442688063129e-05
2025-09-11,34.57142857142857,0.08036697477609145,False,False,0.01858161648177492,0.0585578446909667,0.001148969889064988
2025-09-12,30.428571428571427,0.06786377270751659,False,False,0.008327114183589224,0.07184099925370213,-0.007462979692839489
2025-09-15,25.714285714285715,0.06543277518507169,False,False,0.021220368398217282,0.09738492486096328,0.0022482546444206886
2025-09-16,25.0,0.054736792200040574,False,False,0.025127784931132657,0.06629209099067457,-0.007335440321510789
2025-09-17,23.0,0.04960461564452847,False,False,0.03011385944248146,0.09081272084805647,0.0007852375343542217
2025-09-18,25.571428571428573,0.054380481838590115,False,False,0.015091991131510385,0.08261698237971138,-0.008129448831148633
2025-09-19,25.714285714285715,0.048807452262089726,False,False,-7.790892446735143e-05,0.0791944217210081,-0.006661213041953995
