trade_date,nh,nl,nb,night_range,sma20,ema20,norm_sma,norm_ema,norm_sma_exp_med,norm_ema_exp_med
2022-04-18,17019.0,16937.0,840,82.0,154.95,170.05184387650706,0.5292029686995805,0.4822058857506363,0.9031022100781408,0.9246994238795055
2022-04-19,17077.0,16881.0,840,196.0,155.55,172.52309684064926,1.2600450016072002,1.1360797689658628,0.9027454630060493,0.9245203926353809
2022-04-20,17111.0,16942.0,840,169.0,154.0,172.18756380820648,1.0974025974025974,0.9814878395529366,0.9031022100781408,0.9246994238795055
2022-04-21,17177.0,17053.0,840,124.0,153.9,167.59827201694873,0.8057179987004548,0.7398644300309984,0.9034589571502324,0.9268473367215744
2022-04-22,17192.0,16925.0,840,267.0,161.0,177.0651032534298,1.6583850931677018,1.5079199407115706,0.9031022100781408,0.9246994238795055
2022-04-25,17012.0,16672.0,840,340.0,170.35,192.5827124673889,1.995890813031993,1.7654751854093556,0.9034589571502324,0.9268473367215744
2022-04-26,16666.0,16490.0,840,176.0,172.05,191.00340651811376,1.022958442313281,0.9214495343741897,0.9048039122320741,0.9289952495636432
2022-04-27,16574.0,16185.0,840,389.0,185.35,209.86022494496007,2.098732128405719,1.8536147099910087,0.9061488673139158,0.9268473367215744
2022-04-28,16364.0,16202.0,840,162.0,185.95,205.3021082835353,0.8712019360043023,0.7890810345516164,0.9068559462619998,0.9289952495636432
2022-04-29,16658.0,16319.0,840,339.0,194.15,218.0352408279605,1.746072624259593,1.5547945309789901,0.9061488673139158,0.9268473367215744
2022-05-03,16622.0,16363.0,840,259.0,200.8,221.93664646339283,1.2898406374501992,1.1669997007128814,0.9068559462619998,0.9289952495636432
2022-05-04,16502.0,16373.0,840,129.0,197.5,213.08553727640304,0.6531645569620254,0.6053906879314299,0.907563025210084,0.9308042390739466
2022-05-05,16763.0,16394.0,840,369.0,207.6,227.93453372626942,1.777456647398844,1.6188858878362793,0.9068559462619998,0.9289952495636432
2022-05-06,16645.0,16277.0,840,368.0,216.75,241.27410194281518,1.6978085351787775,1.5252362231866077,0.907563025210084,0.9308042390739466
2022-05-09,16419.0,16186.0,840,233.0,221.7,240.48609223397563,1.0509697789806045,0.9688709972188654,0.9102946963909531,0.93261322858425
2022-05-10,16091.0,15844.0,840,247.0,225.3,241.10646440216843,1.0963160230803373,1.0244437062790697,0.9130263675718221,0.9333663731746258
2022-05-11,16115.0,15862.0,840,253.0,230.05,242.2391820781524,1.0997609215387958,1.0444222847415985,0.9131552502065752,0.9341195177650017
2022-05-12,16092.0,15746.0,840,346.0,238.8,252.12116473737598,1.4489112227805694,1.3723560271523165,0.9132841328413284,0.9359754037156782
2022-05-13,15739.0,15526.0,840,213.0,244.5,248.39533952429255,0.8711656441717791,0.8575040111779917,0.9133165394885798,0.9378312896663549
2022-05-16,15998.0,15813.0,840,185.0,242.3,242.35768814102659,0.7635163021048287,0.7633345631369017,0.9132841328413284,0.9359754037156782
2022-05-17,15978.0,15867.0,840,111.0,243.75,229.84743212759548,0.4553846153846154,0.48292904111445734,0.9131552502065752,0.9341195177650017
2022-05-18,16189.0,16080.0,840,109.0,239.4,218.3381528773483,0.4553049289891395,0.49922562119150504,0.9130263675718221,0.9333663731746258
2022-05-19,16217.0,15889.0,840,328.0,247.35,228.78213831760084,1.326056195674146,1.433678356238906,0.9102946963909531,0.93261322858425
2022-05-20,16054.0,15748.0,840,306.0,256.45,236.13622038259123,1.1932150516669917,1.295862191341144,0.9130263675718221,0.9333663731746258
2022-05-23,16225.0,15852.0,840,373.0,261.75,249.1708660604397,1.4250238777459407,1.4969647370793497,0.9131552502065752,0.9341195177650017
2022-05-24,16242.0,16093.0,840,149.0,252.2,239.63078357849307,0.5908009516256939,0.6217898960013784,0.9132841328413284,0.9359754037156782
2022-05-25,16022.0,15834.0,840,188.0,252.8,234.71356609482706,0.7436708860759493,0.800976284106415,0.9131552502065752,0.9341195177650017
2022-05-26,16203.0,15962.0,840,241.0,245.4,235.3122740857959,0.9820700896495518,1.0241709699857404,0.9130263675718221,0.9333663731746258
2022-05-27,16152.0,15944.0,840,208.0,247.7,232.7111051252439,0.8397254743641502,0.8938120932735697,0.9131552502065752,0.9341195177650017
2022-05-30,16385.0,16225.0,840,160.0,238.75,225.78623797045876,0.6701570680628273,0.7086348638349427,0.9130263675718221,0.9333663731746258
2022-05-31,16575.0,16490.0,840,85.0,230.05,212.37802483041506,0.369484894588133,0.40022973218567665,0.9102946963909531,0.93261322858425
2022-06-01,16680.0,16550.0,840,130.0,230.1,204.5324986560898,0.5649717514124294,0.6355958141331265,0.907563025210084,0.9308042390739466
2022-06-02,16668.0,16465.0,840,203.0,221.8,204.38654640312888,0.9152389540126239,0.9932160583583908,0.9068559462619998,0.9289952495636432
2022-06-06,16700.0,16523.0,840,177.0,212.25,201.77830388854517,0.833922261484099,0.877200355979641,0.907563025210084,0.9308042390739466
2022-06-07,16705.0,16512.0,840,193.0,210.25,200.94227494677895,0.9179548156956004,0.9604748430917162,0.9068559462619998,0.9289952495636432
2022-06-08,16586.0,16433.0,840,153.0,205.55,196.37634399946668,0.7443444417416687,0.7791162463051838,0.907563025210084,0.9308042390739466
2022-06-09,16702.0,16545.0,840,157.0,200.75,192.62621599951748,0.7820672478206725,0.8150500137551021,0.9068559462619998,0.9289952495636432
2022-06-10,16662.0,16388.0,840,274.0,197.15,200.37610019003964,1.3898047172203905,1.3674285493136875,0.9061488673139158,0.9268473367215744
2022-06-13,16512.0,16254.0,840,258.0,199.4,205.8640906481311,1.2938816449348043,1.2532540239909111,0.9068559462619998,0.9289952495636432
2022-06-14,16077.0,15809.0,840,268.0,203.55,211.78179630069005,1.3166298206828788,1.265453427448933,0.907563025210084,0.9308042390739466
2022-06-15,16063.0,15925.0,840,138.0,204.9,204.7549585577672,0.6734992679355783,0.6739763518892573,0.9102946963909531,0.93261322858425
2022-06-17,15348.0,15093.0,840,255.0,212.2,209.5402005998846,1.2016965127238455,1.2169502523619349,0.907563025210084,0.9308042390739466
2022-06-20,15244.0,15081.0,840,163.0,203.95,205.10780054275273,0.7992154939936259,0.7947040510827584,0.9102946963909531,0.93261322858425
2022-06-21,15171.0,15028.0,840,143.0,195.8,199.19277191963343,0.7303370786516854,0.7178975352463841,0.907563025210084,0.9308042390739466
2022-06-22,15415.0,15316.0,840,99.0,182.1,189.65060316538262,0.5436573311367381,0.5220125765361695,0.9068559462619998,0.9289952495636432
2022-06-23,15175.0,14888.0,840,287.0,189.0,198.92197429248904,1.5185185185185186,1.4427767521450576,0.9061488673139158,0.9268473367215744
2022-06-24,15041.0,14849.0,840,192.0,189.2,198.26273864558533,1.0147991543340382,0.968411923045305,0.9068559462619998,0.9289952495636432
2022-06-27,15236.0,15009.0,840,227.0,188.5,200.9996206793391,1.2042440318302388,1.1293553651135497,0.907563025210084,0.9308042390739466
2022-06-28,15326.0,15180.0,840,146.0,185.4,195.7615615670211,0.7874865156418555,0.7458052481360868,0.9102946963909531,0.93261322858425
2022-06-29,15295.0,15042.0,840,253.0,190.05,201.212841417781,1.3312286240463036,1.2573750175054315,0.907563025210084,0.9308042390739466
2022-06-30,15035.0,14929.0,840,106.0,191.1,192.1449517589447,0.554683411826269,0.551666848541419,0.9102946963909531,0.93261322858425
2022-07-01,14691.0,14451.0,840,240.0,196.6,196.70257540094997,1.2207527975584944,1.2201162059560962,0.907563025210084,0.9308042390739466
2022-07-04,14316.0,14164.0,840,152.0,194.05,192.44518726752617,0.7833032723524864,0.78983528846943,0.9102946963909531,0.93261322858425
2022-07-05,14268.0,14117.0,840,151.0,192.75,188.4980265753808,0.7833981841763943,0.8010693944300512,0.907563025210084,0.9308042390739466
2022-07-06,14265.0,13960.0,840,305.0,198.35,199.59345261582072,1.5376859087471642,1.5281062379689716,0.9068559462619998,0.9289952495636432
2022-07-07,14077.0,13886.0,840,191.0,200.25,198.77502855717114,0.9538077403245943,0.9608852851708437,0.907563025210084,0.9308042390739466
2022-07-08,14396.0,14179.0,840,217.0,203.25,200.51074012315485,1.067650676506765,1.0822362925133953,0.9102946963909531,0.93261322858425
2022-07-11,14469.0,14280.0,840,189.0,199.0,199.41447915904487,0.949748743718593,0.9477747092239039,0.9130263675718221,0.9333663731746258
2022-07-12,14308.0,14147.0,840,161.0,194.15,195.75595733437393,0.8292557301055884,0.8224526200497351,0.9131552502065752,0.9341195177650017
2022-07-13,14272.0,13882.0,840,390.0,200.25,214.25538996919545,1.9475655430711611,1.8202575909808953,0.9130263675718221,0.9333663731746258
2022-07-14,14376.0,14101.0,840,275.0,207.1,220.04059092451016,1.3278609367455336,1.2497694122915026,0.9131552502065752,0.9341195177650017
2022-07-15,14474.0,14261.0,840,213.0,205.0,219.3700584555092,1.0390243902439025,0.9709620424028782,0.9132841328413284,0.9359754037156782
2022-07-18,14574.0,14408.0,840,166.0,205.15,214.2871957454607,0.8091640263222032,0.7746613110621026,0.9133165394885798,0.9378312896663549
2022-07-19,14716.0,14522.0,840,194.0,207.7,212.35508186494064,0.9340394800192586,0.9135641977402047,0.9132841328413284,0.9359754037156782
2022-07-20,14844.0,14661.0,840,183.0,211.9,209.55935978256534,0.8636149126946673,0.873260923252854,0.9133165394885798,0.9341195177650017
2022-07-22,14855.0,14693.0,840,162.0,205.65,205.02989694613055,0.787746170678337,0.7901286710521237,0.9132841328413284,0.9333663731746258
2022-07-25,14846.0,14675.0,840,171.0,204.6,201.7889543798324,0.8357771260997068,0.8474200212075157,0.9131552502065752,0.93261322858425
2022-07-26,14850.0,14758.0,840,92.0,197.85,191.33286348651504,0.46499873641647715,0.4808374176999869,0.9130263675718221,0.9308042390739466
2022-07-27,14730.0,14581.0,840,149.0,198.0,187.30116220208504,0.7525252525252525,0.7955102800656372,0.9102946963909531,0.9289952495636432
2022-07-28,14969.0,14774.0,840,195.0,195.1,188.0343848495055,0.9994874423372629,1.0370443690714837,0.907563025210084,0.9268473367215744
2022-07-29,14933.0,14768.0,840,165.0,198.05,185.84063391145736,0.8331229487503156,0.8878574966474406,0.9102946963909531,0.9289952495636432
2022-08-01,14999.0,14874.0,840,125.0,192.3,180.0462878246519,0.6500260010400416,0.6942659107847767,0.907563025210084,0.9268473367215744
2022-08-02,14910.0,14758.0,840,152.0,192.3,177.37521279373266,0.7904316172646906,0.8569404800475635,0.9068559462619998,0.9246994238795055
2022-08-03,14756.0,14570.0,840,186.0,194.05,178.19662109909146,0.958515846431332,1.0437908353860943,0.9061488673139158,0.9245203926353809
2022-08-04,14737.0,14605.0,840,132.0,185.4,173.796942899178,0.7119741100323624,0.7595070304347932,0.9068559462619998,0.9246994238795055
2022-08-05,14751.0,14641.0,840,110.0,181.35,167.72104357544674,0.6065618968844776,0.6558509156337212,0.9061488673139158,0.9245203926353809
2022-08-08,15015.0,14918.0,840,97.0,175.35,160.98570609207087,0.5531793555745652,0.6025379665976295,0.9048039122320741,0.9243413613912561
2022-08-09,14973.0,14842.0,840,131.0,172.45,158.1299245594927,0.759640475500145,0.8284326977637575,0.9034589571502324,0.9228954478827229
2022-08-10,15033.0,14895.0,840,138.0,171.3,156.21278888716006,0.8056042031523643,0.8834103851745709,0.9031022100781408,0.9214495343741897
2022-08-11,15088.0,14854.0,840,234.0,163.5,163.62109470743053,1.4311926605504588,1.4301334459252542,0.9027454630060493,0.9197583188425522
2022-08-12,15332.0,15190.0,840,142.0,156.85,161.5619428305324,0.90532355753905,0.878919858923388,0.9031022100781408,0.9214495343741897
2022-08-15,15399.0,15262.0,840,137.0,153.05,159.2227101800055,0.8951323097027115,0.8604300218550348,0.9034589571502324,0.9197583188425522
2022-08-16,15422.0,15332.0,840,90.0,149.25,152.63007111524306,0.6030150753768844,0.5896609976159001,0.9031022100781408,0.9180671033109146
2022-08-17,15447.0,15364.0,840,83.0,143.7,145.9986357709342,0.5775922059846904,0.5684984627542928,0.9027454630060493,0.9176795285403206
2022-08-19,15364.0,15276.0,840,88.0,138.95,140.47495617370237,0.6333213386110113,0.6264461822731222,0.8989388863543804,0.9172919537697267
2022-08-22,15342.0,15210.0,840,132.0,137.45,139.6678174904926,0.9603492178974173,0.9450996111468946,0.8951323097027115,0.9166711887417915
2022-08-23,15196.0,15026.0,840,170.0,137.4,142.55659677711236,1.2372634643377,1.1925088269734405,0.8989388863543804,0.9172919537697267
2022-08-24,15135.0,14993.0,840,142.0,139.9,142.5035875602445,1.015010721944246,0.9964661411767503,0.9027454630060493,0.9176795285403206
2022-08-25,15128.0,15033.0,840,95.0,137.2,137.97943636403076,0.6924198250728864,0.6885083930141718,0.9031022100781408,0.9180671033109146
2022-08-26,15297.0,15188.0,840,109.0,132.9,135.21949004364689,0.8201655379984951,0.8060968131503556,0.9027454630060493,0.9176795285403206
2022-08-29,15295.0,14932.0,840,363.0,142.8,156.91287194425195,2.542016806722689,2.3133857375892446,0.8989388863543804,0.9172919537697267
2022-08-30,14894.0,14805.0,840,89.0,141.0,150.44497937813273,0.6312056737588653,0.5915783987467261,0.9027454630060493,0.9176795285403206
2022-08-31,15013.0,14721.0,840,292.0,148.0,163.92640991354867,1.972972972972973,1.7812871040974705,0.8989388863543804,0.9172919537697267
2022-09-01,15049.0,14906.0,840,143.0,145.85,161.9334184932107,0.9804593760713062,0.8830789921599506,0.9027454630060493,0.9176795285403206
2022-09-02,14820.0,14613.0,840,207.0,149.6,166.22547387480967,1.3836898395721926,1.2452964950239762,0.9031022100781408,0.9172919537697267
2022-09-05,14742.0,14520.0,840,222.0,155.2,171.53733350578017,1.4304123711340206,1.2941789140759812,0.9034589571502324,0.9176795285403206
2022-09-06,14657.0,14604.0,840,53.0,153.0,160.24806364808683,0.3464052287581699,0.3307372257326665,0.9043912573446412,0.9180671033109146
2022-09-07,14680.0,14508.0,840,172.0,155.05,161.36729568160237,1.109319574330861,1.0658913212462657,0.9034589571502324,0.9176795285403206
2022-09-08,14499.0,14303.0,840,196.0,157.95,164.66564847383071,1.2408990186767965,1.1902907608027855,0.9043912573446412,0.9180671033109146
2022-09-12,14605.0,14449.0,840,156.0,154.05,163.84034861918016,1.0126582278481011,0.9521464115203774,0.90532355753905,0.9197583188425522
2022-09-13,14895.0,14797.0,840,98.0,151.85,157.5698392268773,0.6453737240698058,0.621946436455358,0.905736212426483,0.9214495343741897
2022-09-14,14938.0,14457.0,840,481.0,169.05,188.3727116814604,2.8453120378586214,2.553448403999059,0.90532355753905,0.9197583188425522
2022-09-15,14653.0,14517.0,840,136.0,171.35,183.38483437846418,0.7936971111759556,0.7416098526409618,0.905736212426483,0.9214495343741897
2022-09-16,14671.0,14502.0,840,169.0,175.65,182.0148501519438,0.9621406205522345,0.9284956686716542,0.90532355753905,0.9197583188425522
2022-09-19,14562.0,14433.0,840,129.0,177.7,176.96581680413962,0.7259425998874508,0.7289543389205684,0.905736212426483,0.9214495343741897
2022-09-20,14541.0,14361.0,840,180.0,180.1,177.2547866323168,0.9994447529150472,1.0154873863766378,0.90532355753905,0.9197583188425522
2022-09-21,14597.0,14425.0,840,172.0,180.2,176.75433076257235,0.9544950055493896,0.9731020408831811,0.905736212426483,0.9214495343741897
2022-09-23,14324.0,14185.0,840,139.0,180.05,173.15868021375593,0.7720077756178839,0.8027319209664298,0.9061488673139158,0.9228954478827229
2022-09-26,14134.0,13911.0,840,223.0,186.45,177.9054725743506,1.1960311075355323,1.2534746501786413,0.905736212426483,0.9214495343741897
2022-09-27,13882.0,13763.0,840,119.0,186.95,172.2954275672696,0.636533832575555,0.6906741617013523,0.9061488673139158,0.9228954478827229
2022-09-28,13910.0,13742.0,840,168.0,177.2,171.88633922752965,0.9480812641083523,0.9773900634279888,0.905736212426483,0.9214495343741897
2022-09-29,13693.0,13423.0,840,270.0,186.25,181.23049739633635,1.4496644295302012,1.4898154774112438,0.9061488673139158,0.9228954478827229
2022-09-30,13493.0,13291.0,840,202.0,181.75,183.20854526335194,1.111416781292985,1.102568658626902,0.9068559462619998,0.9243413613912561
2022-10-03,13465.0,13303.0,840,162.0,182.7,181.18868380969937,0.8866995073891626,0.8940955726029057,0.907563025210084,0.9245203926353809
2022-10-04,13502.0,13283.0,840,219.0,183.3,184.78976154210895,1.1947626841243861,1.1851305947494033,0.9068559462619998,0.9243413613912561
2022-10-05,13829.0,13593.0,840,236.0,184.0,189.66692710952714,1.2826086956521738,1.2442865163504064,0.907563025210084,0.9245203926353809
2022-10-06,13865.0,13667.0,840,198.0,191.25,190.460553099096,1.035294117647059,1.039585346037409,0.9102946963909531,0.9246994238795055
2022-10-07,13846.0,13734.0,840,112.0,188.25,182.98811947061066,0.5949535192563081,0.6120615935286886,0.9130263675718221,0.9265975462755799
2022-10-11,13716.0,13404.0,840,312.0,194.05,195.2749652353144,1.6078330327235248,1.597747051825241,0.9102946963909531,0.9246994238795055
2022-10-12,13155.0,12952.0,840,203.0,196.4,196.01068283195113,1.0336048879837068,1.035657837966113,0.9130263675718221,0.9265975462755799
2022-10-13,13120.0,13005.0,840,115.0,197.25,188.29537970509864,0.5830164765525983,0.6107425481183277,0.9131552502065752,0.9284956686716542
2022-10-14,13168.0,12666.0,840,502.0,198.3,218.17201020937497,2.5315179021684315,2.300936767820223,0.9130263675718221,0.9265975462755799
2022-10-17,13208.0,12872.0,840,336.0,208.3,229.39372352276783,1.613058089294287,1.4647305725723192,0.9131552502065752,0.9284956686716542
2022-10-18,13152.0,12942.0,840,210.0,210.35,227.54670223488517,0.9983361064891847,0.9228874685392162,0.9132841328413284,0.9287454591176487
2022-10-19,13191.0,12955.0,840,236.0,215.7,228.35177821251517,1.0941121928604545,1.033493156249333,0.9133165394885798,0.9284956686716542
2022-10-21,13078.0,12851.0,840,227.0,218.05,228.22303743037088,1.0410456317358403,0.9946410430597129,0.9133489461358314,0.9287454591176487
2022-10-24,13040.0,12743.0,840,297.0,224.3,234.77322434176412,1.324119482835488,1.265050564572266,0.9142939500742276,0.9289952495636432
2022-10-25,12936.0,12781.0,840,155.0,225.1,227.17577440445325,0.6885828520657485,0.6822910603313062,0.9152389540126239,0.9308042390739466
2022-10-26,12850.0,12669.0,840,181.0,223.0,222.77808160402913,0.8116591928251121,0.8124677198797032,0.9142939500742276,0.9289952495636432
2022-10-27,12931.0,12755.0,840,176.0,225.85,218.32302621316921,0.7792782820456056,0.8061449268670118,0.9133489461358314,0.9287454591176487
2022-10-28,12975.0,12844.0,840,131.0,224.0,210.0065475262007,0.5848214285714286,0.6237900748482914,0.9133165394885798,0.9284956686716542
2022-10-31,12930.0,12731.0,840,199.0,220.45,208.95830490465778,0.9026990247221592,0.9523431006525369,0.9132841328413284,0.9265975462755799
2022-11-01,12946.0,12858.0,840,88.0,214.75,197.43846634230943,0.409778812572759,0.44570848644777145,0.9131552502065752,0.9284956686716542
2022-11-02,13107.0,12991.0,840,116.0,212.45,189.68242192875616,0.5460108260767239,0.6115484968004524,0.9130263675718221,0.9265975462755799
2022-11-03,13140.0,12860.0,840,280.0,215.5,198.28409603077938,1.2993039443155452,1.4121152709924651,0.9102946963909531,0.9246994238795055
2022-11-04,12948.0,12819.0,840,129.0,210.15,191.68561069451468,0.6138472519628836,0.6729769622905319,0.9130263675718221,0.9265975462755799
2022-11-07,13191.0,12990.0,840,201.0,210.3,192.5726953902752,0.9557774607703281,1.0437616796745028,0.9102946963909531,0.9246994238795055
2022-11-08,13297.0,13194.0,840,103.0,209.85,184.04196249596328,0.49082678103407196,0.5596549754366978,0.9130263675718221,0.9265975462755799
2022-11-09,13493.0,13319.0,840,174.0,202.95,183.08558511539533,0.8573540280857355,0.9503752023422878,0.9102946963909531,0.9246994238795055
2022-11-10,13657.0,13478.0,840,179.0,201.75,182.69648177107197,0.8872366790582404,0.9797670883684347,0.907563025210084,0.9265975462755799
2022-11-11,13965.0,13410.0,840,555.0,223.75,218.15395969763654,2.4804469273743015,2.544074839481416,0.9068559462619998,0.9284956686716542
2022-11-14,14231.0,14051.0,840,180.0,207.65,214.52024925024259,0.8668432458463761,0.8390816280938871,0.907563025210084,0.9287454591176487
2022-11-15,14216.0,14121.0,840,95.0,195.6,203.1373683692671,0.48568507157464214,0.4676638314389656,0.9068559462619998,0.9284956686716542
2022-11-16,14810.0,14533.0,840,277.0,198.95,210.1719047150512,1.392309625534054,1.3179687379031637,0.9061488673139158,0.9265975462755799
2022-11-18,14563.0,14347.0,840,216.0,197.95,210.72696140885586,1.0911846425865117,1.0250230846394321,0.9068559462619998,0.9284956686716542
2022-11-21,14565.0,14449.0,840,116.0,192.4,201.70534603658388,0.6029106029106029,0.575096308944438,0.907563025210084,0.9287454591176487
2022-11-22,14463.0,14382.0,840,81.0,181.6,190.20959879500447,0.4460352422907489,0.4258460167790824,0.9068559462619998,0.9284956686716542
2022-11-23,14609.0,14480.0,840,129.0,180.3,184.38011319548022,0.7154742096505823,0.699641614078162,0.9061488673139158,0.9265975462755799
2022-11-24,14699.0,14594.0,840,105.0,176.5,176.82010241495828,0.5949008498583569,0.5938238840829753,0.905736212426483,0.9246994238795055
2022-11-25,14827.0,14756.0,840,71.0,171.25,166.74199742305748,0.4145985401459854,0.4258075415748975,0.90532355753905,0.9245203926353809
2022-11-28,14710.0,14595.0,840,115.0,170.45,161.81418814467105,0.6746846582575535,0.7106916971778982,0.9043912573446412,0.9243413613912561
2022-11-29,14596.0,14405.0,840,191.0,170.05,164.59378927375,1.1231990591002645,1.1604326071036106,0.9034589571502324,0.9236144149652361
2022-11-30,14693.0,14563.0,840,130.0,172.15,161.29914267625,0.7551553877432472,0.8059559266283779,0.9043912573446412,0.9243413613912561
2022-12-01,15039.0,14713.0,840,326.0,182.65,176.98493861184525,1.7848343826991513,1.8419646471441693,0.9034589571502324,0.9236144149652361
2022-12-02,14996.0,14853.0,840,143.0,175.8,173.74827779166952,0.813424345847554,0.8230297405966934,0.9043912573446412,0.9243413613912561
2022-12-05,14936.0,14717.0,840,219.0,180.3,178.05796562103433,1.2146422628951747,1.2299365503596942,0.9034589571502324,0.9236144149652361
2022-12-06,14951.0,14790.0,840,161.0,178.3,176.4333974666501,0.9029725182277061,0.9125256460043663,0.9043912573446412,0.9243413613912561
2022-12-07,14719.0,14568.0,840,151.0,180.7,174.01116913649295,0.835639180962922,0.8677603900331066,0.9034589571502324,0.9236144149652361
2022-12-08,14637.0,14517.0,840,120.0,178.0,168.86724826635077,0.6741573033707865,0.7106173709346322,0.9032157376889692,0.9228874685392162
2022-12-09,14669.0,14509.0,840,160.0,177.05,168.02274843146023,0.90369951990963,0.9522520104786116,0.9029725182277061,0.9221685014567029
2022-12-12,14782.0,14653.0,840,129.0,155.75,164.30629619989259,0.8282504012841091,0.7851190306369059,0.9032157376889692,0.9228874685392162
2022-12-13,14685.0,14536.0,840,149.0,154.2,162.8485537046647,0.966277561608301,0.9149605360955194,0.9029725182277061,0.9221685014567029
2022-12-14,14777.0,14505.0,840,272.0,163.05,173.2439295423157,1.6681999386691198,1.5700405821928822,0.9032157376889692,0.9214495343741897
2022-12-15,14745.0,14518.0,840,227.0,160.55,178.3635553001904,1.4138897539707256,1.2726815162321319,0.9034589571502324,0.9221685014567029
2022-12-16,14702.0,14408.0,840,294.0,164.45,189.3765500335056,1.787777439951353,1.5524625406259847,0.9035792385299313,0.9228874685392162
2022-12-19,14512.0,14327.0,840,185.0,167.9,188.9597357446003,1.10184633710542,0.9790445529096616,0.90369951990963,0.9236144149652361
2022-12-20,14492.0,14331.0,840,161.0,171.9,186.29690376892407,0.9365910413030831,0.864211893718312,0.9045115387243401,0.9243413613912561
2022-12-21,14255.0,14153.0,840,102.0,170.55,178.26862721950272,0.5980650835532102,0.5721702219337061,0.90532355753905,0.9236144149652361
2022-12-23,14404.0,14090.0,840,314.0,181.0,191.19542462716913,1.7348066298342542,1.6422987140633707,0.9045115387243401,0.9228874685392162
2022-12-26,14275.0,14105.0,840,170.0,185.95,189.17681275791492,0.9142242538316753,0.8986302154141109,0.90532355753905,0.9236144149652361
2022-12-27,14264.0,14225.0,840,39.0,182.15,174.87425916192302,0.21410925061762284,0.22301738510233432,0.905736212426483,0.9228874685392162
2022-12-28,14320.0,14214.0,840,106.0,177.9,168.31480590840656,0.59584035975267,0.6297722854974684,0.90532355753905,0.9221685014567029
2022-12-29,14168.0,13976.0,840,192.0,181.0,170.5705386790345,1.0607734806629834,1.1256340132764056,0.9045115387243401,0.9214495343741897
2022-12-30,14221.0,14031.0,840,190.0,174.2,172.4209635667455,1.0907003444316878,1.10195417117275,0.90532355753905,0.9221685014567029
2023-01-03,14132.0,14005.0,840,127.0,173.4,168.09515751276976,0.7324106113033448,0.7555244415077937,0.905736212426483,0.9228874685392162
2023-01-04,14315.0,14146.0,840,169.0,170.9,168.18133298774407,0.9888823873610298,1.0048677638457983,0.90532355753905,0.9221685014567029
2023-01-05,14350.0,14203.0,840,147.0,170.2,166.16406317938748,0.8636897767332551,0.8846678227969285,0.905736212426483,0.9228874685392162
2023-01-06,14330.0,14223.0,840,107.0,168.0,160.5293904956363,0.6369047619047619,0.6665446101155451,0.90532355753905,0.9221685014567029
2023-01-09,14619.0,14324.0,840,295.0,176.75,173.33611521033762,1.669024045261669,1.7018957627037348,0.9045115387243401,0.9214495343741897
2023-01-10,14902.0,14731.0,840,171.0,177.3,173.11362804744832,0.964467005076142,0.9877905161408264,0.90532355753905,0.9221685014567029
2023-01-11,14874.0,14783.0,840,91.0,175.4,165.2932825191199,0.5188141391106044,0.5505365893467195,0.905736212426483,0.9228874685392162
2023-01-12,14872.0,14713.0,840,159.0,175.9,164.69392227920372,0.9039226833428083,0.9654272470993138,0.90532355753905,0.9221685014567029
2023-01-13,15020.0,14720.0,840,300.0,177.3,177.58021539547002,1.692047377326565,1.689377385492533,0.9046231204409292,0.9228874685392162
2023-01-16,14939.0,14806.0,840,133.0,172.6,173.33448059590145,0.7705677867902665,0.7673026136678822,0.90532355753905,0.9236144149652361
2023-01-17,14959.0,14884.0,840,75.0,161.65,163.96929196772035,0.46396535725332505,0.45740271913087727,0.9046231204409292,0.9228874685392162
2023-01-30,15054.0,14828.0,840,226.0,163.7,169.87697844698508,1.3805742211362249,1.3303744984523003,0.9039226833428083,0.9221685014567029
2023-01-31,15498.0,15406.0,840,92.0,160.25,162.46012335679603,0.5741029641185648,0.5662928114239393,0.9046231204409292,0.9228874685392162
2023-02-01,15393.0,15228.0,840,165.0,163.4,162.7020163704345,1.0097919216646267,1.0141238792292133,0.9039226833428083,0.9221685014567029
2023-02-02,15552.0,15330.0,840,222.0,158.8,168.34944338277407,1.3979848866498739,1.3186856786644747,0.9046231204409292,0.9228874685392162
2023-02-03,15668.0,15553.0,840,115.0,156.05,163.26854401298607,0.7369432874078821,0.7043610310560074,0.90532355753905,0.9236144149652361
2023-02-06,15610.0,15475.0,840,135.0,160.85,160.576301726035,0.8392912651538701,0.8407218160393826,0.9046231204409292,0.9228874685392162
2023-02-07,15413.0,15307.0,840,106.0,160.85,155.37855870450787,0.6589990674541498,0.6822048092335967,0.9039226833428083,0.9221685014567029
2023-02-08,15508.0,15332.0,840,176.0,160.05,157.34250549455473,1.099656357388316,1.1185788572948012,0.9038111016262191,0.9214495343741897
2023-02-09,15627.0,15506.0,840,121.0,156.6,153.88131449507333,0.7726692209450831,0.7863202910440042,0.9039226833428083,0.9221685014567029
2023-02-10,15743.0,15552.0,840,191.0,159.8,157.41642740030443,1.195244055068836,1.213342235968129,0.9038111016262191,0.9214495343741897
2023-02-13,15645.0,15505.0,840,140.0,158.35,155.75772002884688,0.8841174613198611,0.8988318522771873,0.9039226833428083,0.9221685014567029
2023-02-14,15661.0,15524.0,840,137.0,157.85,153.97127050229003,0.8679125752296485,0.8897763820034361,0.9038111016262191,0.9214495343741897
2023-02-15,15741.0,15592.0,840,149.0,159.95,153.49781616873858,0.9315411065958112,0.9706978491225297,0.90369951990963,0.9197583188425522
