Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,EmaHL,sl_dist,is_sl_hit,bbpct,bucket,year,pool
1,297104,297158,23120.0,23213.0,,,93.0,0.0,0.004022491349481072,2025-02-05 09:02:00,2025-02-05 09:56:00,0 days 00:54:00,,255.19762165857725,63.79940541464431,False,1.0672638438772475,3,2025,A
1,298607,298684,23472.0,23446.0,,,-26.0,0.0,-0.0011077027948193097,2025-02-12 09:00:00,2025-02-12 10:17:00,0 days 01:17:00,,229.9213427364263,57.48033568410658,False,0.8185019798950623,2,2025,A
1,300113,300194,23626.0,23589.0,,,-37.0,0.0,-0.0015660712774062668,2025-02-19 09:01:00,2025-02-19 10:22:00,0 days 01:21:00,,228.85260203612066,57.213150509030164,False,0.7219185003684346,2,2025,A
1,312754,312866,19259.0,19487.0,,,228.0,0.0,0.011838620904512265,2025-04-23 09:00:00,2025-04-23 10:52:00,0 days 01:52:00,,355.65270485401146,88.91317621350287,False,0.9910175005879547,2,2025,A
1,313671,313756,20030.0,19981.0,,,-49.0,0.0,-0.002446330504243588,2025-04-28 09:14:00,2025-04-28 10:39:00,0 days 01:25:00,,334.9588492164631,83.73971230411577,False,0.7462920280401574,2,2025,A
1,316370,316455,21066.0,21089.0,,,23.0,0.0,0.0010918067027436695,2025-05-12 09:04:00,2025-05-12 10:29:00,0 days 01:25:00,,308.6318867028602,77.15797167571505,False,1.1536171871539251,3,2025,A
1,316666,316676,21498.0,21418.0,,,-80.0,0.0,-0.003721276397804396,2025-05-13 08:59:00,2025-05-13 09:09:00,0 days 00:10:00,,294.095516540683,73.52387913517074,True,1.1208847654770828,3,2025,A
1,319980,320004,21495.0,21431.0,,,-64.0,0.0,-0.0029774366131658514,2025-05-28 09:02:00,2025-05-28 09:26:00,0 days 00:24:00,,254.15853398772606,63.539633496931515,True,0.7388850951036319,2,2025,A
1,321187,321280,21330.0,21500.0,,,170.0,0.0,0.007969995311767564,2025-06-04 09:05:00,2025-06-04 10:38:00,0 days 01:33:00,,270.08050301990653,67.52012575497663,False,1.1001024696111505,3,2025,A
1,322391,322510,21919.0,22189.0,,,270.0,0.0,0.01231808020438896,2025-06-10 09:05:00,2025-06-10 11:04:00,0 days 01:59:00,,238.53968888506967,59.634922221267416,False,1.139284276565775,3,2025,A
1,322687,322690,22321.0,22240.0,,,-81.0,0.0,-0.0036288696742977633,2025-06-11 09:00:00,2025-06-11 09:03:00,0 days 00:03:00,,252.58352803887254,63.145882009718136,True,0.8473386741736808,2,2025,A
1,323891,323899,22219.0,22232.0,,,13.0,0.0,0.0005850848373014639,2025-06-17 09:00:00,2025-06-17 09:08:00,0 days 00:08:00,,229.43759008619818,57.359397521549546,False,1.138098637276613,3,2025,A
1,325398,325458,21835.0,21907.0,,,72.0,0.0,0.003297458209297055,2025-06-24 09:02:00,2025-06-24 10:02:00,0 days 01:00:00,,234.99076672561358,58.747691681403396,False,1.0522329191980397,3,2025,A
1,326899,326919,22238.0,22450.0,,,212.0,0.0,0.009533231405701947,2025-07-01 08:58:00,2025-07-01 09:18:00,0 days 00:20:00,,216.71151435738858,54.177878589347145,False,0.8445215585992317,2,2025,A
1,334426,334441,23518.0,23444.0,,,-74.0,0.0,-0.0031465260651415417,2025-08-05 09:00:00,2025-08-05 09:15:00,0 days 00:15:00,,260.6843645920092,65.1710911480023,True,0.9035875413604678,2,2025,A
1,337436,337453,24424.0,24353.0,,,-71.0,0.0,-0.0029069767441860517,2025-08-19 09:00:00,2025-08-19 09:17:00,0 days 00:17:00,,239.9534015982786,59.98835039956965,True,0.5921481560611154,2,2025,A
1,339241,339317,24386.0,24431.0,,,45.0,0.0,0.0018453210858688784,2025-08-27 08:59:00,2025-08-27 10:15:00,0 days 01:16:00,,249.4739433667267,62.368485841681675,False,0.9959785232730325,2,2025,A
1,341656,341661,24671.0,24601.0,,,-70.0,0.0,-0.0028373393863240226,2025-09-08 09:06:00,2025-09-08 09:11:00,0 days 00:05:00,,245.1428595399701,61.28571488499252,True,1.0755699710246647,3,2025,A
1,342251,342349,25012.0,25167.0,,,155.0,0.0,0.006197025427794767,2025-09-10 08:59:00,2025-09-10 10:37:00,0 days 01:38:00,,231.06705735584853,57.76676433896213,False,1.0596655571948157,3,2025,A
1,344965,344982,26106.0,26048.0,,,-58.0,0.0,-0.0022217114839500063,2025-09-23 09:04:00,2025-09-23 09:21:00,0 days 00:17:00,,225.9142457287297,56.478561432182424,True,1.1280060380368062,3,2025,A
1,346467,346494,26122.0,26273.0,,,151.0,0.0,0.00578056810351435,2025-10-01 09:01:00,2025-10-01 09:28:00,0 days 00:27:00,,260.37675217499805,65.09418804374951,False,0.8783896254982109,2,2025,A
1,351583,351708,28273.0,28413.0,,,140.0,0.0,0.004951720722951247,2025-10-29 09:00:00,2025-10-29 11:05:00,0 days 02:05:00,,317.2999298886867,79.32498247217167,False,0.7991439252355568,2,2025,A
1,354297,354321,28175.0,28091.0,,,-84.0,0.0,-0.0029813664596273215,2025-11-11 09:05:00,2025-11-11 09:29:00,0 days 00:24:00,,319.6051843941574,79.90129609853935,True,1.0760576149857912,3,2025,A
1,357601,357728,27204.0,27352.0,,,148.0,0.0,0.005440376415233095,2025-11-26 08:58:00,2025-11-26 11:05:00,0 days 02:07:00,,313.69707903353725,78.42426975838431,False,1.021848782867519,3,2025,A
1,365431,365481,29946.0,30242.0,,,296.0,0.0,0.009884458692312803,2026-01-05 09:02:00,2026-01-05 09:52:00,0 days 00:50:00,,258.7329459350261,64.68323648375653,False,1.1329933862748058,3,2026,A
1,366939,366949,30741.0,30637.0,,,-104.0,0.0,-0.00338310399791808,2026-01-12 09:05:00,2026-01-12 09:15:00,0 days 00:10:00,,331.06746054927936,82.76686513731984,True,1.0427517158207398,3,2026,A
1,369948,370048,32201.0,32140.0,,,-61.0,0.0,-0.0018943511071084496,2026-01-26 09:04:00,2026-01-26 10:44:00,0 days 01:40:00,,355.35193796573446,88.83798449143362,False,0.7823002052638686,2,2026,A
1,370560,370639,32776.0,32707.0,,,-69.0,0.0,-0.002105198926043439,2026-01-28 09:14:00,2026-01-28 10:33:00,0 days 01:19:00,,334.43095148668965,83.60773787167241,False,1.0655256827296122,3,2026,A
1,373263,373347,33034.0,33077.0,,,43.0,0.0,0.0013016891687351873,2026-02-10 09:08:00,2026-02-10 10:32:00,0 days 01:24:00,,399.0019692018351,99.75049230045877,False,0.8168457101617662,2,2026,A
1,373557,373606,33366.0,33526.0,,,160.0,0.0,0.004795300605406672,2026-02-11 09:01:00,2026-02-11 09:50:00,0 days 00:49:00,,401.95416261118413,100.48854065279603,False,0.9008539497372277,2,2026,A
1,374160,374183,34238.0,34450.0,,,212.0,0.0,0.006191950464396356,2026-02-24 09:02:00,2026-02-24 09:25:00,0 days 00:23:00,,442.14388367945,110.5359709198625,False,0.6375805398922352,2,2026,A
1,377179,377238,33476.0,33586.0,,,110.0,0.0,0.003285936193093475,2026-03-11 09:11:00,2026-03-11 10:10:00,0 days 00:59:00,,692.561950815345,173.14048770383624,False,0.8545951855918174,2,2026,A
1,378377,378410,33814.0,33948.0,,,134.0,0.0,0.003962855621931771,2026-03-17 09:05:00,2026-03-17 09:38:00,0 days 00:33:00,,711.1178880826743,177.77947202066858,False,1.1184199463973612,3,2026,A
1,378671,378703,34498.0,34319.0,,,-179.0,0.0,-0.005188706591686465,2026-03-18 08:58:00,2026-03-18 09:30:00,0 days 00:32:00,,683.7733273128958,170.94333182822396,True,1.137185228687449,3,2026,A
1,383793,383949,36125.0,36361.0,,,236.0,0.0,0.006532871972318333,2026-04-14 09:03:00,2026-04-14 11:39:00,0 days 02:36:00,,586.5338649420626,146.63346623551564,False,1.4296102138225169,3,2026,A
1,384998,385042,37481.0,37587.0,,,106.0,0.0,0.0028280995704490497,2026-04-20 09:04:00,2026-04-20 09:48:00,0 days 00:44:00,,542.9396692382008,135.7349173095502,False,0.6458280137322844,2,2026,A
1,385295,385350,37820.0,37666.0,,,-154.0,0.0,-0.00407191961924902,2026-04-21 09:00:00,2026-04-21 09:55:00,0 days 00:55:00,,538.3739864536103,134.59349661340258,True,0.8737509458578225,2,2026,A
1,386500,386585,40063.0,40244.0,,,181.0,0.0,0.004517884332176925,2026-04-27 09:01:00,2026-04-27 10:26:00,0 days 01:25:00,,669.12003891702,167.280009729255,False,1.0681789163244102,3,2026,A
1,387413,387485,40485.0,40660.0,,,175.0,0.0,0.004322588613066669,2026-05-04 09:11:00,2026-05-04 10:23:00,0 days 01:12:00,,667.0973271711307,166.77433179278268,False,1.1087021405040582,3,2026,A
1,387704,387808,40951.0,40864.0,,,-87.0,0.0,-0.002124490244438504,2026-05-05 09:01:00,2026-05-05 10:45:00,0 days 01:44:00,,689.9452007738802,172.48630019347004,False,0.7324014972133761,2,2026,A
1,388005,388050,41749.0,41515.0,,,-234.0,0.0,-0.005604924668854316,2026-05-06 09:01:00,2026-05-06 09:46:00,0 days 00:45:00,,652.7123245097011,163.1780811274253,True,1.435537781876983,3,2026,A
