trade_date,breadth_adv_dec,breadth_adv_dec_cum,new_highs_52w,new_lows_52w,new_high_low_diff,value_concentration_top20,value_per_stock
2017-03-03,0.9742489270386266,-76036.0,65.0,4.0,61.0,0.30841349077783986,62050218.833538085
2017-03-06,1.1721439749608764,-75926.0,91.0,8.0,83.0,0.29077723638000347,54520673.236307696
2017-03-07,1.6881091617933723,-75573.0,86.0,4.0,82.0,0.27563705689684287,57825500.492619924
2017-03-08,0.9499304589707928,-75609.0,94.0,4.0,90.0,0.3136538872593328,63990607.05579399
2017-03-09,0.442,-76167.0,71.0,3.0,68.0,0.2907766294549647,67463591.62107208
2017-03-10,0.4155972359328727,-76759.0,55.0,6.0,49.0,0.2668842067471729,68616170.05904059
2017-03-13,1.3613861386138615,-76540.0,88.0,6.0,82.0,0.3033963641542268,63380979.40024555
2017-03-14,1.748046875,-76157.0,84.0,9.0,75.0,0.2867832748831828,70386461.1455774
2017-03-15,0.8672922252010724,-76256.0,85.0,8.0,77.0,0.25734441372452355,56701431.94604537
2017-03-16,1.6119402985074627,-75928.0,93.0,6.0,87.0,0.2924146774079035,69998713.02329859
2017-03-17,2.1545253863134657,-75405.0,140.0,8.0,132.0,0.3015219195023726,83490169.92110091
2017-03-20,0.9050802139037433,-75476.0,125.0,9.0,116.0,0.29535771376042913,68154281.05961893
2017-03-21,0.6528258362168397,-75777.0,93.0,8.0,85.0,0.3132245017306505,74721824.4501529
2017-03-22,0.7411477411477412,-75989.0,100.0,10.0,90.0,0.3408621071979774,73094957.76178811
2017-03-23,1.2389240506329113,-75838.0,110.0,9.0,101.0,0.3404814506571677,82736436.89895897
2017-03-24,0.6831566548881036,-76107.0,73.0,7.0,66.0,0.32104476040321933,68843127.72327428
2017-03-27,0.26374570446735396,-76964.0,46.0,18.0,28.0,0.3117475201293092,68239143.90018484
2017-03-28,0.34397810218978103,-77683.0,36.0,25.0,11.0,0.2992266853947438,82158098.26190476
2017-03-29,1.3868243243243243,-77454.0,49.0,21.0,28.0,0.3805637031613585,66232917.08277131
2017-03-30,1.2222222222222223,-77312.0,62.0,18.0,44.0,0.355815753245582,70331487.01596071
2017-03-31,1.0130246020260492,-77303.0,59.0,19.0,40.0,0.38376026601710816,78063768.3873929
2017-04-05,1.6014492753623188,-76971.0,89.0,19.0,70.0,0.3856480871366173,89644341.3981595
2017-04-06,0.8025641025641026,-77125.0,67.0,25.0,42.0,0.3413943155418641,71953248.60123077
2017-04-07,0.7530864197530864,-77325.0,90.0,23.0,67.0,0.32671902883386417,78614632.40183486
2017-04-10,0.7674418604651163,-77515.0,85.0,28.0,57.0,0.3231795044978748,68197215.57230018
2017-04-11,0.2807625649913345,-78345.0,38.0,38.0,0.0,0.310619959062903,76143779.43347639
2017-04-12,0.5175983436853002,-78811.0,47.0,39.0,8.0,0.3137065140876908,71141706.77927652
2017-04-13,0.9068825910931174,-78880.0,37.0,26.0,11.0,0.3459697559370731,67999899.8827884
2017-04-14,0.10740203193033382,-80110.0,16.0,69.0,-53.0,0.3378575446343602,66876391.672
2017-04-17,0.5654565456545655,-80505.0,25.0,78.0,-53.0,0.34154455139764334,60109282.573103026
2017-04-18,3.423312883435583,-79715.0,33.0,22.0,11.0,0.3278585306952782,58335338.551447935
2017-04-19,0.3653483992467043,-80389.0,31.0,53.0,-22.0,0.35173379096674945,66933024.86621455
2017-04-20,0.7316770186335404,-80605.0,16.0,46.0,-30.0,0.34195355409800965,67738890.46720298
2017-04-21,2.631853785900783,-79980.0,35.0,30.0,5.0,0.33570152140933546,55401997.03518519
2017-04-24,0.5042372881355932,-80448.0,31.0,42.0,-11.0,0.3348108129723312,52454188.630475014
2017-04-25,2.493827160493827,-79843.0,40.0,25.0,15.0,0.367350248863406,67819480.91896869
2017-04-26,1.9217758985200846,-79407.0,57.0,25.0,32.0,0.344152225085412,75340930.12530713
2017-04-27,0.8913342503438789,-79486.0,41.0,19.0,22.0,0.3648156726771843,64531351.334972344
2017-04-28,1.1606299212598425,-79384.0,49.0,15.0,34.0,0.3683103559835972,75989878.99323493
2017-05-02,0.9827089337175793,-79396.0,60.0,31.0,29.0,0.3928907580455523,81441975.5285802
2017-05-03,0.6236811254396248,-79717.0,46.0,34.0,12.0,0.32561602993180233,63951448.96182266
2017-05-04,1.3515358361774743,-79511.0,59.0,28.0,31.0,0.2857027150605268,60557869.496014714
2017-05-05,0.4426559356136821,-80065.0,42.0,44.0,-2.0,0.26133630251412077,58890472.66421117
2017-05-08,0.5780730897009967,-80446.0,45.0,63.0,-18.0,0.33923998691689894,65573058.90596189
2017-05-09,0.2143439282803586,-81410.0,33.0,92.0,-59.0,0.3861063471391666,80934779.13970588
2017-05-10,2.686868686868687,-80742.0,48.0,43.0,5.0,0.33063829796349037,68240717.99078624
2017-05-11,0.6513233601841196,-81045.0,41.0,55.0,-14.0,0.3565867370240815,72285399.22669104
2017-05-12,1.08600583090379,-80986.0,53.0,52.0,1.0,0.35879400594225674,69594867.94691886
2017-05-15,1.226646248085758,-80838.0,67.0,46.0,21.0,0.32283801079905555,67712665.78536585
2017-05-16,0.711217183770883,-81080.0,46.0,44.0,2.0,0.31554260478518437,78188132.01775873
2017-05-17,0.8246753246753247,-81215.0,41.0,52.0,-11.0,0.2944712160103526,62462833.20759339
2017-05-18,0.5474372955288986,-81630.0,35.0,61.0,-26.0,0.3279388505019465,62543341.8495086
2017-05-19,1.2009493670886076,-81503.0,44.0,41.0,3.0,0.2780409831505332,54951172.85897436
2017-05-22,1.0990990990990992,-81437.0,50.0,38.0,12.0,0.2843895720649416,55204320.31965707
2017-05-23,1.1777777777777778,-81325.0,42.0,30.0,12.0,0.30807117588963745,61534867.03376304
2017-05-24,1.5238095238095237,-81039.0,50.0,23.0,27.0,0.30692569600139386,62702837.30269608
2017-05-25,1.6291512915129152,-80698.0,51.0,13.0,38.0,0.30992846737317703,69768949.30858895
2017-05-26,0.9345403899721448,-80745.0,57.0,15.0,42.0,0.3210267332781924,66146356.18409786
2017-05-31,0.6624569460390356,-81039.0,55.0,28.0,27.0,0.38957469595548166,87472615.04051565
2017-06-01,1.2415458937198067,-80889.0,58.0,16.0,42.0,0.3362790133714499,60866593.302510716
2017-06-02,1.7670682730923695,-80507.0,70.0,13.0,57.0,0.32617093286576915,67247804.97315437
2017-06-05,1.570110701107011,-80198.0,105.0,8.0,97.0,0.3040143973125373,71240778.25919117
2017-06-06,0.8012820512820513,-80353.0,76.0,5.0,71.0,0.323999450436792,66373336.81158537
2017-06-07,0.593607305936073,-80709.0,49.0,6.0,43.0,0.3436040314495772,76940717.90476191
2017-06-08,1.0996978851963746,-80643.0,65.0,8.0,57.0,0.3314523232209657,64840768.93998776
2017-06-09,0.4895833333333333,-81133.0,48.0,13.0,35.0,0.33895521052995575,73797033.69188529
2017-06-12,0.5821545157780196,-81517.0,57.0,17.0,40.0,0.36526538065346187,64298939.23579719
2017-06-13,0.9384835479256081,-81560.0,38.0,13.0,25.0,0.3670303037146262,59751787.24249847
2017-06-14,0.19196787148594377,-82566.0,18.0,31.0,-13.0,0.3113083725530038,76010025.21062271
2017-06-15,1.1134969325153374,-82492.0,21.0,33.0,-12.0,0.32984453116113416,55525523.428132676
2017-06-16,2.047008547008547,-82002.0,37.0,19.0,18.0,0.37806821009267305,66429924.82327849
2017-06-19,1.4087837837837838,-81760.0,50.0,18.0,32.0,0.3703137581982098,64251309.72249389
2017-06-20,0.7015113350125944,-81997.0,49.0,20.0,29.0,0.38465283036012293,66205051.387568556
2017-06-21,2.2290249433106575,-81455.0,59.0,14.0,45.0,0.39482074230948144,74614013.08679706
2017-06-22,1.1257575757575757,-81372.0,61.0,7.0,54.0,0.33257965641483067,67734586.05620037
2017-06-23,0.5802752293577982,-81738.0,42.0,16.0,26.0,0.3913216418180657,63324041.63591936
2017-06-26,1.5648994515539305,-81429.0,72.0,12.0,60.0,0.47861503867594357,88500052.86158536
2017-06-27,0.8450331125827815,-81546.0,69.0,12.0,57.0,0.4260150369573293,78139594.18358663
2017-06-28,0.5488888888888889,-81952.0,43.0,13.0,30.0,0.45232469041274137,84032046.0232132
2017-06-29,0.7635658914728682,-82135.0,44.0,18.0,26.0,0.4015605455326953,73921042.09257004
2017-06-30,0.9397759103641457,-82178.0,52.0,27.0,25.0,0.40238668657892285,67691750.42426108
2017-07-03,1.0709010339734122,-82130.0,54.0,25.0,29.0,0.3633929760121535,59986933.842490844
2017-07-04,0.6934487021013597,-82378.0,31.0,29.0,2.0,0.33811380805513574,64312816.86196319
2017-07-05,0.9855072463768116,-82388.0,37.0,28.0,9.0,0.34032800684356934,60047237.00915751
2017-07-06,0.9478260869565217,-82424.0,31.0,24.0,7.0,0.39526900409520266,61435368.937041566
2017-07-07,0.41566265060240964,-83006.0,20.0,35.0,-15.0,0.38225147296031275,60357670.74938726
2017-07-10,0.511326860841424,-83459.0,25.0,44.0,-19.0,0.35244300559165487,59618310.06479218
2017-07-11,1.0892857142857142,-83399.0,38.0,48.0,-10.0,0.4263804596151132,74732413.71819842
2017-07-12,1.3310810810810811,-83203.0,55.0,33.0,22.0,0.42542508768333626,78921098.05542022
2017-07-13,1.75,-82831.0,60.0,38.0,22.0,0.3983268180072363,83560819.68765281
2017-07-14,1.3265651438240271,-82638.0,57.0,30.0,27.0,0.3885765831195827,74700598.85285102
2017-07-17,1.0145137880986939,-82628.0,68.0,35.0,33.0,0.3431622788793268,68885024.80304877
2017-07-18,1.111791730474732,-82555.0,75.0,34.0,41.0,0.33954157946940483,71315042.92274678
2017-07-19,0.9131652661064426,-82617.0,64.0,31.0,33.0,0.3515573922252551,87541230.82925336
2017-07-20,0.9576271186440678,-82647.0,51.0,36.0,15.0,0.3482837635448741,77807654.33374009
2017-07-21,0.8416779431664412,-82764.0,48.0,27.0,21.0,0.3442148329675342,68107226.63894023
2017-07-24,0.6020761245674741,-83109.0,50.0,31.0,19.0,0.3035056330679784,62031004.654959954
2017-07-25,1.0801186943620178,-83055.0,64.0,48.0,16.0,0.33390440038680946,72818807.27183872
2017-07-26,0.7261146496815286,-83270.0,45.0,49.0,-4.0,0.348713131527861,83918133.90322581
2017-07-27,1.5894941634241244,-82967.0,56.0,41.0,15.0,0.35746919362893975,83646934.25751074
2017-07-28,0.4261954261954262,-83519.0,29.0,51.0,-22.0,0.34956744444551413,79930575.46617466
2017-07-31,0.9333333333333333,-83566.0,40.0,58.0,-18.0,0.32948011946853106,74926440.81092694
2017-08-01,1.73828125,-83188.0,52.0,34.0,18.0,0.32285727435494693,83518703.11158799
2017-08-02,0.914804469273743,-83249.0,66.0,42.0,24.0,0.37313932111749376,91301245.74725275
2017-08-03,0.6650602409638554,-83527.0,49.0,49.0,0.0,0.35483057127390166,86542134.09834051
2017-08-04,1.1850079744816586,-83411.0,59.0,39.0,20.0,0.3279985155488795,88228799.24692118
2017-08-07,1.154434250764526,-83310.0,100.0,47.0,53.0,0.35616965273433954,96150743.6951741
2017-08-08,0.5839909808342728,-83679.0,50.0,64.0,-14.0,0.3541161171097503,102473927.08266993
2017-08-09,0.39768339768339767,-84303.0,38.0,80.0,-42.0,0.3375067774084838,87568299.33740085
2017-08-10,0.1323859386686612,-85463.0,11.0,160.0,-149.0,0.3439154309762935,102243806.4736842
2017-08-11,1.0667634252539913,-85417.0,24.0,130.0,-106.0,0.377968421800139,89247501.78042814
2017-08-14,0.15732924021488873,-86515.0,13.0,224.0,-211.0,0.30718782242695053,82741141.10812461
2017-08-15,2.853723404255319,-85818.0,33.0,105.0,-72.0,0.31915591948254973,73226321.60587515
2017-08-16,1.7736220472440944,-85425.0,35.0,72.0,-37.0,0.31805806800666997,76812152.59535453
2017-08-17,4.203571428571428,-84528.0,48.0,35.0,13.0,0.31529495631264703,77756658.80552147
2017-08-18,0.6074660633484162,-84875.0,58.0,50.0,8.0,0.33074560429250377,73054698.99323077
2017-08-21,1.2066246056782335,-84744.0,61.0,59.0,2.0,0.3184929985344235,70847676.02570379
2017-08-22,1.5565529622980252,-84434.0,52.0,36.0,16.0,0.35078905761896045,85638824.15323077
2017-08-23,1.0129124820659972,-84425.0,54.0,47.0,7.0,0.35612397641535964,92692294.72426471
2017-08-24,2.152619589977221,-83919.0,68.0,34.0,34.0,0.35979370168794844,88843444.29704797
2017-08-25,1.3829059829059829,-83695.0,71.0,20.0,51.0,0.34222150074365076,89369654.12208588
2017-08-28,1.3487179487179488,-83491.0,81.0,28.0,53.0,0.30945389652107214,83016640.75076734
2017-08-29,0.6899509803921569,-83744.0,66.0,31.0,35.0,0.3529329206676356,82106363.15640394
2017-08-30,1.9915433403805496,-83275.0,83.0,18.0,65.0,0.351602146555548,91053958.99386126
2017-08-31,1.3559322033898304,-83065.0,73.0,19.0,54.0,0.34796152341087255,101066395.17211598
2017-09-01,1.273462783171521,-82896.0,81.0,16.0,65.0,0.32867884873840736,88265014.97672994
2017-09-04,0.4601593625498008,-83438.0,75.0,30.0,45.0,0.32516942537082627,85640271.39323077
2017-09-05,2.1516483516483516,-82914.0,103.0,19.0,84.0,0.33512367181285424,96844546.83028083
2017-09-06,0.44879518072289154,-83463.0,58.0,30.0,28.0,0.32075633488278726,108718577.08041744
2017-09-07,0.859395532194481,-83570.0,48.0,29.0,19.0,0.32315427601459357,107231388.18382353
2017-09-08,2.352112676056338,-82994.0,76.0,17.0,59.0,0.3135093947693483,92969781.23870574
2017-09-11,0.8333333333333334,-83128.0,87.0,25.0,62.0,0.3386242938928658,103978706.74785802
2017-09-12,1.060693641618497,-83086.0,62.0,22.0,40.0,0.3462460804233132,98865078.39657283
2017-09-13,0.7339003645200486,-83305.0,44.0,17.0,27.0,0.36044857680723563,104506699.26389737
2017-09-14,1.3681506849315068,-83090.0,59.0,14.0,45.0,0.3787063572640541,94885805.96309963
2017-09-15,0.8129770992366412,-83237.0,69.0,10.0,59.0,0.38908624561780947,116485466.9539312
2017-09-18,0.8927152317880794,-83318.0,84.0,18.0,66.0,0.386501323654846,100250113.41692214
2017-09-19,0.4857744994731296,-83806.0,47.0,19.0,28.0,0.39475557781492043,104172042.79914269
2017-09-20,0.46992864424057085,-84326.0,55.0,28.0,27.0,0.3813765562096561,98265467.52854513
2017-09-21,2.298076923076923,-83786.0,72.0,14.0,58.0,0.38930110082886227,92104682.62192118
2017-09-22,0.2412914188615123,-84679.0,36.0,36.0,0.0,0.37490686877628066,94170370.02890529
2017-09-25,0.21031426269137793,-85659.0,27.0,78.0,-51.0,0.38765376577466526,100928170.704
2017-09-26,0.38737864077669903,-86290.0,8.0,68.0,-60.0,0.39944697065375284,92901334.82973473
2017-09-27,3.061224489795918,-85583.0,21.0,39.0,-18.0,0.41542395596583015,82394803.06998159
2017-09-28,0.8292046936114733,-85714.0,28.0,51.0,-23.0,0.3801635860295753,78567437.60416667
2017-09-29,0.6483001172332943,-86014.0,27.0,49.0,-22.0,0.3623091067219973,76413007.6355198
2017-10-02,3.063400576368876,-85298.0,61.0,13.0,48.0,0.37066391487533695,76701068.6842428
2017-10-03,0.6774193548387096,-85568.0,45.0,18.0,27.0,0.3795094026497787,84172011.13761468
2017-10-05,2.0728476821192054,-85082.0,65.0,18.0,47.0,0.3808903549561597,84333328.24167694
2017-10-06,0.7773487773487774,-85255.0,54.0,12.0,42.0,0.38188278855013286,84523095.43496932
2017-10-11,0.7173396674584323,-85493.0,58.0,30.0,28.0,0.3913429274686916,110163368.41064872
2017-10-12,1.117037037037037,-85414.0,68.0,36.0,32.0,0.39651728926179175,97700652.26438189
2017-10-13,0.9658119658119658,-85438.0,66.0,38.0,28.0,0.4040147776638579,96691398.18611793
2017-10-16,1.1389728096676737,-85346.0,78.0,34.0,44.0,0.36697361488721586,94757275.91865443
2017-10-17,0.3931707317073171,-85968.0,34.0,43.0,-9.0,0.3553846911668926,93027668.8659354
2017-10-18,0.6538461538461539,-86265.0,41.0,34.0,7.0,0.38601792619082204,102296418.1977887
2017-10-19,1.411867364746946,-86029.0,58.0,28.0,30.0,0.3857670027522927,91797050.52342787
2017-10-20,0.665083135391924,-86311.0,47.0,33.0,14.0,0.3569768355774787,95732769.58030769
2017-10-23,1.001432664756447,-86310.0,56.0,34.0,22.0,0.3364059211719519,81826673.89729397
2017-10-24,1.3924268502581756,-86082.0,60.0,21.0,39.0,0.32596511635173064,86467403.82619339
2017-10-25,0.7279411764705882,-86304.0,42.0,32.0,10.0,0.3413734643076865,93914379.26727828
2017-10-26,1.05446293494705,-86268.0,46.0,22.0,24.0,0.33110059742474646,82396955.08073394
2017-10-27,0.33116883116883117,-86989.0,32.0,49.0,-17.0,0.35947468590690046,114484507.8995098
2017-10-30,0.5846501128668171,-87357.0,41.0,58.0,-17.0,0.3781604944424442,93783885.76120318
2017-10-31,1.985200845665962,-86891.0,66.0,42.0,24.0,0.3601163574305963,88759790.25930445
2017-11-01,1.2304,-86747.0,59.0,37.0,22.0,0.32990055469097745,99217484.50460406
2017-11-02,1.0043731778425655,-86744.0,45.0,36.0,9.0,0.3077996715505168,92641645.38103975
2017-11-03,0.9511854951185496,-86779.0,51.0,26.0,25.0,0.3670146799409613,89360366.6007326
2017-11-06,0.8580901856763926,-86886.0,49.0,34.0,15.0,0.363257814122443,87322427.0911315
2017-11-07,0.9576868829337094,-86916.0,59.0,32.0,27.0,0.3591966680335882,96276868.81862745
2017-11-08,0.9399441340782123,-86959.0,61.0,33.0,28.0,0.35572521567385845,96672403.0091687
2017-11-09,0.36067101584342964,-87645.0,30.0,40.0,-10.0,0.3735760880524094,119571821.52171254
2017-11-10,1.3503401360544218,-87439.0,43.0,42.0,1.0,0.38422183876354304,95863065.63899139
2017-11-13,0.4024856596558317,-88064.0,42.0,72.0,-30.0,0.3704847986504751,102357222.0232132
2017-11-14,0.5503791982665223,-88479.0,33.0,89.0,-56.0,0.3585350836286787,96721743.61402439
2017-11-15,0.8243412797992472,-88619.0,32.0,68.0,-36.0,0.3676704084953088,95852040.26248477
2017-11-16,0.8235294117647058,-88754.0,36.0,60.0,-24.0,0.333558165875839,83707114.52483138
2017-11-17,1.3120805369127517,-88568.0,47.0,53.0,-6.0,0.3214969454434024,97106061.84319708
2017-11-20,0.8203821656050956,-88709.0,55.0,60.0,-5.0,0.32726263790933113,87083740.47281612
2017-11-21,1.8548707753479126,-88279.0,74.0,42.0,32.0,0.3629202728377567,106623979.23137973
2017-11-22,0.8946666666666667,-88358.0,54.0,37.0,17.0,0.3749507510562164,134523356.39500913
2017-11-23,1.3716666666666666,-88135.0,81.0,30.0,51.0,0.33873018471872923,100175124.60904093
2017-11-24,1.0351390922401171,-88111.0,60.0,29.0,31.0,0.30005541865777713,96138222.61571516
2017-11-27,0.5970982142857143,-88472.0,50.0,42.0,8.0,0.3514074113390422,101234207.04860267
2017-11-28,0.8348745046235139,-88597.0,60.0,40.0,20.0,0.36258880111394465,105248914.12294583
2017-11-29,0.9503448275862069,-88633.0,75.0,46.0,29.0,0.3196788248018379,105837127.7804878
2017-11-30,0.5353748680042238,-89073.0,48.0,63.0,-15.0,0.4188205481183158,169027755.3254258
2017-12-01,0.44,-89647.0,34.0,72.0,-38.0,0.36011384215005215,133980221.21593674
2017-12-04,1.2350157728706626,-89498.0,47.0,65.0,-18.0,0.3369353420133806,95685441.42717855
2017-12-05,0.3947623666343356,-90122.0,20.0,66.0,-46.0,0.3487316001384398,109799804.36385836
2017-12-06,0.23754152823920266,-91040.0,14.0,105.0,-91.0,0.3969318042893116,117389859.79841657
2017-12-07,0.5043010752688172,-91501.0,10.0,123.0,-113.0,0.3921622817324302,103196266.3474006
2017-12-08,1.4176570458404074,-91255.0,17.0,93.0,-76.0,0.3996496099938328,102512454.62652811
2017-12-11,2.39906103286385,-90659.0,33.0,47.0,-14.0,0.3549953137980031,93772422.65935405
2017-12-12,0.5695216907675195,-91046.0,17.0,53.0,-36.0,0.37936324070514754,89290933.49878198
2017-12-13,1.570383912248629,-90734.0,23.0,38.0,-15.0,0.3495869290556111,82119753.53658536
2017-12-14,1.3558178752107926,-90523.0,26.0,36.0,-10.0,0.32262790098913113,94421180.53691275
2017-12-15,0.5939933259176863,-90888.0,27.0,41.0,-14.0,0.36055469049793054,95300768.40649907
2017-12-18,0.8892405063291139,-90923.0,15.0,27.0,-12.0,0.6045567057744142,45845345.42097902
2017-12-19,0.5080385852090032,-91382.0,26.0,51.0,-25.0,0.38142760651909835,85091511.58773006
2017-12-20,2.06401766004415,-90900.0,38.0,30.0,8.0,0.34731515456792594,77151258.84680851
2017-12-21,1.2959866220735785,-90723.0,34.0,24.0,10.0,0.32830887536826975,77033360.88202934
2017-12-22,1.3894557823129252,-90494.0,44.0,24.0,20.0,0.3248563265957526,72215432.017737
2017-12-25,0.8382923673997412,-90619.0,43.0,18.0,25.0,0.30218058550489535,63847529.513101764
2017-12-26,0.23554421768707484,-91518.0,16.0,46.0,-30.0,0.32267509666830546,79041218.05413625
2017-12-27,2.0107758620689653,-91049.0,41.0,32.0,9.0,0.31541708461446993,70477718.54311927
2017-12-28,2.5891472868217056,-90434.0,42.0,18.0,24.0,0.32146344643919744,81715384.2456034
2017-12-29,2.150110375275938,-89913.0,49.0,8.0,41.0,0.31029926595465257,80653997.92536408
2018-01-02,1.9002036659877801,-89471.0,72.0,8.0,64.0,0.2858334642416144,77275319.61195852
2018-01-03,1.3640856672158155,-89250.0,69.0,12.0,57.0,0.31716490919959966,108362241.44754396
2018-01-04,1.2678288431061806,-89081.0,76.0,15.0,61.0,0.27986490272559456,108787322.79176755
2018-01-05,1.1792168674698795,-88962.0,77.0,11.0,66.0,0.3077406554922746,111444370.17272727
2018-01-08,0.7997557997557998,-89126.0,86.0,14.0,72.0,0.253853329337622,105916302.17978208
2018-01-09,0.5943293347873501,-89498.0,61.0,17.0,44.0,0.29684402401045723,99640898.4649335
2018-01-10,0.5910087719298246,-89871.0,63.0,28.0,35.0,0.30193144176850295,101115286.83112183
2018-01-11,0.8374193548387097,-89997.0,51.0,34.0,17.0,0.3193374742849957,90029664.11272727
2018-01-12,2.5975,-89358.0,70.0,19.0,51.0,0.3306850036767118,93172363.95027289
2018-01-15,1.167927382753404,-89247.0,82.0,20.0,62.0,0.337042511193942,91439395.29557844
2018-01-16,1.5813528336380256,-88929.0,76.0,12.0,64.0,0.3140019354868548,97495072.59758309
2018-01-17,1.0756062767475036,-88876.0,73.0,9.0,64.0,0.3204558770187342,101400821.45750453
2018-01-18,0.7199519230769231,-89109.0,62.0,13.0,49.0,0.32110570233412267,111090401.76115802
2018-01-19,0.6970414201183432,-89365.0,59.0,10.0,49.0,0.3753686993240132,100405006.62945081
2018-01-22,0.8496815286624204,-89483.0,74.0,9.0,65.0,0.3882190078518896,113893942.52
2018-01-23,0.5525460455037919,-89896.0,56.0,18.0,38.0,0.42297589896068893,119579677.52014431
2018-01-24,0.9524456521739131,-89931.0,47.0,13.0,34.0,0.37557093160521293,102795581.03489771
2018-01-25,0.5955555555555555,-90295.0,39.0,16.0,23.0,0.3814528662950966,113365839.6789601
2018-01-26,0.9481065918653576,-90332.0,55.0,19.0,36.0,0.3592829884050309,100449158.20520581
2018-01-29,0.8803641092327699,-90424.0,63.0,22.0,41.0,0.3472162661509582,92740662.62529977
2018-01-30,0.2937608318890815,-91239.0,16.0,18.0,-2.0,0.33907112324142935,99898093.91445783
2018-01-31,0.8078880407124682,-91390.0,21.0,26.0,-5.0,0.3714765400006965,98009176.38167475
2018-02-01,0.8689189189189189,-91487.0,25.0,28.0,-3.0,0.3528832186996258,89463068.87545344
2018-02-02,0.5785310734463277,-91860.0,19.0,23.0,-4.0,0.38546834814060077,84459587.92159228
2018-02-05,0.20408163265306123,-92874.0,18.0,49.0,-31.0,0.3525790605402571,88459757.17781796
2018-02-06,0.03125,-94393.0,3.0,326.0,-323.0,0.32512524577757773,161706797.44124702
2018-02-07,5.506382978723404,-93334.0,9.0,65.0,-56.0,0.37783569827477065,117454034.41286057
2018-02-08,0.7197149643705463,-93570.0,7.0,92.0,-85.0,0.3503291551784351,81380905.5094225
2018-02-09,0.2723440134907251,-94433.0,12.0,241.0,-229.0,0.3610354583164416,99967221.71238671
2018-02-12,1.9779116465863453,-93946.0,15.0,97.0,-82.0,0.3660095073096352,76111605.94651443
2018-02-21,12.35593220338983,-92606.0,30.0,14.0,16.0,0.3921947630149998,103943408.99879807
2018-02-22,1.6450450450450451,-92248.0,35.0,14.0,21.0,0.3755093121288165,89632306.94749548
2018-02-23,3.019125683060109,-91509.0,41.0,10.0,31.0,0.33190511131214445,88469437.33413173
2018-02-26,1.7418738049713194,-91121.0,63.0,7.0,56.0,0.3305990197436043,84422490.24744745
2018-02-27,0.7711138310893513,-91308.0,38.0,6.0,32.0,0.34443137682095243,91582868.13592814
2018-03-01,1.1467065868263473,-91210.0,57.0,15.0,42.0,0.34956610871698524,87263685.10120481
2018-03-02,0.43774703557312256,-91779.0,39.0,17.0,22.0,0.3358764117167048,77218866.34340991
2018-03-05,0.4519326065411298,-92332.0,40.0,37.0,3.0,0.327944519990702,80546037.4031382
2018-03-06,2.044397463002114,-91838.0,48.0,20.0,28.0,0.36268484822010194,80692859.11064342
2018-03-07,0.6693735498839907,-92123.0,49.0,31.0,18.0,0.3324205503781531,87864036.78352375
2018-03-08,2.044397463002114,-91629.0,48.0,20.0,28.0,0.33678404878319546,89226424.39783002
2018-03-09,1.0362116991643453,-91603.0,40.0,26.0,14.0,0.37540669337861404,90888128.40036123
2018-03-12,1.2580152671755724,-91434.0,37.0,21.0,16.0,0.35309164861785636,99945978.70930931
2018-03-13,1.8326771653543308,-91011.0,52.0,14.0,38.0,0.38184534687119787,95931877.68607444
2018-03-14,0.9564625850340136,-91043.0,51.0,17.0,34.0,0.34175646106203444,85941195.1204094
2018-03-15,1.358085808580858,-90826.0,51.0,12.0,39.0,0.36085602559927227,79765638.51322116
2018-03-16,0.7176749703440095,-91064.0,46.0,19.0,27.0,0.36291168322903994,120652044.84277108
2018-03-19,1.0110192837465564,-91056.0,68.0,19.0,49.0,0.36007346095363674,84402993.9188702
2018-03-20,0.6058890147225368,-91404.0,56.0,21.0,35.0,0.374421865813339,82589457.56099033
2018-03-21,1.1794478527607362,-91287.0,73.0,14.0,59.0,0.33607141975545207,97811495.78331332
2018-03-22,0.4001892147587512,-91921.0,43.0,27.0,16.0,0.3286771884213491,104579631.51197605
2018-03-23,0.19101978691019786,-92984.0,29.0,59.0,-30.0,0.34347494990382443,100870488.5421903
2018-03-26,1.3412698412698412,-92769.0,49.0,53.0,-4.0,0.373703487224786,85018002.14457831
2018-03-27,2.7146401985111663,-92078.0,47.0,23.0,24.0,0.3435032370175047,93400857.17523924
2018-03-28,0.5041152263374485,-92560.0,44.0,47.0,-3.0,0.3646957054050303,80528408.44864865
2018-03-29,1.1183431952662721,-92480.0,50.0,44.0,6.0,0.3317647639714669,85323257.76548406
2018-03-30,1.1020408163265305,-92410.0,55.0,34.0,21.0,0.3230434696526478,86027879.18873577
2018-04-02,1.0261707988980717,-92391.0,81.0,33.0,48.0,0.3327744015265628,75084990.59164178
2018-04-03,0.5660980810234542,-92798.0,71.0,43.0,28.0,0.34354999989384516,85172092.54301076
2018-04-09,0.8581997533908755,-92913.0,97.0,49.0,48.0,0.3015094850524012,97734067.15518275
2018-04-10,0.7386759581881533,-93138.0,63.0,51.0,12.0,0.3150351486741309,104615146.45470798
2018-04-11,1.4285714285714286,-92877.0,88.0,44.0,44.0,0.3051676398236498,93505027.54817474
2018-04-12,0.9159120310478654,-92942.0,77.0,34.0,43.0,0.2947925363505295,83681579.55702281
2018-04-13,0.749400479616307,-93151.0,63.0,33.0,30.0,0.3749349159598657,97893460.35050929
2018-04-16,0.49600798403193613,-93656.0,65.0,57.0,8.0,0.3793580848113882,93586151.43914081
