leg_ext,est_min,est_bucket,side,anchor,leg_amp,reach_L3,reach_L4,reach_L5,had_pullback,pb_depth,pb_min,matured_pre_pb,date
140,602,09:30-11:30,bull,18397,140,False,False,False,False,,,False,2025-04-08
290,608,09:30-11:30,bear,18537,290,True,True,False,True,101,609,False,2025-04-08
143,633,09:30-11:30,bull,18247,143,False,False,False,False,,,False,2025-04-08
386,633,09:30-11:30,bear,18390,386,True,True,True,True,98,634,False,2025-04-08
191,687,09:30-11:30,bull,18004,191,True,False,False,False,,,True,2025-04-08
141,709,>11:30,bear,18195,141,False,False,False,False,,,False,2025-04-08
126,732,>11:30,bull,18054,126,False,False,False,False,,,False,2025-04-08
120,751,>11:30,bear,18180,120,False,False,False,False,,,False,2025-04-08
295,776,>11:30,bull,18060,295,True,True,True,True,38,777,False,2025-04-08
213,792,>11:30,bear,18355,213,True,False,False,True,40,793,False,2025-04-08
313,539,≤09:30,bull,17843,313,True,True,False,False,,,True,2025-04-09
148,545,≤09:30,bear,18156,148,False,False,False,True,0,546,False,2025-04-09
278,551,≤09:30,bull,18008,278,True,False,False,False,,,True,2025-04-09
359,558,≤09:30,bear,18286,359,True,True,True,True,41,559,False,2025-04-09
276,577,09:30-11:30,bull,17927,276,True,False,False,True,67,578,False,2025-04-09
246,592,09:30-11:30,bear,18203,246,True,False,False,False,,,True,2025-04-09
183,600,09:30-11:30,bull,17957,183,False,False,False,True,117,601,False,2025-04-09
709,628,09:30-11:30,bear,18140,709,True,True,True,True,90,629,False,2025-04-09
214,687,09:30-11:30,bull,17431,214,True,False,False,True,119,688,False,2025-04-09
242,698,>11:30,bear,17645,242,True,False,False,True,58,699,False,2025-04-09
199,721,>11:30,bull,17403,199,False,False,False,False,,,False,2025-04-09
446,726,>11:30,bear,17602,446,True,True,True,False,,,True,2025-04-09
375,765,>11:30,bull,17156,375,True,True,True,False,,,True,2025-04-09
392,770,>11:30,bear,17531,392,True,True,True,True,96,771,False,2025-04-09
229,795,>11:30,bull,17139,229,True,False,False,True,80,796,False,2025-04-09
208,810,>11:30,bear,17368,208,True,False,False,True,88,811,False,2025-04-09
171,528,≤09:30,bull,18554,171,False,False,False,False,,,False,2025-04-11
284,540,≤09:30,bear,18725,284,True,False,False,False,,,True,2025-04-11
552,548,≤09:30,bull,18441,552,True,True,True,True,60,549,False,2025-04-11
210,571,09:30-11:30,bear,18993,210,False,False,False,True,35,572,False,2025-04-11
327,576,09:30-11:30,bull,18783,327,True,True,False,True,56,577,False,2025-04-11
173,606,09:30-11:30,bear,19110,173,False,False,False,True,0,607,False,2025-04-11
381,618,09:30-11:30,bull,18937,381,True,True,False,False,,,True,2025-04-11
187,657,09:30-11:30,bear,19318,187,False,False,False,False,,,False,2025-04-11
435,683,09:30-11:30,bull,19131,435,True,True,True,True,38,685,False,2025-04-11
299,544,≤09:30,bull,19683,299,True,False,False,True,61,545,False,2025-04-14
401,558,≤09:30,bear,19982,401,True,True,False,True,88,559,False,2025-04-14
215,653,09:30-11:30,bull,19581,215,False,False,False,False,,,False,2025-04-14
346,729,>11:30,bear,19796,346,True,False,False,True,32,732,False,2025-04-14
316,610,09:30-11:30,bull,19517,316,True,False,False,True,38,615,False,2025-04-15
318,624,09:30-11:30,bear,19622,318,True,False,False,True,38,629,False,2025-04-16
229,590,09:30-11:30,bear,19341,229,False,False,False,True,36,591,False,2025-04-17
294,639,09:30-11:30,bull,19112,294,True,False,False,True,79,640,False,2025-04-17
341,546,≤09:30,bear,19368,341,True,False,False,True,32,547,False,2025-04-21
192,567,≤09:30,bull,18843,192,False,False,False,True,62,568,False,2025-04-22
262,653,09:30-11:30,bear,19035,262,True,False,False,True,26,654,False,2025-04-22
425,545,≤09:30,bull,19171,425,True,True,False,True,35,546,False,2025-04-23
269,645,09:30-11:30,bear,19682,269,True,False,False,True,47,653,False,2025-04-24
244,610,09:30-11:30,bull,19963,244,True,False,False,True,29,611,False,2025-04-29
203,608,09:30-11:30,bull,20065,203,False,False,False,True,21,611,False,2025-04-30
179,668,09:30-11:30,bear,20268,179,False,False,False,True,54,671,False,2025-04-30
241,637,09:30-11:30,bull,20469,241,True,False,False,True,16,640,False,2025-05-02
590,547,≤09:30,bear,20796,590,True,True,True,True,65,548,False,2025-05-05
279,680,09:30-11:30,bull,20206,279,True,False,False,True,16,681,False,2025-05-05
333,554,≤09:30,bull,20150,333,True,True,False,True,56,555,False,2025-05-06
295,559,≤09:30,bear,20560,295,True,False,False,True,32,560,False,2025-05-07
175,814,>11:30,bull,20265,175,False,False,False,False,,,False,2025-05-07
243,549,≤09:30,bull,20452,243,True,False,False,True,46,551,False,2025-05-08
165,811,>11:30,bear,20695,165,False,False,False,True,28,812,False,2025-05-08
276,645,09:30-11:30,bull,20596,276,True,False,False,True,64,648,False,2025-05-09
156,606,09:30-11:30,bull,20978,156,False,False,False,False,,,False,2025-05-12
232,615,09:30-11:30,bear,21520,232,True,False,False,True,35,617,False,2025-05-13
151,647,09:30-11:30,bear,21730,151,False,False,False,True,0,650,False,2025-05-14
208,726,>11:30,bull,21579,208,True,False,False,True,36,727,False,2025-05-14
199,584,09:30-11:30,bull,21679,199,True,False,False,True,89,585,False,2025-05-16
249,601,09:30-11:30,bear,21748,249,True,False,False,True,107,602,False,2025-05-19
267,562,≤09:30,bear,21772,267,True,True,False,True,38,563,False,2025-05-20
275,554,≤09:30,bull,21472,275,True,True,False,True,82,555,False,2025-05-21
154,595,09:30-11:30,bear,21550,154,False,False,False,True,15,596,False,2025-05-22
268,562,≤09:30,bear,21640,268,True,True,False,True,24,563,False,2025-05-23
212,540,≤09:30,bear,21569,212,True,False,False,True,34,541,False,2025-05-26
305,543,≤09:30,bear,21438,305,True,True,True,True,53,544,False,2025-05-27
362,572,09:30-11:30,bear,21512,362,True,True,True,True,15,573,False,2025-05-28
341,542,≤09:30,bear,21616,341,True,True,True,True,42,543,False,2025-05-29
259,564,≤09:30,bear,21049,259,True,False,False,True,39,565,False,2025-06-02
209,566,≤09:30,bull,21012,209,True,False,False,True,16,567,False,2025-06-03
266,607,09:30-11:30,bear,21221,266,True,True,False,True,23,608,False,2025-06-03
272,560,≤09:30,bull,21261,272,True,True,False,True,15,561,False,2025-06-04
165,623,09:30-11:30,bear,21677,165,False,False,False,True,18,627,False,2025-06-05
130,541,≤09:30,bull,21658,130,False,False,False,False,,,False,2025-06-09
162,569,≤09:30,bear,21788,162,False,False,False,True,30,570,False,2025-06-09
386,565,≤09:30,bull,21850,386,True,True,True,True,16,566,False,2025-06-10
195,807,>11:30,bear,22236,195,True,False,False,True,43,808,False,2025-06-10
143,621,09:30-11:30,bear,22333,143,False,False,False,True,30,622,False,2025-06-11
165,682,09:30-11:30,bull,22190,165,False,False,False,True,17,684,False,2025-06-11
142,527,≤09:30,bull,21906,142,False,False,False,False,,,False,2025-06-13
155,533,≤09:30,bear,22048,155,False,False,False,True,97,534,False,2025-06-13
246,576,09:30-11:30,bull,21893,246,True,True,False,True,40,577,False,2025-06-13
203,632,09:30-11:30,bear,22139,203,True,False,False,True,16,633,False,2025-06-13
135,679,09:30-11:30,bull,21936,135,False,False,False,True,15,680,False,2025-06-13
137,796,>11:30,bear,22071,137,False,False,False,True,22,798,False,2025-06-13
193,541,≤09:30,bear,22061,193,True,False,False,True,20,542,False,2025-06-16
174,715,>11:30,bull,21868,174,True,False,False,True,28,717,False,2025-06-16
130,543,≤09:30,bull,22130,130,False,False,False,True,18,544,False,2025-06-17
199,570,09:30-11:30,bear,22260,199,True,False,False,True,110,571,False,2025-06-17
268,546,≤09:30,bull,21694,268,True,True,False,True,49,547,False,2025-06-18
115,757,>11:30,bear,21962,115,False,False,False,False,,,False,2025-06-18
182,569,≤09:30,bear,21857,182,True,False,False,True,27,570,False,2025-06-19
116,543,≤09:30,bull,21627,116,False,False,False,False,,,False,2025-06-20
273,554,≤09:30,bear,21743,273,True,True,False,True,48,555,False,2025-06-20
194,690,>11:30,bull,21470,194,True,False,False,True,13,691,False,2025-06-20
168,540,≤09:30,bear,21398,168,True,False,False,False,,,True,2025-06-23
166,546,≤09:30,bull,21230,166,True,False,False,True,29,547,False,2025-06-23
191,558,≤09:30,bear,21396,191,True,False,False,True,44,559,False,2025-06-23
279,588,09:30-11:30,bull,21205,279,True,True,False,True,27,589,False,2025-06-23
191,546,≤09:30,bull,21764,191,True,False,False,True,59,547,False,2025-06-24
145,617,09:30-11:30,bear,21955,145,False,False,False,True,21,618,False,2025-06-24
156,694,>11:30,bull,21810,156,False,False,False,True,12,695,False,2025-06-24
132,561,≤09:30,bear,22149,132,False,False,False,True,39,562,False,2025-06-25
151,697,>11:30,bull,22017,151,False,False,False,True,58,700,False,2025-06-25
124,609,09:30-11:30,bull,22139,124,False,False,False,True,18,610,False,2025-06-26
185,648,09:30-11:30,bear,22263,185,True,False,False,True,32,649,False,2025-06-26
232,550,≤09:30,bear,22221,232,True,True,False,True,45,551,False,2025-06-27
139,757,>11:30,bull,21989,139,False,False,False,True,19,760,False,2025-06-27
171,542,≤09:30,bear,22254,171,True,False,False,True,34,543,False,2025-06-30
402,541,≤09:30,bull,22191,402,True,True,True,False,,,True,2025-07-01
307,679,09:30-11:30,bear,22593,307,True,True,True,True,18,680,False,2025-07-01
193,631,09:30-11:30,bull,22208,193,True,False,False,True,33,632,False,2025-07-02
169,563,≤09:30,bull,22547,169,True,False,False,True,25,565,False,2025-07-03
331,568,≤09:30,bear,22762,331,True,True,True,True,20,569,False,2025-07-04
161,525,≤09:30,bull,22345,161,False,False,False,True,34,526,False,2025-07-07
262,541,≤09:30,bear,22506,262,True,True,False,True,40,542,False,2025-07-07
180,566,≤09:30,bull,22244,180,True,False,False,True,43,567,False,2025-07-07
153,632,09:30-11:30,bear,22424,153,False,False,False,True,52,633,False,2025-07-07
256,540,≤09:30,bear,22397,256,True,True,False,True,39,541,False,2025-07-08
174,654,09:30-11:30,bull,22141,174,True,False,False,False,,,True,2025-07-08
123,780,>11:30,bear,22315,123,False,False,False,False,,,False,2025-07-08
327,544,≤09:30,bull,22146,327,True,True,True,True,30,545,False,2025-07-09
237,563,≤09:30,bull,22410,237,True,False,False,True,52,564,False,2025-07-10
286,548,≤09:30,bull,22488,286,True,True,False,True,46,549,False,2025-07-11
175,552,≤09:30,bear,22695,175,False,False,False,True,41,553,False,2025-07-14
370,570,09:30-11:30,bull,22512,370,True,True,True,True,22,573,False,2025-07-15
169,618,09:30-11:30,bear,22882,169,False,False,False,True,38,620,False,2025-07-15
145,785,>11:30,bull,22713,145,False,False,False,False,,,False,2025-07-15
297,555,≤09:30,bull,22701,297,True,True,False,True,41,558,False,2025-07-16
163,573,09:30-11:30,bear,23029,163,False,False,False,True,14,574,False,2025-07-17
284,704,>11:30,bull,22866,284,True,True,False,True,47,706,False,2025-07-17
169,576,09:30-11:30,bear,23399,169,False,False,False,True,59,578,False,2025-07-18
129,554,≤09:30,bear,23301,129,False,False,False,False,,,False,2025-07-21
201,552,≤09:30,bull,23205,201,True,False,False,True,31,553,False,2025-07-22
429,642,09:30-11:30,bear,23406,429,True,True,True,True,30,643,False,2025-07-22
258,540,≤09:30,bull,23000,258,True,True,False,True,50,541,False,2025-07-23
179,541,≤09:30,bear,23408,179,False,False,False,True,75,542,False,2025-07-24
131,539,≤09:30,bull,23352,131,False,False,False,True,0,540,False,2025-07-28
218,544,≤09:30,bear,23483,218,True,False,False,False,,,True,2025-07-28
193,581,09:30-11:30,bull,23265,193,True,False,False,True,67,582,False,2025-07-28
332,597,09:30-11:30,bear,23359,332,True,True,True,False,,,True,2025-07-29
188,605,09:30-11:30,bull,23027,188,True,False,False,False,,,True,2025-07-29
171,627,09:30-11:30,bear,23215,171,True,False,False,True,40,628,False,2025-07-29
157,642,09:30-11:30,bull,23044,157,False,False,False,True,41,643,False,2025-07-29
143,540,≤09:30,bull,23203,143,False,False,False,True,57,541,False,2025-07-30
