Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,trade_date,weekday,year,night_norm
1,161998,162045,15714.0,15788.0,,,74.0,0.0,0.004709176530482306,2023-03-23 09:45:00,2023-03-23 10:32:00,0 days 00:47:00,,2023-03-23,3,2023,1.2242268041237114
1,162572,162579,15837.0,15807.0,,,-30.0,0.0,-0.0018942981625307276,2023-03-27 09:17:00,2023-03-27 09:24:00,0 days 00:07:00,,2023-03-27,0,2023,0.9766855702583491
-1,162867,162940,15801.0,15689.0,,,112.0,0.0,0.007088158977279879,2023-03-28 09:11:00,2023-03-28 10:24:00,0 days 01:13:00,,2023-03-28,1,2023,0.6931637519872814
1,163812,163828,15938.0,15905.0,,,-33.0,0.0,-0.002070523277701075,2023-03-31 09:53:00,2023-03-31 10:09:00,0 days 00:16:00,,2023-03-31,4,2023,0.4793608521970706
-1,164112,164185,15780.0,15777.0,,,3.0,0.0,0.0001901140684410496,2023-04-06 09:52:00,2023-04-06 11:05:00,0 days 01:13:00,,2023-04-06,3,2023,0.7858807858807858
-1,164383,164427,15851.0,15854.0,,,-3.0,0.0,-0.00018926250709738746,2023-04-07 09:22:00,2023-04-07 10:06:00,0 days 00:44:00,,2023-04-07,4,2023,0.6301824212271974
1,164692,164723,15856.0,15840.0,,,-16.0,0.0,-0.0010090817356205317,2023-04-10 09:30:00,2023-04-10 10:01:00,0 days 00:31:00,,2023-04-10,0,2023,0.1945119833275443
1,165277,165290,15919.0,15896.0,,,-23.0,0.0,-0.0014448143727621154,2023-04-12 09:13:00,2023-04-12 09:26:00,0 days 00:13:00,,2023-04-12,2,2023,0.37235947010383097
-1,165889,165923,15891.0,15875.0,,,16.0,0.0,0.0010068592284940836,2023-04-14 09:23:00,2023-04-14 09:57:00,0 days 00:34:00,,2023-04-14,4,2023,0.9527353926311872
1,166201,166342,15900.0,15925.0,,,25.0,0.0,0.0015723270440251014,2023-04-17 09:34:00,2023-04-17 11:55:00,0 days 02:21:00,,2023-04-17,0,2023,0.7167365611894777
1,166483,166542,15899.0,15920.0,,,21.0,0.0,0.0013208377885400857,2023-04-18 09:15:00,2023-04-18 10:14:00,0 days 00:59:00,,2023-04-18,1,2023,0.5158069883527454
-1,167107,167127,15754.0,15773.0,,,-19.0,0.0,-0.0012060429097371372,2023-04-20 09:37:00,2023-04-20 09:57:00,0 days 00:20:00,,2023-04-20,3,2023,0.6280843427545985
-1,167387,167455,15761.0,15675.0,,,86.0,0.0,0.005456506566842156,2023-04-21 09:16:00,2023-04-21 10:24:00,0 days 01:08:00,,2023-04-21,4,2023,0.9391471011020605
-1,167694,167709,15608.0,15642.0,,,-34.0,0.0,-0.0021783700666324624,2023-04-24 09:22:00,2023-04-24 09:37:00,0 days 00:15:00,,2023-04-24,0,2023,0.6991629739044806
-1,168332,168351,15349.0,15335.0,,,14.0,0.0,0.0009121115382109135,2023-04-26 09:58:00,2023-04-26 10:17:00,0 days 00:19:00,,2023-04-26,2,2023,1.2349726775956285
-1,168615,168632,15369.0,15397.0,,,-28.0,0.0,-0.001821849176914636,2023-04-27 09:40:00,2023-04-27 09:57:00,0 days 00:17:00,,2023-04-27,3,2023,0.8022922636103151
-1,169815,169840,15537.0,15568.0,,,-31.0,0.0,-0.0019952371757738785,2023-05-04 09:36:00,2023-05-04 10:01:00,0 days 00:25:00,,2023-05-04,3,2023,1.3532232285562067
1,170131,170150,15631.0,15595.0,,,-36.0,0.0,-0.0023031156036081857,2023-05-05 09:51:00,2023-05-05 10:10:00,0 days 00:19:00,,2023-05-05,4,2023,0.9528965890633461
1,170435,170463,15728.0,15709.0,,,-19.0,0.0,-0.0012080366225839523,2023-05-08 09:54:00,2023-05-08 10:22:00,0 days 00:28:00,,2023-05-08,0,2023,1.586967945349448
1,173143,173154,16112.0,16074.0,,,-38.0,0.0,-0.002358490566037763,2023-05-19 09:53:00,2023-05-19 10:04:00,0 days 00:11:00,,2023-05-19,4,2023,0.9127382146439318
1,173433,173453,16130.0,16110.0,,,-20.0,0.0,-0.001239925604463732,2023-05-22 09:42:00,2023-05-22 10:02:00,0 days 00:20:00,,2023-05-22,0,2023,0.6035805626598465
-1,174037,174056,16071.0,16070.0,,,1.0,0.0,6.222388152576919e-05,2023-05-24 09:44:00,2023-05-24 10:03:00,0 days 00:19:00,,2023-05-24,2,2023,1.2267471091000501
1,174304,174401,16195.0,16173.0,,,-22.0,0.0,-0.0013584439641864954,2023-05-25 09:10:00,2023-05-25 10:47:00,0 days 01:37:00,,2023-05-25,3,2023,1.2680978532201697
1,174624,174696,16364.0,16422.0,,,58.0,0.0,0.003544365680762551,2023-05-26 09:29:00,2023-05-26 10:41:00,0 days 01:12:00,,2023-05-26,4,2023,1.729678638941399
1,174931,174971,16585.0,16586.0,,,1.0,0.0,6.029544769359241e-05,2023-05-29 09:35:00,2023-05-29 10:15:00,0 days 00:40:00,,2023-05-29,0,2023,1.8900499772830532
1,177345,177350,16832.0,16808.0,,,-24.0,0.0,-0.001425855513307983,2023-06-08 09:41:00,2023-06-08 09:46:00,0 days 00:05:00,,2023-06-08,3,2023,1.024978466838932
1,178827,178849,17243.0,17292.0,,,49.0,0.0,0.0028417328771095374,2023-06-15 09:18:00,2023-06-15 09:40:00,0 days 00:22:00,,2023-06-15,3,2023,0.9711934156378601
-1,179435,179482,17230.0,17253.0,,,-23.0,0.0,-0.0013348810214741658,2023-06-19 09:24:00,2023-06-19 10:11:00,0 days 00:47:00,,2023-06-19,0,2023,0.8390480032271077
-1,180666,180750,16820.0,16751.0,,,69.0,0.0,0.0041022592152200055,2023-06-27 09:51:00,2023-06-27 11:15:00,0 days 01:24:00,,2023-06-27,1,2023,0.9805579036348268
-1,180948,181018,16783.0,16766.0,,,17.0,0.0,0.0010129297503426171,2023-06-28 09:32:00,2023-06-28 10:42:00,0 days 01:10:00,,2023-06-28,2,2023,1.0618692408951294
-1,181561,181609,16748.0,16735.0,,,13.0,0.0,0.0007762120850250964,2023-06-30 09:43:00,2023-06-30 10:31:00,0 days 00:48:00,,2023-06-30,4,2023,0.6324472960586618
1,182148,182207,17009.0,17063.0,,,54.0,0.0,0.0031747898171556876,2023-07-04 09:28:00,2023-07-04 10:27:00,0 days 00:59:00,,2023-07-04,1,2023,0.8056872037914692
1,182485,182494,17045.0,17011.0,,,-34.0,0.0,-0.0019947198591961923,2023-07-05 10:04:00,2023-07-05 10:13:00,0 days 00:09:00,,2023-07-05,2,2023,0.4160619254958878
-1,182736,182850,16855.0,16772.0,,,83.0,0.0,0.004924354790863283,2023-07-06 09:14:00,2023-07-06 11:08:00,0 days 01:54:00,,2023-07-06,3,2023,0.7539874335427743
1,183675,183765,16808.0,16858.0,,,50.0,0.0,0.0029747739171823717,2023-07-11 09:50:00,2023-07-11 11:20:00,0 days 01:30:00,,2023-07-11,1,2023,1.4185022026431717
1,183988,184050,16862.0,16882.0,,,20.0,0.0,0.001186098920650025,2023-07-12 10:02:00,2023-07-12 11:04:00,0 days 01:02:00,,2023-07-12,2,2023,1.1390728476821192
1,184290,184320,17219.0,17222.0,,,3.0,0.0,0.0001742261455368599,2023-07-13 10:03:00,2023-07-13 10:33:00,0 days 00:30:00,,2023-07-13,3,2023,1.9512195121951221
1,184584,184694,17171.0,17274.0,,,103.0,0.0,0.005998485819113553,2023-07-14 09:56:00,2023-07-14 11:46:00,0 days 01:50:00,,2023-07-14,4,2023,1.4039512400168137
1,186965,186977,17137.0,17090.0,,,-47.0,0.0,-0.0027426037229386635,2023-07-26 09:29:00,2023-07-26 09:41:00,0 days 00:12:00,,2023-07-26,2,2023,0.5770750988142292
1,187259,187323,17227.0,17241.0,,,14.0,0.0,0.000812677773262882,2023-07-27 09:22:00,2023-07-27 10:26:00,0 days 01:04:00,,2023-07-27,3,2023,1.2659204940177538
1,187601,187628,17201.0,17215.0,,,14.0,0.0,0.0008139061682459481,2023-07-28 10:03:00,2023-07-28 10:30:00,0 days 00:27:00,,2023-07-28,4,2023,1.6180758017492713
1,187862,187915,17371.0,17328.0,,,-43.0,0.0,-0.002475390017845802,2023-07-31 09:23:00,2023-07-31 10:16:00,0 days 00:53:00,,2023-07-31,0,2023,0.8076358296622614
-1,188463,188504,17145.0,17065.0,,,80.0,0.0,0.004666083406240862,2023-08-02 09:22:00,2023-08-02 10:03:00,0 days 00:41:00,,2023-08-02,2,2023,0.680419833514296
-1,188805,188851,16815.0,16835.0,,,-20.0,0.0,-0.0011894142134998287,2023-08-04 10:03:00,2023-08-04 10:49:00,0 days 00:46:00,,2023-08-04,4,2023,1.0782241014799154
-1,189106,189128,16931.0,16931.0,,,-0.0,0.0,-0.0,2023-08-07 10:03:00,2023-08-07 10:25:00,0 days 00:22:00,,2023-08-07,0,2023,1.400915170714537
-1,190900,190940,16528.0,16485.0,,,43.0,0.0,0.002601645692158816,2023-08-15 09:51:00,2023-08-15 10:31:00,0 days 00:40:00,,2023-08-15,1,2023,1.1238447319778189
-1,191197,191237,16379.0,16407.0,,,-28.0,0.0,-0.0017095060748519852,2023-08-16 09:47:00,2023-08-16 10:27:00,0 days 00:40:00,,2023-08-16,2,2023,0.8400884303610907
1,192072,192105,16398.0,16339.0,,,-59.0,0.0,-0.0035979997560677823,2023-08-21 09:19:00,2023-08-21 09:52:00,0 days 00:33:00,,2023-08-21,0,2023,0.9229651162790699
1,193267,193341,16552.0,16537.0,,,-15.0,0.0,-0.0009062348960851008,2023-08-25 09:10:00,2023-08-25 10:24:00,0 days 01:14:00,,2023-08-25,4,2023,1.6330513988288875
1,194171,194221,16751.0,16758.0,,,7.0,0.0,0.0004178854993732717,2023-08-30 09:11:00,2023-08-30 10:01:00,0 days 00:50:00,,2023-08-30,2,2023,0.9916247906197655
-1,194806,194815,16675.0,16711.0,,,-36.0,0.0,-0.0021589205397301026,2023-09-01 09:44:00,2023-09-01 09:53:00,0 days 00:09:00,,2023-09-01,4,2023,0.8916776750330251
1,195723,195786,16730.0,16740.0,,,10.0,0.0,0.000597728631201333,2023-09-06 09:58:00,2023-09-06 11:01:00,0 days 01:03:00,,2023-09-06,2,2023,0.6442477876106195
-1,195985,196041,16641.0,16641.0,,,-0.0,0.0,-0.0,2023-09-07 09:19:00,2023-09-07 10:15:00,0 days 00:56:00,,2023-09-07,3,2023,1.0103166133048735
-1,198430,198451,16694.0,16722.0,,,-28.0,0.0,-0.0016772493111296694,2023-09-19 09:56:00,2023-09-19 10:17:00,0 days 00:21:00,,2023-09-19,1,2023,0.7744510978043913
1,199926,199964,16329.0,16296.0,,,-33.0,0.0,-0.002020944332169705,2023-09-26 09:47:00,2023-09-26 10:25:00,0 days 00:38:00,,2023-09-26,1,2023,0.9349220898258479
1,200529,200567,16376.0,16340.0,,,-36.0,0.0,-0.0021983390327308117,2023-09-28 09:48:00,2023-09-28 10:26:00,0 days 00:38:00,,2023-09-28,3,2023,1.1469534050179213
-1,201443,201528,16247.0,16235.0,,,12.0,0.0,0.0007385978949959737,2023-10-04 09:59:00,2023-10-04 11:24:00,0 days 01:25:00,,2023-10-04,2,2023,1.3822525597269624
1,202006,202059,16509.0,16499.0,,,-10.0,0.0,-0.0006057302077654425,2023-10-06 09:20:00,2023-10-06 10:13:00,0 days 00:53:00,,2023-10-06,4,2023,0.877342419080068
1,202339,202366,16712.0,16675.0,,,-37.0,0.0,-0.0022139779798946435,2023-10-11 09:52:00,2023-10-11 10:19:00,0 days 00:27:00,,2023-10-11,2,2023,1.8744906275468622
1,202954,202983,16795.0,16782.0,,,-13.0,0.0,-0.0007740398928252068,2023-10-13 10:05:00,2023-10-13 10:34:00,0 days 00:29:00,,2023-10-13,4,2023,1.4246788633709615
-1,203204,203273,16669.0,16655.0,,,14.0,0.0,0.0008398824164617125,2023-10-16 09:14:00,2023-10-16 10:23:00,0 days 01:09:00,,2023-10-16,0,2023,1.0967250571210967
-1,204451,204495,16301.0,16322.0,,,-21.0,0.0,-0.001288264523648941,2023-10-20 09:57:00,2023-10-20 10:41:00,0 days 00:44:00,,2023-10-20,4,2023,0.9101165851823995
-1,204743,204827,16325.0,16287.0,,,38.0,0.0,0.0023277182235834637,2023-10-23 09:48:00,2023-10-23 11:12:00,0 days 01:24:00,,2023-10-23,0,2023,1.12707182320442
-1,205942,205970,16188.0,16209.0,,,-21.0,0.0,-0.0012972572275760097,2023-10-27 09:43:00,2023-10-27 10:11:00,0 days 00:28:00,,2023-10-27,4,2023,0.8025122121423586
1,206252,206267,16200.0,16192.0,,,-8.0,0.0,-0.0004938271604938427,2023-10-30 09:52:00,2023-10-30 10:07:00,0 days 00:15:00,,2023-10-30,0,2023,0.9116022099447513
-1,208936,208984,16692.0,16691.0,,,1.0,0.0,5.990893841356648e-05,2023-11-10 09:27:00,2023-11-10 10:15:00,0 days 00:48:00,,2023-11-10,4,2023,1.02268635217861
1,209239,209297,16901.0,16890.0,,,-11.0,0.0,-0.0006508490621857099,2023-11-13 09:29:00,2023-11-13 10:27:00,0 days 00:58:00,,2023-11-13,0,2023,2.0608575380359615
1,209542,209591,16931.0,16935.0,,,4.0,0.0,0.0002362530269919283,2023-11-14 09:31:00,2023-11-14 10:20:00,0 days 00:49:00,,2023-11-14,1,2023,0.6751054852320676
1,210159,210169,17174.0,17148.0,,,-26.0,0.0,-0.0015139163852334603,2023-11-16 09:46:00,2023-11-16 09:56:00,0 days 00:10:00,,2023-11-16,3,2023,0.7212205270457698
1,211351,211377,17316.0,17318.0,,,2.0,0.0,0.00011550011550021111,2023-11-22 09:34:00,2023-11-22 10:00:00,0 days 00:26:00,,2023-11-22,2,2023,0.8445440956651719
-1,211653,211702,17313.0,17227.0,,,86.0,0.0,0.004967365563449455,2023-11-23 09:35:00,2023-11-23 10:24:00,0 days 00:49:00,,2023-11-23,3,2023,0.9520182787509519
-1,212555,212578,17249.0,17277.0,,,-28.0,0.0,-0.0016232825091309078,2023-11-28 09:34:00,2023-11-28 09:57:00,0 days 00:23:00,,2023-11-28,1,2023,0.6360708534621577
-1,213445,213464,17337.0,17377.0,,,-40.0,0.0,-0.0023072042452558783,2023-12-01 09:21:00,2023-12-01 09:40:00,0 days 00:19:00,,2023-12-01,4,2023,1.0260723296888141
1,213764,213791,17423.0,17408.0,,,-15.0,0.0,-0.000860930953337502,2023-12-04 09:39:00,2023-12-04 10:06:00,0 days 00:27:00,,2023-12-04,0,2023,1.2066752246469834
-1,214369,214387,17410.0,17436.0,,,-26.0,0.0,-0.001493394600804221,2023-12-06 09:42:00,2023-12-06 10:00:00,0 days 00:18:00,,2023-12-06,2,2023,0.7163681799250312
1,214956,214986,17432.0,17392.0,,,-40.0,0.0,-0.0022946305644790943,2023-12-08 09:27:00,2023-12-08 09:57:00,0 days 00:30:00,,2023-12-08,4,2023,1.1856731165088514
1,215251,215294,17368.0,17371.0,,,3.0,0.0,0.00017273146015650553,2023-12-11 09:21:00,2023-12-11 10:04:00,0 days 00:43:00,,2023-12-11,0,2023,0.8104457451598379
