date,scenario,breakout_time,direction,key_price,entry_price,key_range,timestamp,spike_time,has_burst,max_burst_ticks,large_tick_count,mfe,mae,mfe_in_range,mae_in_range,outcome
2022-06-27,h062,10:33:00,long,15377.0,15379.0,20.0,2022-06-27 10:33:00,10:32:00,True,19,44,21.0,115.0,1.05,5.75,tp
2022-06-27,h062,11:13:00,short,15365.0,15364.0,10.0,2022-06-27 11:13:00,11:12:00,False,4,11,100.0,21.0,10.0,2.1,sl
2022-06-27,h062,12:12:00,short,15355.0,15354.0,9.0,2022-06-27 12:12:00,12:08:00,False,0,3,90.0,11.0,10.0,1.2222222222222223,tp
2022-06-27,h062,12:14:00,long,15353.0,15359.0,4.0,2022-06-27 12:14:00,12:13:00,True,6,12,6.0,95.0,1.5,23.75,sl
2022-06-27,h062,13:13:00,short,15350.0,15340.0,15.0,2022-06-27 13:13:00,13:10:00,True,9,21,76.0,1.0,5.066666666666666,0.06666666666666667,tp
2022-06-27,h062,13:17:00,short,15315.0,15314.0,22.0,2022-06-27 13:17:00,13:15:00,True,12,34,50.0,13.0,2.272727272727273,0.5909090909090909,tp
2022-06-28,h062,09:31:00,long,15213.0,15218.0,23.0,2022-06-28 09:31:00,09:28:00,True,19,57,17.0,122.0,0.7391304347826086,5.304347826086956,sl
2022-06-28,h062,09:49:00,short,15164.0,15161.0,35.0,2022-06-28 09:49:00,09:45:00,True,9,20,65.0,37.0,1.8571428571428572,1.0571428571428572,tp
2022-06-28,h062,10:52:00,long,15162.0,15169.0,24.0,2022-06-28 10:52:00,10:48:00,True,23,58,29.0,45.0,1.2083333333333333,1.875,sl
2022-06-28,h062,11:52:00,short,15173.0,15167.0,10.0,2022-06-28 11:52:00,11:50:00,True,8,15,33.0,31.0,3.3,3.1,tp
2022-06-28,h062,12:19:00,short,15141.0,15137.0,13.0,2022-06-28 12:19:00,12:17:00,True,12,21,3.0,61.0,0.23076923076923078,4.6923076923076925,sl
2022-06-28,h062,12:35:00,long,15177.0,15189.0,13.0,2022-06-28 12:35:00,12:34:00,True,27,79,9.0,39.0,0.6923076923076923,3.0,sl
2022-06-29,h062,09:29:00,long,15077.0,15088.0,38.0,2022-06-29 09:29:00,09:26:00,True,30,61,26.0,94.0,0.6842105263157895,2.473684210526316,sl
2022-06-29,h062,10:41:00,short,15086.0,15084.0,21.0,2022-06-29 10:41:00,10:36:00,False,3,5,90.0,7.0,4.285714285714286,0.3333333333333333,tp
2022-06-29,h062,11:05:00,short,15031.0,15030.0,27.0,2022-06-29 11:05:00,11:03:00,True,14,29,36.0,36.0,1.3333333333333333,1.3333333333333333,tp
2022-06-29,h062,12:23:00,long,15026.0,15032.0,10.0,2022-06-29 12:23:00,12:20:00,True,9,21,34.0,25.0,3.4,2.5,sl
2022-06-29,h062,12:37:00,short,15048.0,15043.0,18.0,2022-06-29 12:37:00,12:34:00,True,6,9,36.0,15.0,2.0,0.8333333333333334,tp
2022-06-30,h062,12:48:00,short,14671.0,14667.0,9.0,2022-06-30 12:48:00,12:47:00,True,8,17,57.0,29.0,6.333333333333333,3.2222222222222223,tp
2022-06-30,h062,13:27:00,short,14625.0,14624.0,30.0,2022-06-30 13:27:00,13:25:00,True,14,36,13.0,17.0,0.43333333333333335,0.5666666666666667,timeout
2022-07-01,h062,10:03:00,long,14516.0,14522.0,40.0,2022-07-01 10:03:00,10:00:00,True,21,41,36.0,394.0,0.9,9.85,sl
2022-07-01,h062,12:03:00,long,14304.0,14314.0,36.0,2022-07-01 12:03:00,12:02:00,True,16,59,6.0,186.0,0.16666666666666666,5.166666666666667,sl
2022-07-04,h062,09:11:00,long,14159.0,14208.0,66.0,2022-07-04 09:11:00,09:10:00,True,45,136,77.0,183.0,1.1666666666666667,2.772727272727273,sl
2022-07-04,h062,10:46:00,short,14071.0,14066.0,26.0,2022-07-04 10:46:00,10:45:00,True,11,28,41.0,137.0,1.5769230769230769,5.269230769230769,sl
2022-07-04,h062,12:37:00,short,14046.0,14032.0,16.0,2022-07-04 12:37:00,12:35:00,True,22,56,7.0,131.0,0.4375,8.1875,sl
2022-07-05,h062,10:37:00,long,14098.0,14102.0,63.0,2022-07-05 10:37:00,10:34:00,True,24,77,156.0,127.0,2.4761904761904763,2.015873015873016,sl
2022-07-05,h062,12:13:00,long,14098.0,14118.0,38.0,2022-07-05 12:13:00,12:11:00,True,18,44,140.0,3.0,3.6842105263157894,0.07894736842105263,tp
2022-07-05,h062,12:15:00,long,14138.0,14166.0,21.0,2022-07-05 12:15:00,12:14:00,True,56,146,92.0,51.0,4.380952380952381,2.4285714285714284,sl
2022-07-05,h062,13:02:00,long,14188.0,14196.0,18.0,2022-07-05 13:02:00,13:01:00,True,18,57,62.0,49.0,3.4444444444444446,2.7222222222222223,sl
2022-07-05,h062,13:09:00,long,14221.0,14224.0,34.0,2022-07-05 13:09:00,13:07:00,True,11,29,34.0,77.0,1.0,2.264705882352941,tp
2022-07-06,h062,10:23:00,short,14044.0,14037.0,25.0,2022-07-06 10:23:00,10:18:00,True,12,34,179.0,42.0,7.16,1.68,sl
2022-07-06,h062,11:25:00,short,13966.0,13963.0,25.0,2022-07-06 11:25:00,11:20:00,True,10,25,105.0,85.0,4.2,3.4,tp
2022-07-06,h062,11:33:00,long,13964.0,13966.0,28.0,2022-07-06 11:33:00,11:26:00,True,8,17,82.0,108.0,2.9285714285714284,3.857142857142857,tp
2022-07-06,h062,12:25:00,short,14014.0,14002.0,31.0,2022-07-06 12:25:00,12:22:00,True,7,24,144.0,2.0,4.645161290322581,0.06451612903225806,tp
2022-07-06,h062,12:57:00,short,13928.0,13920.0,18.0,2022-07-06 12:57:00,12:47:00,True,21,36,62.0,12.0,3.4444444444444446,0.6666666666666666,tp
2022-07-07,h062,09:24:00,long,13917.0,13940.0,85.0,2022-07-07 09:24:00,09:20:00,True,40,100,355.0,66.0,4.176470588235294,0.7764705882352941,tp
2022-07-07,h062,10:09:00,long,14091.0,14099.0,43.0,2022-07-07 10:09:00,10:02:00,True,17,53,196.0,30.0,4.558139534883721,0.6976744186046512,tp
2022-07-07,h062,12:16:00,short,14243.0,14237.0,19.0,2022-07-07 12:16:00,12:15:00,True,8,20,62.0,27.0,3.263157894736842,1.4210526315789473,tp
2022-07-07,h062,12:30:00,short,14205.0,14192.0,30.0,2022-07-07 12:30:00,12:28:00,True,38,67,17.0,72.0,0.5666666666666667,2.4,sl
2022-07-07,h062,13:15:00,long,14259.0,14264.0,17.0,2022-07-07 13:15:00,13:07:00,True,13,25,0.0,89.0,0.0,5.235294117647059,sl
2022-07-08,h062,10:03:00,long,14475.0,14479.0,32.0,2022-07-08 10:03:00,10:00:00,True,13,36,6.0,215.0,0.1875,6.71875,sl
2022-07-08,h062,10:56:00,short,14388.0,14366.0,28.0,2022-07-08 10:56:00,10:55:00,True,24,75,102.0,44.0,3.642857142857143,1.5714285714285714,tp
2022-07-08,h062,11:00:00,short,14324.0,14316.0,44.0,2022-07-08 11:00:00,10:57:00,True,40,92,52.0,94.0,1.1818181818181819,2.1363636363636362,tp
2022-07-08,h062,12:46:00,long,14355.0,14358.0,29.0,2022-07-08 12:46:00,12:30:00,False,0,2,52.0,33.0,1.793103448275862,1.1379310344827587,tp
2022-07-08,h062,12:58:00,short,14388.0,14386.0,12.0,2022-07-08 12:58:00,12:55:00,True,15,30,61.0,24.0,5.083333333333333,2.0,sl
2022-07-11,h062,10:37:00,long,14273.0,14276.0,21.0,2022-07-11 10:37:00,10:36:00,True,17,45,69.0,47.0,3.2857142857142856,2.238095238095238,tp
2022-07-11,h062,11:18:00,long,14242.0,14248.0,13.0,2022-07-11 11:18:00,11:12:00,True,5,10,97.0,6.0,7.461538461538462,0.46153846153846156,tp
2022-07-11,h062,12:04:00,short,14323.0,14319.0,22.0,2022-07-11 12:04:00,11:57:00,False,4,7,53.0,7.0,2.409090909090909,0.3181818181818182,tp
2022-07-11,h062,12:35:00,long,14313.0,14322.0,26.0,2022-07-11 12:35:00,12:32:00,True,11,25,0.0,56.0,0.0,2.1538461538461537,sl
2022-07-11,h062,13:05:00,long,14279.0,14290.0,12.0,2022-07-11 13:05:00,13:01:00,True,10,31,10.0,24.0,0.8333333333333334,2.0,sl
2022-07-12,h062,09:54:00,short,13963.0,13950.0,36.0,2022-07-12 09:54:00,09:52:00,True,27,57,100.0,30.0,2.7777777777777777,0.8333333333333334,tp
2022-07-12,h062,13:28:00,short,13902.0,13897.0,23.0,2022-07-12 13:28:00,13:25:00,True,28,43,13.0,23.0,0.5652173913043478,1.0,sl
2022-07-13,h062,11:23:00,long,14313.0,14329.0,11.0,2022-07-13 11:23:00,11:22:00,True,109,157,27.0,70.0,2.4545454545454546,6.363636363636363,tp
2022-07-13,h062,12:00:00,short,14322.0,14319.0,10.0,2022-07-13 12:00:00,11:57:00,True,9,20,60.0,37.0,6.0,3.7,tp
2022-07-13,h062,13:02:00,long,14333.0,14351.0,8.0,2022-07-13 13:02:00,13:01:00,True,45,99,5.0,92.0,0.625,11.5,sl
2022-07-13,h062,13:28:00,short,14282.0,14280.0,33.0,2022-07-13 13:28:00,13:25:00,True,14,20,21.0,7.0,0.6363636363636364,0.21212121212121213,timeout
2022-07-14,h062,10:33:00,long,14391.0,14394.0,28.0,2022-07-14 10:33:00,10:31:00,True,16,41,43.0,37.0,1.5357142857142858,1.3214285714285714,tp
2022-07-14,h062,11:07:00,short,14412.0,14409.0,25.0,2022-07-14 11:07:00,11:05:00,False,3,9,52.0,22.0,2.08,0.88,tp
2022-07-14,h062,11:40:00,short,14401.0,14394.0,14.0,2022-07-14 11:40:00,11:39:00,True,15,24,37.0,37.0,2.642857142857143,2.642857142857143,tp
2022-07-14,h062,11:43:00,long,14395.0,14396.0,10.0,2022-07-14 11:43:00,11:42:00,True,12,28,35.0,39.0,3.5,3.9,sl
2022-07-14,h062,12:42:00,short,14380.0,14379.0,19.0,2022-07-14 12:42:00,12:35:00,True,7,13,22.0,52.0,1.1578947368421053,2.736842105263158,tp
2022-07-14,h062,12:53:00,short,14381.0,14379.0,15.0,2022-07-14 12:53:00,12:50:00,True,6,12,22.0,52.0,1.4666666666666666,3.466666666666667,sl
2022-07-14,h062,13:28:00,long,14384.0,14392.0,22.0,2022-07-14 13:28:00,13:25:00,True,23,64,39.0,15.0,1.7727272727272727,0.6818181818181818,tp
2022-07-15,h062,10:07:00,long,14462.0,14464.0,15.0,2022-07-15 10:07:00,10:05:00,True,19,51,78.0,9.0,5.2,0.6,tp
2022-07-15,h062,11:25:00,long,14482.0,14489.0,25.0,2022-07-15 11:25:00,11:18:00,True,11,27,53.0,19.0,2.12,0.76,tp
2022-07-15,h062,11:53:00,short,14514.0,14512.0,12.0,2022-07-15 11:53:00,11:51:00,True,8,16,42.0,30.0,3.5,2.5,tp
2022-07-15,h062,12:25:00,long,14528.0,14534.0,10.0,2022-07-15 12:25:00,12:20:00,True,19,36,8.0,64.0,0.8,6.4,sl
2022-07-15,h062,13:10:00,long,14517.0,14519.0,17.0,2022-07-15 13:10:00,13:05:00,True,13,25,3.0,49.0,0.17647058823529413,2.8823529411764706,sl
2022-07-18,h062,10:04:00,long,14664.0,14665.0,26.0,2022-07-18 10:04:00,10:01:00,True,8,17,1.0,91.0,0.038461538461538464,3.5,sl
2022-07-18,h062,12:00:00,long,14623.0,14626.0,20.0,2022-07-18 12:00:00,11:59:00,True,30,42,26.0,16.0,1.3,0.8,tp
2022-07-18,h062,12:48:00,short,14627.0,14620.0,13.0,2022-07-18 12:48:00,12:40:00,True,5,9,10.0,32.0,0.7692307692307693,2.4615384615384617,sl
2022-07-18,h062,13:02:00,short,14633.0,14630.0,12.0,2022-07-18 13:02:00,12:59:00,False,3,6,15.0,22.0,1.25,1.8333333333333333,tp
2022-07-18,h062,13:28:00,long,14635.0,14637.0,15.0,2022-07-18 13:28:00,13:25:00,True,6,13,15.0,5.0,1.0,0.3333333333333333,tp
2022-07-19,h062,11:30:00,long,14689.0,14691.0,8.0,2022-07-19 11:30:00,11:29:00,True,9,21,3.0,39.0,0.375,4.875,sl
2022-07-19,h062,12:20:00,short,14678.0,14674.0,9.0,2022-07-19 12:20:00,12:15:00,True,7,10,22.0,14.0,2.4444444444444446,1.5555555555555556,tp
2022-07-19,h062,12:54:00,short,14672.0,14670.0,14.0,2022-07-19 12:54:00,12:49:00,True,10,15,18.0,17.0,1.2857142857142858,1.2142857142857142,tp
2022-07-19,h062,13:27:00,long,14681.0,14685.0,6.0,2022-07-19 13:27:00,13:25:00,True,9,15,2.0,10.0,0.3333333333333333,1.6666666666666667,sl
2022-07-20,h062,12:22:00,short,14865.0,14863.0,10.0,2022-07-20 12:22:00,12:00:00,False,4,11,167.0,0.0,16.7,0.0,tp
2022-07-20,h062,12:24:00,short,14848.0,14823.0,15.0,2022-07-20 12:24:00,12:23:00,True,35,72,127.0,11.0,8.466666666666667,0.7333333333333333,tp
2022-07-20,h062,12:26:00,long,14830.0,14832.0,13.0,2022-07-20 12:26:00,12:25:00,True,11,31,-1.0,136.0,-0.07692307692307693,10.461538461538462,sl
2022-07-20,h062,12:30:00,long,14808.0,14821.0,23.0,2022-07-20 12:30:00,12:28:00,True,22,56,7.0,125.0,0.30434782608695654,5.434782608695652,sl
2022-07-20,h062,13:01:00,short,14750.0,14734.0,50.0,2022-07-20 13:01:00,13:00:00,True,35,109,38.0,17.0,0.76,0.34,timeout
2022-07-21,h062,10:49:00,long,14636.0,14638.0,12.0,2022-07-21 10:49:00,10:48:00,True,6,13,133.0,13.0,11.083333333333334,1.0833333333333333,sl
2022-07-21,h062,11:11:00,long,14668.0,14680.0,10.0,2022-07-21 11:11:00,11:10:00,True,67,93,91.0,15.0,9.1,1.5,sl
2022-07-21,h062,12:28:00,long,14682.0,14686.0,8.0,2022-07-21 12:28:00,12:22:00,True,5,11,85.0,5.0,10.625,0.625,tp
2022-07-21,h062,12:41:00,long,14705.0,14709.0,12.0,2022-07-21 12:41:00,12:40:00,True,15,25,62.0,5.0,5.166666666666667,0.4166666666666667,tp
2022-07-21,h062,12:48:00,short,14711.0,14710.0,11.0,2022-07-21 12:48:00,12:45:00,True,8,16,6.0,61.0,0.5454545454545454,5.545454545454546,sl
2022-07-21,h062,13:09:00,long,14729.0,14733.0,11.0,2022-07-21 13:09:00,13:08:00,True,17,36,38.0,1.0,3.4545454545454546,0.09090909090909091,tp
2022-07-22,h062,11:28:00,long,14777.0,14780.0,10.0,2022-07-22 11:28:00,11:25:00,True,7,15,12.0,42.0,1.2,4.2,tp
2022-07-22,h062,12:39:00,long,14767.0,14768.0,15.0,2022-07-22 12:39:00,12:31:00,True,5,10,9.0,30.0,0.6,2.0,sl
2022-07-25,h062,10:16:00,short,14780.0,14776.0,13.0,2022-07-25 10:16:00,10:15:00,True,10,24,33.0,69.0,2.5384615384615383,5.3076923076923075,tp
2022-07-25,h062,11:05:00,short,14788.0,14787.0,15.0,2022-07-25 11:05:00,10:51:00,False,4,10,5.0,58.0,0.3333333333333333,3.8666666666666667,sl
2022-07-25,h062,11:45:00,short,14796.0,14793.0,15.0,2022-07-25 11:45:00,11:38:00,True,7,13,9.0,52.0,0.6,3.466666666666667,sl
2022-07-25,h062,11:59:00,long,14820.0,14823.0,10.0,2022-07-25 11:59:00,11:58:00,True,14,40,22.0,39.0,2.2,3.9,tp
2022-07-25,h062,13:17:00,short,14797.0,14796.0,19.0,2022-07-25 13:17:00,13:05:00,True,5,12,12.0,13.0,0.631578947368421,0.6842105263157895,timeout
2022-07-25,h062,13:26:00,short,14800.0,14799.0,9.0,2022-07-25 13:26:00,13:25:00,True,6,11,15.0,0.0,1.6666666666666667,0.0,tp
2022-07-26,h062,09:52:00,short,14710.0,14708.0,23.0,2022-07-26 09:52:00,09:51:00,True,12,36,58.0,11.0,2.5217391304347827,0.4782608695652174,tp
2022-07-26,h062,11:20:00,short,14699.0,14698.0,20.0,2022-07-26 11:20:00,11:05:00,True,5,9,47.0,16.0,2.35,0.8,tp
2022-07-26,h062,11:56:00,long,14670.0,14671.0,15.0,2022-07-26 11:56:00,11:49:00,False,0,3,43.0,20.0,2.8666666666666667,1.3333333333333333,sl
2022-07-26,h062,12:32:00,long,14678.0,14683.0,25.0,2022-07-26 12:32:00,12:30:00,True,9,16,31.0,16.0,1.24,0.64,tp
2022-07-26,h062,12:35:00,short,14681.0,14680.0,13.0,2022-07-26 12:35:00,12:33:00,False,3,5,13.0,34.0,1.0,2.6153846153846154,sl
2022-07-26,h062,13:29:00,long,14699.0,14703.0,19.0,2022-07-26 13:29:00,13:25:00,True,22,40,11.0,5.0,0.5789473684210527,0.2631578947368421,timeout
2022-07-27,h062,10:20:00,long,14643.0,14644.0,11.0,2022-07-27 10:20:00,10:19:00,True,11,32,156.0,29.0,14.181818181818182,2.6363636363636362,sl
2022-07-27,h062,10:35:00,short,14622.0,14620.0,13.0,2022-07-27 10:35:00,10:34:00,True,10,30,3.0,180.0,0.23076923076923078,13.846153846153847,sl
2022-07-27,h062,11:20:00,long,14689.0,14692.0,12.0,2022-07-27 11:20:00,11:18:00,True,7,28,108.0,3.0,9.0,0.25,tp
2022-07-27,h062,12:32:00,long,14734.0,14735.0,22.0,2022-07-27 12:32:00,11:46:00,True,7,11,65.0,9.0,2.9545454545454546,0.4090909090909091,tp
2022-07-27,h062,12:38:00,long,14750.0,14758.0,16.0,2022-07-27 12:38:00,12:37:00,True,27,65,42.0,6.0,2.625,0.375,tp
2022-07-27,h062,12:54:00,short,14766.0,14765.0,16.0,2022-07-27 12:54:00,12:44:00,True,6,9,1.0,35.0,0.0625,2.1875,sl
2022-07-27,h062,13:22:00,short,14779.0,14777.0,10.0,2022-07-27 13:22:00,13:15:00,True,6,10,4.0,23.0,0.4,2.3,sl
2022-07-28,h062,10:14:00,long,14816.0,14823.0,25.0,2022-07-28 10:14:00,10:05:00,True,15,34,45.0,32.0,1.8,1.28,tp
2022-07-28,h062,11:00:00,long,14823.0,14826.0,16.0,2022-07-28 11:00:00,10:51:00,True,5,12,42.0,35.0,2.625,2.1875,tp
2022-07-28,h062,11:13:00,long,14858.0,14860.0,9.0,2022-07-28 11:13:00,11:10:00,True,9,24,8.0,69.0,0.8888888888888888,7.666666666666667,sl
2022-07-28,h062,12:18:00,long,14855.0,14857.0,7.0,2022-07-28 12:18:00,12:16:00,True,9,9,2.0,66.0,0.2857142857142857,9.428571428571429,sl
2022-07-28,h062,12:29:00,long,14855.0,14856.0,14.0,2022-07-28 12:29:00,12:22:00,False,0,1,3.0,65.0,0.21428571428571427,4.642857142857143,sl
2022-07-28,h062,12:37:00,short,14823.0,14820.0,20.0,2022-07-28 12:37:00,12:35:00,True,11,29,29.0,25.0,1.45,1.25,sl
2022-07-28,h062,12:41:00,long,14812.0,14813.0,11.0,2022-07-28 12:41:00,12:40:00,True,12,17,32.0,22.0,2.909090909090909,2.0,tp
2022-07-29,h062,09:59:00,long,14966.0,14985.0,22.0,2022-07-29 09:59:00,09:55:00,True,60,122,3.0,115.0,0.13636363636363635,5.2272727272727275,sl
2022-07-29,h062,11:17:00,long,14958.0,14965.0,11.0,2022-07-29 11:17:00,11:16:00,True,19,41,1.0,95.0,0.09090909090909091,8.636363636363637,sl
2022-07-29,h062,11:32:00,short,14920.0,14917.0,11.0,2022-07-29 11:32:00,11:30:00,True,34,50,47.0,28.0,4.2727272727272725,2.5454545454545454,sl
2022-07-29,h062,11:58:00,short,14872.0,14871.0,20.0,2022-07-29 11:58:00,11:57:00,True,12,40,0.0,74.0,0.0,3.7,sl
2022-07-29,h062,13:28:00,long,14918.0,14922.0,21.0,2022-07-29 13:28:00,13:25:00,True,16,32,23.0,17.0,1.0952380952380953,0.8095238095238095,tp
2022-08-01,h062,09:36:00,long,14900.0,14914.0,27.0,2022-08-01 09:36:00,09:34:00,True,39,84,26.0,61.0,0.9629629629629629,2.259259259259259,sl
2022-08-01,h062,11:16:00,short,14892.0,14887.0,9.0,2022-08-01 11:16:00,11:15:00,True,12,33,34.0,23.0,3.7777777777777777,2.5555555555555554,tp
2022-08-01,h062,11:57:00,short,14886.0,14883.0,7.0,2022-08-01 11:57:00,11:54:00,True,14,20,30.0,27.0,4.285714285714286,3.857142857142857,tp
2022-08-01,h062,12:47:00,short,14882.0,14876.0,11.0,2022-08-01 12:47:00,12:44:00,True,7,14,23.0,34.0,2.090909090909091,3.090909090909091,tp
2022-08-01,h062,13:13:00,short,14865.0,14858.0,8.0,2022-08-01 13:13:00,13:11:00,True,6,17,5.0,52.0,0.625,6.5,sl
2022-08-01,h062,13:28:00,long,14897.0,14904.0,21.0,2022-08-01 13:28:00,13:25:00,True,22,63,6.0,38.0,0.2857142857142857,1.8095238095238095,sl
2022-08-02,h062,09:33:00,short,14654.0,14652.0,36.0,2022-08-02 09:33:00,09:27:00,True,20,63,63.0,44.0,1.75,1.2222222222222223,tp
2022-08-02,h062,10:31:00,short,14640.0,14636.0,13.0,2022-08-02 10:31:00,10:30:00,True,7,12,21.0,60.0,1.6153846153846154,4.615384615384615,sl
2022-08-02,h062,10:39:00,long,14659.0,14679.0,13.0,2022-08-02 10:39:00,10:38:00,True,30,81,17.0,64.0,1.3076923076923077,4.923076923076923,tp
2022-08-02,h062,10:41:00,long,14685.0,14690.0,10.0,2022-08-02 10:41:00,10:40:00,True,46,83,6.0,75.0,0.6,7.5,sl
2022-08-02,h062,11:10:00,short,14646.0,14639.0,13.0,2022-08-02 11:10:00,11:05:00,True,15,25,24.0,43.0,1.8461538461538463,3.3076923076923075,sl
2022-08-02,h062,12:31:00,long,14650.0,14658.0,18.0,2022-08-02 12:31:00,12:30:00,True,18,51,24.0,25.0,1.3333333333333333,1.3888888888888888,sl
2022-08-02,h062,13:10:00,short,14646.0,14644.0,15.0,2022-08-02 13:10:00,13:00:00,True,7,13,6.0,38.0,0.4,2.533333333333333,sl
2022-08-02,h062,13:18:00,long,14672.0,14673.0,19.0,2022-08-02 13:18:00,13:15:00,True,9,25,9.0,35.0,0.47368421052631576,1.8421052631578947,sl
2022-08-03,h062,11:04:00,long,14679.0,14681.0,17.0,2022-08-03 11:04:00,10:55:00,True,7,13,11.0,55.0,0.6470588235294118,3.235294117647059,sl
2022-08-03,h062,12:05:00,long,14657.0,14660.0,11.0,2022-08-03 12:05:00,12:00:00,True,12,24,26.0,34.0,2.3636363636363638,3.090909090909091,tp
2022-08-03,h062,12:46:00,short,14646.0,14639.0,9.0,2022-08-03 12:46:00,12:41:00,True,13,33,13.0,47.0,1.4444444444444444,5.222222222222222,sl
2022-08-04,h062,11:03:00,short,14620.0,14615.0,18.0,2022-08-04 11:03:00,11:02:00,True,17,33,154.0,64.0,8.555555555555555,3.5555555555555554,tp
2022-08-04,h062,11:05:00,short,14606.0,14585.0,9.0,2022-08-04 11:05:00,11:04:00,True,48,113,124.0,94.0,13.777777777777779,10.444444444444445,sl
2022-08-04,h062,11:09:00,long,14590.0,14592.0,10.0,2022-08-04 11:09:00,11:06:00,True,8,22,87.0,131.0,8.7,13.1,sl
2022-08-04,h062,11:32:00,short,14562.0,14557.0,21.0,2022-08-04 11:32:00,11:31:00,True,17,43,96.0,122.0,4.571428571428571,5.809523809523809,tp
2022-08-04,h062,11:36:00,short,14544.0,14535.0,14.0,2022-08-04 11:36:00,11:33:00,True,15,40,74.0,144.0,5.285714285714286,10.285714285714286,tp
2022-08-04,h062,11:48:00,long,14500.0,14502.0,39.0,2022-08-04 11:48:00,11:45:00,True,23,63,177.0,9.0,4.538461538461538,0.23076923076923078,tp
2022-08-04,h062,12:39:00,short,14624.0,14622.0,14.0,2022-08-04 12:39:00,12:38:00,True,10,28,5.0,57.0,0.35714285714285715,4.071428571428571,sl
2022-08-04,h062,12:48:00,long,14654.0,14666.0,20.0,2022-08-04 12:48:00,12:46:00,True,30,54,13.0,30.0,0.65,1.5,sl
2022-08-05,h062,10:31:00,long,14959.0,14961.0,12.0,2022-08-05 10:31:00,10:26:00,True,7,15,59.0,6.0,4.916666666666667,0.5,tp
2022-08-05,h062,10:34:00,long,14971.0,14976.0,11.0,2022-08-05 10:34:00,10:32:00,True,13,32,44.0,21.0,4.0,1.9090909090909092,sl
2022-08-05,h062,11:23:00,long,14971.0,14981.0,8.0,2022-08-05 11:23:00,11:11:00,True,50,64,39.0,8.0,4.875,1.0,sl
2022-08-05,h062,12:41:00,long,15000.0,15002.0,10.0,2022-08-05 12:41:00,12:30:00,True,5,15,18.0,3.0,1.8,0.3,tp
2022-08-08,h062,11:10:00,long,14943.0,14945.0,21.0,2022-08-08 11:10:00,11:02:00,True,6,12,42.0,7.0,2.0,0.3333333333333333,tp
2022-08-08,h062,11:50:00,short,14956.0,14952.0,11.0,2022-08-08 11:50:00,11:45:00,True,5,8,14.0,35.0,1.2727272727272727,3.1818181818181817,sl
2022-08-08,h062,12:00:00,long,14956.0,14958.0,11.0,2022-08-08 12:00:00,11:59:00,False,3,8,29.0,20.0,2.6363636363636362,1.8181818181818181,sl
2022-08-08,h062,12:42:00,short,14952.0,14947.0,9.0,2022-08-08 12:42:00,12:26:00,True,17,19,9.0,40.0,1.0,4.444444444444445,tp
2022-08-08,h062,13:17:00,long,14972.0,14973.0,19.0,2022-08-08 13:17:00,12:52:00,True,5,6,14.0,23.0,0.7368421052631579,1.2105263157894737,sl
2022-08-08,h062,13:28:00,short,14972.0,14969.0,15.0,2022-08-08 13:28:00,13:18:00,True,10,22,19.0,5.0,1.2666666666666666,0.3333333333333333,tp
2022-08-09,h062,10:48:00,short,14928.0,14926.0,10.0,2022-08-09 10:48:00,10:47:00,True,11,13,4.0,139.0,0.4,13.9,sl
2022-08-09,h062,11:02:00,long,14946.0,14950.0,9.0,2022-08-09 11:02:00,11:01:00,True,30,48,115.0,5.0,12.777777777777779,0.5555555555555556,tp
2022-08-09,h062,11:09:00,long,14963.0,14965.0,6.0,2022-08-09 11:09:00,11:07:00,True,7,16,100.0,1.0,16.666666666666668,0.16666666666666666,tp
2022-08-09,h062,11:13:00,long,14982.0,14993.0,17.0,2022-08-09 11:13:00,11:11:00,True,54,94,72.0,2.0,4.235294117647059,0.11764705882352941,tp
2022-08-09,h062,11:20:00,long,15027.0,15030.0,24.0,2022-08-09 11:20:00,11:15:00,True,22,52,35.0,25.0,1.4583333333333333,1.0416666666666667,tp
2022-08-09,h062,12:14:00,short,15034.0,15032.0,10.0,2022-08-09 12:14:00,12:13:00,True,8,10,27.0,13.0,2.7,1.3,sl
2022-08-09,h062,12:50:00,long,15039.0,15041.0,18.0,2022-08-09 12:50:00,12:40:00,True,8,17,4.0,36.0,0.2222222222222222,2.0,sl
2022-08-09,h062,13:06:00,long,15014.0,15015.0,9.0,2022-08-09 13:06:00,13:05:00,True,10,17,14.0,10.0,1.5555555555555556,1.1111111111111112,tp
2022-08-10,h062,10:08:00,long,14907.0,14908.0,18.0,2022-08-10 10:08:00,10:04:00,True,6,12,37.0,36.0,2.0555555555555554,2.0,sl
2022-08-10,h062,11:28:00,short,14903.0,14893.0,7.0,2022-08-10 11:28:00,11:25:00,True,6,11,19.0,52.0,2.7142857142857144,7.428571428571429,sl
2022-08-10,h062,11:41:00,long,14915.0,14918.0,7.0,2022-08-10 11:41:00,11:36:00,True,24,27,27.0,44.0,3.857142857142857,6.285714285714286,tp
2022-08-10,h062,11:43:00,long,14931.0,14937.0,14.0,2022-08-10 11:43:00,11:42:00,True,18,60,8.0,63.0,0.5714285714285714,4.5,sl
2022-08-10,h062,12:26:00,short,14907.0,14905.0,8.0,2022-08-10 12:26:00,12:22:00,False,3,8,31.0,14.0,3.875,1.75,tp
2022-08-10,h062,12:29:00,short,14891.0,14890.0,13.0,2022-08-10 12:29:00,12:28:00,True,17,33,16.0,29.0,1.2307692307692308,2.230769230769231,sl
