trade_date,ema20,active,breadth_09:01,thrust_09:01,breadth_09:05,thrust_09:05,breadth_09:10,thrust_09:10,breadth_09:15,thrust_09:15,breadth_09:30,thrust_09:30,up_L3_full,dn_L3_full,up_L3_pre_09:01,dn_L3_pre_09:01,up_L3_fwd_09:01,dn_L3_fwd_09:01,up_L3_pre_09:05,dn_L3_pre_09:05,up_L3_fwd_09:05,dn_L3_fwd_09:05,up_L3_pre_09:10,dn_L3_pre_09:10,up_L3_fwd_09:10,dn_L3_fwd_09:10,up_L3_pre_09:15,dn_L3_pre_09:15,up_L3_fwd_09:15,dn_L3_fwd_09:15,up_L3_pre_09:30,dn_L3_pre_09:30,up_L3_fwd_09:30,dn_L3_fwd_09:30,up_L4_full,dn_L4_full,up_L4_pre_09:01,dn_L4_pre_09:01,up_L4_fwd_09:01,dn_L4_fwd_09:01,up_L4_pre_09:05,dn_L4_pre_09:05,up_L4_fwd_09:05,dn_L4_fwd_09:05,up_L4_pre_09:10,dn_L4_pre_09:10,up_L4_fwd_09:10,dn_L4_fwd_09:10,up_L4_pre_09:15,dn_L4_pre_09:15,up_L4_fwd_09:15,dn_L4_fwd_09:15,up_L4_pre_09:30,dn_L4_pre_09:30,up_L4_fwd_09:30,dn_L4_fwd_09:30,dir_full,dir_10
2025-08-12,256.80244991049665,1000,0.109,0.1175333800330845,0.009,-0.28359296505905995,0.09,-0.2800839855207863,0.135,-0.2957797698577115,0.248,-0.30926495431037665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2025-08-13,246.91650229997316,1015,0.5221674876847291,-0.015983576820864893,0.5399014778325123,0.021200254531389934,0.5635467980295567,-0.05017250151189045,0.5458128078817734,-0.05175335374278258,0.5438423645320197,-0.09654391022553305,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1,1
2025-08-14,247.97207350949952,1021,0.4103819784524976,-0.0032130488331121834,0.46620959843290893,0.185218285075654,0.4828599412340842,0.21167902775466096,0.4720861900097943,0.17973971392133814,0.4534769833496572,0.16123786581550736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2025-08-15,239.11759031811863,996,0.19176706827309237,0.11344803249645606,0.05823293172690763,0.062342516370188894,-0.18775100401606426,-0.06275290390593596,-0.3253012048192771,-0.11864639211444271,-0.19578313253012047,-0.13067794454017842,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2025-08-18,235.10639124020256,1020,-0.01568627450980392,-0.13929649060687888,0.000980392156862745,0.015539204492367177,0.1568627450980392,-0.03135477277235184,0.2774509803921569,0.09613096264688444,0.3509803921568627,0.114733173708922,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
2025-08-19,239.9534015982785,1030,0.10970873786407767,0.17632109841362886,0.06601941747572816,0.15193947371534655,-0.16213592233009708,0.1789916457903828,-0.45145631067961167,-0.03189099400427305,-0.2854368932038835,0.16645070797078454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2025-08-20,229.8626014460615,1004,-0.2201195219123506,-0.06210561552525082,-0.2061752988047809,0.06105195215585412,-0.4541832669322709,-0.16273544496185813,-0.44621513944223107,-0.061600657935585196,-0.6733067729083665,-0.17307396141491305,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,-1,-1
2025-08-21,258.16140130834134,997,0.5456369107321966,0.23526277390032146,0.6539618856569709,0.2791709547750584,0.6990972918756269,0.2747219172617419,0.724172517552658,0.3162473480678748,0.7412236710130391,0.4494198606928609,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-22,257.5746011837374,1022,0.15949119373776907,0.006324772811307489,-0.136986301369863,-0.20394384810960278,-0.33659491193737767,-0.3274483771942574,-0.1780821917808219,-0.2021762904881528,-0.2172211350293542,-0.33286031817319667,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2025-08-25,256.85321059481004,1028,0.7140077821011673,0.051693879543025636,0.6828793774319066,0.03379290377134584,0.6789883268482491,-0.05437399551977296,0.6663424124513618,-0.1516684062690131,0.6245136186770428,-0.024834437717848032,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2025-08-26,255.6290953000662,1022,-0.30430528375733856,-0.06536585654052783,-0.1780821917808219,-0.049228680531718826,-0.11252446183953033,0.06851620134069121,-0.15459882583170254,-0.06801224600387722,-0.2876712328767123,-0.1467979243338027,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2025-08-27,249.47394336672656,1038,0.3468208092485549,-0.07612018619628182,0.30732177263969174,-0.06559721467526174,0.3786127167630058,-0.11105098879969666,0.4460500963391137,-0.146168344924384,0.4344894026974952,-0.1616018469621193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-28,241.42880590322878,1003,-0.09970089730807577,-0.2549387796477914,-0.09571286141575275,-0.18145463440804502,0.024925224327018942,-0.17382160636292107,0.16151545363908276,-0.07324586117658592,0.14356929212362912,-0.10582830887902298,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
2025-08-29,239.10225296006413,1003,0.5722831505483549,0.11849430001673561,0.543369890329013,0.09658556648257496,0.49750747756729813,-0.07116866281496016,0.357926221335992,-0.05046140413175265,0.22233300099700898,-0.11996784738191646,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2025-09-01,236.04489553529612,1006,-0.011928429423459244,0.14009548956449722,-0.05666003976143141,0.12194927853118606,-0.04572564612326044,0.22686257804398735,0.018886679920477135,0.24364090247565914,-0.09145129224652088,0.30477708215861943,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1,1
2025-09-02,251.46919119860127,989,0.5106167846309403,0.19857697237060443,0.5773508594539939,0.27452688583886514,0.5722952477249748,0.26978878071793794,0.44691607684529827,0.1611408917991536,0.1385237613751264,-0.022696557749946795,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1
2025-09-03,262.7578396558773,998,0.06613226452905811,-0.20386734126050945,0.24949899799599198,0.028891088605730055,0.40080160320641284,0.019938219094995192,0.3807615230460922,-0.12987255582182788,0.47194388777555113,0.017607379506802474,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-04,256.3047120696033,1003,0.5623130608175474,0.1852416873698465,0.5473579262213359,0.10766132853041382,0.5822532402791625,0.11167839360362869,0.4247258225324028,0.16055748492715888,0.48554336989032904,0.19684063102310737,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1,1
2025-09-05,255.89473949154583,1000,0.551,0.02868032016005196,0.338,-0.02349813367510711,0.2,-0.03355938504563411,0.148,-0.09487419399719939,-0.014,-0.11767068409014791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2025-09-08,245.14285953997003,1030,0.2961165048543689,0.005812692375999142,0.24854368932038834,-0.05774906933345703,0.2757281553398058,-0.17887518727560234,0.12135922330097088,-0.20462219384469113,-0.005825242718446602,-0.24666216931115567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
2025-09-09,236.6530633933062,1004,0.3346613545816733,-0.03850852958501303,0.2818725099601594,-0.0009763499047106511,0.10956175298804781,-0.017042986031179933,-0.00398406374501992,-0.007936425216413622,-0.026892430278884463,-0.009057857346511662,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-10,231.06705735584848,1040,-0.07403846153846154,-0.06890201308590882,-0.14807692307692308,-0.0497930690676191,-0.2423076923076923,-0.10406597151702411,-0.1548076923076923,-0.12889072276344243,-0.20865384615384616,-0.023793627210031743,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
2025-09-11,236.01305189338672,1026,0.06725146198830409,0.0506715879323377,-0.029239766081871343,-0.06471582200137856,-0.20565302144249512,-0.14736204149504764,-0.21150097465886938,-0.05784555811072316,-0.2894736842105263,-0.07089125065690634,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1
2025-09-12,240.96418980830228,999,0.5385385385385385,0.15736098541554627,0.6156156156156156,0.07537867131291447,0.5855855855855856,0.04817209648420333,0.5875875875875876,0.0811132166842298,0.45045045045045046,-0.030638349347597366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-15,229.06283839798778,1011,0.18100890207715134,-0.13348927252720588,0.02373887240356083,-0.18395962505584607,-0.1434223541048467,-0.25420827891079517,0.005934718100890208,-0.2777206979130062,0.06726013847675569,-0.22852852840830837,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2025-09-16,224.48542521722703,1008,0.3611111111111111,-0.07515641001619856,0.14484126984126985,0.11989354105283355,0.12996031746031747,0.25194307883265493,0.12698412698412698,0.103799819117237,0.07142857142857142,0.11816519391113842,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
2025-09-17,227.20109900606255,990,0.23434343434343435,0.14377974518964903,0.25555555555555554,0.12406240738588115,0.298989898989899,0.10932437486078019,0.3212121212121212,-0.18175357812390855,0.36363636363636365,-0.24417166278330588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2025-09-18,220.32480386262802,1006,0.5497017892644135,0.09264118888289671,0.5397614314115308,0.129242285805062,0.547713717693837,0.04137297038110165,0.5854870775347912,-0.17242065529137054,0.6282306163021869,-0.23487160370789403,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,-1
2025-09-19,223.81767968523488,1046,0.1089866156787763,-0.08096234232326815,-0.04110898661567878,-0.03143404092215705,-0.16252390057361377,-0.12129189849519566,-0.12906309751434034,-0.14511953709549882,-0.11567877629063097,-0.17609309958607683,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2025-09-22,223.16837685806965,1011,0.3600395647873393,0.1222065437401782,0.19287833827893175,0.01772086505423032,0.043521266073194856,0.06438041699417826,0.10979228486646884,0.06919558770262066,0.20079129574678536,0.1608148949172881,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
2025-09-23,225.9142457287297,1016,0.24015748031496062,0.04508190245263809,-0.021653543307086614,0.038979484218894384,-0.00984251968503937,-0.020933835574173432,-0.07480314960629922,-0.1724961105718146,-0.27263779527559057,-0.06614572468535931,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
2025-09-24,233.44622232599355,1005,0.3582089552238806,-0.008670560779270566,0.3502487562189055,-0.12751295065260967,0.36318407960199006,-0.0776458108427713,0.1572139303482587,-0.23532236136305515,0.07263681592039802,-0.31972575260709335,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,-1,-1
2025-09-25,241.7846773425656,997,0.28284854563691075,0.11315611605843295,0.31795386158475425,0.14776248826246854,0.4152457372116349,0.22430503616403896,0.49147442326980945,0.25407715149564203,0.5787362086258776,0.2756073873903075,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
2025-09-26,237.42423188136888,995,-0.20804020100502513,-0.19803076640016568,-0.42512562814070354,-0.18796423804329598,-0.4663316582914573,-0.32315941467223125,-0.607035175879397,-0.4758692225612743,-0.785929648241206,-0.6666413814059643,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,-1,-1
2025-09-30,261.5743050355242,1000,0.525,0.10717002820021479,0.484,0.11535224772882734,0.373,0.10805760656096047,0.312,0.1461787049348192,0.342,0.2310743756481759,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-01,260.3767521749981,971,0.3820803295571576,0.0813533763993577,0.34809474768280124,0.0316737949391311,0.2512873326467559,0.10131739459528674,0.0854788877445932,0.2242111951866898,0.08135942327497425,0.3753882002640627,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,-1,1
2025-10-02,271.29325196785544,982,0.4592668024439919,0.06970047234353906,0.3329938900203666,0.0035176381433094325,0.1955193482688391,-0.014272265150682691,0.3034623217922607,-0.009883416981095523,0.03360488798370672,0.12294898798652928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2025-10-03,259.36056130425015,991,0.2795156407669021,0.15627910509990026,0.19071644803229063,0.26874505697465406,0.06659939455095863,0.15452358122893342,0.018163471241170535,0.2857876990444855,-0.05348133198789102,0.1489491500888802,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
2025-10-07,270.46907927527394,1037,0.2806171648987464,0.23888122197853714,0.22372227579556414,0.3618216486713785,0.09643201542912247,0.40967011736063524,-0.029893924783027964,0.24542111379771056,0.18611378977820636,0.20727538629145323,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
2025-10-08,279.09107172524784,999,-0.13913913913913914,-0.11101162192924541,-0.1111111111111111,0.05688815813408179,-0.23323323323323322,-0.08876997279887187,-0.28428428428428426,-0.13096362969683054,-0.28428428428428426,0.023772660219191392,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2025-10-09,272.9871601323671,1006,0.4423459244532803,-0.012662567791749032,0.26938369781312127,-0.12984296093051545,0.17693836978131214,-0.13324419012845376,0.12127236580516898,-0.29483333123790906,0.3727634194831014,-0.11144046634469042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2025-10-13,264.32171631023687,1062,-0.768361581920904,-0.05577329561871057,-0.795668549905838,0.37775929169770145,-0.7975517890772128,0.36387285997898705,-0.7655367231638418,0.3816237278468274,-0.7250470809792844,0.5604365751762177,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
2025-10-14,292.0053623759286,1035,0.6260869565217392,0.0480170984718622,0.6183574879227053,0.1140555475621678,0.6077294685990338,0.1056827549717324,0.5439613526570048,-0.0743359034379965,0.5207729468599034,-0.2366855947857182,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1,1
2025-10-15,334.1000897686973,989,0.4084934277047523,-0.11739924954576561,0.20424671385237614,-0.3431173291295785,-0.025278058645096056,-0.39203801177644476,0.10616784630940344,-0.18119749384865844,0.15166835187057634,-0.12310774409018428,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
2025-10-16,347.90008121929753,1006,0.5447316103379721,0.10832125424631793,0.6033797216699801,0.09189399633319413,0.6332007952286283,-0.021065257468323106,0.6500994035785288,0.13371833877095254,0.6063618290258449,0.07015965789348448,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
2025-10-17,355.4334068174597,983,-0.07121057985757884,0.11774254279015901,-0.14242115971515767,0.22990428849803424,-0.10885045778229908,0.31392636815277486,-0.12919633774160733,0.2479390524931404,0.0752797558494405,0.11989257952001633,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-20,350.2492728348445,998,0.4849699398797595,-0.03901764064444968,0.36072144288577157,0.09930246070175679,0.2535070140280561,0.04798984365502011,0.23146292585170342,0.08822895134893957,-0.03006012024048096,0.5267468663259729,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
2025-10-21,354.2255325648593,1010,0.5237623762376238,0.13556006198092868,0.5613861386138614,0.168980190553403,0.5227722772277228,0.23724178889397549,0.44653465346534654,0.14402374965946,0.40594059405940597,0.08671567082351786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
2025-10-22,343.1564342253489,980,-0.003061224489795918,-0.0095716473612777,0.17448979591836736,0.09814635744684544,0.3295918367346939,0.21861092291565073,0.4459183673469388,0.20039484444927996,0.3622448979591837,0.0376042287162289,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-23,336.28439287055375,962,-0.23180873180873182,-0.045867680821236476,-0.3399168399168399,-0.0131131159516405,-0.34407484407484407,0.0009114363843841088,-0.34407484407484407,0.10986034981162932,-0.2588357588357588,0.016442252178441384,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-27,334.35254593050104,1052,0.5903041825095057,-0.23637561846600266,0.4011406844106464,-0.2928209724389819,0.12737642585551331,-0.3170952340857706,0.0076045627376425855,-0.23903752682264992,0.021863117870722433,-0.29058413458972926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2025-10-28,322.6999225085486,995,0.3236180904522613,-0.011723522591992459,0.044221105527638194,-0.06081658712749004,-0.20603015075376885,-0.07695382655003041,-0.28442211055276384,-0.04659223289690764,-0.3949748743718593,0.14615189701068998,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2025-10-29,317.2999298886868,985,0.4720812182741117,0.09527539844252718,0.37969543147208124,0.11149339747089848,0.39390862944162436,0.02566793116201313,0.3634517766497462,0.0060785233163472676,0.24568527918781727,0.10345135856147321,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-10-30,310.22374608976423,1008,0.3323412698412698,-0.051726637796417764,0.2926587301587302,0.03727639312437683,0.18452380952380953,0.16200690524912317,0.06746031746031746,0.05139378758789565,-0.25,-0.2966503521876224,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1
2025-10-31,316.0119607478819,1010,0.22574257425742575,0.0564462747470023,0.18514851485148515,0.006428775533478061,0.1801980198019802,0.00990030216264613,0.18118811881188118,-0.025366105525321415,-0.041584158415841586,-0.043244116298536535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
2025-11-03,305.9155835337979,1025,0.11707317073170732,0.059350671161699974,-0.03414634146341464,-0.04676866469760144,0.033170731707317075,0.11506655777163104,0.15121951219512195,0.13149807671057578,0.1424390243902439,0.042366417026314294,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1,1
2025-11-04,310.49505176867433,997,0.3721163490471414,0.1290527209279761,0.18355065195586762,-0.03524036785906695,0.14142427281845538,-0.020024640258341837,0.015045135406218655,-0.048138031993094264,-0.029087261785356068,0.11858099859136444,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1,1
2025-11-05,326.7336182668958,1034,-0.6576402321083172,-0.07365393910009205,-0.6702127659574468,-0.06181002085135399,-0.6392649903288201,0.0014330829711645767,-0.5454545454545454,0.09686403941595792,-0.7350096711798839,-0.16690720036150003,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,-1
2025-11-06,337.0447022414771,1013,0.5883514313919053,0.08358841910735394,0.6179664363277394,0.09016887287175787,0.5656465942744324,0.05187725537504367,0.508390918065153,0.18195612887463225,0.32872655478775914,-0.09218038655840843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2025-11-07,327.61187345657453,978,-0.40388548057259716,-0.025228962018089763,-0.35787321063394684,0.031279471592346904,-0.3824130879345603,-0.09596031244066378,-0.39263803680981596,0.04931509014689002,-0.39570552147239263,0.01369194229215809,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2025-11-10,319.4583616988055,1002,0.0718562874251497,0.1924291044896275,-0.1277445109780439,0.14571595334210094,-0.31037924151696605,-0.005480381313459746,-0.2954091816367265,0.063457755872741,-0.2884231536926148,-0.013768231394599017,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,-1
2025-11-11,319.60518439415733,1002,0.37425149700598803,0.014700019993378919,0.33033932135728544,0.1770144783971964,0.2884231536926148,-0.11199614636865779,0.3073852295409182,0.0027719743319057594,0.19760479041916168,-0.015272890805348554,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1
2025-11-12,328.9761192137614,996,0.4387550200803213,0.05413845227172758,0.4578313253012048,-0.12786439835408644,0.4759036144578313,-0.2333783130563981,0.5170682730923695,-0.10582017737221674,0.501004016064257,-0.10997542112413135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2025-11-13,318.5974411934032,1014,0.24358974358974358,0.07528610477978631,0.23175542406311636,0.0445224266440026,0.13313609467455623,-0.11336867409804427,0.01775147928994083,-0.039001829433903026,-0.17455621301775148,-0.19164271047317263,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
2025-11-14,311.3024467940315,1027,-0.6085686465433301,-0.05468944171857901,-0.42843232716650437,0.06468612417521434,-0.2171372930866602,0.04053033207293023,-0.3339824732229795,-0.003097195662775527,-0.38656280428432327,-0.027547894406576144,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
