d,HT5lin_09:15,HT10lin_09:15,HT15lin_09:15,HT10tanh_09:15,HT10eq_09:15,HT5lin_09:30,HT10lin_09:30,HT15lin_09:30,HT10tanh_09:30,HT10eq_09:30,ema20,up_full,upsw_09:30,W50_09:30,fwdL4,tx_own
2025-10-21,0.24868648857859216,0.2353160057428483,0.20956550496186013,0.2156967645363547,0.06991526800073684,0.2156576220529372,0.2154960391671037,0.1853897665489958,0.19601256750631238,0.05890104151291361,354.2255325648593,176.0,152.0,0.0189166033383917,0,0.4291051491952194
2025-10-22,0.19161388664115866,0.1662585257574801,0.1508550749927436,0.1626494635190194,0.08439853957064034,0.01385559876162739,-0.0032188928890097006,-0.00593270182591233,-0.0023504846372651624,-0.037719735563412585,343.1564342253489,271.0,166.0,0.1145785753391871,0,0.4837443901488635
2025-10-23,0.1292917100977911,0.09432976708209319,0.09921624981298781,0.09598318196896465,-0.038134778954912435,-0.0007912551466906021,-0.007028722465496531,0.0033389275626510813,-0.004568717291360967,0.00756856211934045,336.28439287055375,316.0,210.0,0.124754747045811,0,0.624471442779194
2025-10-27,-0.1878826957584423,-0.2489656064993263,-0.3188608243359965,-0.2315844293495786,-0.36574838810813126,-0.33194108039974923,-0.33064491760610554,-0.36139961351259786,-0.3112641869419346,-0.23562926382276111,334.35254593050104,177.0,75.0,-0.1633883704768961,0,0.2243141286430928
2025-10-28,-0.02928438606398403,-0.06148347406245066,-0.05972590125932764,-0.05565322345525991,-0.16612374501320587,0.25697597274023204,0.17162072173157109,0.14678432239498992,0.16879586011480982,-0.17085205034354933,322.6999225085486,118.0,110.0,0.1260240631497836,0,0.34087395852128227
2025-10-29,-0.016215731035238566,0.008263963465505352,0.008038623048463754,0.009608843761164922,0.03456531907914572,0.07671381650863963,0.09697119934713147,0.08789384923733555,0.07596635745820489,0.14753060894716358,317.2999298886868,243.0,140.0,-0.0217725329420711,0,0.44122291501644495
2025-10-30,-4.7549971327628825e-05,-0.06046444109128257,-0.04871702681219157,-0.024118452909263642,-0.26961360100549153,-0.41899179634019396,-0.40082126990040556,-0.360695532280338,-0.34474691893598397,-0.37421368914575726,310.22374608976423,238.0,164.0,-0.3121951411174166,0,0.5286506983013031
2025-10-31,-0.15105109436900963,-0.19874202067513702,-0.18117021630522528,-0.18767058412109208,-0.2748862020513695,-0.16093495057602766,-0.22438103678131766,-0.19693172645234727,-0.20762447776463203,-0.3605950136167927,316.0119607478819,167.0,93.0,-0.0162193268550485,0,0.2942926583535124
2025-11-03,0.15452928858510084,0.22252494270293524,0.23856542212894766,0.20159389427295135,0.3896195412233662,0.09112314917780415,0.16560590178985538,0.17722136786251366,0.14657575306820836,0.29710999487736733,305.9155835337979,219.0,219.0,0.1024775729947322,0,0.715883765940301
2025-11-04,-0.11985419556807093,-0.0824554961610763,-0.07579157915460508,-0.08099776441246831,0.07157355790662849,0.086165996701362,0.08203443893170634,0.07805605860638175,0.0748839842627322,0.12202350698114335,310.49505176867433,212.0,212.0,-0.0429016202340555,0,0.6827806072669547
2025-11-05,0.07120944881241932,-0.003571688226361257,-0.02634816041898999,0.0034409668050973037,-0.162234885261127,-0.36263536486136916,-0.39562523191459614,-0.3960299217995956,-0.34815025202309097,-0.30886495313512485,326.7336182668958,435.0,179.0,0.0480935816061051,1,0.5478469003265589
2025-11-06,0.28788961170230815,0.1955256132383327,0.13307138633140586,0.19060446569089853,-0.12742455643720083,-0.04363810617317469,-0.11066219478948662,-0.163639679031684,-0.09815775835560374,-0.32212169313107386,337.0447022414771,238.0,110.0,-0.0555912482221741,0,0.32636620385503057
2025-11-07,0.048756412012606186,0.05813138256581516,0.03236033376809943,0.055086767688300585,0.11322150393156741,0.028011060078324036,0.03104978428585031,0.009219955936233844,0.024086261006689768,0.05690176334363169,327.61187345657453,224.0,112.0,0.043759596804234,0,0.34186795129952996
2025-11-10,0.06217267149201411,0.08274725768094192,0.0441304975432963,0.08081995384088636,0.1764097726734461,-0.0017869612890289782,0.03547059772054486,0.005239527989525972,0.03219172647913515,0.11924706028625795,319.4583616988055,321.0,147.0,-0.046795551960882,1,0.4601538654937316
2025-11-11,-0.0011252645931996521,0.05314242483175209,0.043015076200575396,0.048718249515223404,0.19849248570514824,0.004665496644897358,0.014338175440440793,0.0024858902830174282,0.014631221244237819,0.03330983476791631,319.60518439415733,118.0,60.0,0.030876984497342,0,0.1877316230452764
2025-11-12,-0.15113293508452766,-0.09961378056329828,-0.07986447657283316,-0.09953808450738792,0.08951585827667405,-0.15199863242161843,-0.11238342811929722,-0.09601461421356572,-0.1127581259859801,0.04773574827041317,328.9761192137614,220.0,105.0,-0.1047221746351438,0,0.3191721035889943
2025-11-13,0.0548920078358185,0.047546147053128464,0.037189190502855615,0.05365272525287763,-0.07570601723370951,-0.1680738728526039,-0.11997930215206568,-0.12285334838532296,-0.0862388734875446,-0.09110804147214377,318.5974411934032,221.0,116.0,-0.0535704962516647,0,0.36409583066796414
2025-11-14,0.24650870569366487,0.20777206046001434,0.19674666738116225,0.1950978472873427,-0.045732171387733965,0.10451309547005129,0.10056102111533864,0.09401699485208025,0.09836377077876593,-0.0019844802513026005,311.3024467940315,216.0,122.0,-0.0497715478824083,0,0.3919018345548676
2025-11-17,-0.02118919571066109,-0.06976559827079076,-0.08542738217453039,-0.0545028179632737,-0.180300672348125,0.2867006605489802,0.24676869640061128,0.21258184009447706,0.23076285304144356,0.03419497173263519,303.55935662317137,162.0,154.0,0.0428353407441653,0,0.5073142917191333
2025-11-18,-0.33764987321975387,-0.2554897579269228,-0.23200769382137873,-0.24147068142443695,0.0532806335267598,-0.544649640457615,-0.43337197623972434,-0.39443117294700086,-0.3739414772719366,-0.01967633458952465,296.0775131352503,258.0,88.0,-0.1268266727538811,0,0.2972194648223791
2025-11-19,0.338426759496204,0.3169561647672255,0.26877339753245993,0.27645386920647197,0.3360916429721371,0.597926388527459,0.5714286045293444,0.48997492110824226,0.491024584341378,0.4249067456883894,317.97489283665504,198.0,198.0,0.2069681129008107,0,0.6226906729447768
2025-11-20,-0.031415893121302295,-0.02329434981136826,-0.019279021460919643,-0.022695733201091597,-0.020367081791313028,0.15616450236811935,0.16844550552204196,0.17136382659562702,0.1607460598679942,0.1640525655280477,321.97728399506883,291.0,158.0,0.0274160128076899,0,0.490717848289011
2025-11-21,0.1428135024025887,0.15591952796355896,0.15622354785987858,0.14349594914738376,0.28282955842916774,0.4473233713248625,0.4069415775021025,0.37486177278967686,0.37588219070002366,0.2700995918143835,319.0270664717289,194.0,113.0,0.193220623492708,0,0.35420192164169767
2025-11-24,-0.04557385893306975,-0.024898061548422334,-0.008256120543178603,-0.024462473063198088,0.00606893117115582,-0.5395820444297454,-0.41482066017768576,-0.3416207458993285,-0.3644734250477684,0.05423364772855839,324.16734585537375,183.0,91.0,-0.1471671550164274,0,0.28071920618617574
2025-11-25,-0.31516231211363005,-0.2612384158300684,-0.24338975704271312,-0.24511007368706633,-0.014617445030357279,-0.4544521502620482,-0.36372279217861125,-0.3367997335146716,-0.3185812491577298,0.041704015092602,311.7704557739096,172.0,65.0,-0.2354462266220605,0,0.20848672090705364
2025-11-26,0.36350296557565664,0.317727561062263,0.3067413812442684,0.2293940703864704,0.2768555729070524,0.4554481667587156,0.40256637713515553,0.39006812763584,0.2757663747728006,0.4003459353583533,313.69707903353725,251.0,251.0,0.0825148055725659,0,0.8001349606865982
2025-11-27,-0.1031848191939285,-0.09835721488175518,-0.08229188259822137,-0.09032908373471277,-0.14291211092192704,-0.2578224741826135,-0.2299090511360304,-0.18462981776794377,-0.21985565140349267,-0.16598612858039122,307.7259286493908,173.0,111.0,0.0113288964589218,0,0.3607105858358411
2025-11-28,0.06301746570549507,0.06733685463625262,0.055959014641287046,0.0731493702611138,-0.05979138554079275,0.07852301557417897,0.06583494003178078,0.04525696749812689,0.06943895004799179,-0.08856058334181294,296.3234592542108,296.0,110.0,-0.0063969633100269,1,0.3712159687823869
2025-12-01,-0.3257201472592794,-0.2125406317785946,-0.15591584021916002,-0.20517522273615738,0.21293234764859292,-0.6333437178988214,-0.48849403899539506,-0.4084526673893813,-0.3790849713636334,0.1361307114430624,296.2926536109526,118.0,118.0,-0.3490897316604669,0,0.3982548961707975
2025-12-02,0.3674098762603391,0.3447313320491016,0.3222742770135169,0.3246754112412742,0.23181255831518488,0.36282297454968554,0.3684381854388956,0.3425556343550901,0.3394193877854099,0.3281760780379776,294.0743056480047,162.0,162.0,0.0646321922266625,0,0.550881178289366
2025-12-03,0.29179857112420965,0.25060080038230154,0.21600875384106377,0.23890052654998437,0.17682970559981795,0.2741422075852347,0.2169908364115048,0.1693681985279717,0.20609490847825548,0.08391769803937804,290.9243717767662,126.0,49.0,0.0855108591076615,0,0.16842865278265162
2025-12-04,0.1417110197343992,0.15837464941218166,0.14163588323473086,0.15455278558723498,0.14167507691306389,0.06396928847097558,0.14098662053350863,0.1379215653459034,0.11953471544661176,0.22271493856590913,282.07443160755037,148.0,113.0,-0.0730916200521079,0,0.40060348382520783
2025-12-05,0.11240927881127934,0.13017566452407003,0.13424394929360808,0.11380968617533138,0.27462449916654996,0.23986198447555096,0.2440146946437767,0.22620603123649763,0.2276817559192292,0.2719575847945205,275.2102000258789,256.0,172.0,0.1104077589362335,0,0.6249768358288548
2025-12-08,0.1281980009353747,0.10445308033535997,0.08081518093369829,0.1022242139622959,-0.036084543872470044,0.011745427513541939,0.01695334634793523,0.005390759852206665,0.024166063478134013,-0.13471246963954922,273.3806571662714,279.0,71.0,0.0009628674144819,1,0.2597111322210973
2025-12-09,-0.17558987155743414,-0.1587305240204291,-0.15743583613438306,-0.15429059598856468,-0.0980243258884335,-0.3286866349629024,-0.28910414019383956,-0.28004543454935676,-0.26864676699008994,-0.12691772645696797,273.91583267424556,80.0,59.0,-0.1464358479678801,0,0.2153946320808909
2025-12-10,-0.0420580357159795,-0.06498284538615282,-0.06281638068575741,-0.0633989640824776,-0.14574446352056022,-0.08376747220832147,-0.10590360949104262,-0.09125620008984989,-0.09963033536015133,-0.21266411337921123,262.68575337193647,182.0,96.0,-0.0406898389873229,0,0.3654556776212896
2025-12-11,-0.22408772505860103,-0.20375212673593815,-0.19719412948318862,-0.19923411564686488,-0.14629338458208951,-0.27524384350025566,-0.2933603776235811,-0.28987399940095354,-0.2774500938067409,-0.37538501928088686,255.0013959079425,116.0,40.0,-0.0894734876691901,0,0.15686188641273285
2025-12-12,-0.0268063642668952,0.0008324379699279088,0.0029705986268257437,-0.0017741514664484446,0.037851536955086064,0.16113690573225065,0.15811933241078424,0.1438810059884091,0.1519517179094164,0.0972515249913933,282.4298343929004,145.0,93.0,0.0539646904999138,0,0.3292853256806562
2025-12-15,0.2538551143996398,0.21996669939621397,0.2049730681993725,0.21298725449526504,0.15871330712608026,0.10195169260852936,0.0960987432845208,0.08227863792597725,0.09225068072774366,0.1576808370446557,273.1508025459575,229.0,140.0,0.1419658220201861,0,0.5125373921478596
2025-12-16,0.18563878402629147,0.17970169317950996,0.19130232864874866,0.17188779829986237,0.13085074186908288,0.1582689970948611,0.15766795638111078,0.16447103537323815,0.15273663603030152,0.09890358823653667,268.9459642082473,278.0,135.0,-0.0690955022331917,1,0.5019595679653638
2025-12-17,-0.010241217275548293,0.1101503568667423,0.12589142033927206,0.07303919955119358,0.4238712059992345,-0.013371323701747713,0.135403590976933,0.1528368649452048,0.07683697031333543,0.5139258399953399,269.8082533312714,163.0,128.0,-0.0894913030441688,0,0.47441098787604996
2025-12-18,0.12049479294745095,0.1227861730414916,0.09460653060655676,0.11558742953386725,0.06140748680430532,0.06296742886317643,0.054450396808004814,0.019757869298891582,0.05610882678781089,-0.07554485445050595,269.540800633055,215.0,96.0,0.0271663408205614,0,0.35616129274132263
2025-12-19,-0.17917636216401164,-0.12456715077456398,-0.11784233859118173,-0.12297215491329,0.062126198343869524,-0.028914265637536362,-0.005920982899662194,-0.0018860082488506354,-0.005916482628178895,0.03460742291356821,265.0131053346688,188.0,116.0,0.0237670480743874,0,0.4377142022976966
2025-12-22,-0.013048062763895623,-0.012464121161257924,-0.04376682625697179,-0.011581675073066585,-0.012308546226980051,-0.26364758844707203,-0.24083568817882062,-0.25523233588193667,-0.23491799546877823,-0.033076055388792415,257.67852387422414,198.0,61.0,-0.1046827596666127,0,0.2367290804171744
2025-12-23,0.04419884308920865,-0.06828699377146624,-0.061228206211786054,-0.042424953275798115,-0.5127874181241223,0.07780165618047238,-0.034660192253150084,-0.03634934342168635,-0.011278535427556797,-0.44567372060455623,251.99485493382184,96.0,57.0,-0.0657807690106988,0,0.22619509439972169
2025-12-24,-0.1077511566237089,-0.09941532476101425,-0.09502894345766291,-0.09853734607582168,0.011927192060450084,0.06869562177156889,0.07797932424795334,0.07628930578350678,0.07289132201985717,0.14252154408004838,237.13820208298168,80.0,41.0,0.0212912135192477,0,0.1728949601534589
2025-12-26,-0.13317637357041917,-0.15064764260675842,-0.13265542963060042,-0.14761325573042305,-0.12605202905234386,-0.022604599401024595,-0.06396775419232699,-0.04628695129407655,-0.05749521680849287,-0.1949702284729274,231.41075426555489,178.0,99.0,0.0137041221194376,0,0.42781071395840475
2025-12-29,0.1272187997737607,0.14274289870717494,0.1371944101086932,0.13234545585975882,0.25997220954134703,0.1797681771550699,0.17436699433260994,0.19175878228802581,0.15377503191334116,0.26339426494359963,226.32401576407344,285.0,109.0,-0.0525896026990287,1,0.4816104010527309
2025-12-30,-0.03837018957841564,-0.039234564286123964,-0.04653036920461422,-0.03823933256632013,-0.07011564628024075,-0.041507238576219345,-0.03269201487640323,-0.04149869054102233,-0.03203341495653834,-0.04140641664134932,231.9122047389236,237.0,72.0,0.0220681758256964,1,0.31046231517247824
2025-12-31,0.2488682040775511,0.19602010625477478,0.1738065078520961,0.19074107662339193,0.034023070419409294,0.5925439117386256,0.47498271707430373,0.42583768925563625,0.40822517995557883,0.04112552552356359,232.3967566685499,271.0,101.0,0.1412190305165759,1,0.4346015901764444
2026-01-02,-0.07080080502778408,-0.07211591872489911,-0.07991345564583546,-0.0678152122942093,-0.12426669358438694,-0.03013403002401586,-0.04493176996502134,-0.05678741781633772,-0.0491007764536091,-0.07787954905481584,236.0732560334499,474.0,131.0,0.0384448913912117,1,0.5549124970828472
2026-01-05,0.454085573634006,0.4295522599376195,0.36954770850926755,0.38322985652528907,0.22557175384241873,0.4553056312516786,0.41682193429873354,0.35907237785371676,0.3698563796397888,0.18957498739201517,258.73294593502607,637.0,231.0,0.0187115466698681,1,0.8928124679491322
2026-01-06,0.20216163374185925,0.17854586217319288,0.1566533795320529,0.16356724847344734,-0.13791802396643538,0.5262968197799589,0.45469395104206006,0.41147956676816266,0.3497754160818191,-0.010773967555388116,294.75837965549977,489.0,186.0,0.2505729448202072,1,0.6310253171339467
2026-01-07,0.22653263575353313,0.24290576086544519,0.20802395490803113,0.20716044225168695,0.10989297764523139,0.011296142004774318,0.04851738649085974,0.03424458384924166,0.07892595030860246,-0.08222431603648246,313.2575815930712,228.0,105.0,-0.19518079383022,0,0.3351874181816209
2026-01-08,-0.15538764557268295,-0.1328521944771856,-0.13053608703446917,-0.12012899895911272,-0.1773791620173005,-0.12365263924429494,-0.0846069514973036,-0.08679656206508135,-0.042893064855661106,-0.1599612098203943,305.1378119175406,310.0,163.0,-0.0411164890389172,1,0.5341848621633577
2026-01-09,0.17742015645393905,0.17452673352262657,0.17003878650057158,0.16191713702887894,0.21152218740619308,-0.3124639212879622,-0.3216880943993177,-0.30983147482540635,-0.2992235610341778,-0.3102446310858438,305.6008774492034,573.0,96.0,-0.3698313765132906,1,0.3141352236986198
2026-01-12,-0.11992683317192994,-0.13073469835407675,-0.12922054732711724,-0.11976079038083082,-0.23467330343137335,-0.141094124782057,-0.13400910877709707,-0.13608718027948466,-0.11896467080029316,-0.20104676429903648,331.06746054927925,208.0,115.0,-0.1579051000148464,0,0.34736122906552547
2026-01-13,-0.01005348966186277,-0.0387029559678124,-0.04250050350322809,-0.0376023494783081,-0.1221140796115752,-0.12886490203363452,-0.17654421790577796,-0.17691346999848367,-0.16795061563665048,-0.28498924120361746,319.3467500207765,251.0,210.0,-0.1233218521164096,0,0.6575924132196039
2026-01-14,0.2463038681800932,0.18285007678592652,0.16396471676042892,0.16891442228646963,0.05009911568764123,0.2741219252605465,0.18268269085361735,0.15427636796307417,0.1633280029983663,0.00582824304606207,348.5518214473692,225.0,102.0,0.1392486826647503,0,0.29263941177080277
2026-01-15,-0.023484419615677262,0.021788244071645372,0.029799429697600903,0.02553643968265537,-0.005040176411822311,0.11205657465156822,0.14410640429221674,0.13388006273455777,0.14159848364963298,0.06243819498387262,336.78498130952454,313.0,122.0,0.0848491227128141,0,0.3622489326145903
2026-01-16,-0.41169445892298145,-0.30473242443947585,-0.26079445533679596,-0.28030828088222953,0.0891130890530948,-0.49992858370855964,-0.36907755501036343,-0.31632323883993135,-0.31051030157446774,0.18036102094397213,334.51974499433175,379.0,83.0,-0.2448030219024505,1,0.2481168936721699
2026-01-19,-0.2100108202708163,-0.1233904172103805,-0.11271275890368498,-0.08846409014740876,-0.024367227567563415,0.18424710122403867,0.20283388596650037,0.19396029985623994,0.19341407932049087,0.01399952089437292,338.75595975677635,566.0,245.0,0.0856197251211571,1,0.7232345083342822
2026-01-20,0.10241138312914043,0.12204565085422577,0.12425737852262528,0.11930656176400666,0.15488498676404755,0.0776117395206318,0.107691176328173,0.10353575088606166,0.10540637087217763,0.15027831959446042,360.3982493037501,414.0,229.0,0.2899052522352344,1,0.6354081920275775
2026-01-21,0.19042887661924615,0.1409178857220288,0.12781496083063665,0.11018116548946695,0.1481600795749306,0.2784326316928994,0.21276281090898902,0.20335316815432053,0.18175467498651043,0.13257506179158335,365.50317794148816,365.0,263.0,0.087251128807211,1,0.7195559871222311
2026-01-22,-0.0588024856399803,-0.02675241516888666,-0.03018546865390536,-0.030673579371587333,0.14314340729709085,-0.025069522198556377,0.0010215234784728849,-0.004930594786981955,-0.015838698003746633,0.17441293686680293,371.16954194706074,224.0,125.0,-0.1133413169299966,0,0.3367733228978916
2026-01-23,-0.011366914809862565,-0.03375448705870784,-0.035280462807201846,-0.1459184389372811,0.1292211783282862,-0.2196154669189502,-0.20770301268955516,-0.2003075866533002,-0.28680626006352666,0.01645060108862171,361.91529985686446,293.0,168.0,-0.2903138067488799,0,0.464197009815399
2026-01-26,0.3810948512934742,0.3257693515444641,0.2835236768633131,0.2991596500595996,0.09432070248054718,0.23136956322272945,0.19606382892197327,0.16364891105996232,0.18878806250857033,0.03724811778949463,355.3519379657345,145.0,132.0,0.0273182219467012,0,0.37146272722094553
2026-01-27,-0.100570041786531,-0.08071754978858346,-0.09208611581002606,-0.0801371417565197,0.02791018969230282,-0.046447403299260316,-0.03886286523614686,-0.06231355820060203,-0.0418176120891625,0.08265500654582242,335.318420064236,326.0,69.0,0.0182882873130739,0,0.20577455896035135
2026-01-28,0.5005521725016273,0.3993283644345115,0.3513038836222981,0.364857761268785,0.09528007596264786,0.34885781107143843,0.260562525510548,0.22046590710168526,0.25096073989488754,0.024803249789463817,334.43095148668976,270.0,157.0,0.1964821094757362,0,0.4694541557893111
2026-01-29,-0.04669231058790012,-0.030783025751660177,-0.032031036382597695,-0.02292918402376015,-0.045579879389858184,-0.5086594895512182,-0.4171695057847155,-0.3881716028369509,-0.3598494496908711,-0.2036728565976166,328.2946703927193,252.0,144.0,-0.3474085205295663,0,0.4386303311830844
2026-01-30,-0.10913789849880592,-0.12445031223765503,-0.155310257191857,-0.11825379148779033,-0.23099427348728746,-0.17785856646307874,-0.20710340511067468,-0.23480465766434644,-0.18317167160103726,-0.40628714911427133,337.6951779743651,320.0,87.0,-0.0988654629409841,0,0.25762878973239084
2026-02-02,0.005357309849397239,-0.07066225454791417,-0.10951066948022603,-0.05395067969568317,-0.38449993660812065,-0.08333548230513096,-0.1366256619767359,-0.17028481043077381,-0.12530505143749973,-0.3354365553589756,346.86706578633033,287.0,149.0,-0.0605693920760559,0,0.4295593750367289
2026-02-03,-0.23316648972563508,-0.1664307022182748,-0.135652156884047,-0.16305255161915677,0.08304320928613165,-0.2805594155694651,-0.21090276551545795,-0.17951069468755884,-0.20614041569349625,0.013270973601825026,368.3082976162036,296.0,155.0,-0.0944467495685649,0,0.4208430844572447
2026-02-04,-0.03443977286531653,0.004986178798754071,0.0220044352601591,-0.0002356469736495218,0.05554750693741663,-0.10366662019184923,-0.019261145013301076,0.0041760621139112705,-0.0339874354944142,0.22603599252879789,375.326554986089,441.0,235.0,0.1523199933700477,1,0.6261214317987972
2026-02-05,0.07785981478940229,0.06485759973804357,0.05543483683987915,0.05640662243011753,0.08239942950254593,0.06317921701290678,0.058695903305533606,0.047143273651249665,0.054841368118317364,0.08309727405542047,381.5811687969377,215.0,198.0,0.005808799758601,0,0.5188935308947799
2026-02-06,-0.1668030033380921,-0.19765888556528033,-0.20876984372605467,-0.17493025495192785,-0.38493553303791295,-0.1415002419324547,-0.15150272209966242,-0.1551347569011921,-0.13078148563728273,-0.2445663819843514,380.28772414961026,663.0,163.0,-0.2968066589029299,1,0.4286228285819545
2026-02-09,-0.20451177794759187,-0.1731887823064853,-0.18666475904202273,-0.1688205877351268,0.0012385876423716968,-0.11517266883758812,-0.07690342078265912,-0.10832830997915602,-0.07796325889614329,0.05492303545735655,407.21270280202833,188.0,84.0,-0.2731758769096158,0,0.2062804019177115
2026-02-10,0.666448881081965,0.5712701192667603,0.5201243910801433,0.40925650000536906,0.021947999241267703,0.4539148102864047,0.40956977017873064,0.3670046464762767,0.31250249481419795,-0.02733742153785295,399.0019692018351,430.0,262.0,-0.0287442714046481,1,0.6566383632745114
2026-02-11,0.45760252628376424,0.37859870967181436,0.3312227220203114,0.3286208114839158,-0.015345467098127253,0.45909540324667925,0.3845175008100793,0.33658131010462167,0.33483585150203543,0.010845957612811695,401.9541626111842,571.0,205.0,0.22012965798549,1,0.5100084016253846
2026-02-23,0.26477170581095577,0.20345734974515609,0.1508286800664185,0.19071203237640774,-0.11582448760578097,0.5371568444068806,0.42389239301960896,0.34836169511823956,0.3417007215840477,-0.05970430174750665,418.0537661720238,405.0,375.0,0.128290651111587,0,0.8970138062234135
2026-02-24,0.10618263840761467,0.09818420848898263,0.060316857336003435,0.09231894366352765,0.04015570837058204,0.202398293436259,0.17078041217630502,0.12321631782269778,0.1588488641902235,0.013150704002748736,442.1438836794501,856.0,398.0,0.316972034453035,1,0.9001594609607809
2026-02-25,0.16812970694364057,0.10282437277624892,0.06038773096623881,0.0677440372173379,0.045393028324603464,0.18072569922923928,0.13478647114433887,0.11506196749516988,0.07968017322924895,0.12607857811295886,481.5587519004548,712.0,178.0,-0.1275956806110817,1,0.3696329872472034
2026-02-26,-0.4353864723433642,-0.31015832655667586,-0.28811491680917345,-0.21576123425332958,-0.16150536482262173,-0.3942223672306808,-0.24830676240437996,-0.21379239703086578,-0.13842115824948947,-0.11869825654777315,503.5055374337449,407.0,135.0,-0.2704711233245289,0,0.26812018927947606
