date,side,ordinal,is_2nd,entry_min,prior_swing_L,prior_run_open_L,ext_lvl,mfe_L,reach_L3,reach_L4,reach_L5
2023-04-12,long,1,0,687,0.513,0.024,>=L2,0.139,0,0,0
2023-04-13,short,1,0,569,0.542,0.317,>=L2,0.375,0,0,0
2023-04-13,long,1,0,596,0.517,0.225,>=L2,0.167,0,0,0
2023-04-13,short,2,1,733,0.542,0.317,>=L2,0.258,1,0,0
2023-04-14,long,1,0,587,0.51,0.281,>=L2,1.131,1,1,0
2023-04-14,short,1,0,593,0.502,0.23,>=L2,0.034,0,0,0
2023-04-14,long,2,1,651,0.544,0.315,>=L2,0.748,1,1,0
2023-04-17,long,1,0,643,0.676,0.317,>=L2,0.167,1,0,0
2023-04-18,short,1,0,554,0.578,0.4,>=L2,0.272,1,0,0
2023-04-18,long,1,0,598,0.51,0.179,>=L2,0.238,0,0,0
2023-04-18,short,2,1,749,0.706,0.434,>=L2,0.23,1,0,0
2023-04-19,short,1,0,612,0.543,0.276,>=L2,0.69,1,1,0
2023-04-20,long,1,0,586,0.702,0.296,>=L2,0.423,1,1,0
2023-04-20,short,1,0,641,0.643,0.406,>=L2,0.389,1,0,0
2023-04-20,long,2,1,713,0.982,0.575,>=L3,0.169,0,0,0
2023-04-21,short,1,0,593,0.534,0.356,>=L2,0.992,1,1,1
2023-04-21,long,1,0,676,0.509,0.178,>=L2,0.034,0,0,0
2023-04-21,short,2,1,748,1.28,1.102,>=L3,0.288,1,0,0
2023-04-24,long,1,0,559,0.575,0.551,>=L2,0.381,1,0,0
2023-04-25,short,1,0,568,0.506,0.335,>=L2,2.073,1,1,1
2023-04-26,short,1,0,562,0.526,0.389,>=L2,0.324,0,0,0
2023-04-26,long,1,0,644,0.577,0.137,>=L2,0.079,0,0,0
2023-04-26,short,2,1,730,0.699,0.562,>=L2,0.029,0,0,0
2023-04-26,long,2,1,789,0.627,0.137,>=L2,0.022,0,0,0
2023-04-27,long,1,0,581,0.519,0.245,>=L2,0.646,1,1,0
2023-04-27,short,1,0,819,0.586,0.275,>=L2,0.015,0,0,0
2023-04-28,long,1,0,583,0.658,0.592,>=L2,0.102,0,0,0
2023-04-28,long,2,1,813,0.658,0.592,>=L2,0.051,0,0,0
2023-05-02,short,1,0,554,0.676,0.579,>=L2,0.008,0,0,0
2023-05-02,short,2,1,597,0.676,0.579,>=L2,0.165,0,0,0
2023-05-02,long,1,0,685,0.909,0.331,>=L3,0.023,0,0,0
2023-05-03,short,1,0,693,0.546,0.273,>=L2,0.023,0,0,0
2023-05-04,long,1,0,596,0.507,0.459,>=L2,0.515,1,1,0
2023-05-05,long,1,0,546,0.561,0.538,>=L2,0.3,1,0,0
2023-05-05,short,1,0,592,0.625,0.024,>=L2,0.372,1,0,0
2023-05-05,long,2,1,781,0.798,0.775,>=L3,0.095,0,0,0
2023-05-08,short,1,0,637,0.54,0.397,>=L2,0.278,0,0,0
2023-05-09,long,1,0,656,0.538,0.315,>=L2,0.182,1,0,0
2023-05-11,short,1,0,577,0.524,0.33,>=L2,0.896,1,1,1
2023-05-11,long,1,0,678,0.499,0.194,>=L2,0.017,0,0,0
2023-05-11,short,2,1,774,1.336,1.141,>=L3,0.093,0,0,0
2023-05-12,long,1,0,617,0.521,0.277,>=L2,0.814,1,1,0
2023-05-15,long,1,0,559,0.563,0.45,>=L2,0.314,1,0,0
2023-05-15,short,1,0,640,0.515,0.113,>=L2,0.177,0,0,0
2023-05-15,long,2,1,738,0.667,0.555,>=L2,0.386,1,0,0
2023-05-16,long,1,0,596,0.591,0.501,>=L2,0.493,1,1,0
2023-05-17,long,1,0,562,0.547,0.457,>=L2,1.493,1,1,1
2023-05-18,short,1,0,583,0.596,0.492,>=L2,0.015,0,0,0
2023-05-18,long,1,0,628,0.664,0.171,>=L2,0.388,1,0,0
2023-05-19,short,1,0,584,0.518,0.458,>=L2,0.39,0,0,0
2023-05-19,long,1,0,683,0.54,0.06,>=L2,0.113,0,0,0
2023-05-22,short,1,0,622,0.518,0.325,>=L2,0.1,0,0,0
2023-05-23,long,1,0,600,0.535,0.243,>=L2,0.567,1,1,0
2023-05-23,short,1,0,691,0.867,0.624,>=L3,0.308,1,0,0
2023-05-24,long,1,0,590,0.502,0.251,>=L2,0.227,0,0,0
2023-05-24,short,1,0,647,0.575,0.324,>=L2,0.081,0,0,0
2023-05-24,long,2,1,790,0.632,0.251,>=L2,0.122,0,0,0
2023-05-25,short,1,0,552,0.501,0.017,>=L2,0.542,1,0,0
2023-05-25,long,1,0,602,0.851,0.834,>=L3,0.384,1,0,0
2023-05-26,long,1,0,546,0.506,0.371,>=L2,0.497,1,0,0
2023-05-26,short,1,0,577,0.683,0.135,>=L2,0.042,0,0,0
2023-05-26,long,2,1,587,0.716,0.582,>=L3,0.421,1,0,0
2023-05-26,short,2,1,705,0.683,0.135,>=L2,0.051,0,0,0
2023-05-29,short,1,0,578,0.577,0.356,>=L2,0.323,1,0,0
2023-05-30,short,1,0,683,0.643,0.148,>=L2,0.2,1,0,0
2023-05-30,long,1,0,778,0.538,0.495,>=L2,0.2,0,0,0
2023-05-31,short,1,0,580,0.513,0.319,>=L2,0.806,1,1,1
2023-05-31,long,1,0,649,0.54,0.195,>=L2,0.425,1,0,0
2023-05-31,short,2,1,820,1.266,1.071,>=L3,0.035,0,0,0
2023-06-01,short,1,0,589,0.708,0.086,>=L2,0.276,1,0,0
2023-06-01,long,1,0,800,0.76,0.673,>=L3,0.095,0,0,0
2023-06-02,long,1,0,573,0.562,0.465,>=L2,1.176,1,1,1
2023-06-05,short,1,0,546,0.686,0.653,>=L2,0.243,1,0,0
2023-06-05,long,1,0,587,0.519,0.033,>=L2,0.368,1,0,0
2023-06-05,short,2,1,782,0.753,0.72,>=L3,0.352,1,0,0
2023-06-06,long,1,0,562,0.566,0.507,>=L2,0.516,1,0,0
2023-06-06,long,2,1,617,0.634,0.575,>=L2,0.186,1,0,0
2023-06-07,long,1,0,571,0.53,0.368,>=L2,0.71,1,1,0
2023-06-08,short,1,0,599,0.688,0.562,>=L2,1.1,1,1,1
2023-06-08,long,1,0,822,0.512,0.126,>=L2,0.008,0,0,0
2023-06-09,long,1,0,578,0.615,0.481,>=L2,0.276,1,0,0
2023-06-12,long,1,0,611,0.57,0.193,>=L2,0.136,0,0,0
2023-06-12,short,1,0,780,0.506,0.377,>=L2,0.016,0,0,0
2023-06-13,long,1,0,571,0.542,0.483,>=L2,1.025,1,1,1
2023-06-13,short,1,0,758,0.508,0.058,>=L2,0.125,0,0,0
2023-06-14,short,1,0,547,0.528,0.52,>=L2,0.016,0,0,0
2023-06-14,long,1,0,564,0.512,0.008,>=L2,0.236,1,0,0
2023-06-15,long,1,0,582,0.645,0.483,>=L2,0.379,1,0,0
2023-06-15,short,1,0,616,0.556,0.161,>=L2,0.04,0,0,0
2023-06-15,long,2,1,705,0.757,0.596,>=L3,0.411,1,0,0
2023-06-16,long,1,0,590,0.526,0.21,>=L2,0.364,1,0,0
2023-06-16,short,1,0,780,0.834,0.623,>=L3,0.097,0,0,0
2023-06-19,long,1,0,569,0.681,0.402,>=L2,0.426,1,1,0
2023-06-20,long,1,0,641,0.507,0.229,>=L2,0.45,1,0,0
2023-06-21,short,1,0,817,0.527,0.081,>=L2,0.008,0,0,0
2023-06-26,long,1,0,530,0.506,0.423,>=L2,0.191,0,0,0
2023-06-26,short,1,0,551,0.697,0.241,>=L2,0.066,0,0,0
2023-06-26,long,2,1,570,0.664,0.456,>=L2,0.124,1,0,0
2023-06-26,short,2,1,816,0.697,0.241,>=L2,0.025,0,0,0
2023-06-27,short,1,0,560,0.61,0.526,>=L2,0.466,1,0,0
2023-06-27,short,2,1,653,0.61,0.526,>=L2,0.738,1,1,1
2023-06-28,short,1,0,571,0.545,0.421,>=L2,0.587,1,0,0
2023-06-28,long,1,0,658,0.653,0.124,>=L2,0.107,0,0,0
2023-06-28,short,2,1,729,0.81,0.686,>=L3,0.017,0,0,0
2023-06-29,long,1,0,538,0.657,0.623,>=L2,0.471,1,1,0
2023-06-29,short,1,0,545,0.505,0.034,>=L2,1.153,1,1,1
2023-06-30,long,1,0,567,0.509,0.147,>=L2,0.764,1,1,0
2023-07-03,long,1,0,562,0.674,0.644,>=L2,0.462,1,1,0
2023-07-04,short,1,0,591,0.534,0.316,>=L2,0.038,0,0,0
2023-07-04,long,1,0,633,0.67,0.354,>=L2,0.459,1,1,0
2023-07-05,short,1,0,626,0.67,0.579,>=L2,0.497,1,0,0
2023-07-06,long,1,0,557,0.538,0.136,>=L2,0.273,0,0,0
2023-07-07,long,1,0,562,0.554,0.49,>=L2,0.732,1,1,0
2023-07-07,short,1,0,590,0.639,0.149,>=L2,0.156,0,0,0
2023-07-07,long,2,1,630,0.554,0.49,>=L2,0.788,1,1,0
2023-07-07,short,2,1,740,0.703,0.213,>=L2,0.185,0,0,0
2023-07-10,short,1,0,587,0.584,0.153,>=L2,0.849,1,1,1
2023-07-10,long,1,0,630,0.543,0.431,>=L2,0.014,0,0,0
2023-07-10,long,2,1,750,0.591,0.431,>=L2,0.16,0,0,0
2023-07-11,long,1,0,573,0.6,0.512,>=L2,0.364,1,0,0
2023-07-12,long,1,0,593,0.508,0.129,>=L2,0.359,1,0,0
2023-07-13,long,1,0,569,0.683,0.516,>=L2,0.314,1,1,0
2023-07-14,short,1,0,571,0.544,0.511,>=L2,0.175,0,0,0
2023-07-14,long,1,0,630,0.618,0.108,>=L2,0.524,1,1,0
2023-07-17,long,1,0,581,0.586,0.553,>=L2,0.313,1,0,0
2023-07-17,short,1,0,726,0.593,0.033,>=L2,0.087,0,0,0
2023-07-18,long,1,0,563,0.552,0.307,>=L2,0.109,0,0,0
2023-07-18,long,2,1,597,0.62,0.327,>=L2,0.375,1,0,0
2023-07-20,long,1,0,555,0.539,0.526,>=L2,0.254,1,0,0
2023-07-20,short,1,0,742,0.576,0.012,>=L2,0.031,0,0,0
2023-07-21,long,1,0,581,0.618,0.34,>=L2,0.548,1,1,0
2023-07-24,short,1,0,572,0.583,0.508,>=L2,0.05,0,0,0
2023-07-24,long,1,0,596,0.558,0.075,>=L2,0.501,1,1,0
2023-07-24,long,2,1,790,0.99,0.483,>=L3,0.056,0,0,0
2023-07-25,long,1,0,578,0.703,0.47,>=L2,0.401,1,1,0
2023-07-26,long,1,0,638,0.505,0.012,>=L2,0.168,0,0,0
2023-07-26,short,1,0,782,0.76,0.748,>=L3,0.181,0,0,0
2023-07-27,long,1,0,553,0.546,0.45,>=L2,0.146,0,0,0
2023-07-27,short,1,0,689,0.508,0.095,>=L2,0.006,0,0,0
2023-07-28,long,1,0,575,0.626,0.495,>=L2,0.541,1,1,0
2023-07-28,short,1,0,731,0.587,0.132,>=L2,0.086,0,0,0
2023-07-31,short,1,0,561,0.517,0.353,>=L2,2.002,1,1,1
2023-08-01,long,1,0,635,0.577,0.335,>=L2,0.219,0,0,0
2023-08-04,long,1,0,591,0.53,0.503,>=L2,0.487,1,0,0
2023-08-07,long,1,0,609,0.634,0.508,>=L2,0.557,1,1,0
2023-08-08,short,1,0,565,0.62,0.588,>=L2,0.936,1,1,1
2023-08-08,long,1,0,630,0.598,0.033,>=L2,0.071,0,0,0
2023-08-09,short,1,0,628,0.625,0.156,>=L2,0.261,1,0,0
2023-08-10,short,1,0,551,0.563,0.515,>=L2,0.77,1,1,0
2023-08-11,long,1,0,679,0.54,0.225,>=L2,0.0,0,0,0
2023-08-15,short,1,0,657,0.523,0.173,>=L2,0.081,0,0,0
2023-08-16,long,1,0,592,0.544,0.491,>=L2,0.174,0,0,0
2023-08-17,long,1,0,586,0.656,0.35,>=L2,0.973,1,1,1
2023-08-18,long,1,0,592,0.653,0.497,>=L2,0.233,1,0,0
2023-08-21,short,1,0,563,0.547,0.291,>=L2,0.353,1,0,0
2023-08-22,short,1,0,599,0.539,0.476,>=L2,0.214,0,0,0
2023-08-23,long,1,0,576,0.638,0.562,>=L2,0.475,1,0,0
2023-08-24,short,1,0,554,0.548,0.527,>=L2,0.23,0,0,0
2023-08-24,long,1,0,616,0.581,0.055,>=L2,0.038,0,0,0
2023-08-24,short,2,1,697,0.57,0.527,>=L2,0.137,0,0,0
2023-08-25,short,1,0,654,0.531,0.322,>=L2,0.485,1,0,0
2023-08-29,long,1,0,759,0.506,0.018,>=L2,0.619,1,1,0
2023-08-31,short,1,0,545,0.51,0.503,>=L2,0.317,1,0,0
2023-09-01,long,1,0,568,0.513,0.462,>=L2,0.367,1,0,0
2023-09-01,short,1,0,824,0.551,0.051,>=L2,0.0,0,0,0
2023-09-04,short,1,0,604,0.549,0.252,>=L2,0.071,0,0,0
2023-09-04,long,1,0,621,0.523,0.297,>=L2,0.62,1,1,0
2023-09-06,short,1,0,601,0.563,0.271,>=L2,0.19,0,0,0
2023-09-07,long,1,0,568,0.588,0.392,>=L2,0.133,0,0,0
2023-09-07,short,1,0,767,0.602,0.21,>=L2,0.084,0,0,0
2023-09-08,long,1,0,631,0.613,0.447,>=L2,0.238,1,0,0
2023-09-12,long,1,0,624,0.53,0.209,>=L2,0.712,1,1,1
2023-09-13,long,1,0,569,0.6,0.512,>=L2,0.041,0,0,0
2023-09-13,short,1,0,597,0.525,0.089,>=L2,0.362,1,0,0
2023-09-13,long,2,1,787,0.6,0.512,>=L2,0.034,0,0,0
2023-09-14,long,1,0,571,0.52,0.513,>=L2,0.707,1,1,0
2023-09-15,long,1,0,616,0.512,0.239,>=L2,0.512,1,0,0
2023-09-18,short,1,0,742,0.567,0.294,>=L2,0.322,0,0,0
2023-09-19,short,1,0,653,0.599,0.303,>=L2,0.433,1,1,0
2023-09-20,long,1,0,587,0.556,0.173,>=L2,0.13,0,0,0
2023-09-20,short,1,0,650,0.506,0.383,>=L2,0.412,1,0,0
2023-09-21,short,1,0,549,0.683,0.654,>=L2,1.036,1,1,1
2023-09-25,long,1,0,556,0.649,0.566,>=L2,0.49,1,1,0
2023-09-26,long,1,0,554,0.502,0.034,>=L2,0.11,0,0,0
2023-09-26,short,1,0,592,0.688,0.633,>=L2,0.413,1,0,0
2023-09-27,long,1,0,570,0.637,0.526,>=L2,0.194,1,0,0
2023-09-27,short,1,0,652,0.499,0.111,>=L2,0.249,0,0,0
2023-09-28,long,1,0,554,0.605,0.598,>=L2,0.171,0,0,0
2023-09-28,short,1,0,593,0.526,0.007,>=L2,0.662,1,1,0
2023-09-28,long,2,1,791,0.669,0.662,>=L2,0.171,0,0,0
2023-10-02,long,1,0,582,0.641,0.448,>=L2,0.206,1,0,0
2023-10-03,long,1,0,573,0.561,0.408,>=L2,0.08,0,0,0
2023-10-03,short,1,0,614,0.612,0.204,>=L2,0.539,1,1,0
2023-10-04,short,1,0,557,0.5,0.493,>=L2,0.428,1,0,0
2023-10-05,long,1,0,565,0.645,0.557,>=L2,0.901,1,1,1
2023-10-06,long,1,0,557,0.527,0.506,>=L2,0.295,0,0,0
2023-10-11,short,1,0,548,0.704,0.704,>=L2,0.646,1,1,1
2023-10-12,short,1,0,554,0.503,0.295,>=L2,0.014,0,0,0
2023-10-12,long,1,0,637,0.632,0.323,>=L2,0.352,1,0,0
2023-10-13,short,1,0,737,0.556,0.144,>=L2,0.029,0,0,0
2023-10-16,short,1,0,609,0.513,0.347,>=L2,0.158,0,0,0
2023-10-17,short,1,0,572,0.564,0.423,>=L2,0.674,1,1,0
2023-10-18,short,1,0,560,0.54,0.409,>=L2,1.227,1,1,1
2023-10-19,short,1,0,690,0.629,0.058,>=L2,0.043,0,0,0
2023-10-19,long,1,0,755,0.925,0.867,>=L3,0.166,0,0,0
2023-10-20,long,1,0,647,0.509,0.058,>=L2,0.981,1,1,1
2023-10-23,short,1,0,623,0.658,0.547,>=L2,0.374,1,0,0
2023-10-24,short,1,0,679,0.98,0.889,>=L3,0.289,1,0,0
2023-10-24,long,1,0,752,1.298,0.409,>=L3,0.571,1,0,0
2023-10-25,long,1,0,588,0.572,0.504,>=L2,0.238,1,0,0
2023-10-25,short,1,0,711,0.579,0.068,>=L2,0.381,1,0,0
2023-10-26,short,1,0,545,0.551,0.475,>=L2,0.351,1,0,0
2023-10-26,long,1,0,590,0.695,0.22,>=L2,0.09,0,0,0
2023-10-27,long,1,0,587,0.54,0.498,>=L2,0.18,0,0,0
2023-10-27,short,1,0,689,0.533,0.042,>=L2,0.194,0,0,0
2023-10-30,short,1,0,564,0.593,0.05,>=L2,0.222,1,0,0
2023-11-01,short,1,0,600,0.64,0.497,>=L2,0.443,1,0,0
2023-11-01,long,1,0,677,0.558,0.143,>=L2,0.306,1,0,0
2023-11-02,long,1,0,556,0.567,0.526,>=L2,0.41,1,1,0
2023-11-03,long,1,0,614,0.539,0.218,>=L2,0.15,0,0,0
2023-11-03,short,1,0,731,0.525,0.321,>=L2,0.007,0,0,0
2023-11-06,short,1,0,815,0.677,0.381,>=L2,0.007,0,0,0
2023-11-07,long,1,0,582,0.507,0.371,>=L2,0.286,0,0,0
2023-11-08,long,1,0,593,0.514,0.235,>=L2,0.286,1,0,0
2023-11-08,short,1,0,740,0.521,0.279,>=L2,0.044,0,0,0
2023-11-09,long,1,0,586,0.628,0.524,>=L2,0.09,0,0,0
2023-11-09,long,2,1,693,0.681,0.576,>=L2,0.307,0,0,0
2023-11-10,long,1,0,569,0.546,0.261,>=L2,0.346,1,0,0
2023-11-13,short,1,0,553,0.561,0.437,>=L2,0.631,1,1,0
2023-11-15,short,1,0,582,0.508,0.315,>=L2,0.5,1,0,0
2023-11-15,long,1,0,812,0.613,0.194,>=L2,0.04,0,0,0
2023-11-16,long,1,0,759,0.51,0.178,>=L2,0.218,0,0,0
2023-11-17,long,1,0,566,0.507,0.499,>=L2,0.442,1,0,0
2023-11-17,short,1,0,652,0.516,0.008,>=L2,0.033,0,0,0
2023-11-22,short,1,0,732,0.63,0.339,>=L2,0.008,0,0,0
2023-11-23,long,1,0,576,0.528,0.394,>=L2,0.017,0,0,0
2023-11-24,short,1,0,578,0.667,0.498,>=L2,0.152,1,0,0
2023-11-28,long,1,0,575,0.513,0.353,>=L2,1.194,1,1,1
2023-11-28,short,1,0,815,0.545,0.16,>=L2,0.08,0,0,0
2023-11-29,long,1,0,557,0.709,0.679,>=L2,0.287,1,0,0
2023-11-29,short,1,0,598,0.543,0.03,>=L2,0.648,1,1,0
2023-11-30,long,1,0,615,0.557,0.12,>=L2,0.331,1,0,0
2023-12-01,long,1,0,530,0.598,0.113,>=L2,0.983,1,1,1
2023-12-04,short,1,0,583,0.636,0.446,>=L2,0.38,1,0,0
2023-12-04,long,1,0,763,0.512,0.19,>=L2,0.11,0,0,0
2023-12-05,short,1,0,554,0.497,0.163,>=L2,0.275,1,0,0
2023-12-05,long,1,0,603,0.497,0.334,>=L2,0.186,0,0,0
2023-12-05,short,2,1,681,0.735,0.401,>=L3,0.03,0,0,0
2023-12-05,long,2,1,728,0.594,0.334,>=L2,0.134,0,0,0
2023-12-06,long,1,0,583,0.556,0.396,>=L2,0.305,1,0,0
2023-12-06,short,1,0,670,0.556,0.16,>=L2,0.206,0,0,0
2023-12-07,long,1,0,585,0.535,0.388,>=L2,0.039,0,0,0
2023-12-07,short,1,0,655,0.582,0.194,>=L2,0.349,1,0,0
2023-12-08,long,1,0,557,0.519,0.48,>=L2,0.008,0,0,0
2023-12-08,short,1,0,606,0.637,0.157,>=L2,0.236,1,0,0
2023-12-11,long,1,0,709,0.535,0.168,>=L2,0.128,0,0,0
2023-12-12,short,1,0,611,0.534,0.316,>=L2,0.462,1,0,0
2023-12-13,short,1,0,659,0.52,0.293,>=L2,0.293,1,0,0
2023-12-14,short,1,0,557,0.499,0.108,>=L2,0.125,0,0,0
2023-12-14,long,1,0,570,0.549,0.441,>=L2,0.266,1,0,0
2023-12-14,short,2,1,658,0.599,0.108,>=L2,0.216,0,0,0
2023-12-15,short,1,0,720,0.552,0.518,>=L2,0.348,1,0,0
2023-12-18,short,1,0,539,0.507,0.498,>=L2,0.318,1,0,0
2023-12-18,long,1,0,583,0.524,0.009,>=L2,0.163,0,0,0
2023-12-19,long,1,0,797,0.615,0.219,>=L2,0.132,0,0,0
2023-12-20,long,1,0,613,0.535,0.526,>=L2,0.561,1,0,0
2023-12-21,long,1,0,558,0.683,0.431,>=L2,0.593,1,1,0
2023-12-25,short,1,0,547,0.502,0.297,>=L2,0.167,0,0,0
2023-12-26,long,1,0,570,0.69,0.525,>=L2,0.408,1,1,0
2023-12-27,long,1,0,560,0.668,0.494,>=L2,0.697,1,1,1
2023-12-28,short,1,0,676,0.62,0.272,>=L2,0.028,0,0,0
2023-12-29,short,1,0,625,0.565,0.244,>=L2,0.185,0,0,0
2024-01-02,long,1,0,822,0.883,0.823,>=L3,0.02,0,0,0
2024-01-03,short,1,0,553,0.574,0.489,>=L2,0.988,1,1,1
2024-01-03,long,1,0,745,0.602,0.085,>=L2,0.179,1,0,0
2024-01-04,long,1,0,559,0.521,0.521,>=L2,0.0,0,0,0
2024-01-04,short,1,0,575,0.512,0.0,>=L2,0.171,0,0,0
2024-01-05,short,1,0,571,0.574,0.235,>=L2,0.762,1,1,1
2024-01-05,long,1,0,630,0.696,0.461,>=L2,0.207,0,0,0
2024-01-05,short,2,1,785,1.27,0.809,>=L3,0.028,0,0,0
2024-01-08,long,1,0,542,0.614,0.578,>=L2,0.624,1,1,1
2024-01-09,short,1,0,539,0.546,0.438,>=L2,1.753,1,1,1
2024-01-09,long,1,0,659,0.555,0.107,>=L2,0.179,0,0,0
2024-01-09,short,2,1,818,2.29,2.182,>=L3,0.063,0,0,0
2024-01-10,short,1,0,552,0.653,0.558,>=L2,0.183,0,0,0
2024-01-10,long,1,0,566,0.526,0.096,>=L2,0.199,0,0,0
2024-01-10,short,2,1,824,0.653,0.558,>=L2,0.0,0,0,0
2024-01-11,short,1,0,578,0.511,0.074,>=L2,0.091,0,0,0
2024-01-12,long,1,0,592,0.616,0.46,>=L2,0.419,1,1,0
2024-01-12,short,1,0,744,0.591,0.156,>=L2,0.148,1,0,0
2024-01-15,short,1,0,541,0.583,0.049,>=L2,0.64,1,1,0
2024-01-16,short,1,0,535,0.931,0.776,>=L3,0.817,1,1,1
2024-01-16,long,1,0,575,0.931,0.155,>=L3,0.523,1,0,0
2024-01-16,short,2,1,588,1.454,1.299,>=L3,0.204,0,0,0
2024-01-16,long,2,1,628,0.931,0.155,>=L3,0.343,1,0,0
2024-01-16,short,3,1,799,1.454,1.299,>=L3,0.433,1,0,0
2024-01-17,long,1,0,573,0.517,0.157,>=L2,0.196,0,0,0
2024-01-17,short,1,0,598,0.572,0.36,>=L2,0.994,1,1,1
2024-01-18,long,1,0,569,0.691,0.646,>=L2,0.098,0,0,0
2024-01-18,short,1,0,577,0.533,0.045,>=L2,0.315,1,0,0
2024-01-18,long,2,1,708,0.691,0.646,>=L2,0.075,0,0,0
2024-01-19,short,1,0,560,0.542,0.252,>=L2,0.175,0,0,0
2024-01-19,long,1,0,607,0.671,0.389,>=L2,0.984,1,1,1
2024-01-22,short,1,0,535,0.508,0.479,>=L2,0.236,0,0,0
2024-01-22,long,1,0,556,0.53,0.052,>=L2,0.28,0,0,0
2024-01-22,short,2,1,647,0.663,0.479,>=L2,0.221,0,0,0
2024-01-23,long,1,0,551,0.629,0.561,>=L2,0.159,0,0,0
2024-01-24,long,1,0,691,0.509,0.298,>=L2,0.039,0,0,0
2024-01-25,short,1,0,560,0.674,0.559,>=L2,0.255,1,0,0
2024-01-25,long,1,0,604,0.559,0.115,>=L2,0.099,0,0,0
2024-01-25,short,2,1,651,0.781,0.666,>=L3,0.033,0,0,0
2024-01-25,long,2,1,700,0.624,0.115,>=L2,0.066,0,0,0
2024-01-26,long,1,0,557,0.646,0.52,>=L2,0.092,1,0,0
2024-01-26,short,1,0,778,0.554,0.126,>=L2,0.025,0,0,0
2024-01-30,short,1,0,550,0.555,0.472,>=L2,0.141,0,0,0
2024-01-31,short,1,0,582,0.584,0.473,>=L2,0.378,1,0,0
2024-02-01,long,1,0,622,0.558,0.331,>=L2,0.549,1,0,0
2024-02-02,short,1,0,539,0.498,0.454,>=L2,0.201,1,0,0
2024-02-02,long,1,0,647,0.577,0.044,>=L2,0.026,0,0,0
2024-02-05,short,1,0,533,0.611,0.449,>=L2,0.0,0,0,0
2024-02-05,long,1,0,545,0.593,0.162,>=L2,0.754,1,1,1
2024-02-15,long,1,0,644,1.057,0.542,>=L3,0.673,1,1,0
2024-02-15,short,1,0,751,0.839,0.515,>=L3,0.114,0,0,0
2024-02-19,short,1,0,645,0.616,0.514,>=L2,0.111,0,0,0
2024-02-19,long,1,0,771,0.591,0.103,>=L2,0.068,0,0,0
2024-02-21,short,1,0,555,0.522,0.522,>=L2,0.162,0,0,0
2024-02-22,short,1,0,550,0.575,0.548,>=L2,0.743,1,1,0
2024-02-22,long,1,0,652,0.566,0.027,>=L2,0.672,1,1,0
2024-02-23,short,1,0,587,0.597,0.519,>=L2,0.441,1,0,0
2024-02-23,long,1,0,644,0.511,0.078,>=L2,0.32,1,0,0
2024-02-23,short,2,1,766,0.814,0.736,>=L3,0.286,1,0,0
2024-02-26,short,1,0,555,0.525,0.473,>=L2,0.0,0,0,0
2024-02-26,long,1,0,564,0.657,0.184,>=L2,0.639,1,1,1
2024-02-27,long,1,0,561,0.675,0.598,>=L2,0.111,0,0,0
2024-02-27,long,2,1,663,0.675,0.598,>=L2,0.65,1,1,0
2024-02-29,long,1,0,570,0.547,0.525,>=L2,0.927,1,1,1
2024-03-01,short,1,0,575,0.677,0.32,>=L2,0.218,0,0,0
2024-03-01,long,1,0,586,0.51,0.357,>=L2,0.306,0,0,0
2024-03-04,long,1,0,573,0.631,0.579,>=L2,0.924,1,1,1
2024-03-05,long,1,0,586,0.708,0.322,>=L2,0.265,1,0,0
2024-03-06,long,1,0,579,0.562,0.482,>=L2,1.253,1,1,1
2024-03-06,short,1,0,772,0.518,0.079,>=L2,0.137,0,0,0
2024-03-07,long,1,0,556,0.615,0.247,>=L2,0.267,1,0,0
2024-03-07,short,1,0,590,0.661,0.367,>=L2,0.828,1,1,0
2024-03-07,long,2,1,663,0.788,0.421,>=L3,0.628,1,1,1
2024-03-08,short,1,0,555,0.568,0.144,>=L2,2.109,1,1,1
2024-03-08,long,1,0,566,0.529,0.424,>=L2,0.215,0,0,0
2024-03-08,short,2,1,604,0.568,0.144,>=L2,2.096,1,1,1
2024-03-08,short,3,1,673,2.024,1.508,>=L3,0.575,1,1,0
2024-03-08,short,4,1,711,2.423,1.907,>=L3,0.039,0,0,0
2024-03-08,long,2,1,738,1.175,0.516,>=L3,0.157,1,0,0
2024-03-11,long,1,0,570,0.667,0.627,>=L2,0.15,1,0,0
2024-03-11,short,1,0,607,0.546,0.04,>=L2,0.443,1,0,0
2024-03-12,long,1,0,573,0.631,0.537,>=L2,0.958,1,1,1
2024-03-13,short,1,0,558,0.568,0.178,>=L2,0.585,1,1,0
2024-03-13,long,1,0,717,0.524,0.39,>=L2,0.0,0,0,0
2024-03-13,short,2,1,756,0.992,0.602,>=L3,0.006,0,0,0
2024-03-14,short,1,0,752,0.842,0.546,>=L3,0.061,0,0,0
2024-03-15,short,1,0,631,0.541,0.29,>=L2,0.441,1,0,0
2024-03-18,long,1,0,661,0.504,0.329,>=L2,0.629,1,1,0
2024-03-19,long,1,0,610,0.562,0.125,>=L2,0.42,1,0,0
2024-03-20,long,1,0,551,0.586,0.501,>=L2,0.108,0,0,0
2024-03-20,short,1,0,579,0.529,0.085,>=L2,0.825,1,1,1
2024-03-20,long,2,1,677,0.631,0.546,>=L2,0.074,0,0,0
2024-03-20,short,2,1,733,0.74,0.193,>=L3,0.592,1,1,0
2024-03-21,long,1,0,591,0.532,0.427,>=L2,1.008,1,1,1
