trade_date,tse23_close,tse28_close
2017-07-31,442.79,1138.44
2017-08-01,442.27,1137.89
2017-08-02,447.98,1144.24
2017-08-03,445.51,1140.49
2017-08-04,446.67,1142.58
2017-08-07,450.68,1149.82
2017-08-08,450.03,1153.08
2017-08-09,444.51,1143.2
2017-08-10,438.94,1121.07
2017-08-11,438.87,1123.52
2017-08-14,433.01,1116.5
2017-08-15,437.66,1120.94
2017-08-16,436.84,1118.63
2017-08-17,439.85,1129.12
2017-08-18,437.42,1121.96
2017-08-21,437.22,1120.03
2017-08-22,441.0,1122.99
2017-08-23,442.16,1124.72
2017-08-24,446.29,1128.22
2017-08-25,447.31,1129.48
2017-08-28,446.68,1137.7
2017-08-29,445.21,1134.47
2017-08-30,448.83,1140.9
2017-08-31,449.27,1142.97
2017-09-01,450.16,1143.93
2017-09-04,449.5,1136.92
2017-09-05,451.68,1140.6
2017-09-06,448.62,1132.28
2017-09-07,447.7,1130.16
2017-09-08,451.07,1137.73
2017-09-11,449.04,1133.74
2017-09-12,451.19,1138.16
2017-09-13,447.17,1133.95
2017-09-14,448.41,1131.68
2017-09-15,449.92,1134.02
2017-09-18,452.1,1138.56
2017-09-19,450.09,1131.51
2017-09-20,447.25,1127.36
2017-09-21,450.88,1131.72
2017-09-22,443.63,1124.37
2017-09-25,437.35,1117.7
2017-09-26,431.82,1121.49
2017-09-27,436.35,1124.41
2017-09-29,437.95,1121.28
2017-09-30,440.87,1123.35
2017-10-02,445.56,1125.27
2017-10-03,446.39,1125.77
2017-10-05,449.14,1127.52
2017-10-06,449.32,1132.89
2017-10-11,455.64,1138.49
2017-10-13,462.07,1141.43
2017-10-16,464.97,1143.09
2017-10-17,461.41,1146.16
2017-10-18,461.81,1138.44
2017-10-19,464.92,1138.46
2017-10-20,462.74,1136.4
2017-10-23,463.35,1138.83
2017-10-24,463.33,1138.69
2017-10-25,463.85,1143.07
2017-10-26,463.55,1136.88
2017-10-27,461.89,1141.8
2017-10-30,466.06,1142.05
2017-10-31,468.16,1140.29
2017-11-01,468.73,1143.2
2017-11-02,467.14,1143.56
2017-11-03,467.07,1145.16
2017-11-06,467.14,1142.69
2017-11-07,470.84,1142.49
2017-11-08,469.41,1140.5
2017-11-10,463.27,1137.66
2017-11-13,459.42,1139.73
2017-11-14,460.0,1140.68
2017-11-15,456.16,1139.61
2017-11-16,457.03,1136.48
2017-11-17,461.89,1138.82
2017-11-20,458.23,1146.3
2017-11-21,462.82,1177.88
2017-11-22,463.81,1188.41
2017-11-23,466.01,1190.29
2017-11-24,467.56,1179.64
2017-11-27,461.03,1168.58
2017-11-28,458.23,1168.84
2017-11-29,458.49,1170.87
2017-11-30,448.55,1162.05
2017-12-01,448.64,1185.05
2017-12-04,449.72,1195.8
2017-12-05,443.16,1193.93
2017-12-06,434.31,1179.37
2017-12-07,433.33,1168.87
2017-12-08,435.4,1174.77
2017-12-11,439.82,1176.29
2017-12-12,437.71,1174.81
2017-12-13,437.59,1182.51
2017-12-14,440.94,1191.73
2017-12-15,438.56,1183.92
2017-12-18,437.97,1184.63
2017-12-19,435.12,1187.92
2017-12-20,437.52,1187.39
2017-12-21,436.51,1184.3
2017-12-22,439.18,1190.31
2017-12-25,438.28,1185.73
2017-12-26,432.41,1178.19
2017-12-27,432.95,1186.59
2017-12-28,437.81,1189.49
2017-12-29,441.53,1191.79
2018-01-02,445.36,1196.45
2018-01-03,450.21,1207.52
2018-01-04,452.85,1210.51
2018-01-05,453.53,1219.43
2018-01-08,453.2,1232.03
2018-01-09,451.83,1231.4
2018-01-10,445.4,1237.21
2018-01-11,444.69,1233.58
2018-01-12,449.22,1237.96
2018-01-15,453.02,1251.75
2018-01-16,454.92,1254.64
2018-01-17,455.8,1253.74
2018-01-19,467.85,1251.45
2018-01-22,473.85,1249.84
2018-01-23,475.65,1246.1
2018-01-24,469.75,1236.98
2018-01-25,468.58,1244.18
2018-01-26,467.22,1237.86
2018-01-29,471.33,1243.96
2018-01-30,464.63,1230.9
2018-02-01,469.86,1236.43
2018-02-02,470.02,1234.51
2018-02-05,460.22,1215.71
2018-02-06,436.58,1158.94
2018-02-07,441.0,1180.93
2018-02-08,438.58,1186.51
2018-02-09,430.8,1176.26
2018-02-12,433.3,1188.85
2018-02-21,446.04,1210.3
2018-02-22,443.33,1214.62
2018-02-23,449.63,1225.18
2018-02-26,450.62,1225.48
2018-02-27,449.9,1223.15
2018-03-01,448.62,1221.61
2018-03-02,445.61,1211.52
2018-03-05,444.27,1199.96
2018-03-06,452.74,1207.61
2018-03-07,450.56,1203.25
2018-03-08,455.29,1207.06
2018-03-09,457.9,1208.15
2018-03-12,463.01,1233.02
2018-03-13,469.12,1233.96
2018-03-14,465.74,1231.15
2018-03-15,464.9,1225.07
2018-03-19,465.61,1232.43
2018-03-20,463.5,1226.5
2018-03-21,464.98,1226.96
2018-03-22,463.17,1229.01
2018-03-23,452.88,1209.46
2018-03-26,453.46,1212.87
2018-03-27,461.57,1221.74
2018-03-28,454.59,1212.73
2018-03-29,453.63,1206.57
2018-03-30,456.56,1211.59
2018-03-31,457.07,1214.19
2018-04-02,454.99,1213.21
2018-04-03,450.94,1207.7
2018-04-09,451.08,1216.64
2018-04-10,452.53,1226.32
2018-04-11,454.56,1230.8
2018-04-12,452.62,1232.2
2018-04-13,453.95,1231.18
2018-04-16,454.21,1226.07
2018-04-17,447.09,1214.47
2018-04-18,448.47,1219.14
2018-04-19,454.65,1232.68
2018-04-20,440.48,1230.08
2018-04-23,435.73,1231.78
2018-04-24,429.7,1230.83
2018-04-25,427.7,1230.57
2018-04-26,423.37,1233.62
2018-04-27,426.87,1240.35
2018-04-30,431.54,1245.72
2018-05-02,428.89,1247.27
2018-05-03,424.39,1237.42
2018-05-04,427.11,1230.6
2018-05-07,431.08,1233.99
2018-05-08,435.65,1241.17
2018-05-09,436.77,1241.86
2018-05-10,439.27,1242.33
2018-05-11,442.93,1258.34
2018-05-14,448.05,1262.98
2018-05-15,444.95,1254.7
2018-05-16,444.39,1265.59
2018-05-18,438.02,1268.96
2018-05-21,446.12,1277.65
2018-05-22,445.82,1275.5
2018-05-23,443.48,1269.6
2018-05-24,446.04,1273.94
2018-05-25,448.45,1271.26
2018-05-28,451.28,1275.74
2018-05-29,449.97,1271.86
2018-05-31,445.59,1254.35
2018-06-01,448.76,1259.35
2018-06-04,456.94,1271.47
2018-06-05,456.35,1279.74
2018-06-06,461.51,1287.27
2018-06-07,464.41,1293.5
2018-06-08,458.94,1290.06
2018-06-11,459.26,1289.48
2018-06-12,459.47,1283.45
2018-06-13,462.24,1286.56
2018-06-14,454.7,1268.08
2018-06-15,458.72,1277.84
2018-06-19,449.36,1261.29
2018-06-20,448.31,1269.81
2018-06-21,448.81,1270.31
2018-06-22,446.12,1270.15
2018-06-25,437.95,1268.27
2018-06-26,435.94,1250.46
2018-06-27,433.67,1246.56
2018-06-28,431.78,1242.72
2018-06-29,440.04,1257.46
2018-07-02,437.77,1246.36
2018-07-03,435.24,1235.02
2018-07-04,436.35,1235.23
2018-07-05,431.03,1229.73
2018-07-06,433.25,1224.51
2018-07-09,438.61,1229.42
2018-07-10,440.82,1234.89
2018-07-11,436.76,1229.19
2018-07-12,439.56,1238.47
2018-07-13,445.48,1244.24
2018-07-16,443.74,1239.14
2018-07-17,441.72,1241.13
2018-07-19,444.62,1242.61
2018-07-20,451.96,1244.64
2018-07-23,452.48,1246.71
2018-07-24,454.22,1247.13
2018-07-25,453.64,1247.43
2018-07-26,454.64,1252.27
2018-07-27,459.4,1252.92
2018-07-30,456.4,1253.36
2018-07-31,456.25,1264.15
2018-08-01,459.25,1268.51
2018-08-02,451.4,1254.66
2018-08-03,455.0,1265.49
2018-08-06,454.71,1268.06
2018-08-08,456.99,1277.07
2018-08-09,455.66,1268.32
2018-08-10,452.04,1274.55
2018-08-13,439.42,1257.14
2018-08-14,441.72,1262.78
2018-08-16,434.77,1248.41
2018-08-17,434.14,1254.29
2018-08-20,434.4,1255.86
2018-08-21,437.97,1264.97
2018-08-22,437.6,1269.48
2018-08-23,439.58,1271.59
2018-08-24,437.13,1268.09
2018-08-27,442.15,1271.67
2018-08-28,447.52,1276.51
2018-08-29,455.99,1279.47
2018-08-30,458.21,1272.44
2018-08-31,454.1,1281.23
2018-09-03,450.37,1273.22
2018-09-04,452.8,1277.22
2018-09-05,455.28,1263.19
2018-09-06,450.21,1260.75
2018-09-07,446.42,1257.87
2018-09-10,439.74,1254.8
2018-09-11,439.96,1258.17
2018-09-12,437.17,1258.3
2018-09-13,432.95,1264.26
2018-09-14,442.34,1268.34
2018-09-17,440.05,1268.63
2018-09-18,433.15,1270.06
2018-09-19,436.39,1279.91
2018-09-20,434.72,1285.02
2018-09-21,437.83,1300.4
2018-09-25,439.58,1302.62
2018-09-26,439.34,1300.18
2018-09-27,440.96,1310.35
2018-09-28,439.27,1308.66
2018-10-01,441.58,1312.96
2018-10-02,435.12,1300.12
2018-10-03,434.17,1296.64
2018-10-05,417.27,1278.56
2018-10-09,410.68,1290.8
2018-10-11,383.42,1231.38
2018-10-12,395.81,1246.34
2018-10-15,390.06,1229.29
2018-10-16,395.18,1230.86
2018-10-17,396.15,1228.86
2018-10-18,394.38,1226.41
2018-10-19,393.05,1227.32
2018-10-22,395.52,1228.11
2018-10-23,385.95,1214.22
2018-10-24,386.45,1207.11
2018-10-25,373.55,1185.86
2018-10-26,373.15,1178.49
2018-10-29,374.74,1176.13
2018-10-30,374.4,1187.92
2018-10-31,389.31,1209.82
2018-11-01,392.71,1202.62
2018-11-02,395.2,1218.18
2018-11-05,392.98,1220.63
2018-11-06,388.74,1223.05
2018-11-07,392.61,1236.28
2018-11-08,393.79,1248.58
2018-11-09,388.56,1245.18
2018-11-12,388.38,1241.14
2018-11-13,385.62,1235.08
2018-11-14,386.22,1241.24
2018-11-15,388.1,1242.56
2018-11-16,384.32,1246.78
2018-11-19,383.93,1251.46
2018-11-20,379.91,1238.09
2018-11-21,381.14,1235.96
2018-11-22,379.41,1233.64
2018-11-23,378.06,1226.86
2018-11-26,384.08,1226.94
2018-11-27,387.21,1220.82
2018-11-28,392.83,1222.29
2018-11-29,394.59,1215.22
2018-11-30,393.8,1216.27
2018-12-03,407.65,1227.18
2018-12-04,405.38,1225.35
2018-12-05,395.7,1213.61
2018-12-06,382.82,1205.98
2018-12-07,386.03,1206.38
2018-12-10,380.47,1195.83
2018-12-11,384.59,1196.04
2018-12-12,391.45,1197.15
2018-12-13,392.44,1205.53
2018-12-14,387.93,1200.9
2018-12-17,388.14,1199.38
2018-12-19,389.43,1192.14
2018-12-20,383.55,1185.66
2018-12-21,385.24,1184.11
2018-12-22,383.26,1182.22
2018-12-24,383.74,1182.3
2018-12-25,379.09,1172.39
2018-12-26,376.54,1171.28
2018-12-27,383.81,1182.34
2018-12-28,388.0,1187.56
2019-01-02,380.25,1173.87
2019-01-03,375.67,1171.13
2019-01-04,368.17,1162.48
2019-01-07,376.37,1181.96
2019-01-08,374.77,1177.17
2019-01-09,381.57,1196.89
2019-01-10,381.82,1197.47
2019-01-11,385.46,1193.97
2019-01-14,383.38,1184.35
2019-01-15,388.32,1187.04
2019-01-16,387.03,1178.65
2019-01-17,388.27,1181.43
2019-01-18,390.03,1184.5
2019-01-21,392.29,1190.75
2019-01-23,390.41,1190.75
2019-01-24,393.13,1192.01
2019-01-25,398.16,1195.04
2019-01-28,400.25,1199.38
2019-01-29,394.89,1200.23
2019-01-30,394.31,1201.48
2019-02-11,401.06,1198.09
2019-02-13,405.1,1208.51
2019-02-14,403.96,1210.17
2019-02-15,402.63,1206.47
2019-02-19,406.22,1215.27
2019-02-20,412.59,1223.49
2019-02-21,414.87,1227.81
2019-02-22,415.27,1228.9
2019-02-25,419.47,1231.59
2019-02-26,419.16,1230.53
2019-02-27,418.3,1237.17
2019-03-04,416.68,1230.01
2019-03-05,414.01,1227.03
2019-03-06,416.31,1232.26
2019-03-07,413.59,1229.99
2019-03-08,410.02,1223.5
2019-03-11,410.67,1224.84
2019-03-12,415.1,1234.94
2019-03-13,417.63,1237.44
2019-03-14,416.28,1236.12
2019-03-15,419.69,1241.1
2019-03-18,423.38,1251.99
2019-03-19,423.66,1259.79
2019-03-20,425.38,1264.74
2019-03-21,429.55,1264.11
2019-03-22,431.94,1256.7
2019-03-25,422.88,1242.95
2019-03-26,427.29,1247.45
2019-03-27,426.44,1238.25
2019-03-28,425.81,1237.11
2019-03-29,430.26,1251.96
2019-04-01,433.32,1244.03
2019-04-02,436.08,1247.08
2019-04-03,436.67,1247.53
2019-04-08,443.5,1245.68
2019-04-09,446.01,1250.38
2019-04-10,446.58,1249.44
2019-04-11,443.67,1249.58
2019-04-12,443.8,1248.15
2019-04-15,448.87,1247.17
2019-04-16,452.56,1246.09
2019-04-17,457.29,1246.34
2019-04-18,457.11,1244.46
2019-04-19,456.88,1248.56
2019-04-22,457.74,1248.3
2019-04-23,459.46,1251.47
2019-04-24,459.45,1255.23
2019-04-25,459.61,1255.51
2019-04-26,452.53,1259.14
2019-04-29,449.81,1271.4
2019-04-30,450.64,1277.49
2019-05-02,451.15,1289.45
2019-05-03,458.25,1289.36
2019-05-06,447.9,1272.84
2019-05-07,453.52,1276.3
2019-05-08,450.19,1271.35
2019-05-09,441.06,1258.58
2019-05-10,439.41,1259.26
2019-05-13,429.86,1248.69
2019-05-14,428.3,1236.89
2019-05-15,429.33,1240.87
2019-05-16,424.12,1229.88
2019-05-17,416.04,1232.37
2019-05-20,413.72,1244.75
2019-05-21,412.97,1265.58
2019-05-22,414.47,1259.26
2019-05-23,404.42,1257.34
2019-05-24,406.21,1261.96
2019-05-27,403.95,1265.62
2019-05-28,403.37,1262.58
2019-05-29,402.84,1261.45
2019-05-30,407.03,1273.45
2019-05-31,413.51,1285.25
2019-06-03,414.49,1285.81
2019-06-04,409.57,1289.65
2019-06-05,410.94,1287.43
2019-06-06,406.77,1295.36
2019-06-10,416.26,1307.73
2019-06-11,420.4,1297.53
2019-06-12,422.75,1282.33
2019-06-13,418.97,1279.53
2019-06-14,415.68,1281.67
2019-06-17,414.45,1285.25
2019-06-18,415.84,1292.66
2019-06-19,427.36,1309.31
2019-06-20,429.27,1310.22
2019-06-21,431.15,1301.01
2019-06-24,427.3,1307.92
2019-06-25,423.25,1307.23
2019-06-26,420.78,1307.79
2019-06-27,428.08,1316.4
2019-06-28,426.31,1311.52
2019-07-02,438.82,1307.86
2019-07-03,431.52,1306.13
2019-07-04,433.22,1306.54
2019-07-05,433.66,1309.9
2019-07-08,432.67,1305.9
2019-07-09,429.13,1303.36
2019-07-10,434.96,1310.71
2019-07-11,438.69,1315.08
2019-07-12,438.18,1311.78
2019-07-15,441.95,1306.07
2019-07-16,443.05,1304.71
2019-07-17,439.17,1303.54
2019-07-18,438.29,1301.78
2019-07-19,443.36,1303.68
2019-07-22,448.41,1307.23
2019-07-23,449.54,1304.4
2019-07-24,450.84,1301.32
2019-07-25,450.52,1305.5
2019-07-26,447.32,1301.99
2019-07-29,446.7,1302.03
2019-07-30,443.99,1300.66
2019-07-31,444.42,1297.11
2019-08-01,441.14,1283.96
2019-08-02,432.0,1267.75
2019-08-05,424.65,1264.65
2019-08-06,425.24,1255.46
2019-08-07,424.97,1254.17
2019-08-08,431.13,1260.95
2019-08-12,431.06,1253.34
2019-08-13,425.99,1241.98
2019-08-14,430.27,1241.67
2019-08-15,427.0,1231.3
2019-08-16,430.31,1247.12
2019-08-19,434.75,1254.52
2019-08-20,437.08,1253.58
2019-08-21,438.07,1245.53
2019-08-22,438.31,1248.86
2019-08-23,438.02,1253.75
2019-08-26,428.57,1241.16
2019-08-27,431.11,1244.27
2019-08-28,434.19,1247.49
2019-08-29,435.99,1241.87
2019-08-30,443.1,1258.96
2019-09-02,443.95,1258.79
2019-09-03,439.86,1254.07
2019-09-04,444.83,1260.48
2019-09-05,450.23,1269.75
2019-09-06,451.0,1277.98
2019-09-09,451.4,1291.88
2019-09-10,447.19,1303.55
2019-09-11,449.63,1305.58
2019-09-12,451.37,1305.16
2019-09-16,453.62,1309.0
2019-09-17,453.21,1308.9
2019-09-18,456.17,1316.94
2019-09-19,455.05,1315.03
2019-09-20,455.87,1315.26
2019-09-23,456.89,1306.8
2019-09-24,456.83,1305.94
2019-09-25,455.22,1297.78
2019-09-26,456.01,1295.47
2019-09-27,455.71,1288.1
2019-10-01,464.35,1296.91
2019-10-02,464.2,1291.71
2019-10-03,461.44,1280.7
2019-10-04,462.31,1283.67
2019-10-07,464.97,1282.65
2019-10-08,470.36,1288.51
2019-10-09,463.44,1280.09
2019-10-14,472.62,1296.89
2019-10-15,475.17,1297.16
2019-10-16,476.89,1302.85
2019-10-17,477.79,1305.6
2019-10-18,477.59,1302.8
2019-10-21,476.23,1306.05
2019-10-22,481.11,1311.66
2019-10-23,481.12,1302.92
2019-10-24,484.16,1313.32
2019-10-25,483.33,1312.7
2019-10-28,484.84,1313.91
2019-10-29,486.46,1315.93
2019-10-30,487.85,1321.15
2019-10-31,487.28,1319.56
2019-11-01,490.04,1318.54
2019-11-04,498.97,1330.88
2019-11-05,504.0,1338.96
2019-11-06,504.05,1355.04
2019-11-07,501.07,1352.16
2019-11-08,499.55,1352.07
2019-11-12,497.46,1347.9
2019-11-13,495.3,1340.97
2019-11-14,495.03,1336.47
2019-11-15,499.31,1341.91
2019-11-18,503.6,1349.69
2019-11-19,507.64,1350.41
2019-11-20,505.58,1348.13
2019-11-22,501.76,1341.85
2019-11-25,500.31,1345.77
2019-11-26,500.57,1345.94
2019-11-27,504.84,1351.43
2019-11-28,503.16,1346.62
2019-11-29,497.1,1333.13
2019-12-02,498.13,1332.8
2019-12-03,499.77,1334.01
2019-12-04,498.84,1332.66
2019-12-05,505.74,1332.44
2019-12-06,506.41,1331.98
2019-12-09,510.48,1334.84
2019-12-10,508.11,1335.62
2019-12-11,513.13,1340.32
2019-12-12,522.68,1343.7
2019-12-13,528.13,1356.39
2019-12-17,537.6,1360.67
2019-12-18,537.52,1366.03
2019-12-19,530.22,1363.09
2019-12-20,525.1,1362.76
2019-12-23,528.29,1367.89
2019-12-24,525.96,1363.57
2019-12-25,528.39,1362.52
2019-12-26,528.2,1363.5
2019-12-27,533.39,1367.29
2019-12-30,530.95,1364.84
2019-12-31,527.82,1358.71
2020-01-02,535.08,1360.12
2020-01-03,534.23,1365.33
2020-01-06,524.52,1353.31
2020-01-07,520.19,1352.77
2020-01-08,518.38,1343.43
2020-01-09,527.95,1351.32
2020-01-10,530.78,1356.18
2020-01-13,534.72,1372.0
2020-01-14,539.4,1377.42
2020-01-15,533.43,1375.91
2020-01-16,531.22,1377.35
2020-01-17,531.36,1384.07
2020-01-20,532.05,1392.97
2020-01-30,500.2,1329.46
2020-01-31,504.05,1335.41
2020-02-03,497.55,1326.48
2020-02-04,509.04,1342.53
2020-02-05,510.47,1349.02
2020-02-06,518.58,1364.21
2020-02-07,511.54,1355.3
2020-02-10,509.67,1353.16
2020-02-11,515.32,1360.75
2020-02-12,522.45,1362.84
2020-02-13,522.4,1365.78
2020-02-14,523.84,1366.82
2020-02-17,520.02,1366.72
2020-02-18,510.77,1371.7
2020-02-19,515.96,1385.25
2020-02-20,515.0,1383.93
2020-02-21,513.34,1375.89
2020-02-24,506.31,1359.36
2020-02-25,507.81,1355.64
2020-02-26,501.87,1349.51
2020-02-27,493.36,1340.69
2020-03-02,488.11,1322.73
2020-03-03,497.17,1333.61
2020-03-04,500.12,1337.62
2020-03-05,506.09,1350.83
2020-03-06,496.77,1329.58
2020-03-09,481.15,1292.97
2020-03-10,483.96,1292.2
2020-03-11,477.32,1284.6
2020-03-12,456.41,1235.96
2020-03-13,447.45,1204.77
2020-03-16,427.43,1153.75
2020-03-17,417.13,1108.76
2020-03-18,407.6,1089.87
2020-03-19,384.74,1015.65
2020-03-20,411.74,1081.69
2020-03-23,394.72,1039.5
2020-03-24,413.28,1075.85
2020-03-25,429.03,1115.95
2020-03-26,434.16,1114.7
2020-03-27,428.75,1135.8
2020-03-30,424.31,1126.95
2020-03-31,429.9,1121.01
2020-04-01,428.76,1113.29
2020-04-06,436.45,1118.95
2020-04-07,446.0,1128.0
2020-04-08,452.11,1137.86
2020-04-09,449.08,1149.08
2020-04-10,446.99,1179.15
2020-04-13,445.27,1167.59
2020-04-14,456.38,1195.99
2020-04-15,460.5,1216.09
2020-04-16,458.98,1197.94
2020-04-17,474.63,1204.6
2020-04-20,473.94,1196.78
2020-04-21,460.52,1161.0
2020-04-22,461.71,1160.1
2020-04-23,464.58,1162.5
2020-04-24,463.69,1161.38
2020-04-27,472.8,1187.31
2020-04-28,473.35,1200.86
2020-04-29,478.33,1219.23
2020-04-30,486.56,1241.9
2020-05-04,474.7,1207.8
2020-05-05,476.19,1213.21
2020-05-06,477.37,1207.02
2020-05-07,481.29,1210.58
2020-05-08,483.82,1217.62
2020-05-11,489.22,1233.45
2020-05-12,482.59,1225.11
2020-05-13,486.38,1227.15
2020-05-14,479.05,1216.04
2020-05-15,481.71,1216.01
2020-05-18,473.6,1213.88
2020-05-19,477.56,1229.15
2020-05-20,480.26,1231.59
2020-05-21,485.08,1237.65
2020-05-25,478.61,1221.7
2020-05-26,483.39,1237.87
2020-05-27,484.29,1242.45
2020-05-28,482.01,1231.52
2020-05-29,481.63,1238.01
2020-06-01,488.36,1249.23
2020-06-02,490.59,1259.97
2020-06-03,498.64,1283.17
2020-06-04,503.21,1284.61
2020-06-05,508.04,1286.8
2020-06-08,514.25,1300.41
2020-06-09,514.66,1301.24
2020-06-10,519.08,1311.56
2020-06-11,512.91,1281.37
2020-06-12,508.52,1266.7
2020-06-15,500.95,1261.86
2020-06-16,510.74,1284.33
2020-06-17,510.83,1291.09
2020-06-18,512.94,1282.83
2020-06-19,515.09,1275.38
2020-06-22,515.98,1278.11
2020-06-23,518.21,1281.65
2020-06-24,522.26,1281.93
2020-06-29,516.21,1269.8
2020-06-30,520.49,1272.97
2020-07-01,526.61,1269.28
2020-07-02,532.07,1272.81
2020-07-03,539.23,1280.32
2020-07-06,551.13,1293.56
2020-07-07,550.5,1291.25
2020-07-08,555.65,1291.72
2020-07-09,558.04,1288.8
2020-07-10,553.51,1278.75
2020-07-13,561.36,1282.8
2020-07-14,564.13,1279.71
2020-07-15,561.95,1283.28
2020-07-16,558.22,1278.08
2020-07-17,562.42,1278.42
2020-07-20,562.41,1276.9
2020-07-21,578.33,1279.42
2020-07-22,582.4,1285.09
2020-07-23,580.1,1278.77
2020-07-24,576.63,1263.96
2020-07-27,604.06,1251.01
2020-07-28,606.82,1251.56
2020-07-30,611.59,1269.75
2020-07-31,608.38,1260.33
2020-08-03,599.67,1249.44
2020-08-04,611.02,1256.7
2020-08-06,622.33,1270.99
2020-08-07,617.33,1262.65
2020-08-10,618.74,1273.52
2020-08-11,611.41,1266.64
2020-08-12,604.4,1265.34
2020-08-13,610.68,1261.59
2020-08-14,612.38,1255.61
2020-08-17,620.31,1264.23
2020-08-18,612.93,1264.32
2020-08-19,606.73,1262.31
2020-08-20,584.62,1235.74
2020-08-21,597.49,1248.76
2020-08-24,601.17,1241.35
2020-08-25,607.0,1253.57
2020-08-26,611.79,1254.2
2020-08-27,610.92,1245.5
2020-08-28,604.73,1248.44
2020-08-31,595.63,1241.65
2020-09-01,604.71,1239.51
2020-09-02,605.63,1230.41
2020-09-03,609.08,1234.2
2020-09-04,601.9,1225.26
2020-09-07,596.6,1228.57
2020-09-08,600.41,1231.66
2020-09-09,597.07,1226.78
2020-09-10,602.65,1234.64
2020-09-11,602.84,1235.92
2020-09-14,610.75,1237.11
2020-09-15,614.44,1238.69
2020-09-16,623.95,1240.43
2020-09-17,616.86,1230.89
2020-09-18,614.75,1230.3
2020-09-21,609.77,1218.63
2020-09-22,603.94,1204.65
2020-09-23,601.92,1196.66
2020-09-24,587.7,1166.39
2020-09-28,596.18,1199.4
2020-09-29,596.24,1201.54
2020-09-30,599.52,1200.51
2020-10-05,600.08,1198.18
2020-10-06,607.75,1210.44
2020-10-07,611.74,1204.37
2020-10-08,622.55,1204.9
2020-10-12,627.71,1206.3
2020-10-13,628.24,1199.96
2020-10-14,625.79,1200.38
2020-10-15,621.07,1191.56
2020-10-16,616.25,1188.53
2020-10-19,626.29,1193.13
2020-10-20,622.5,1191.21
2020-10-21,623.68,1189.17
2020-10-22,625.11,1194.91
2020-10-23,623.32,1194.77
2020-10-26,622.41,1202.24
2020-10-27,620.76,1195.5
2020-10-28,615.46,1194.12
2020-10-29,608.66,1181.46
2020-10-30,601.38,1179.85
2020-11-02,602.57,1194.29
2020-11-03,610.15,1202.17
2020-11-04,619.14,1202.54
2020-11-05,621.84,1208.47
2020-11-06,624.53,1215.11
2020-11-09,632.5,1224.23
2020-11-10,624.58,1242.38
2020-11-11,629.29,1271.33
2020-11-12,630.01,1254.16
2020-11-13,633.57,1254.96
2020-11-16,652.75,1264.86
2020-11-17,654.4,1267.49
2020-11-18,665.72,1272.49
2020-11-19,662.02,1264.64
2020-11-20,661.95,1259.07
2020-11-23,671.74,1268.04
2020-11-24,668.74,1260.77
2020-11-25,662.42,1261.17
2020-11-27,669.89,1262.21
2020-11-30,663.44,1248.06
2020-12-01,672.93,1256.83
2020-12-02,681.92,1255.13
2020-12-03,680.83,1252.98
2020-12-04,690.02,1261.17
2020-12-07,701.03,1260.99
2020-12-08,710.35,1247.1
2020-12-09,711.81,1244.12
2020-12-10,700.73,1248.06
2020-12-11,701.29,1264.24
2020-12-14,696.53,1261.0
2020-12-15,688.58,1247.06
2020-12-16,699.86,1262.44
2020-12-17,697.63,1259.83
2020-12-18,697.96,1254.64
2020-12-21,703.05,1261.48
2020-12-22,692.6,1250.64
2020-12-23,696.1,1247.71
2020-12-24,698.49,1253.22
2020-12-25,701.29,1255.19
2020-12-28,708.86,1258.39
2020-12-29,706.99,1260.52
2020-12-30,717.36,1288.35
2020-12-31,720.32,1285.7
2021-01-04,732.17,1279.73
2021-01-05,740.27,1281.48
2021-01-06,743.83,1271.82
2021-01-07,758.44,1282.97
2021-01-08,773.05,1302.26
2021-01-11,780.11,1304.68
2021-01-12,780.85,1290.07
2021-01-13,799.29,1296.78
2021-01-14,794.77,1296.21
2021-01-15,795.38,1280.65
2021-01-18,797.61,1271.7
2021-01-19,816.82,1274.7
2021-01-20,821.8,1246.71
2021-01-21,846.51,1249.27
2021-01-22,835.91,1244.16
2021-01-25,826.93,1256.07
2021-01-26,809.19,1244.48
2021-01-27,812.01,1245.43
2021-01-28,794.65,1235.46
2021-01-29,779.84,1221.26
2021-02-01,797.69,1231.5
2021-02-02,819.12,1242.67
2021-02-03,819.52,1245.93
2021-02-04,814.73,1244.05
2021-02-05,820.98,1249.39
2021-02-19,849.62,1279.3
2021-02-22,850.99,1280.37
2021-02-23,846.17,1297.95
2021-02-24,830.76,1298.05
2021-02-25,842.68,1319.86
2021-02-26,812.69,1285.91
2021-03-02,813.73,1287.2
2021-03-03,826.97,1302.36
2021-03-04,805.61,1294.9
2021-03-05,802.59,1296.06
2021-03-08,797.3,1303.83
2021-03-09,794.61,1333.63
2021-03-10,797.36,1340.43
2021-03-11,814.02,1349.53
2021-03-12,819.93,1351.64
2021-03-15,818.56,1364.53
2021-03-16,822.81,1368.4
2021-03-17,817.54,1356.67
2021-03-18,822.26,1355.13
2021-03-19,810.5,1340.33
2021-03-22,815.26,1349.97
2021-03-23,815.54,1357.53
2021-03-24,803.17,1360.37
2021-03-25,803.91,1373.72
2021-03-26,818.04,1379.99
2021-03-29,827.43,1388.15
2021-03-30,831.62,1393.65
2021-03-31,820.62,1396.04
2021-04-01,831.37,1394.87
2021-04-06,841.67,1394.12
2021-04-07,845.09,1396.7
2021-04-08,851.1,1389.88
