date,side,reentry_idx,is_reset,group,entry_min,entry,ema,mfe_L,mae_L,reach_L3,reach_L4,reach_L5
2021-01-29,short,1,0,A_first_single,606,15411.0,245.5,1.417,0.077,1,1,1
2021-02-01,long,1,0,A_first_single,591,15232.0,267.5,0.621,0.292,1,1,0
2021-02-02,long,1,0,A_first_single,562,15661.0,271.3,0.586,0.066,1,1,1
2021-02-03,short,1,0,A_first_single,566,15745.0,279.9,0.104,0.322,0,0,0
2021-02-04,short,1,0,A_first_single,554,15564.0,268.4,0.082,0.794,0,0,0
2021-02-04,long,1,0,A_first_single,579,15665.0,268.4,0.417,0.149,1,0,0
2021-02-05,long,1,0,A_first_single,602,15919.0,265.2,0.245,0.584,1,0,0
2021-02-05,short,1,0,A_first_single,653,15820.0,265.2,0.17,0.147,1,0,0
2021-02-17,short,1,0,A_first_single,587,16276.0,262.1,0.16,0.599,0,0,0
2021-02-17,long,1,0,A_first_single,614,16332.0,262.1,0.385,0.084,1,0,0
2021-02-18,long,1,0,A_first_single,664,16489.0,261.4,0.138,0.761,1,0,0
2021-02-19,short,1,0,A_first_single,594,16240.0,259.1,0.424,0.32,1,0,0
2021-02-22,long,1,0,A_first_single,569,16514.0,253.3,0.095,0.703,0,0,0
2021-02-22,short,1,0,A_first_single,594,16432.0,253.3,0.379,0.13,1,0,0
2021-02-23,long,1,0,A_first_single,585,16339.0,250.9,0.446,0.187,1,1,0
2021-02-24,long,1,0,A_first_single,564,16407.0,252.6,0.111,1.085,0,0,0
2021-02-24,short,1,0,A_first_single,655,16264.0,252.6,0.519,0.234,1,1,0
2021-02-25,short,1,0,A_first_single,598,16288.0,257.3,0.175,0.427,0,0,0
2021-02-26,short,1,0,A_first_single,578,15973.0,249.9,0.484,0.324,1,1,0
2021-02-26,long,1,0,A_first_single,598,15968.0,249.9,0.344,0.36,1,0,0
2021-03-02,short,1,0,A_first_single,568,16175.0,251.4,1.221,0.06,1,1,1
2021-03-03,short,1,0,A_first_single,568,15903.0,266.4,0.068,1.1,0,0,0
2021-03-03,long,1,0,A_first_single,653,16062.0,266.4,0.503,0.053,1,1,0
2021-03-04,short,1,0,A_first_single,587,15930.0,270.7,0.643,0.211,1,1,0
2021-03-05,long,1,0,A_first_single,572,15709.0,274.4,0.747,0.087,1,1,1
2021-03-08,long,1,0,A_first_single,609,16088.0,281.0,0.018,1.142,1,0,0
2021-03-08,short,1,0,A_first_single,628,15911.0,281.0,0.512,0.053,1,1,0
2021-03-09,short,1,0,A_first_single,584,15636.0,285.5,0.098,0.743,1,0,0
2021-03-09,long,1,0,A_first_single,614,15742.0,285.5,0.371,0.273,1,0,0
2021-03-10,short,1,0,A_first_single,614,15840.0,281.2,0.114,0.217,0,0,0
2021-03-11,long,1,0,A_first_single,559,16064.0,271.3,0.553,0.015,1,1,0
2021-03-18,long,1,0,A_first_single,590,16393.0,227.9,0.035,0.759,0,0,0
2021-03-18,short,1,0,A_first_single,614,16321.0,227.9,0.443,0.171,1,0,0
2021-03-19,short,1,0,A_first_single,569,16002.0,223.4,0.219,0.385,0,0,0
2021-03-22,short,1,0,A_first_single,573,15965.0,217.1,0.037,0.963,0,0,0
2021-03-23,short,1,0,A_first_single,627,16177.0,221.5,0.334,0.023,1,0,0
2021-03-24,short,1,0,A_first_single,614,15997.0,217.0,0.267,0.115,0,0,0
2021-03-25,short,1,0,A_first_single,581,15885.0,208.0,0.01,0.986,0,0,0
2021-03-26,long,1,0,A_first_single,591,16166.0,209.1,0.607,0.029,1,1,0
2021-03-29,long,1,0,A_first_single,638,16462.0,209.4,0.11,0.291,0,0,0
2021-03-30,long,1,0,A_first_single,630,16514.0,202.3,0.084,0.474,0,0,0
2021-03-30,short,1,0,A_first_single,661,16434.0,202.3,0.03,0.45,0,0,0
2021-03-31,short,1,0,A_first_single,645,16443.0,193.8,0.206,0.088,1,0,0
2021-04-01,long,1,0,A_first_single,614,16540.0,189.3,0.095,0.465,0,0,0
2021-04-01,short,1,0,A_first_single,636,16493.0,189.3,0.217,0.343,1,0,0
2021-04-06,short,1,0,A_first_single,568,16737.0,184.1,0.217,0.559,0,0,0
2021-04-06,short,1,0,A_first_single,601,16741.0,184.1,0.239,0.136,1,0,0
2021-04-07,short,1,0,A_first_single,607,16727.0,180.2,0.3,0.339,0,0,0
2021-04-08,long,1,0,B_first_multi,573,16780.0,174.0,0.862,0.172,1,1,1
2021-04-08,long,2,1,C_reset,608,16768.0,174.0,0.931,0.086,1,1,1
2021-04-08,long,3,1,C_reset,623,16780.0,174.0,0.862,0.0,1,1,1
2021-04-09,short,1,0,A_first_single,611,16852.0,180.6,0.111,0.233,1,0,0
2021-04-12,short,1,0,A_first_single,580,16899.0,178.7,0.778,0.241,1,1,0
2021-04-12,long,1,0,A_first_single,668,16848.0,178.7,0.213,0.118,0,0,0
2021-04-13,long,1,0,A_first_single,600,16996.0,181.2,0.276,1.192,1,0,0
2021-04-14,short,1,0,B_first_multi,583,16815.0,189.3,1.178,0.238,1,1,1
2021-04-14,short,2,1,C_reset,620,16799.0,189.3,1.094,0.322,1,1,1
2021-04-14,long,1,0,A_first_single,685,16673.0,189.3,0.988,0.169,1,1,1
2021-04-16,long,1,0,A_first_single,636,17056.0,204.1,0.51,0.142,1,0,0
2021-04-19,long,1,0,A_first_single,603,17185.0,200.8,0.553,0.05,1,0,0
2021-04-20,long,1,0,A_first_single,684,17302.0,199.3,0.11,0.276,0,0,0
2021-04-21,short,1,0,A_first_single,603,17157.0,191.6,0.037,0.59,0,0,0
2021-04-21,long,1,0,A_first_single,668,17246.0,191.6,0.125,0.162,0,0,0
2021-04-22,long,1,0,A_first_single,551,17355.0,184.8,0.076,1.634,0,0,0
2021-04-22,short,1,0,A_first_single,565,17290.0,184.8,1.283,0.233,1,1,1
2021-04-22,long,1,0,A_first_single,678,17314.0,184.8,0.06,1.413,0,0,0
2021-04-23,long,1,0,A_first_single,558,17120.0,197.3,0.71,0.147,1,1,0
2021-04-26,short,1,0,A_first_single,560,17361.0,199.3,0.045,0.878,0,0,0
2021-04-26,long,1,0,A_first_single,592,17445.0,199.3,0.457,0.221,1,1,0
2021-04-29,long,1,0,A_first_single,595,17655.0,182.6,0.257,0.679,0,0,0
2021-04-29,short,1,0,A_first_single,659,17614.0,182.6,0.455,0.088,1,0,0
2021-05-03,short,1,0,A_first_single,552,17437.0,181.5,1.162,0.215,1,1,1
2021-05-03,long,1,0,A_first_single,677,17336.0,181.5,0.275,0.606,1,0,0
2021-05-04,short,1,0,A_first_single,557,17195.0,193.6,2.723,0.052,1,1,1
2021-05-04,long,1,0,A_first_single,577,17157.0,193.6,0.041,2.526,0,0,0
2021-05-04,short,1,0,A_first_single,589,17110.0,193.6,2.284,0.139,1,1,1
2021-05-04,long,1,0,A_first_single,655,16785.0,193.6,1.075,0.077,1,1,1
2021-05-05,long,1,0,B_first_multi,546,16922.0,236.2,0.415,0.703,1,0,0
2021-05-05,long,2,1,C_reset,630,16930.0,236.2,0.254,0.737,0,0,0
2021-05-05,long,3,1,C_reset,656,16966.0,236.2,0.102,0.889,0,0,0
2021-05-05,long,4,1,C_reset,688,16970.0,236.2,0.085,0.906,0,0,0
2021-05-06,long,1,0,A_first_single,571,17044.0,238.8,0.155,1.44,1,0,0
2021-05-06,short,1,0,A_first_single,656,16957.0,238.8,1.076,0.113,1,1,1
2021-05-07,long,1,0,A_first_single,590,17177.0,252.4,0.44,0.297,1,0,0
2021-05-10,short,1,0,B_first_multi,549,17270.0,250.0,0.368,0.08,1,0,0
2021-05-10,short,2,1,C_reset,633,17263.0,250.0,0.292,0.08,1,0,0
2021-05-10,short,3,1,C_reset,651,17242.0,250.0,0.208,0.128,1,0,0
2021-05-11,short,1,0,A_first_single,585,16782.0,244.8,1.458,0.27,1,1,1
2021-05-11,long,1,0,B_first_multi,632,16760.0,244.8,0.359,1.368,1,0,0
2021-05-11,long,2,1,C_reset,688,16751.0,244.8,0.18,1.332,0,0,0
2021-05-12,short,1,0,A_first_single,547,16392.0,273.4,4.993,0.508,1,1,1
2021-05-12,long,1,0,A_first_single,562,16395.0,273.4,0.497,5.004,1,1,0
2021-05-12,short,1,0,A_first_single,596,16373.0,273.4,4.923,0.007,1,1,1
2021-05-12,long,1,0,A_first_single,630,16187.0,273.4,0.077,4.243,0,0,0
2021-05-12,short,1,0,A_first_single,648,16004.0,273.4,3.574,0.037,1,1,1
2021-05-12,short,1,0,A_first_single,671,15732.0,273.4,2.579,0.6,1,1,1
2021-05-13,short,1,0,A_first_single,547,15432.0,390.6,0.064,1.431,0,0,0
2021-05-13,long,1,0,A_first_single,556,15542.0,390.6,1.15,0.023,1,1,1
2021-05-13,short,1,0,A_first_single,595,15723.0,390.6,0.43,0.686,1,0,0
2021-05-13,long,1,0,A_first_single,622,15751.0,390.6,0.614,0.502,1,1,0
2021-05-14,long,1,0,A_first_single,573,15942.0,414.6,0.017,0.697,0,0,0
2021-05-14,short,1,0,A_first_single,581,15818.0,414.6,0.398,0.28,1,0,0
2021-05-17,short,1,0,A_first_single,533,15367.0,410.2,0.607,0.897,1,0,0
2021-05-17,long,1,0,A_first_single,551,15502.0,410.2,0.568,0.936,1,1,0
2021-05-17,short,1,0,A_first_single,629,15478.0,410.2,0.878,0.149,1,1,1
2021-05-19,short,1,0,A_first_single,579,16041.0,455.5,0.136,0.454,0,0,0
2021-05-20,short,1,0,A_first_single,637,15889.0,437.7,0.08,0.322,0,0,0
2021-05-21,short,1,0,A_first_single,588,16221.0,420.7,0.354,0.116,1,0,0
2021-05-24,long,1,0,A_first_single,669,16283.0,414.3,0.205,0.104,1,0,0
2021-05-27,long,1,0,A_first_single,530,16443.0,362.4,0.337,0.281,1,0,0
2021-05-28,long,1,0,A_first_single,677,16828.0,363.7,0.137,0.027,0,0,0
2021-05-31,long,1,0,A_first_single,619,17077.0,348.6,0.06,0.536,0,0,0
2021-06-03,short,1,0,A_first_single,681,17199.0,303.7,0.01,0.214,0,0,0
2021-06-07,short,1,0,A_first_single,553,17085.0,275.6,1.328,0.189,1,1,1
2021-06-07,long,1,0,A_first_single,606,16866.0,275.6,0.958,0.015,1,1,1
2021-06-08,short,1,0,A_first_single,645,17056.0,298.0,0.087,0.195,0,0,0
2021-06-10,long,1,0,A_first_single,580,17128.0,275.9,0.17,0.391,0,0,0
2021-06-10,short,1,0,A_first_single,656,17053.0,275.9,0.076,0.442,0,0,0
2021-06-17,long,1,0,A_first_single,641,17182.0,251.9,0.46,0.079,1,1,0
2021-06-21,long,1,0,A_first_single,550,17135.0,240.0,0.021,1.017,0,0,0
2021-06-22,short,1,0,A_first_single,599,17044.0,241.7,0.232,0.141,1,0,0
2021-06-23,long,1,0,A_first_single,582,17199.0,236.9,0.506,0.131,1,1,0
2021-06-24,long,1,0,A_first_single,599,17372.0,239.1,0.109,0.234,0,0,0
2021-06-25,long,1,0,A_first_single,596,17546.0,229.4,0.07,0.737,0,0,0
2021-06-28,long,1,0,A_first_single,641,17523.0,225.2,0.164,0.138,1,0,0
2021-06-29,short,1,0,B_first_multi,582,17531.0,219.2,0.365,0.196,1,0,0
2021-06-29,short,2,1,C_reset,640,17505.0,219.2,0.246,0.315,1,0,0
2021-06-30,long,1,0,A_first_single,580,17698.0,214.7,0.317,0.051,1,0,0
2021-07-01,long,1,0,A_first_single,628,17756.0,211.7,0.085,0.95,0,0,0
2021-07-01,short,1,0,A_first_single,671,17678.0,211.7,0.581,0.061,1,1,0
2021-07-02,long,1,0,A_first_single,648,17697.0,212.4,0.127,0.513,0,0,0
2021-07-05,long,1,0,B_first_multi,563,17859.0,205.1,0.297,0.278,1,0,0
2021-07-05,long,2,1,C_reset,591,17860.0,205.1,0.293,0.239,1,0,0
2021-07-05,long,3,1,C_reset,609,17856.0,205.1,0.312,0.015,1,0,0
2021-07-06,short,1,0,A_first_single,606,17895.0,202.5,0.133,0.198,0,0,0
2021-07-07,long,1,0,A_first_single,587,17868.0,194.3,0.196,0.788,0,0,0
2021-07-08,short,1,0,A_first_single,609,17775.0,194.0,0.418,0.366,1,1,0
2021-07-08,long,1,0,A_first_single,669,17793.0,194.0,0.273,0.093,1,0,0
2021-07-09,short,1,0,A_first_single,587,17593.0,194.8,0.344,0.4,1,0,0
2021-07-09,long,1,0,A_first_single,642,17645.0,194.8,0.133,0.467,1,0,0
2021-07-12,long,1,0,A_first_single,550,17925.0,192.8,0.182,0.804,0,0,0
2021-07-12,short,1,0,B_first_multi,599,17878.0,192.8,0.56,0.078,1,1,0
2021-07-12,short,2,1,C_reset,639,17847.0,192.8,0.399,0.176,1,1,0
2021-07-13,long,1,0,A_first_single,612,18014.0,192.6,0.083,0.987,0,0,0
2021-07-14,short,1,0,A_first_single,578,17883.0,193.8,0.696,0.01,1,0,0
2021-07-14,long,1,0,A_first_single,649,17848.0,193.8,0.181,0.212,0,0,0
2021-07-16,long,1,0,A_first_single,578,17844.0,190.8,0.44,0.115,1,0,0
2021-07-19,short,1,0,A_first_single,581,17691.0,187.5,0.235,0.651,0,0,0
2021-07-19,long,1,0,A_first_single,628,17725.0,187.5,0.469,0.117,1,0,0
2021-07-20,short,1,0,B_first_multi,589,17618.0,185.4,0.755,0.297,1,1,1
2021-07-20,short,2,1,C_reset,604,17637.0,185.4,0.857,0.194,1,1,1
2021-07-20,short,3,1,C_reset,616,17617.0,185.4,0.75,0.302,1,1,1
2021-07-20,short,4,1,C_reset,687,17628.0,185.4,0.809,0.005,1,1,1
2021-07-21,short,1,0,A_first_single,592,17577.0,190.4,1.055,0.032,1,1,1
2021-07-22,long,1,0,A_first_single,570,17497.0,200.7,0.14,0.747,0,0,0
2021-07-22,short,1,0,A_first_single,653,17428.0,200.7,0.404,0.169,1,0,0
2021-07-23,short,1,0,A_first_single,625,17462.0,198.5,0.413,0.035,1,0,0
2021-07-26,short,1,0,A_first_single,604,17367.0,196.7,0.864,0.081,1,1,1
2021-07-27,long,1,0,A_first_single,597,17323.0,204.8,0.068,0.83,0,0,0
2021-07-27,short,1,0,A_first_single,638,17242.0,204.8,0.435,0.063,1,0,0
2021-07-28,short,1,0,A_first_single,583,16799.0,203.9,0.324,0.986,1,1,0
2021-07-28,short,1,0,A_first_single,609,16809.0,203.9,0.064,0.937,0,0,0
2021-07-28,long,1,0,B_first_multi,622,16891.0,203.9,0.535,0.392,1,1,0
2021-07-28,long,2,1,C_reset,650,16939.0,203.9,0.299,0.451,1,1,0
2021-07-29,short,1,0,A_first_single,586,17119.0,222.8,0.229,0.956,0,0,0
2021-07-29,long,1,0,A_first_single,655,17205.0,222.8,0.57,0.103,1,1,0
2021-08-02,short,1,0,A_first_single,569,17255.0,221.6,0.429,0.97,1,0,0
2021-08-02,long,1,0,A_first_single,676,17281.0,221.6,0.853,0.027,1,1,1
2021-08-04,long,1,0,A_first_single,659,17556.0,221.0,0.136,0.1,0,0,0
2021-08-06,short,1,0,A_first_single,549,17421.0,197.5,0.344,0.349,1,1,0
2021-08-06,long,1,0,A_first_single,614,17442.0,197.5,0.243,0.086,0,0,0
2021-08-09,long,1,0,A_first_single,533,17314.0,198.4,0.675,0.398,1,0,0
2021-08-09,short,1,0,B_first_multi,554,17245.0,198.4,0.05,1.023,1,0,0
2021-08-09,short,2,1,C_reset,576,17301.0,198.4,0.02,0.741,0,0,0
2021-08-09,long,1,0,A_first_single,589,17349.0,198.4,0.499,0.066,1,1,0
2021-08-10,short,1,0,A_first_single,572,17340.0,199.8,0.405,0.07,1,0,0
2021-08-11,short,1,0,A_first_single,560,17169.0,198.3,0.459,0.651,1,0,0
2021-08-11,long,1,0,A_first_single,591,17250.0,198.3,0.242,0.867,1,0,0
2021-08-11,short,1,0,A_first_single,682,17213.0,198.3,0.681,0.0,1,1,0
2021-08-12,short,1,0,A_first_single,613,17142.0,200.4,0.085,0.359,0,0,0
2021-08-13,short,1,0,A_first_single,557,17029.0,191.8,0.495,0.318,1,1,1
2021-08-13,long,1,0,A_first_single,618,17071.0,191.8,0.099,0.714,0,0,0
2021-08-13,short,1,0,A_first_single,666,17010.0,191.8,0.396,0.078,1,0,0
2021-08-16,long,1,0,A_first_single,560,16924.0,197.9,0.045,0.879,1,0,0
2021-08-16,short,1,0,A_first_single,597,16850.0,197.9,0.505,0.162,1,0,0
2021-08-17,short,1,0,A_first_single,588,16819.0,196.7,1.24,0.01,1,1,1
2021-08-18,long,1,0,A_first_single,552,16523.0,206.4,1.323,0.649,1,1,1
2021-08-18,short,1,0,A_first_single,608,16441.0,206.4,0.116,1.72,0,0,0
2021-08-18,long,1,0,A_first_single,620,16530.0,206.4,1.289,0.078,1,1,1
2021-08-19,short,1,0,A_first_single,589,16527.0,225.5,1.202,0.004,1,1,1
2021-08-20,long,1,0,B_first_multi,538,16402.0,241.4,0.087,1.065,0,0,0
2021-08-20,long,1,0,B_first_multi,621,16322.0,241.4,0.232,0.58,1,0,0
2021-08-20,long,2,1,C_reset,664,16255.0,241.4,0.51,0.302,1,0,0
2021-08-23,long,1,0,A_first_single,553,16551.0,245.1,0.726,0.114,1,1,1
2021-08-25,long,1,0,A_first_single,595,16877.0,241.5,0.435,0.112,1,0,0
2021-08-26,short,1,0,A_first_single,553,16988.0,237.3,0.447,0.118,1,1,0
2021-08-27,long,1,0,A_first_single,565,17039.0,237.8,0.753,0.0,1,1,1
2021-08-31,short,1,0,A_first_single,594,17205.0,235.4,0.259,1.117,0,0,0
2021-09-02,short,1,0,A_first_single,658,17321.0,233.7,0.235,0.278,1,1,0
2021-09-03,long,1,0,A_first_single,642,17504.0,234.4,0.209,0.098,1,0,0
2021-09-06,long,1,0,A_first_single,587,17539.0,229.5,0.248,0.466,1,0,0
2021-09-07,short,1,0,A_first_single,575,17412.0,223.9,0.335,0.241,1,0,0
2021-09-07,long,1,0,A_first_single,649,17448.0,223.9,0.08,0.331,0,0,0
2021-09-08,short,1,0,A_first_single,561,17379.0,220.9,0.978,0.136,1,1,0
2021-09-09,long,1,0,A_first_single,609,17234.0,224.9,0.253,0.258,1,0,0
2021-09-10,long,1,0,A_first_single,637,17449.0,223.2,0.134,0.188,1,0,0
2021-09-13,short,1,0,A_first_single,568,17373.0,220.5,0.036,0.476,0,0,0
2021-09-13,long,1,0,A_first_single,638,17462.0,220.5,0.073,0.268,0,0,0
2021-09-14,short,1,0,A_first_single,623,17479.0,212.4,0.249,0.169,0,0,0
2021-09-15,short,1,0,A_first_single,574,17333.0,205.8,0.257,0.408,1,0,0
2021-09-15,long,1,0,A_first_single,650,17368.0,205.8,0.238,0.102,0,0,0
2021-09-16,short,1,0,A_first_single,591,17276.0,200.8,0.423,0.075,1,0,0
2021-09-17,long,1,0,A_first_single,594,17256.0,198.0,0.702,0.086,1,1,0
2021-09-22,long,1,0,A_first_single,532,16880.0,201.0,0.298,0.642,0,0,0
2021-09-22,short,1,0,A_first_single,551,16871.0,201.0,0.597,0.343,1,0,0
2021-09-22,long,1,0,A_first_single,560,16908.0,201.0,0.159,0.781,0,0,0
2021-09-22,short,1,0,A_first_single,601,16844.0,201.0,0.463,0.388,1,0,0
2021-09-23,long,1,0,B_first_multi,578,17099.0,199.9,0.155,0.345,1,0,0
2021-09-23,long,2,1,C_reset,618,17076.0,199.9,0.1,0.23,0,0,0
2021-09-23,short,1,0,A_first_single,633,17051.0,199.9,0.105,0.225,0,0,0
2021-09-24,long,1,0,A_first_single,577,17263.0,194.6,0.046,0.406,0,0,0
2021-09-27,long,1,0,A_first_single,587,17311.0,186.1,0.177,0.478,0,0,0
2021-09-28,short,1,0,B_first_multi,553,17065.0,180.0,0.128,0.639,1,0,0
2021-09-28,short,2,1,C_reset,569,17086.0,180.0,0.117,0.522,0,0,0
2021-09-28,long,1,0,A_first_single,599,17144.0,180.0,0.2,0.322,1,0,0
2021-09-29,short,1,0,A_first_single,573,16811.0,176.3,0.289,0.556,1,1,0
2021-09-29,long,1,0,A_first_single,612,16871.0,176.3,0.216,0.63,0,0,0
2021-09-29,short,1,0,A_first_single,676,16818.0,176.3,0.329,0.182,1,0,0
2021-09-30,short,1,0,A_first_single,561,16777.0,176.4,0.414,1.072,1,0,0
2021-09-30,long,1,0,A_first_single,602,16803.0,176.4,0.924,0.068,1,1,1
2021-10-01,short,1,0,A_first_single,558,16674.0,184.5,1.404,0.022,1,1,1
2021-10-04,short,1,0,A_first_single,564,16535.0,204.1,1.088,0.029,1,1,1
2021-10-04,long,1,0,A_first_single,629,16447.0,204.1,0.137,0.657,0,0,0
2021-10-04,short,1,0,A_first_single,678,16377.0,204.1,0.314,0.289,1,0,0
2021-10-05,short,1,0,A_first_single,543,16169.0,214.7,0.289,1.187,1,0,0
2021-10-05,long,1,0,A_first_single,595,16270.0,214.7,0.717,0.182,1,1,1
2021-10-06,short,1,0,A_first_single,572,16369.0,224.5,0.463,0.089,1,1,0
2021-10-07,long,1,0,A_first_single,560,16620.0,224.8,0.623,0.231,1,1,0
2021-10-12,short,1,0,A_first_single,531,16391.0,220.8,0.48,0.389,1,0,0
2021-10-12,short,1,0,A_first_single,580,16318.0,220.8,0.149,0.72,1,0,0
2021-10-12,long,1,0,A_first_single,601,16381.0,220.8,0.435,0.104,1,0,0
2021-10-13,short,1,0,A_first_single,565,16449.0,219.2,0.598,0.196,1,1,0
2021-10-14,short,1,0,A_first_single,601,16410.0,223.8,0.25,0.188,1,0,0
2021-10-15,long,1,0,A_first_single,602,16723.0,220.7,0.304,0.068,1,1,0
2021-10-19,long,1,0,A_first_single,600,16912.0,215.4,0.195,0.065,1,0,0
2021-10-21,long,1,0,A_first_single,587,16988.0,202.5,0.291,0.869,1,0,0
2021-10-21,short,1,0,A_first_single,687,16919.0,202.5,0.528,0.104,1,1,0
2021-10-22,short,1,0,A_first_single,622,16783.0,205.6,0.029,0.632,0,0,0
2021-10-22,long,1,0,A_first_single,675,16862.0,205.6,0.248,0.088,0,0,0
2021-10-25,short,1,0,A_first_single,601,16770.0,199.6,0.035,0.801,0,0,0
2021-10-25,long,1,0,A_first_single,629,16815.0,199.6,0.576,0.0,1,1,0
2021-10-26,long,1,0,A_first_single,679,17044.0,199.6,0.105,0.16,0,0,0
2021-10-27,long,1,0,A_first_single,592,16972.0,192.5,0.603,0.192,1,0,0
2021-10-28,long,1,0,A_first_single,584,17091.0,189.4,0.042,0.565,0,0,0
2021-10-28,short,1,0,A_first_single,655,17021.0,189.4,0.195,0.19,0,0,0
2021-10-29,long,1,0,A_first_single,618,16943.0,182.7,0.181,0.274,0,0,0
2021-11-01,long,1,0,A_first_single,557,17111.0,185.8,0.022,0.447,0,0,0
2021-11-01,short,1,0,A_first_single,650,17058.0,185.8,0.027,0.253,0,0,0
2021-11-02,long,1,0,A_first_single,554,17229.0,177.9,0.146,1.265,0,0,0
2021-11-02,short,1,0,A_first_single,580,17170.0,177.9,0.933,0.163,1,1,1
2021-11-04,short,1,0,A_first_single,566,17212.0,175.5,0.923,0.103,1,1,1
2021-11-05,long,1,0,A_first_single,639,17198.0,180.7,0.448,0.094,1,0,0
2021-11-08,long,1,0,A_first_single,589,17340.0,180.0,0.472,0.194,1,0,0
2021-11-09,long,1,0,A_first_single,569,17571.0,179.4,0.123,0.329,0,0,0
2021-11-11,long,1,0,A_first_single,583,17482.0,164.7,0.334,0.291,1,0,0
2021-11-12,long,1,0,A_first_single,593,17603.0,162.5,0.16,0.689,1,0,0
2021-11-12,short,1,0,A_first_single,679,17549.0,162.5,0.357,0.086,1,0,0
2021-11-15,long,1,0,A_first_single,578,17686.0,161.0,0.13,0.515,0,0,0
2021-11-15,short,1,0,A_first_single,594,17673.0,161.0,0.435,0.068,0,0,0
2021-11-17,long,1,0,A_first_single,687,17737.0,146.9,0.163,0.184,0,0,0
2021-11-19,short,1,0,A_first_single,588,17886.0,137.4,0.531,0.102,1,1,0
2021-11-22,long,1,0,A_first_single,559,17834.0,137.3,0.306,0.197,0,0,0
2021-11-23,short,1,0,A_first_single,545,17704.0,132.7,0.497,0.302,1,1,0
2021-11-23,long,1,0,A_first_single,586,17739.0,132.7,0.023,0.761,0,0,0
2021-11-23,short,1,0,A_first_single,648,17665.0,132.7,0.204,0.415,1,0,0
2021-11-24,long,1,0,B_first_multi,549,17679.0,132.4,0.143,0.612,1,0,0
2021-11-24,long,2,1,C_reset,636,17654.0,132.4,0.227,0.423,0,0,0
2021-11-24,short,1,0,A_first_single,662,17631.0,132.4,0.249,0.4,1,0,0
2021-11-25,short,1,0,A_first_single,564,17633.0,129.8,0.254,0.416,1,0,0
2021-11-25,long,1,0,A_first_single,646,17630.0,129.8,0.439,0.008,0,0,0
2021-11-26,long,1,0,A_first_single,530,17533.0,128.4,0.304,1.76,1,0,0
2021-11-26,short,1,0,A_first_single,565,17494.0,128.4,1.456,0.125,1,1,1
2021-11-29,long,1,0,A_first_single,553,17308.0,141.4,0.764,0.877,1,1,1
2021-11-29,short,1,0,A_first_single,571,17196.0,141.4,0.021,1.556,1,0,0
2021-11-30,long,1,0,A_first_single,550,17485.0,150.0,0.347,1.153,1,0,0
2021-11-30,short,1,0,A_first_single,637,17456.0,150.0,0.96,0.26,1,1,1
2021-12-01,long,1,0,A_first_single,556,17413.0,157.2,1.298,0.305,1,1,1
2021-12-02,long,1,0,A_first_single,576,17648.0,169.2,0.36,0.219,1,1,0
2021-12-02,short,1,0,A_first_single,627,17630.0,169.2,0.112,0.455,0,0,0
2021-12-03,short,1,0,A_first_single,577,17642.0,172.2,0.122,0.598,0,0,0
2021-12-03,long,1,0,A_first_single,621,17697.0,172.2,0.279,0.11,1,0,0
2021-12-06,short,1,0,A_first_single,554,17580.0,167.6,0.221,0.931,0,0,0
2021-12-06,long,1,0,A_first_single,569,17624.0,167.6,0.668,0.179,1,1,1
2021-12-07,short,1,0,A_first_single,590,17633.0,171.5,0.204,0.968,0,0,0
2021-12-10,long,1,0,A_first_single,580,17837.0,169.2,0.219,0.154,0,0,0
2021-12-13,short,1,0,A_first_single,615,17869.0,163.4,0.771,0.031,1,1,1
2021-12-14,short,1,0,A_first_single,561,17624.0,167.0,0.353,0.413,1,0,0
2021-12-15,long,1,0,A_first_single,590,17617.0,165.0,0.297,0.145,1,0,0
2021-12-16,short,1,0,A_first_single,576,17706.0,161.7,0.216,0.637,0,0,0
2021-12-16,long,1,0,A_first_single,664,17746.0,161.7,0.39,0.13,1,0,0
2021-12-17,long,1,0,A_first_single,625,17788.0,159.4,0.063,0.533,0,0,0
2021-12-20,long,1,0,A_first_single,561,17730.0,153.3,0.117,1.083,0,0,0
2021-12-20,short,1,0,A_first_single,618,17638.0,153.3,0.483,0.052,1,1,0
2021-12-21,long,1,0,A_first_single,589,17716.0,156.2,0.723,0.026,1,1,1
2021-12-23,short,1,0,A_first_single,579,17911.0,152.1,0.013,0.375,0,0,0
2021-12-27,long,1,0,A_first_single,571,18044.0,139.9,0.393,0.014,1,0,0
2021-12-30,short,1,0,A_first_single,662,18208.0,132.5,0.234,0.226,0,0,0
2022-01-03,long,1,0,A_first_single,546,18341.0,128.2,0.374,1.076,1,0,0
2022-01-04,long,1,0,A_first_single,554,18432.0,133.7,0.673,0.142,1,1,0
2022-01-04,short,1,0,A_first_single,604,18437.0,133.7,0.179,0.636,0,0,0
2022-01-05,long,1,0,A_first_single,545,18520.0,136.5,0.19,0.601,0,0,0
2022-01-05,short,1,0,A_first_single,675,18478.0,136.5,0.293,0.103,1,0,0
2022-01-06,short,1,0,A_first_single,550,18310.0,133.8,0.538,0.815,1,1,0
2022-01-06,long,1,0,A_first_single,570,18407.0,133.8,0.09,1.263,1,0,0
2022-01-06,short,1,0,A_first_single,614,18322.0,133.8,0.628,0.314,1,1,1
2022-01-07,short,1,0,A_first_single,566,18364.0,138.3,1.8,0.058,1,1,1
2022-01-07,long,1,0,A_first_single,617,18175.0,138.3,0.448,0.282,1,0,0
