Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,trade_date,weekday,year,is_long,MAE,MFE,MAE_MFE_ratio,trend_regime
-1,62964,63003,17481.0,17494.0,,,-13.0,0.0,-0.0007436645500829009,2021-11-11 09:40:00,2021-11-11 10:19:00,0 days 00:39:00,,2021-11-11,3,2021,False,16.0,17.0,0.9411764705882353,with_trend
1,63581,63644,17675.0,17640.0,,,-35.0,0.0,-0.001980198019801982,2021-11-15 09:55:00,2021-11-15 10:58:00,0 days 01:03:00,,2021-11-15,0,2021,True,41.0,9.0,4.555555555555555,with_trend
1,64141,64333,17715.0,17742.0,,,27.0,0.0,0.0015241320914478607,2021-11-17 09:13:00,2021-11-17 12:25:00,0 days 03:12:00,,2021-11-17,2,2021,True,37.0,46.0,0.8043478260869565,with_trend
1,64476,64498,17813.0,17777.0,,,-36.0,0.0,-0.002020995901869438,2021-11-18 09:47:00,2021-11-18 10:09:00,0 days 00:22:00,,2021-11-18,3,2021,True,39.0,17.0,2.2941176470588234,with_trend
1,64766,64805,17902.0,17869.0,,,-33.0,0.0,-0.001843369455926669,2021-11-19 09:36:00,2021-11-19 10:15:00,0 days 00:39:00,,2021-11-19,4,2021,True,40.0,11.0,3.6363636363636362,with_trend
-1,65379,65415,17735.0,17712.0,,,23.0,0.0,0.0012968705948689374,2021-11-23 09:47:00,2021-11-23 10:23:00,0 days 00:36:00,,2021-11-23,1,2021,False,7.0,54.0,0.12962962962962962,with_trend
-1,66587,66632,17343.0,17392.0,,,-49.0,0.0,-0.00282534740241025,2021-11-29 09:51:00,2021-11-29 10:36:00,0 days 00:45:00,,2021-11-29,0,2021,False,51.0,16.0,3.1875,with_trend
1,66898,66923,17493.0,17476.0,,,-17.0,0.0,-0.0009718172983479434,2021-11-30 10:01:00,2021-11-30 10:26:00,0 days 00:25:00,,2021-11-30,1,2021,True,18.0,29.0,0.6206896551724138,with_trend
1,67167,67196,17375.0,17432.0,,,57.0,0.0,0.0032805755395683978,2021-12-01 09:29:00,2021-12-01 09:58:00,0 days 00:29:00,,2021-12-01,2,2021,True,9.0,82.0,0.10975609756097561,with_trend
1,67774,67845,17657.0,17679.0,,,22.0,0.0,0.0012459647731777324,2021-12-03 09:34:00,2021-12-03 10:45:00,0 days 01:11:00,,2021-12-03,4,2021,True,36.0,53.0,0.6792452830188679,with_trend
-1,68094,68113,17649.0,17655.0,,,-6.0,0.0,-0.00033996260411361945,2021-12-06 09:53:00,2021-12-06 10:12:00,0 days 00:19:00,,2021-12-06,0,2021,False,10.0,21.0,0.47619047619047616,with_trend
1,68704,68769,17923.0,17910.0,,,-13.0,0.0,-0.0007253250013948831,2021-12-08 10:01:00,2021-12-08 11:06:00,0 days 01:05:00,,2021-12-08,2,2021,True,21.0,19.0,1.105263157894737,with_trend
-1,69299,69317,17856.0,17858.0,,,-2.0,0.0,-0.00011200716845882752,2021-12-10 09:54:00,2021-12-10 10:12:00,0 days 00:18:00,,2021-12-10,4,2021,False,6.0,21.0,0.2857142857142857,with_trend
-1,69884,69987,17666.0,17634.0,,,32.0,0.0,0.0018113891090230094,2021-12-14 09:37:00,2021-12-14 11:20:00,0 days 01:43:00,,2021-12-14,1,2021,False,18.0,83.0,0.21686746987951808,with_trend
-1,70197,70266,17606.0,17634.0,,,-28.0,0.0,-0.0015903669203680693,2021-12-15 09:49:00,2021-12-15 10:58:00,0 days 01:09:00,,2021-12-15,2,2021,False,34.0,13.0,2.6153846153846154,with_trend
